Índice de Desenvolvimento Humano - Municípios da UF: Rio Grande do Sul;;;
Osório;0,565;0,671;0,751
Paim Filho;0,465;0,606;0,706
Palmares do Sul;0,498;0,609;0,715
Palmeira das Missões;0,500;0,635;0,737
Palmitinho;0,413;0,615;0,720
Panambi;0,537;0,688;0,761
Pantano Grande;0,444;0,589;0,661
Paraí;0,566;0,678;0,773
Paraíso do Sul;0,441;0,557;0,676
Pareci Novo;0,478;0,660;0,749
Parobé;0,444;0,600;0,704
Passa Sete;0,300;0,503;0,622
Passo do Sobrado;0,483;0,601;0,698
Passo Fundo;0,589;0,701;0,776
Paulo Bento;0,407;0,608;0,710
Paverama;0,387;0,540;0,683
Pedras Altas;0,372;0,482;0,640
Pedro Osório;0,518;0,595;0,678
Pejuçara;0,542;0,650;0,741
Pelotas;0,558;0,660;0,739
Picada Café;0,520;0,653;0,758
Pinhal;0,403;0,628;0,720
Pinhal da Serra;0,278;0,512;0,650
Pinhal Grande;0,405;0,566;0,678
Pinheirinho do Vale;0,375;0,530;0,710
Pinheiro Machado;0,425;0,584;0,661
Pinto Bandeira;**;**;**
Pirapó;0,391;0,531;0,669
Piratini;0,408;0,550;0,658
Planalto;0,444;0,587;0,687
Poço das Antas;0,489;0,645;0,744
Pontão;0,373;0,585;0,725
Ponte Preta;0,336;0,560;0,725
Portão;0,453;0,618;0,713
Porto Alegre;0,660;0,744;0,805
Porto Lucena;0,437;0,578;0,693
Porto Mauá;0,474;0,593;0,698
Porto Vera Cruz;0,406;0,544;0,690
Porto Xavier;0,490;0,616;0,723
Pouso Novo;0,497;0,625;0,715
Presidente Lucena;0,455;0,621;0,757
Progresso;0,405;0,535;0,683
Protásio Alves;0,423;0,636;0,733
Putinga;0,444;0,577;0,715
Quaraí;0,542;0,630;0,704
Quatro Irmãos;0,330;0,504;0,689
Quevedos;0,343;0,491;0,665
Quinze de Novembro;0,477;0,657;0,756
Redentora;0,350;0,464;0,631
Relvado;0,406;0,588;0,731
Restinga Seca;0,490;0,586;0,683
Rio dos Índios;0,327;0,512;0,656
Rio Grande;0,527;0,652;0,744
Rio Pardo;0,482;0,609;0,693
Riozinho;0,420;0,568;0,661
Roca Sales;0,510;0,627;0,729
Rodeio Bonito;0,496;0,642;0,732
Rolador;0,366;0,583;0,689
Rolante;0,444;0,595;0,688
Ronda Alta;0,457;0,619;0,724
Rondinha;0,494;0,650;0,764
Roque Gonzales;0,448;0,567;0,688
Rosário do Sul;0,496;0,616;0,699
Sagrada Família;0,327;0,541;0,678
Saldanha Marinho;0,508;0,689;0,762
Salto do Jacuí;0,459;0,589;0,687
Salvador das Missões;0,518;0,655;0,753
Salvador do Sul;0,524;0,665;0,740
Sananduva;0,513;0,660;0,747
Santa Bárbara do Sul;0,541;0,653;0,725
Santa Cecília do Sul;0,372;0,529;0,725
Santa Clara do Sul;0,493;0,612;0,740
Santa Cruz do Sul;0,561;0,682;0,773
Santa Maria;0,609;0,715;0,784
Santa Maria do Herval;0,401;0,598;0,676
Santa Margarida do Sul;0,426;0,526;0,663
Santana da Boa Vista;0,388;0,553;0,633
Sant'Ana do Livramento;0,557;0,663;0,727
Santa Rosa;0,555;0,685;0,769
Santa Tereza;0,461;0,611;0,746
Santa Vitória do Palmar;0,501;0,626;0,712
Santiago;0,559;0,696;0,766
Santo Ângelo;0,568;0,685;0,772
Santo Antônio do Palma;0,453;0,667;0,764
Santo Antônio da Patrulha;0,508;0,620;0,717
Santo Antônio das Missões;0,435;0,582;0,686
Santo Antônio do Planalto;0,510;0,693;0,759
Santo Augusto;0,480;0,627;0,739
Santo Cristo;0,503;0,642;0,738
Santo Expedito do Sul;0,379;0,627;0,732
São Borja;0,540;0,637;0,736
São Domingos do Sul;0,568;0,690;0,763
São Francisco de Assis;0,445;0,558;0,675
São Francisco de Paula;0,464;0,592;0,685
São Gabriel;0,518;0,624;0,699
São Jerônimo;0,478;0,609;0,696
São João da Urtiga;0,428;0,572;0,694
São João do Polêsine;0,499;0,686;0,748
São Jorge;0,506;0,629;0,732
São José das Missões;0,326;0,540;0,651
São José do Herval;0,407;0,555;0,717
São José do Hortêncio;0,481;0,624;0,707
São José do Inhacorá;0,441;0,602;0,747
São José do Norte;0,360;0,481;0,623
São José do Ouro;0,489;0,653;0,755
São José do Sul;0,416;0,576;0,725
São José dos Ausentes;0,420;0,512;0,663
São Leopoldo;0,543;0,656;0,739
São Lourenço do Sul;0,469;0,589;0,687
São Luiz Gonzaga;0,520;0,634;0,741
São Marcos;0,555;0,695;0,768
São Martinho;0,470;0,638;0,726
São Martinho da Serra;0,369;0,541;0,652
São Miguel das Missões;0,403;0,570;0,667
São Nicolau;0,393;0,517;0,645
São Paulo das Missões;0,441;0,567;0,692
São Pedro da Serra;0,546;0,639;0,739
São Pedro das Missões;0,398;0,471;0,664
São Pedro do Butiá;0,553;0,666;0,763
São Pedro do Sul;0,476;0,614;0,709
São Sebastião do Caí;0,552;0,662;0,739
São Sepé;0,506;0,614;0,708
São Valentim;0,458;0,544;0,720
São Valentim do Sul;0,502;0,671;0,764
São Valério do Sul;0,431;0,532;0,642
São Vendelino;0,509;0,655;0,754
São Vicente do Sul;0,488;0,589;0,685
Sapiranga;0,463;0,597;0,711
Sapucaia do Sul;0,513;0,633;0,726
Sarandi;0,535;0,677;0,777
Seberi;0,406;0,597;0,723
Sede Nova;0,451;0,571;0,712
Segredo;0,394;0,530;0,659
Selbach;0,570;0,741;0,777
Senador Salgado Filho;0,393;0,590;0,693
Sentinela do Sul;0,375;0,560;0,671
Serafina Corrêa;0,561;0,678;0,760
Sério;0,367;0,522;0,652
Sertão;0,495;0,684;0,751
Sertão Santana;0,409;0,577;0,689
Sete de Setembro;0,389;0,532;0,683
Severiano de Almeida;0,451;0,633;0,752
Silveira Martins;0,502;0,652;0,742
Sinimbu;0,374;0,513;0,631
Sobradinho;0,538;0,650;0,743
Soledade;0,522;0,633;0,731
Tabaí;0,379;0,602;0,701
Tapejara;0,490;0,660;0,760
Tapera;0,553;0,660;0,747
Tapes;0,498;0,619;0,695
Taquara;0,537;0,651;0,727
Taquari;0,498;0,641;0,733
Taquaruçu do Sul;0,435;0,588;0,739
Tavares;0,426;0,543;0,656
Tenente Portela;0,480;0,607;0,708
Terra de Areia;0,487;0,611;0,689
Teutônia;0,535;0,664;0,747
Tio Hugo;0,428;0,595;0,742
Tiradentes do Sul;0,392;0,551;0,689
Toropi;0,368;0,520;0,683
Torres;0,538;0,681;0,762
Tramandaí;0,504;0,633;0,719
Travesseiro;0,440;0,569;0,701
Três Arroios;0,482;0,637;0,791
Três Cachoeiras;0,509;0,638;0,718
Três Coroas;0,478;0,610;0,710
Três de Maio;0,533;0,655;0,759
Três Forquilhas;0,378;0,541;0,662
Três Palmeiras;0,388;0,594;0,703
Três Passos;0,523;0,686;0,768
Trindade do Sul;0,378;0,561;0,687
Triunfo;0,492;0,628;0,733
Tucunduva;0,562;0,661;0,747
Tunas;0,319;0,484;0,657
Tupanci do Sul;0,401;0,570;0,694
Tupanciretã;0,512;0,612;0,709
Tupandi;0,405;0,654;0,718
Tuparendi;0,495;0,642;0,728
Turuçu;0,352;0,528;0,629
Ubiretama;0,432;0,554;0,700
União da Serra;0,401;0,664;0,733
Unistalda;0,376;0,552;0,649
Uruguaiana;0,550;0,663;0,744
Vacaria;0,535;0,641;0,721
Vale Verde;0,403;0,549;0,646
Vale do Sol;0,335;0,496;0,624
Vale Real;0,451;0,604;0,737
Vanini;0,563;0,673;0,757
Venâncio Aires;0,477;0,610;0,712
Vera Cruz;0,456;0,582;0,737
Veranópolis;0,600;0,702;0,773
Vespasiano Correa;0,430;0,639;0,723
Viadutos;0,417;0,567;0,702
Viamão;0,511;0,620;0,717
Vicente Dutra;0,358;0,489;0,638
Victor Graeff;0,516;0,664;0,777
Vila Flores;0,563;0,621;0,742
Vila Lângaro;0,412;0,616;0,705
Vila Maria;0,464;0,662;0,761
Vila Nova do Sul;0,379;0,565;0,662
Vista Alegre;0,452;0,632;0,739
Vista Alegre do Prata;0,437;0,689;0,780
Vista Gaúcha;0,461;0,619;0,757
Vitória das Missões;0,432;0,556;0,655
Westfalia;0,564;0,680;0,752
Xangri-lá;0,502;0,642;0,735
** - Sem informação.;;;
;;;
;;;
;;;
PROADESS - Projeto de Avaliação do Desempenho do Sistema de Saúde;;;
URL: https://www.proadess.icict.fiocruz.br/;;;
