Percentual da população coberta pela Estratégia Saúde da Família (ESF) - Municípios da UF: Piauí;;;;;;;;;;;;;;;;;;;;
Abrangências geográficas;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Curral Novo do Piauí;0,0;0,0;0,0;0,0;0,0;86,6;82,1;100,0;100,0;100,0;100,0;100,0;70,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Demerval Lobão;81,9;95,6;99,3;99,9;100,8;100,6;105,3;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Dirceu Arcoverde;56,2;55,5;96,4;95,2;94,2;93,3;92,3;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Dom Expedito Lopes;57,3;106,1;98,2;98,3;98,6;97,6;101,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Domingos Mourão;79,6;79,7;79,8;79,8;79,9;80,0;99,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Dom Inocêncio;38,3;76,2;75,9;75,6;75,3;101,5;106,0;69,5;100,0;97,4;100,0;100,0;74,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Elesbão Veloso;22,7;68,7;100,0;100,8;99,5;100,1;102,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Eliseu Martins;81,4;80,3;79,2;78,2;91,2;90,2;107,0;100,0;100,0;100,0;100,0;100,0;73,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Esperantina;50,0;49,3;48,7;67,4;76,1;47,1;74,7;19,2;66,7;92,7;100,0;73,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Fartura do Piauí;72,8;72,0;71,3;95,3;94,2;93,4;91,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Flores do Piauí;78,0;78,0;97,8;96,7;95,7;95,8;116,0;85,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Floresta do Piauí;93,4;0,0;0,0;98,8;98,9;98,6;99,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Floriano;25,0;94,6;98,2;98,1;98,0;97,8;99,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Francinópolis;64,9;64,9;98,9;98,9;98,8;98,9;98,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Francisco Ayres;65,1;95,4;103,3;105,5;107,9;109,7;112,9;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Francisco Macedo;88,8;86,0;94,4;92,8;91,5;89,6;90,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Francisco Santos;86,1;82,2;92,0;89,6;87,4;86,1;85,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Fronteiras;34,1;67,2;96,9;96,4;95,9;94,9;96,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Geminiano;90,7;89,8;95,9;95,4;95,2;94,0;102,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Gilbués;33,3;33,3;33,2;66,3;66,2;99,2;105,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Guadalupe;33,1;66,1;66,2;66,2;66,2;66,3;104,3;63,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Guaribas;0,0;0,0;80,3;79,9;79,5;79,1;103,2;0,0;100,0;100,0;76,8;78,4;78,1;77,8;100,0;100,0;100,0;76,9;100,0;75,7
Hugo Napoleão;92,0;91,9;91,7;98,7;98,7;98,5;104,5;91,9;100,0;100,0;100,0;100,0;100,0;100,0;0,0;100,0;100,0;100,0;100,0;100,0
Ilha Grande;86,4;85,0;97,3;97,0;96,9;80,4;119,3;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Inhuma;47,3;47,1;47,0;70,2;100,2;102,7;104,7;67,4;92,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Ipiranga do Piauí;80,9;79,8;78,8;97,3;97,2;96,2;98,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Isaías Coelho;44,5;88,2;87,5;96,4;95,7;95,0;94,5;89,9;100,0;100,0;42,9;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Itainópolis;65,7;65,1;96,9;95,8;94,8;94,1;92,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Itaueira;32,9;65,7;65,4;96,5;95,6;97,7;99,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Jacobina do Piauí;56,2;56,6;57,1;57,5;95,8;96,5;97,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Jaicós;43,7;43,0;42,3;62,5;97,9;96,6;99,3;99,9;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Jardim do Mulato;85,4;105,2;95,7;95,6;94,6;93,8;97,3;100,0;100,0;100,0;100,0;100,0;79,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Jatobá do Piauí;79,0;78,2;77,5;97,8;97,7;97,0;98,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Jerumenha;0,0;75,8;76,1;102,0;103,3;118,1;122,9;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
João Costa;0,0;89,3;96,9;101,3;102,2;102,5;105,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Joaquim Pires;52,1;51,8;97,8;97,4;97,0;99,9;100,9;77,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Joca Marques;78,4;76,7;75,1;73,7;93,1;93,1;96,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
José de Freitas;20,8;40,8;60,3;79,3;78,3;95,6;99,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Juazeiro do Piauí;103,3;102,9;96,6;96,5;95,8;95,3;94,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Júlio Borges;70,1;69,3;68,6;67,9;67,3;96,7;65,3;63,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Jurema;84,2;0,0;81,9;80,8;79,9;98,5;98,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Lagoinha do Piauí;104,1;103,1;94,9;93,2;91,8;90,2;90,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Lagoa Alegre;99,6;0,0;95,5;93,8;97,3;95,8;100,3;87,3;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Lagoa do Barro do Piauí;76,6;76,5;76,4;76,3;76,2;76,1;76,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
