Percentual da população coberta pela Estratégia Saúde da Família (ESF) - Municípios da UF: Goiás;;;;;;;;;;;;;;;;;;;;
Abrangências geográficas;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Campo Limpo de Goiás;**;0,0;67,5;65,3;90,5;87,8;89,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;99,2;97,3;95,6;93,9;90,4
Campos Belos;0,0;92,8;97,8;96,9;96,0;95,2;94,4;92,0;94,6;90,9;90,0;93,7;93,2;92,7;89,5;88,9;88,3;87,7;87,2;100,0
Campos Verdes;0,0;0,0;93,3;86,8;78,5;82,2;42,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Carmo do Rio Verde;85,7;84,3;83,0;81,7;90,7;89,4;86,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;91,0;89,9
Castelândia;0,0;0,0;0,0;0,0;0,0;90,1;90,6;77,5;97,7;96,1;97,0;94,8;95,3;95,8;93,9;94,3;94,7;95,1;95,6;99,6
Catalão;15,9;0,0;4,9;4,7;4,6;8,9;12,9;14,4;13,7;13,0;12,8;11,9;11,7;11,5;40,0;39,2;38,4;37,7;37,1;35,6
Caturaí;0,0;91,8;97,0;96,6;96,1;95,2;95,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Cavalcante;0,0;37,0;73,7;73,5;73,2;72,9;72,6;69,8;69,9;100,0;99,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Ceres;**;17,4;17,2;17,1;67,8;84,2;66,8;0,0;100,0;100,0;100,0;99,9;99,4;98,9;95,6;95,0;94,5;93,9;93,4;93,8
Cezarina;98,3;97,7;96,1;95,8;95,3;93,8;94,4;97,4;93,7;89,4;88,1;91,5;90,5;89,6;86,0;85,0;84,0;83,1;100,0;100,0
Chapadão do Céu;77,6;73,4;75,7;70,3;65,7;79,2;86,6;100,0;100,0;100,0;100,0;98,6;95,2;92,1;85,8;83,0;80,3;77,9;100,0;100,0
Cidade Ocidental;0,0;48,4;93,0;92,5;91,6;88,5;92,8;100,0;100,0;87,4;85,6;80,2;78,5;77,0;89,7;100,0;100,0;100,0;93,0;93,9
Cocalzinho de Goiás;69,8;68,2;66,8;65,5;64,2;63,0;103,2;97,0;100,0;100,0;100,0;99,1;97,9;96,8;92,6;100,0;100,0;100,0;100,0;100,0
Colinas do Sul;91,9;92,2;92,6;93,0;93,4;102,6;106,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Córrego do Ouro;0,0;0,0;100,0;99,8;99,8;100,9;98,5;0,0;100,0;100,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Corumbá de Goiás;70,3;34,8;69,0;68,5;67,9;67,4;96,5;0,0;100,0;100,0;100,0;99,9;99,4;98,9;95,6;95,0;94,4;93,9;93,4;93,7
Corumbaíba;0,0;0,0;95,4;94,7;92,7;90,7;88,8;92,2;0,0;0,0;0,0;84,3;83,2;82,0;78,3;77,1;76,0;75,0;73,9;72,1
Cristalina;79,7;57,4;55,3;53,3;51,5;49,9;48,3;75,9;84,8;81,4;80,6;74,1;72,6;71,2;80,9;79,3;77,7;76,2;68,6;71,7
Cristianópolis;0,0;105,2;100,4;102,0;103,6;103,5;109,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Crixás;46,4;68,9;91,0;89,7;86,0;85,3;75,4;100,0;94,9;46,0;92,0;65,7;87,1;86,7;100,0;100,0;100,0;100,0;100,0;100,0
Cromínia;0,0;105,7;99,6;100,7;101,5;101,7;104,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Cumari;102,3;103,9;100,2;101,2;102,3;102,6;105,3;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Damianópolis;0,0;96,4;97,1;96,0;94,9;94,8;91,2;0,0;98,4;94,6;93,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Damolândia;0,0;101,7;96,6;96,0;95,1;94,4;93,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Davinópolis;0,0;95,2;97,4;101,3;97,6;97,4;97,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Diorama;109,6;110,1;97,8;97,3;96,8;96,7;95,0;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Doverlândia;79,5;79,2;97,6;96,7;95,5;97,6;100,6;0,0;100,0;80,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Edealina;0,0;89,5;89,6;97,5;97,0;97,1;95,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Edéia;0,0;98,6;97,4;96,3;95,2;94,2;93,2;93,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Estrela do Norte;0,0;0,0;0,0;0,0;0,0;99,3;99,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Faina;0,0;92,2;92,7;93,1;98,2;94,1;94,6;0,0;99,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Fazenda Nova;0,0;0,0;98,0;99,1;100,1;101,2;102,2;98,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Firminópolis;68,6;93,5;94,9;93,5;92,0;90,4;89,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Flores de Goiás;0,0;0,0;79,8;75,4;71,6;34,1;97,7;100,0;99,7;93,1;90,1;85,8;83,4;81,2;100,0;98,7;96,0;93,6;100,0;100,0
Formosa;21,6;21,0;44,8;43,6;46,3;48,9;47,7;52,3;57,4;54,6;53,7;58,6;56,3;56,8;60,4;59,4;58,4;63,5;62,6;52,0
Formoso;0,0;0,0;0,0;100,2;100,5;119,7;99,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Gameleira de Goiás;**;95,6;94,3;92,7;91,4;89,2;90,1;100,0;100,0;98,8;96,3;100,0;100,0;100,0;97,3;100,0;100,0;100,0;100,0;100,0
Divinópolis de Goiás;65,8;66,0;99,6;100,1;100,7;101,0;107,9;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Goianápolis;95,6;95,5;95,3;95,2;107,8;107,6;117,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Goiandira;0,0;92,8;96,2;94,7;93,3;92,6;89,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Goianésia;0,0;67,5;66,0;64,5;63,2;68,1;66,7;64,7;70,5;67,6;66,8;69,5;68,6;67,7;64,8;63,8;62,9;62,1;100,0;100,0
Goiânia;19,6;21,0;28,3;27,8;29,2;30,9;32,6;27,1;32,7;30,3;44,1;44,8;45,5;46,7;45,6;45,4;42,2;31,0;45,2;44,3
Goianira;57,3;54,6;74,4;73,8;73,6;70,9;76,5;100,0;100,0;100,0;100,0;100,0;99,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Goiás;75,2;75,9;76,5;100,6;90,8;91,6;104,8;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Goiatuba;54,6;54,3;54,0;53,7;96,1;95,6;97,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Gouvelândia;0,0;0,0;80,5;78,6;76,8;75,0;73,5;88,1;76,5;73,1;72,0;69,7;68,7;67,8;64,7;63,7;62,7;61,9;100,0;100,0
Guapó;0,0;92,8;99,9;101,2;102,4;102,2;106,8;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Guaraíta;107,1;110,1;101,9;103,8;105,6;107,2;109,7;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Guarani de Goiás;0,0;73,3;74,0;74,6;75,3;75,9;76,5;86,5;84,0;83,1;84,3;81,0;81,6;82,2;100,0;100,0;100,0;100,0;100,0;100,0
Guarinos;0,0;0,0;0,0;0,0;0,0;0,0;90,1;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Heitoraí;0,0;0,0;97,7;97,2;96,7;96,3;95,9;91,8;97,0;93,6;93,1;96,6;96,3;96,1;93,1;92,8;92,5;100,0;100,0;100,0
Hidrolândia;0,0;85,7;91,1;92,8;91,8;89,1;92,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;97,3
Hidrolina;0,0;0,0;99,3;100,0;100,1;101,3;99,2;100,0;100,0;100,0;100,0;100,0;86,5;87,3;100,0;100,0;100,0;100,0;100,0;100,0
Iaciara;87,4;86,4;86,2;84,9;83,7;82,5;81,4;87,4;54,4;81,7;80,5;83,3;82,5;81,8;78,7;77,9;77,1;76,4;75,7;75,0
Inaciolândia;0,0;64,2;97,1;96,6;96,2;95,2;95,9;0,0;100,0;100,0;58,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Indiara;86,3;84,8;83,3;81,9;80,5;95,1;98,4;100,0;100,0;100,0;100,0;100,0;99,8;98,8;94,8;93,7;92,6;91,7;90,7;89,4
Inhumas;38,7;84,2;83,2;82,3;88,8;87,9;94,2;93,5;92,0;100,0;100,0;100,0;99,4;98,8;95,2;94,4;100,0;99,6;98,9;98,6
Ipameri;0,0;14,9;88,2;87,2;96,7;95,8;98,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Ipiranga de Goiás;**;98,2;97,6;97,3;96,8;96,7;95,5;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Iporá;0,0;86,8;75,9;65,0;86,6;86,5;86,4;74,3;88,9;86,2;86,1;88,3;88,3;88,3;85,9;85,8;85,7;85,7;81,3;87,4
Israelândia;0,0;113,6;97,5;97,1;96,2;96,5;93,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Itaberaí;0,0;0,0;57,5;55,9;76,3;74,4;72,6;80,2;90,2;86,3;96,0;87,8;86,4;85,1;81,0;79,7;78,4;68,6;50,6;90,0
Itaguari;77,6;77,2;96,0;98,7;99,0;98,6;100,3;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Itaguaru;59,7;59,9;98,3;96,9;96,0;96,3;92,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Itajá;0,0;60,8;61,4;103,1;104,8;0,0;109,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Itapaci;0,0;70,6;91,0;88,0;88,6;86,0;86,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;98,8;97,1;95,4;91,9
Itapirapuã;0,0;32,3;66,6;102,9;106,2;109,6;113,1;0,0;100,0;85,4;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Itapuranga;25,4;50,9;63,8;63,8;76,7;89,6;89,7;94,9;97,3;95,3;95,9;92,4;92,6;92,8;90,5;100,0;100,0;100,0;100,0;100,0
Itarumã;0,0;61,3;60,2;92,0;89,8;57,3;56,5;0,0;64,6;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;99,6;100,0;97,2
Itauçu;0,0;81,8;95,6;96,1;95,2;94,8;92,9;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Itumbiara;25,1;41,1;52,6;51,8;51,0;50,3;53,4;55,8;54,8;52,6;52,0;52,0;51,5;51,1;49,0;48,5;44,6;51,0;63,9;69,9
Ivolândia;0,0;106,5;100,5;101,7;102,8;103,8;104,7;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Jandaia;0,0;107,1;96,2;98,7;98,7;98,9;99,9;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Jaraguá;0,0;0,0;0,0;37,6;55,0;89,4;87,4;83,8;88,5;84,1;82,6;82,4;81,1;87,9;83,8;82,4;81,1;79,9;73,0;76,4
Jataí;0,0;39,8;39,1;17,0;16,8;37,1;40,5;44,7;54,7;56,5;59,9;62,7;62,0;61,4;58,9;72,7;71,9;67,5;66,8;65,8
Jaupaci;0,0;0,0;99,3;99,8;100,2;100,6;108,6;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Jesúpolis;0,0;94,8;96,7;95,9;95,1;94,3;93,9;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Joviânia;0,0;96,1;97,6;97,2;98,9;98,5;100,2;95,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Jussara;0,0;0,0;0,0;34,3;34,4;34,6;34,7;0,0;36,7;35,9;54,1;72,1;72,3;72,6;70,9;100,0;100,0;100,0;100,0;100,0
Lagoa Santa;**;94,7;91,9;89,1;86,7;83,9;83,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Leopoldo de Bulhões;87,6;87,3;98,3;98,8;99,0;98,8;100,1;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Luziânia;9,6;9,4;9,1;8,9;8,7;6,4;18,8;16,6;17,6;13,5;21,4;31,6;35,1;32,7;33,0;34,3;33,8;33,3;32,8;26,9
Mairipotaba;0,0;106,5;97,3;96,3;95,3;95,3;91,9;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Mambaí;0,0;67,1;64,2;61,7;59,3;57,2;55,3;62,8;100,0;100,0;97,2;100,0;98,2;96,1;90,8;100,0;100,0;100,0;100,0;100,0
Mara Rosa;0,0;28,8;29,1;29,4;29,7;30,0;30,4;30,5;33,1;32,8;33,3;32,4;32,7;99,0;97,5;98,5;99,4;100,0;100,0;100,0
Marzagão;0,0;0,0;99,9;101,1;102,8;101,9;109,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Matrinchã;75,2;75,4;75,5;75,6;103,5;75,8;108,7;0,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;76,8;100,0
Maurilândia;0,0;0,0;0,0;0,0;0,0;0,0;32,0;33,9;32,0;30,4;59,5;59,9;58,9;57,9;55,1;54,2;53,3;52,4;77,4;99,8
Mimoso de Goiás;83,4;81,3;95,1;92,5;89,5;0,0;79,2;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0;100,0
Minaçu;20,2;20,4;61,6;82,6;83,2;31,4;42,1;0,0;55,6;87,2;76,9;77,5;78,0;78,4;87,9;88,4;55,6;55,9;67,4;70,5
Mineiros;0,0;0,0;0,0;0,0;7,5;7,3;7,1;0,0;38,2;36,3;35,7;32,6;31,9;37,6;59,4;58,2;100,0;100,0;96,5;100,0
