Percentual de nascidos vivos de residentes do sexo feminino que fizeram mais de 6 consultas de pré-natal - Municípios da UF: Bahia;;;;;;;;;;;;;;;;;;;;
Abrangências geográficas;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Guanambi;28,5;23,9;22,7;31,6;31,1;37,5;44,7;54,8;52,3;60,2;60,0;64,7;65,8;66,7;67,0;69,9;72,6;70,8;71,3;81,1
Guaratinga;19,3;13,4;22,4;26,4;29,1;24,7;26,8;27,4;31,0;43,3;49,6;49,2;52,0;47,2;55,0;58,0;44,1;59,7;66,4;58,9
Heliópolis;**;8,1;5,2;6,0;14,7;23,0;26,9;18,1;25,9;21,4;24,2;38,2;52,3;49,6;70,2;74,1;67,0;72,8;72,6;79,1
Iaçu;17,8;12,4;10,5;13,2;9,4;8,4;21,2;28,7;27,0;40,0;54,5;47,9;45,8;49,2;50,8;57,8;68,5;73,1;70,3;81,3
Ibiassucê;20,1;35,6;25,8;37,6;31,5;36,2;35,3;58,8;84,0;80,3;80,0;79,7;90,2;79,4;89,9;90,2;87,4;83,5;89,7;84,0
Ibicaraí;26,7;30,5;30,0;27,3;27,8;17,4;20,5;19,6;22,5;29,4;31,2;46,4;39,7;43,6;51,3;50,7;51,0;55,1;62,2;65,3
Ibicoara;12,4;6,7;12,1;26,5;38,1;33,0;33,9;37,5;47,1;34,2;39,9;41,2;45,0;46,7;56,2;56,2;55,5;66,5;74,7;72,9
Ibicuí;22,7;17,7;14,4;35,4;31,1;18,5;29,4;34,9;48,3;47,0;30,9;44,0;44,7;40,9;47,0;48,1;51,6;52,6;68,2;70,4
Ibipeba;7,3;13,9;18,2;18,0;14,0;26,0;38,6;31,9;30,0;32,0;37,6;58,0;66,7;69,2;74,9;78,6;82,2;62,7;83,2;86,4
Ibipitanga;40,7;62,4;51,0;54,1;57,4;48,1;60,9;69,8;66,4;63,7;63,0;70,7;80,1;76,0;75,9;70,1;83,3;88,4;84,8;83,7
Ibiquera;21,5;42,0;32,9;32,9;17,1;14,3;17,7;15,4;28,8;23,1;20,8;32,2;24,5;10,2;43,4;55,0;50,8;51,1;61,5;81,8
Ibirapitanga;11,5;12,0;16,4;15,8;15,6;11,6;12,9;10,8;8,9;10,0;15,7;25,6;30,0;25,7;35,6;42,7;51,3;50,6;55,1;78,2
Ibirapuã;18,6;17,1;29,9;50,0;48,6;24,5;33,7;34,2;26,7;30,7;58,8;67,4;57,5;47,0;46,2;48,3;53,4;49,6;70,2;73,9
Ibirataia;24,1;19,5;26,2;32,9;39,8;31,8;25,7;27,4;31,2;31,3;36,6;44,0;44,5;44,7;44,4;51,9;50,5;47,3;66,0;57,9
Ibitiara;19,9;9,3;9,4;9,8;20,2;20,8;22,1;18,4;22,8;31,6;31,4;49,4;56,7;59,1;62,0;56,5;73,3;61,1;74,8;71,6
Ibititá;19,4;24,8;22,8;19,6;21,2;15,6;13,8;20,5;21,3;26,9;37,9;58,9;60,7;55,2;65,8;68,9;71,4;68,7;77,1;74,4
Ibotirama;5,9;11,7;12,6;7,4;12,5;11,5;41,6;50,1;54,4;57,4;51,1;61,0;63,9;65,2;72,4;85,6;76,5;75,6;76,1;76,0
Ichu;30,2;27,9;14,0;24,4;33,7;20,7;53,4;68,4;55,7;56,6;66,7;38,8;32,9;44,6;46,6;58,6;55,0;67,7;60,4;58,3
Igaporã;12,7;20,8;21,6;29,1;22,1;28,9;37,1;63,3;63,8;62,3;60,0;76,2;77,0;65,6;65,9;68,5;75,4;71,3;81,6;84,7
Igrapiúna;12,8;10,2;18,3;25,4;27,5;33,3;27,0;30,7;36,6;29,0;32,4;37,9;42,6;37,2;45,8;52,6;58,7;63,6;62,6;75,6
Iguaí;63,5;59,1;38,8;30,7;36,0;37,8;25,2;29,9;30,2;37,8;29,8;29,5;31,3;26,3;34,6;40,7;34,5;**;2,4;3,7
Ilhéus;27,3;42,6;43,2;24,1;28,0;36,0;32,8;20,3;18,7;16,5;14,3;23,8;21,9;20,9;20,0;37,0;39,0;38,9;39,7;40,0
Inhambupe;25,6;23,4;19,1;17,8;23,8;5,5;7,6;13,5;15,4;19,8;25,9;25,7;44,6;39,0;37,9;41,0;46,0;52,3;58,7;62,2
Ipecaetá;21,6;17,3;18,8;28,1;27,7;17,4;23,3;26,2;34,0;33,5;37,4;29,9;22,4;24,0;19,3;47,6;70,2;69,6;67,6;63,5
Ipiaú;35,4;37,6;49,1;33,2;37,5;37,9;41,2;38,8;47,0;45,4;44,1;50,4;53,2;48,9;46,3;47,2;48,9;53,3;59,6;63,2
Ipirá;32,3;22,1;26,6;27,9;25,4;37,9;36,0;32,1;30,8;29,8;43,6;25,0;31,1;37,1;36,1;37,3;42,3;53,6;58,3;64,4
Ipupiara;14,8;22,8;21,9;50,4;92,6;95,8;99,3;99,1;97,5;91,3;96,7;78,3;82,2;83,9;87,3;89,6;79,5;89,7;87,8;81,3
Irajuba;9,1;11,4;13,4;27,0;26,4;28,0;25,2;18,9;21,5;22,9;36,6;53,1;61,5;50,5;46,4;58,9;67,1;74,6;84,9;82,7
Iramaia;11,6;17,6;13,5;16,2;14,5;17,3;12,3;16,2;19,0;23,0;31,0;29,2;33,1;25,4;42,4;39,3;36,6;48,2;57,1;60,2
Iraquara;25,9;25,8;22,6;16,7;17,2;23,1;31,9;41,6;54,7;40,7;42,5;50,8;51,9;55,1;64,6;62,3;63,8;66,2;73,7;76,7
Irará;20,8;27,8;20,1;27,4;23,6;24,0;17,4;28,3;27,8;29,3;36,3;26,0;23,0;37,1;34,3;49,9;76,9;73,1;76,4;75,4
Irecê;26,9;24,8;21,7;26,8;31,9;34,2;39,6;44,3;44,5;41,4;48,6;52,3;58,7;53,3;59,7;61,2;67,6;67,9;76,0;75,4
Itabela;21,8;22,5;29,8;24,5;23,2;29,6;25,6;33,1;34,8;32,1;33,3;36,6;52,1;51,1;68,4;71,5;68,0;60,0;69,4;66,8
Itaberaba;21,1;22,4;25,0;24,3;18,4;15,9;15,3;18,9;21,3;20,3;21,0;28,5;33,1;30,1;34,7;41,0;42,9;58,2;65,9;69,2
Itabuna;36,9;32,9;30,2;30,7;29,6;27,2;33,0;27,6;26,5;29,0;29,6;39,0;41,2;42,2;46,2;46,2;45,2;49,6;54,8;57,2
Itacaré;12,7;18,8;17,9;13,8;22,6;29,8;23,2;19,6;14,5;19,1;13,5;27,5;26,3;21,0;28,3;38,1;35,4;37,4;45,3;48,7
Itaeté;4,6;6,7;4,7;**;2,5;30,1;47,7;48,8;41,4;35,1;43,7;50,8;46,7;55,1;60,2;58,7;70,4;68,3;72,6;77,6
Itagi;10,0;11,7;16,8;21,0;25,3;26,6;31,1;33,3;34,0;43,6;36,9;38,5;50,0;48,4;44,9;43,0;44,3;59,5;61,4;65,8
Itagibá;15,7;19,4;18,5;14,2;18,2;19,2;17,4;23,3;32,1;31,4;24,6;37,1;36,8;49,3;51,0;49,5;43,2;38,1;58,9;44,0
Itagimirim;17,5;28,6;47,9;47,1;28,7;29,6;27,3;27,4;35,2;37,6;32,6;42,1;44,6;49,0;59,6;52,6;41,6;44,8;47,1;58,2
Itaguaçu da Bahia;17,2;13,6;15,6;14,2;13,5;8,4;7,5;11,9;15,9;16,6;15,1;22,9;32,8;36,0;57,1;56,9;62,8;57,2;64,1;67,5
Itaju do Colônia;16,0;4,2;10,5;12,0;16,5;12,5;14,6;21,7;17,5;12,5;29,1;31,2;44,6;35,7;32,5;43,7;31,0;27,3;40,4;59,2
Itajuípe;19,8;21,0;27,6;24,0;26,0;25,3;24,2;26,5;23,3;23,8;28,6;37,0;36,8;36,6;39,6;41,5;50,4;60,1;60,8;59,3
Itamaraju;45,4;35,7;30,0;28,3;30,0;26,8;25,4;27,9;29,6;34,1;28,5;38,1;40,1;34,3;45,0;51,2;54,1;54,4;60,7;64,6
Itamari;26,3;29,2;24,4;20,9;19,0;14,2;18,1;15,0;9,7;13,6;20,5;22,3;42,4;30,4;50,6;36,1;36,3;49,1;67,9;61,7
Itambé;8,0;10,5;10,5;15,7;12,1;16,8;26,0;29,5;28,8;29,8;27,6;31,6;40,2;39,2;43,5;46,8;43,6;45,1;50,2;59,1
Itanagra;**;12,4;18,9;12,2;18,1;17,3;24,8;16,7;30,4;22,7;33,0;38,4;29,8;35,4;23,9;33,3;40,5;51,2;60,2;61,8
Itanhém;8,5;8,4;6,4;10,3;10,2;18,2;23,7;22,0;41,9;37,3;38,0;65,8;68,9;69,8;72,3;70,5;74,5;65,6;82,1;72,4
Itaparica;42,5;44,1;29,7;25,4;17,0;24,0;24,4;32,7;24,1;25,0;25,0;19,2;20,8;35,0;47,8;41,5;43,2;51,9;53,4;60,3
Itapé;26,0;19,4;18,3;22,5;16,9;6,0;24,8;20,6;19,9;19,7;15,8;40,8;42,0;38,7;48,0;44,6;48,1;61,8;54,1;60,3
Itapebi;11,4;24,9;37,0;33,8;21,1;26,7;22,2;20,8;26,3;25,6;18,3;46,4;50,9;31,6;50,4;43,6;45,8;61,0;70,7;66,1
Itapetinga;22,7;12,9;15,7;26,1;49,8;48,4;56,4;63,5;59,2;50,9;61,5;54,8;50,0;55,2;52,1;53,1;52,8;52,3;54,7;53,0
Itapicuru;5,2;10,4;7,3;9,8;12,5;10,9;16,8;17,2;16,3;18,3;22,3;34,6;27,7;31,1;38,8;45,7;45,5;55,6;59,0;67,1
Itapitanga;12,0;13,3;10,0;14,2;11,7;13,3;15,8;21,9;13,2;10,0;18,7;37,4;35,3;43,0;42,1;55,8;55,6;53,3;58,2;57,0
Itaquara;13,9;9,2;24,8;14,4;33,1;31,3;16,3;27,0;23,6;20,1;25,2;33,6;44,8;45,5;46,5;59,3;65,3;51,0;40,3;60,9
Itarantim;24,1;23,3;32,6;33,9;42,4;33,0;22,9;25,4;17,8;26,5;36,8;29,4;36,2;35,8;41,8;35,5;37,1;33,2;34,9;47,5
Itatim;14,2;23,7;26,3;19,8;25,0;30,1;28,5;25,3;35,0;28,3;34,0;36,4;37,7;42,7;47,7;58,6;75,4;73,4;80,3;84,8
Itiruçu;14,6;15,0;20,8;22,7;29,5;22,7;25,3;17,2;18,2;17,2;37,5;33,8;57,8;41,0;36,1;45,1;44,4;53,3;60,3;65,4
Itiúba;32,5;32,7;22,0;19,2;19,3;18,6;28,5;26,4;26,0;27,7;23,6;32,7;29,3;24,1;29,5;25,3;31,7;46,3;63,5;74,7
Itororó;19,2;22,4;32,6;34,7;33,2;43,8;29,3;23,2;37,2;39,7;27,6;52,2;53,1;47,3;60,1;49,7;52,3;44,6;59,2;67,4
Ituaçu;7,7;4,6;6,8;10,8;10,4;14,0;23,1;36,1;34,7;38,3;48,2;55,6;51,6;58,5;65,0;59,9;56,4;63,1;71,7;74,2
Ituberá;16,4;18,9;34,2;34,4;33,0;36,6;34,0;31,5;35,5;34,3;24,7;34,0;37,6;36,5;38,7;38,9;45,3;42,4;49,9;61,2
Iuiú;8,2;11,3;13,4;6,6;12,3;16,6;23,1;28,3;36,6;25,8;22,4;41,7;34,5;41,3;58,2;63,2;60,7;52,6;74,6;78,8
Jaborandi;11,2;14,8;27,8;35,0;62,4;67,8;73,0;73,3;70,5;56,9;65,6;66,7;73,0;79,5;77,9;85,5;93,0;82,7;84,3;91,8
Jacaraci;48,9;59,0;61,9;48,9;59,4;58,5;53,7;66,9;74,1;76,9;67,1;69,2;70,4;81,9;79,1;84,4;91,5;89,0;91,6;93,8
Jacobina;30,8;27,7;27,8;26,1;22,6;25,8;30,2;35,0;33,5;33,1;38,9;41,8;45,4;46,8;55,5;49,1;52,1;55,5;61,3;63,5
Jaguaquara;14,2;18,6;29,4;24,8;22,2;21,4;29,5;26,8;28,8;27,5;33,9;41,1;39,1;41,7;50,7;49,6;50,4;50,5;47,0;53,4
Jaguarari;39,1;44,6;44,7;43,9;53,9;57,4;53,7;51,3;56,8;47,3;49,5;62,7;64,6;61,3;63,4;69,4;64,2;69,3;81,0;86,8
Jaguaripe;11,1;13,9;5,1;12,0;9,7;14,2;9,7;18,8;25,7;20,5;25,4;23,7;37,0;33,3;33,5;47,2;42,1;47,4;64,6;71,2
Jandaíra;3,1;16,9;24,1;23,6;29,7;20,2;24,0;23,3;19,7;18,9;25,8;20,2;28,8;34,2;44,6;45,6;41,6;51,7;47,5;52,6
Jequié;48,1;60,2;62,3;66,4;70,0;64,6;57,7;46,0;40,2;43,9;42,6;46,9;51,3;48,6;49,6;55,9;48,2;55,6;57,3;63,3
Jeremoabo;52,3;52,0;67,5;56,9;49,6;62,5;39,8;31,5;37,4;34,3;34,8;43,7;57,5;53,9;63,4;58,4;64,2;64,1;62,8;81,8
Jiquiriçá;12,5;8,4;12,7;13,1;11,4;13,0;11,6;15,7;21,1;17,2;35,6;45,7;37,3;39,0;42,5;52,4;48,9;36,8;66,0;77,3
Jitaúna;29,1;30,9;38,8;31,6;47,5;38,4;36,0;23,7;33,5;35,0;38,5;53,7;49,7;51,0;49,1;56,1;59,7;52,8;47,9;44,4
João Dourado;12,7;20,8;12,2;10,5;10,3;18,2;16,0;13,3;15,4;16,7;26,2;50,3;45,5;47,1;60,7;66,8;65,9;64,4;71,3;69,0
Juazeiro;50,9;54,8;54,4;53,3;37,4;11,3;21,2;28,0;36,6;40,9;47,9;45,5;46,1;47,2;52,6;54,5;58,7;60,8;64,0;66,3
Jucuruçu;21,0;10,1;15,2;12,8;11,2;15,7;17,5;29,1;28,9;36,4;24,1;63,4;40,4;43,8;59,8;49,5;55,0;58,6;64,9;63,8
Jussara;10,1;6,6;6,2;5,0;12,5;8,5;3,1;4,8;5,1;10,3;16,4;28,5;41,3;43,9;44,9;41,7;58,0;52,0;65,7;63,7
Jussari;25,0;25,6;41,0;41,4;34,3;18,9;38,5;33,7;21,2;34,9;25,8;48,9;53,0;54,2;64,8;55,9;27,7;38,8;60,5;52,9
Jussiape;20,0;17,6;28,1;37,9;32,0;38,1;36,9;57,4;51,2;51,2;53,5;50,8;64,0;53,7;73,8;66,1;79,4;75,3;76,4;84,2
Lafaiete Coutinho;42,1;60,0;52,4;56,1;63,9;58,7;51,2;35,7;45,8;35,7;41,5;34,9;55,6;56,5;48,4;70,3;43,2;50,0;63,0;57,8
Lagoa Real;12,4;10,9;21,3;27,9;28,2;47,6;58,2;73,9;66,4;69,8;73,3;72,5;82,8;80,2;77,4;85,3;82,6;75,2;76,5;85,2
Laje;7,2;7,7;5,0;10,6;23,5;25,6;16,9;23,5;21,6;19,9;22,0;33,0;31,7;30,7;43,3;48,0;43,8;47,9;58,7;55,0
Lajedão;**;0,0;50,0;31,6;47,1;70,0;31,8;24,4;29,7;32,7;59,2;54,9;73,7;56,1;73,0;63,5;75,0;75,9;76,1;82,1
Lajedinho;**;16,4;18,1;14,9;14,8;10,0;16,7;18,4;28,6;27,0;53,0;70,0;66,7;32,6;64,4;64,3;54,8;64,3;73,8;80,0
Lajedo do Tabocal;10,0;18,3;24,6;21,9;30,3;46,3;37,1;28,3;34,9;26,9;29,4;42,3;62,0;70,0;83,1;79,8;58,2;69,3;76,0;65,8
Lamarão;17,0;15,0;21,5;18,6;18,2;18,3;**;29,5;25,0;26,6;34,1;36,4;45,7;51,1;52,2;60,0;60,0;62,0;70,9;79,2
Lapão;22,1;16,9;20,0;17,3;20,6;18,7;33,3;65,1;43,2;44,1;43,4;57,1;58,2;52,6;65,5;68,2;62,2;69,3;72,2;72,2
Lauro de Freitas;42,2;39,3;37,9;39,2;43,0;46,8;47,4;43,7;48,1;45,7;50,1;45,5;52,6;53,5;57,1;59,7;60,3;57,2;66,4;67,5
Lençóis;7,4;17,5;20,6;21,2;18,6;25,3;18,0;28,1;33,3;29,2;27,0;37,5;41,9;32,1;47,7;55,1;52,4;64,1;66,0;65,2
Licínio de Almeida;70,8;70,4;55,7;56,2;53,4;47,2;68,3;66,5;64,9;68,2;69,6;74,1;68,5;71,1;77,6;82,5;82,8;79,0;82,6;89,9
Livramento de Nossa Senho;13,6;12,0;13,8;20,7;23,3;22,2;33,0;43,0;47,9;51,0;58,1;73,2;75,3;47,8;84,1;83,2;83,0;80,3;41,1;78,2
Luís Eduardo Magalhães;**;23,0;25,3;29,6;29,4;28,1;33,6;25,3;37,5;38,2;48,1;58,7;59,1;63,0;65,9;73,7;80,3;76,0;78,8;87,8
Macajuba;12,3;17,2;14,3;8,0;12,5;19,4;17,1;23,2;14,8;25,9;30,3;46,2;51,4;22,3;50,7;54,6;67,4;64,2;79,4;86,0
Macarani;6,6;6,0;5,3;12,7;13,3;22,7;20,8;23,0;28,0;24,1;33,2;50,5;47,1;43,9;52,3;53,6;56,0;62,9;60,2;58,2
Macaúbas;55,6;58,8;58,4;59,5;66,2;36,7;42,3;41,4;54,6;54,6;63,0;64,0;69,5;65,1;68,2;61,5;65,1;69,2;69,4;65,3
Macururé;17,0;12,3;4,1;5,3;8,5;9,3;10,7;27,2;38,3;30,3;29,8;39,8;43,1;53,5;59,8;56,5;47,4;64,4;54,5;71,0
Madre de Deus;41,5;47,4;47,0;51,6;47,1;50,2;48,5;44,1;48,8;47,0;56,7;50,8;44,4;50,2;53,9;63,5;61,8;64,4;67,9;69,2
Maetinga;21,4;41,0;46,6;51,4;43,1;38,0;38,6;46,0;38,5;52,6;36,5;43,5;53,8;63,0;63,0;74,4;64,1;62,3;66,2;75,0
Maiquinique;18,8;17,7;25,2;23,6;37,6;28,3;30,4;32,8;32,2;26,7;40,8;50,0;52,6;30,0;43,6;46,2;42,2;34,7;46,0;50,0
Mairi;8,8;13,0;23,7;16,1;22,4;29,0;34,1;28,7;31,2;36,3;37,9;47,1;43,9;59,5;61,1;66,0;70,4;69,6;81,6;82,4
Malhada;12,6;11,3;6,8;8,4;7,0;6,9;9,5;30,5;39,4;50,3;46,3;50,2;51,9;42,2;51,6;67,5;73,9;54,4;77,8;77,6
Malhada de Pedras;23,6;14,9;9,5;9,4;27,7;30,3;46,6;49,6;62,8;49,6;47,8;51,8;64,2;77,2;78,0;75,7;75,0;83,5;78,6;85,1
Manoel Vitorino;50,6;67,4;62,1;58,5;59,9;61,9;52,5;44,8;36,6;34,3;39,7;44,8;45,9;54,3;57,9;73,9;61,5;59,8;58,5;64,2
Mansidão;8,2;6,1;**;6,9;3,9;16,0;11,1;15,1;15,7;12,7;37,9;37,5;29,2;17,3;51,2;64,6;41,9;70,6;68,6;62,3
Maracás;14,3;13,2;8,4;12,2;12,2;13,3;21,2;25,5;34,3;31,0;31,4;37,0;50,4;49,3;52,5;45,8;54,5;60,7;73,7;82,0
Maragogipe;3,2;7,6;5,1;25,0;42,2;24,7;49,5;54,7;55,2;65,3;62,0;35,5;49,1;49,6;63,4;67,5;72,9;63,3;68,6;76,2
Maraú;12,6;9,6;14,1;11,8;11,5;16,3;16,2;19,8;12,6;14,6;16,8;23,8;24,0;30,3;31,9;38,0;33,5;47,0;47,7;48,2
Marcionílio Souza;21,6;15,8;11,4;8,5;13,1;11,2;19,2;25,2;20,4;23,3;35,4;32,4;42,6;38,1;35,8;40,9;43,8;68,0;68,5;85,3
Mascote;13,8;12,8;11,5;14,2;13,3;15,4;16,5;18,3;23,6;19,1;24,1;28,2;29,1;32,7;47,4;48,0;35,6;54,6;56,0;63,4
Mata de São João;20,2;20,8;24,0;19,7;31,8;24,7;30,8;36,7;43,2;32,2;37,7;40,2;40,3;55,0;51,9;51,8;53,4;54,0;53,9;65,3
Matina;21,7;21,3;17,4;20,4;23,8;26,0;27,2;46,4;42,6;52,2;52,1;56,6;57,0;57,9;65,8;69,5;67,9;65,6;71,9;69,9
Medeiros Neto;21,7;21,9;24,4;28,2;36,0;28,8;38,2;29,8;27,1;40,8;45,5;48,1;45,9;52,3;63,8;56,9;61,0;63,8;68,5;68,1
Miguel Calmon;33,0;29,7;28,4;23,9;20,8;24,8;29,5;46,8;38,8;38,2;42,1;58,9;67,5;55,4;60,3;72,7;68,6;73,4;79,5;82,7
Milagres;9,6;13,1;14,6;12,7;11,9;17,9;26,7;28,9;15,2;21,5;35,5;46,3;41,2;35,4;33,8;58,2;69,9;60,4;63,2;62,6
Mirangaba;15,3;17,6;17,3;20,9;9,3;21,1;8,8;21,0;29,0;34,9;48,0;56,5;54,4;53,8;68,4;69,7;70,2;66,8;72,3;78,0
Mirante;13,5;16,7;21,7;29,5;29,7;34,6;39,1;42,3;41,3;33,6;40,7;50,5;49,6;54,8;64,1;71,9;77,9;69,6;72,4;71,8
Monte Santo;2,3;25,0;9,1;12,5;22,4;30,2;30,8;25,8;40,1;43,1;28,0;33,4;39,0;45,6;50,4;66,3;65,4;58,5;67,1;67,9
Morpará;11,4;8,0;12,6;6,1;13,7;35,2;21,1;22,8;21,7;32,8;38,0;39,2;48,0;50,0;67,3;61,4;66,7;67,6;67,6;75,5
Morro do Chapéu;41,5;52,6;41,1;46,2;50,1;26,2;31,0;33,7;21,6;35,7;30,4;41,7;53,7;56,4;58,5;62,3;62,8;60,9;75,2;73,6
Mortugaba;35,5;50,4;54,2;42,3;46,3;60,6;75,5;63,1;71,0;74,8;78,9;74,8;74,2;71,2;78,0;77,5;78,0;80,6;79,5;74,2
Mucugê;46,5;19,5;8,9;14,1;24,1;22,3;38,2;31,8;33,5;23,7;27,6;42,9;42,2;38,7;48,1;65,6;66,7;73,8;70,5;69,9
Mucuri;36,0;43,4;38,3;40,6;31,1;31,3;44,5;46,9;46,0;47,4;48,5;47,7;54,9;60,1;58,3;59,7;64,7;65,1;68,3;70,5
Mulungu do Morro;16,8;18,8;12,4;13,6;15,0;11,9;6,8;7,7;27,5;32,0;23,7;36,0;24,9;51,1;47,1;53,9;43,2;55,2;72,1;77,4
Mundo Novo;15,4;12,9;12,4;16,3;12,5;12,7;22,2;29,0;24,5;28,4;34,1;41,1;42,1;29,3;41,7;54,7;64,7;73,3;83,0;80,2
Muniz Ferreira;**;**;0,0;14,9;22,0;13,8;10,5;20,0;31,0;22,3;33,9;27,5;40,2;50,6;47,1;51,3;58,1;60,4;56,4;79,7
Muquém de São Francisco;**;3,3;**;3,9;6,1;10,2;31,4;26,0;25,4;36,9;22,4;26,3;38,2;28,3;48,8;50,3;47,9;44,8;48,2;67,9
Muritiba;11,9;13,8;22,2;34,3;33,3;28,4;47,3;42,9;49,4;46,2;56,7;36,3;45,6;46,8;60,1;62,7;69,2;60,7;70,2;73,0
Mutuípe;14,7;10,3;12,6;14,7;12,7;17,5;19,7;19,5;18,6;24,4;36,3;38,7;47,7;50,0;63,8;64,1;63,9;66,2;67,8;74,1
Nazaré;26,4;33,5;8,3;18,5;20,5;26,4;23,9;15,6;35,2;27,8;36,5;40,0;37,6;44,0;58,7;58,5;58,5;59,7;66,1;71,2
Nilo Peçanha;16,4;16,5;22,1;20,8;31,0;32,6;23,0;20,8;22,2;20,4;26,1;33,9;37,9;34,4;35,9;40,7;59,6;62,1;58,0;56,2
Nordestina;44,8;51,4;38,4;39,1;46,6;48,6;36,4;22,4;18,8;23,4;30,3;34,9;60,6;58,1;60,7;67,4;49,7;58,1;70,7;77,1
Nova Canaã;20,5;21,2;13,6;22,6;16,4;13,1;15,2;16,0;21,3;27,6;28,0;31,1;33,3;40,0;34,9;46,1;30,3;21,3;21,1;27,0
Nova Fátima;19,5;15,5;22,6;22,0;20,6;32,0;28,6;22,0;34,6;27,6;33,7;36,9;61,0;43,9;49,5;54,3;68,9;54,9;52,2;62,0
Nova Ibiá;24,3;20,5;15,8;18,4;21,6;17,8;18,9;19,8;29,8;13,3;17,9;34,9;31,3;32,2;27,5;36,5;27,4;21,6;61,0;77,4
Nova Itarana;9,2;6,7;6,7;10,5;20,7;16,3;14,5;21,6;40,4;41,7;45,5;42,5;42,5;44,1;60,8;65,0;59,1;60,7;70,4;72,7
Nova Redenção;3,7;3,1;**;6,4;10,2;18,2;17,1;10,6;15,6;8,5;10,7;19,5;13,3;11,4;29,9;42,4;34,3;48,0;62,1;89,5
Nova Soure;12,0;14,7;9,2;5,0;9,2;10,4;19,4;10,9;30,7;18,5;24,5;36,9;48,3;49,6;57,1;48,0;54,5;65,7;77,8;84,5
Nova Viçosa;32,1;29,7;37,3;34,7;40,2;35,7;50,2;52,2;34,8;46,9;57,4;47,8;49,9;52,5;52,3;60,0;63,4;61,8;60,8;68,0
Novo Horizonte;21,4;21,5;14,3;17,0;24,0;22,6;23,7;23,2;19,1;24,8;29,1;46,5;52,4;58,1;59,7;65,3;77,0;51,3;57,8;64,2
Novo Triunfo;21,8;15,4;22,9;27,2;33,3;48,2;41,4;43,2;41,3;30,3;36,5;44,5;57,3;64,7;66,3;62,2;70,0;65,1;70,6;79,6
Olindina;7,8;1,8;4,1;3,4;6,9;11,2;11,1;18,4;19,9;21,5;30,4;33,0;32,9;39,6;47,9;52,5;69,0;65,5;64,8;71,1
Oliveira dos Brejinhos;8,2;2,4;4,8;7,0;10,3;9,7;23,2;29,8;30,3;41,9;34,5;49,8;48,0;48,2;61,0;60,8;54,3;46,4;56,5;70,0
Ouriçangas;22,1;15,9;22,1;35,2;26,9;23,4;24,5;22,7;35,8;49,5;44,9;36,0;54,2;49,1;49,4;53,3;47,0;58,2;67,9;74,3
Ourolândia;5,5;7,3;8,0;17,0;14,3;10,3;16,9;24,2;34,2;33,7;44,2;47,8;41,1;44,6;59,9;59,1;47,1;59,7;73,9;71,4
Palmas de Monte Alto;10,4;13,1;9,6;16,8;17,4;25,9;20,3;31,8;28,3;32,6;41,6;59,0;63,7;64,8;71,9;70,4;65,9;63,2;73,7;69,3
Palmeiras;32,9;31,8;29,9;36,5;32,4;29,5;31,3;49,2;49,4;38,8;43,4;40,3;51,7;58,5;66,2;61,8;53,3;67,1;66,4;66,7
Paramirim;52,4;67,7;55,1;69,1;64,6;73,9;74,0;67,1;57,8;56,3;74,0;84,4;74,7;84,8;82,9;69,4;73,2;79,1;67,7;72,4
Paratinga;5,1;6,7;12,5;18,1;13,4;11,8;13,1;16,4;10,9;19,7;20,4;35,4;53,3;51,1;63,5;69,8;75,3;64,4;71,5;71,8
Paripiranga;**;16,9;26,3;25,7;29,6;27,0;22,1;17,1;20,2;20,8;20,5;30,2;40,5;51,0;55,3;56,6;60,1;61,7;69,3;74,1
Pau Brasil;13,4;16,1;6,4;9,9;8,4;17,1;30,5;20,6;18,3;14,1;12,8;31,0;37,0;46,0;55,3;59,3;56,7;63,2;60,5;66,2
Paulo Afonso;20,7;28,6;27,9;28,2;32,0;32,1;32,8;31,0;38,0;42,1;44,6;51,2;54,0;60,0;56,1;54,2;57,5;58,9;62,4;63,0
Pé de Serra;13,7;14,8;19,5;21,5;19,0;27,9;23,9;27,8;22,4;28,3;33,3;44,7;50,0;57,5;66,0;71,8;79,5;76,4;77,8;88,4
Pedrão;15,5;9,6;23,7;31,2;25,6;24,1;28,6;13,7;30,4;40,6;38,1;38,8;48,8;23,2;31,8;51,4;58,4;62,1;63,0;66,7
Pedro Alexandre;0,0;**;14,5;22,4;20,7;19,9;33,3;56,7;53,5;68,2;64,1;32,5;37,3;40,3;42,2;55,0;54,9;58,6;70,7;73,4
Piatã;29,4;24,7;40,7;32,7;31,6;39,9;19,8;24,2;44,4;47,1;48,8;61,6;69,6;57,3;65,0;54,4;68,6;60,7;67,2;60,2
Pilão Arcado;32,4;62,7;14,3;15,9;12,9;6,5;5,2;6,6;9,8;10,4;8,1;2,9;8,3;11,9;20,9;25,8;23,9;34,6;38,0;40,0
Pindaí;14,2;17,3;37,0;21,7;19,3;12,7;29,9;35,1;49,3;48,9;56,0;62,3;58,1;75,1;81,7;79,6;79,4;69,7;81,6;85,1
Pindobaçu;22,7;27,9;24,9;24,4;20,9;15,6;21,1;24,3;23,3;32,7;36,6;59,6;63,2;66,4;70,7;54,5;61,2;75,0;86,4;92,8
