Percentual de nascidos vivos de residentes do sexo feminino que fizeram mais de 6 consultas de pré-natal - Municípios da UF: Tocantins;;;;;;;;;;;;;;;;;;;;
Abrangências geográficas;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Natividade;14,1;26,7;21,7;22,9;16,2;17,5;25,3;30,9;45,6;46,1;59,0;62,3;63,6;68,7;68,6;67,7;71,8;74,8;73,8;63,4
Nazaré;10,7;17,6;28,3;26,3;24,3;25,2;29,5;30,2;46,7;44,8;71,0;57,9;60,9;60,3;54,5;59,6;62,5;78,6;65,8;65,0
Nova Olinda;19,7;20,6;26,6;30,6;30,4;32,6;39,8;28,9;40,2;44,0;57,2;53,9;58,9;50,9;62,6;49,3;62,6;60,2;64,8;73,3
Nova Rosalândia;30,0;20,4;20,0;37,7;31,6;32,8;47,5;46,8;51,8;43,1;53,7;57,1;66,7;69,6;72,1;70,9;73,2;77,4;67,4;71,9
Novo Acordo;14,0;11,8;23,9;24,4;28,1;21,1;15,4;29,2;26,8;38,6;43,4;45,2;26,3;31,6;30,2;36,5;42,9;51,3;69,9;66,1
Novo Alegre;31,8;86,4;77,8;53,1;**;51,6;71,0;66,7;42,3;46,4;52,4;53,6;35,0;52,2;68,4;60,0;35,0;58,3;66,7;78,6
Novo Jardim;15,2;13,7;19,4;18,9;19,6;25,9;26,8;45,1;27,1;40,4;60,9;78,6;74,2;42,9;36,4;48,6;47,1;52,9;51,9;77,1
Oliveira de Fátima;**;**;**;43,8;36,8;39,1;56,3;58,3;61,5;63,6;68,8;83,3;60,0;69,6;57,1;82,4;65,4;80,0;85,7;90,5
Palmeirante;**;8,1;**;8,8;16,9;12,9;31,9;17,5;22,4;36,7;27,3;25,3;39,7;35,8;52,0;47,9;55,4;42,3;50,8;53,8
Palmeirópolis;36,2;52,5;37,1;46,6;33,3;46,6;53,2;56,3;44,4;27,5;40,2;68,4;61,8;60,0;69,9;73,4;68,4;76,4;74,7;79,6
Paraíso do Tocantins;19,4;21,9;27,3;36,0;36,6;27,7;31,6;33,2;43,7;47,8;53,1;52,7;63,3;66,9;69,1;73,3;73,2;71,8;70,5;73,1
Paranã;15,5;17,5;30,6;34,1;54,1;46,9;37,8;39,6;38,6;37,5;39,5;35,7;41,6;37,5;43,9;41,8;40,4;56,2;52,8;49,1
Pau D'Arco;17,4;18,4;21,7;28,4;33,3;40,8;34,4;29,0;29,1;30,3;35,1;30,6;33,8;26,4;33,3;39,0;43,5;45,8;62,5;69,1
Pedro Afonso;9,1;16,3;13,1;16,7;20,6;9,9;14,9;27,9;29,5;29,9;36,4;54,6;48,8;51,3;46,7;43,7;56,0;41,9;51,3;61,5
Peixe;9,9;22,6;12,2;17,1;26,8;28,2;34,4;63,9;68,4;62,9;49,1;51,3;51,3;53,7;60,5;60,2;56,9;58,7;55,6;47,3
Pequizeiro;15,9;12,1;16,5;17,7;21,9;29,4;30,7;27,1;31,8;28,4;17,1;37,1;46,4;66,7;76,6;55,7;75,0;86,0;70,8;76,5
Colméia;43,4;44,7;17,2;17,5;23,2;48,4;49,7;37,8;31,1;22,0;40,5;45,5;39,0;63,5;56,1;52,6;68,6;68,3;73,6;83,2
Pindorama do Tocantins;9,4;**;15,3;24,7;41,3;46,6;48,8;45,2;44,6;38,5;37,7;31,9;49,3;51,1;65,6;72,1;83,7;67,2;55,4;58,5
Piraquê;34,4;14,8;29,1;35,1;30,9;28,1;45,6;61,7;50,0;50,0;48,7;47,1;50,0;52,4;62,9;46,9;62,5;78,7;70,0;69,4
Pium;52,2;57,0;50,4;54,5;64,1;62,1;69,7;72,8;70,2;41,8;58,3;56,4;47,6;53,8;64,6;66,2;58,2;56,3;62,5;52,1
Ponte Alta do Bom Jesus;22,1;24,3;26,4;21,0;29,5;42,2;50,7;49,3;58,9;39,7;35,2;59,0;43,9;49,1;57,4;53,6;69,0;62,3;64,3;68,4
Ponte Alta do Tocantins;9,0;16,9;27,6;33,1;24,4;28,3;49,1;42,1;52,3;43,9;56,9;53,3;54,0;40,3;52,5;67,9;63,5;81,2;76,9;80,0
Porto Alegre do Tocantins;30,0;18,5;40,4;52,2;69,6;65,5;49,1;64,2;40,0;56,0;44,2;54,0;52,3;54,5;55,1;46,8;55,6;51,3;56,9;63,9
Porto Nacional;22,7;28,3;25,5;33,1;34,0;31,9;44,0;42,2;43,9;44,7;52,8;61,2;63,9;61,4;62,8;59,8;63,3;63,0;64,8;69,0
Praia Norte;11,0;19,2;18,3;19,9;29,7;19,4;25,0;34,9;32,3;35,3;35,9;19,2;49,3;34,5;50,0;50,0;42,1;60,4;68,0;60,2
Presidente Kennedy;61,4;73,6;68,0;73,9;81,8;83,7;79,7;83,8;86,8;37,5;51,0;64,6;74,5;60,9;90,4;71,2;72,5;78,0;83,0;82,1
Pugmil;36,8;**;21,1;31,7;30,2;24,1;51,3;50,0;66,7;39,6;51,0;47,2;60,0;77,4;64,7;80,0;45,0;62,5;71,4;78,1
Recursolândia;0,0;**;**;8,9;7,5;**;**;**;16,5;21,3;16,9;18,8;24,1;31,1;21,1;23,5;41,5;57,4;64,4;73,1
Riachinho;13,6;41,7;27,1;48,5;40,9;37,7;36,1;43,1;63,1;86,3;62,9;57,4;76,8;69,4;65,2;57,4;56,7;73,3;64,9;81,5
Rio da Conceição;**;**;24,0;33,3;54,1;55,2;42,5;53,1;28,1;72,0;35,5;74,2;56,8;62,9;70,0;61,8;63,2;50,0;70,7;45,5
Rio dos Bois;23,9;14,1;57,9;53,1;62,2;53,7;25,4;11,1;48,0;35,0;45,2;37,1;46,9;48,4;52,3;52,0;55,6;50,0;67,6;51,4
Rio Sono;25,2;26,8;30,4;32,7;34,1;14,4;22,8;26,4;25,0;34,2;29,7;35,9;40,6;33,3;49,0;68,6;61,7;72,5;57,1;71,7
Sampaio;9,2;16,4;32,4;18,4;26,3;30,6;40,0;42,4;31,8;34,2;20,6;18,6;50,0;39,4;44,9;41,9;34,5;24,4;53,5;75,8
Sandolândia;30,3;43,8;26,7;40,5;53,8;42,0;51,0;39,5;65,0;37,1;37,7;58,9;47,7;48,7;43,4;76,9;67,4;56,4;68,9;67,4
Santa Fé do Araguaia;22,0;27,8;25,2;32,5;31,4;36,4;41,3;37,4;38,3;61,0;49,0;69,9;68,0;66,7;65,8;62,1;75,7;68,3;68,9;77,9
Santa Maria do Tocantins;**;**;**;**;20,9;**;11,6;43,8;33,3;23,6;44,1;38,1;50,0;62,8;65,5;69,4;87,2;48,8;68,2;59,5
Santa Rita do Tocantins;**;**;**;**;43,8;42,1;42,9;36,4;48,3;44,0;27,3;50,0;68,8;59,1;73,1;75,9;75,0;79,3;79,2;69,2
Santa Rosa do Tocantins;14,5;27,2;17,5;24,4;35,2;33,0;50,0;44,4;64,9;51,3;58,2;72,2;56,6;75,4;65,8;65,9;65,1;73,8;78,0;81,1
Santa Tereza do Tocantins;19,5;22,5;25,8;27,8;32,5;37,3;19,0;34,1;39,6;45,2;43,8;63,5;53,2;52,4;45,3;44,7;52,4;56,3;70,5;85,5
Santa Terezinha do Tocant;**;**;17,9;24,5;33,3;**;32,1;31,3;43,3;55,6;40,5;47,2;75,6;54,5;60,0;54,3;57,1;69,7;68,0;71,4
São Bento do Tocantins;8,1;16,4;22,4;33,8;30,6;15,1;17,1;22,1;25,3;23,5;26,9;28,0;40,2;41,1;56,6;61,1;71,6;67,1;65,2;64,7
São Félix do Tocantins;**;**;**;16,1;**;13,2;22,2;23,3;17,2;**;**;35,1;34,6;46,2;69,6;82,4;50,0;75,0;67,7;62,1
São Miguel do Tocantins;20,0;14,8;22,0;21,7;29,7;39,3;52,0;21,5;24,4;33,9;35,5;43,0;34,3;30,4;36,6;47,3;35,9;55,2;56,2;64,7
São Salvador do Tocantins;**;36,4;21,1;39,5;**;25,0;25,7;70,2;48,1;59,2;45,2;64,3;51,7;57,1;66,7;88,6;66,7;63,3;51,7;58,8
São Sebastião do Tocantin;12,3;35,1;23,7;11,3;21,9;28,6;34,8;30,2;35,9;34,2;32,4;24,1;56,3;49,4;71,7;54,2;57,7;66,1;68,1;73,8
São Valério;10,9;20,3;33,3;29,7;31,1;31,8;33,3;57,6;56,2;57,1;49,3;43,1;59,6;61,8;67,2;72,9;73,3;71,4;59,0;73,7
Silvanópolis;17,2;25,3;29,5;30,4;28,0;30,3;50,9;40,9;51,1;43,0;48,9;45,0;64,4;62,0;68,1;67,7;74,0;65,1;81,0;67,4
Sítio Novo do Tocantins;12,0;13,1;24,7;26,1;17,7;16,6;20,9;22,0;23,0;31,7;39,5;22,9;60,9;58,6;50,3;60,8;64,6;69,6;67,9;72,7
Sucupira;22,5;44,0;40,5;20,0;28,1;33,3;33,3;40,0;21,4;35,7;55,2;46,2;56,5;35,0;70,6;58,3;57,6;90,5;82,6;84,6
Taguatinga;26,7;36,6;49,1;51,7;54,6;56,9;55,1;43,8;45,0;39,5;35,3;43,9;54,0;47,1;48,5;44,6;43,4;57,6;64,7;59,2
Taipas do Tocantins;**;31,8;30,4;47,1;61,8;48,6;70,0;53,8;**;36,6;44,4;45,0;62,1;65,8;31,3;58,3;57,7;81,3;72,0;61,8
Talismã;38,1;17,2;42,9;44,4;37,0;41,4;33,3;42,9;35,5;57,7;47,6;81,5;67,6;57,1;70,8;74,4;64,5;42,9;60,0;57,1
Palmas;44,8;45,5;45,9;48,6;50,7;49,0;43,0;50,1;53,8;59,5;59,3;56,5;62,6;64,4;63,0;67,8;72,7;75,0;72,5;76,2
Tocantínia;23,6;13,5;30,9;33,9;38,1;34,4;11,3;17,9;13,9;12,4;20,3;19,5;26,2;26,0;30,3;37,7;47,6;46,6;46,8;40,7
Tocantinópolis;4,4;3,5;4,6;6,9;8,4;13,6;17,8;25,8;34,2;35,8;45,9;42,9;49,3;47,4;57,2;60,1;62,0;67,3;68,1;70,0
Tupirama;**;**;**;19,2;**;**;**;**;29,6;23,3;45,8;76,9;36,8;58,3;56,5;40,6;68,2;75,0;59,1;76,9
Tupiratins;38,1;45,8;47,6;52,2;43,5;66,7;44,8;73,3;48,1;41,4;33,3;41,9;52,9;69,6;38,5;27,8;33,3;76,2;43,8;60,7
Wanderlândia;18,3;18,1;32,3;30,8;36,1;28,6;23,4;24,4;37,6;39,4;44,9;39,2;43,3;38,1;53,3;46,5;59,8;67,7;67,3;75,0
Xambioá;8,3;10,5;12,1;20,8;20,5;21,4;23,2;25,3;24,7;34,5;40,5;27,4;29,8;39,6;51,0;43,0;48,4;57,1;55,5;61,5
Tocantins;26,9;30,6;31,8;34,9;38,4;38,1;39,1;41,0;42,8;47,1;48,9;49,1;53,9;54,9;58,2;60,1;64,2;65,3;66,6;70,3
Norte;24,8;26,1;26,1;28,0;28,3;28,7;29,8;31,1;31,0;33,3;36,6;39,6;40,1;41,6;44,7;47,2;48,5;49,9;50,7;53,5
Brasil;43,7;45,5;47,8;49,9;52,0;52,8;54,5;55,8;57,0;57,9;60,6;61,3;61,7;62,4;64,6;66,5;67,7;69,3;70,8;72,4
** - Para evitar a interpretação inadequada de taxas instáveis, foram suprimidos valores baseados em baixa frequência de casos (maior que 0 e menor que 5).;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
PROADESS - Projeto de Avaliação do Desempenho do Sistema de Saúde;;;;;;;;;;;;;;;;;;;;
URL: https://www.proadess.icict.fiocruz.br/;;;;;;;;;;;;;;;;;;;;
