Percentual de nascidos vivos de residentes do sexo feminino que fizeram mais de 6 consultas de pré-natal - Municípios da UF: Paraíba;;;;;;;;;;;;;;;;;;;;
Abrangências geográficas;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Prata;25,0;18,8;26,3;14,5;12,1;39,7;36,7;50,0;32,2;42,3;48,3;60,0;69,6;63,0;74,0;72,4;72,2;86,8;86,4;83,0
Princesa Isabel;7,7;16,2;23,0;34,5;29,8;26,7;32,5;37,8;58,5;82,7;83,3;80,2;84,6;72,0;72,4;73,4;78,1;73,4;81,5;88,0
Puxinanã;35,9;44,9;47,0;48,9;45,0;38,5;53,2;50,6;48,1;57,2;54,8;59,8;61,6;70,2;72,1;77,2;69,2;75,2;72,3;76,6
Queimadas;25,7;36,5;42,1;46,4;41,6;42,2;56,1;48,2;43,0;63,5;71,4;67,6;66,5;72,7;71,7;73,4;76,1;75,9;78,7;80,3
Quixabá;25,7;27,5;17,9;33,3;**;37,1;32,3;35,7;50,0;51,9;54,5;34,6;58,3;45,5;65,2;80,6;88,5;85,2;95,8;92,0
Remígio;18,1;51,5;21,8;22,5;18,9;22,6;40,4;36,3;38,8;51,0;49,3;50,5;55,8;51,4;63,7;61,6;66,8;68,3;74,1;73,7
Pedro Régis;30,9;30,8;44,9;48,2;41,5;60,5;36,8;56,1;51,6;52,9;55,8;44,0;46,4;47,8;71,9;62,3;57,8;79,2;66,2;69,6
Riachão;55,8;62,7;49,0;31,1;37,7;42,6;69,0;75,5;58,1;78,9;68,2;74,5;80,0;77,8;85,5;83,6;86,0;72,3;79,2;88,5
Riachão do Bacamarte;16,7;42,6;44,1;53,2;42,9;44,3;55,0;40,5;34,9;50,0;64,0;61,3;63,5;68,8;82,8;76,6;78,9;72,1;73,4;61,6
Riachão do Poço;35,0;52,4;35,4;45,8;36,2;34,5;36,5;43,9;31,4;45,3;38,9;40,0;58,9;50,0;50,0;53,6;53,8;54,4;63,8;67,1
Riacho de Santo Antônio;25,0;35,1;34,3;43,3;40,6;37,5;78,8;53,7;57,1;45,7;46,5;59,5;40,6;55,8;74,4;75,6;84,6;78,0;76,5;63,4
Riacho dos Cavalos;23,3;17,0;16,1;9,4;27,5;30,4;44,4;29,5;27,2;25,0;53,7;53,9;66,1;49,5;56,9;66,9;69,3;64,5;82,6;84,5
Rio Tinto;16,3;18,5;19,9;24,5;28,1;31,3;51,7;54,3;56,2;63,3;54,7;36,2;50,0;48,2;53,0;52,9;49,2;64,1;70,9;70,1
Salgadinho;7,5;25,7;31,6;44,3;25,5;25,8;32,2;32,2;36,2;40,0;63,8;51,1;38,3;59,5;42,2;53,3;64,1;56,8;56,9;70,0
Salgado de São Félix;42,4;57,0;55,3;54,2;50,0;54,5;52,6;44,1;34,9;39,9;53,6;60,3;59,0;65,1;59,1;60,3;64,5;70,0;73,8;78,0
Santa Cecília;20,5;21,8;14,1;17,3;18,8;26,7;44,2;35,5;46,6;49,6;54,7;66,3;54,7;55,2;69,0;69,4;86,3;81,3;87,0;87,8
Santa Cruz;31,9;31,3;28,8;32,5;18,5;22,6;21,1;34,4;31,6;27,8;42,9;58,7;66,2;56,7;44,9;55,6;53,8;66,7;72,0;85,1
Santa Helena;19,3;27,9;35,5;37,4;52,3;54,1;47,4;56,8;44,0;40,7;51,4;74,3;84,6;81,0;77,6;84,3;81,7;74,6;77,6;82,0
Santa Inês;26,9;21,6;**;15,8;26,3;**;15,7;25,5;9,3;12,5;22,7;31,7;34,9;49,1;55,1;45,5;59,2;58,1;71,4;84,4
Santa Luzia;67,2;75,6;75,5;72,3;72,9;74,5;79,4;80,9;82,9;78,4;79,1;75,0;78,6;75,2;69,7;76,0;72,9;83,1;86,4;84,4
Santana de Mangueira;**;14,1;10,8;11,3;9,1;13,5;22,9;23,9;14,1;21,1;43,3;56,7;74,6;71,7;68,3;70,5;73,4;75,4;78,3;79,4
Santana dos Garrotes;25,3;45,4;42,4;61,3;50,8;38,6;34,7;42,3;40,7;28,1;44,2;46,3;52,4;68,5;52,6;58,5;65,5;61,5;70,7;77,0
Joca Claudino;47,8;68,8;80,0;63,0;63,0;81,5;75,7;82,8;69,7;51,5;55,3;66,7;80,0;71,9;66,7;65,0;81,3;65,4;90,6;72,7
Santa Rita;43,2;43,6;48,9;47,6;50,4;53,8;48,0;46,9;36,4;45,9;46,2;42,2;47,5;50,0;47,4;45,2;44,5;48,6;55,9;57,4
Santa Teresinha;34,4;22,5;17,5;15,8;18,2;21,6;23,2;45,2;51,8;61,2;68,5;82,4;70,4;75,0;75,0;83,1;72,9;63,6;71,6;78,1
Santo André;25,0;54,3;48,1;40,0;46,7;50,0;50,0;55,8;62,5;51,5;58,3;73,3;89,5;96,3;84,6;71,4;73,9;90,3;67,9;78,3
São Bento;42,5;51,6;62,8;60,3;52,5;51,5;62,4;69,6;64,2;60,9;61,4;67,2;78,0;74,8;77,1;77,3;80,6;79,0;86,7;86,8
São Bentinho;73,8;91,9;90,2;55,9;64,4;58,8;60,0;45,8;60,0;92,2;82,0;79,0;80,0;66,0;72,0;83,6;95,2;95,9;70,5;76,4
São Domingos do Cariri;**;50,0;40,0;35,5;33,3;45,7;71,0;57,7;48,5;69,2;68,1;62,5;45,7;78,4;52,9;82,9;85,3;86,2;84,8;91,7
São Domingos;54,8;65,9;55,6;40,4;39,5;64,0;60,6;46,9;**;77,3;82,9;71,7;66,7;83,8;86,8;94,3;86,8;88,5;83,3;100,0
São Francisco;28,3;33,3;42,6;49,1;41,7;34,8;42,1;47,5;33,9;51,4;79,1;57,4;83,0;84,3;80,5;74,5;78,3;78,6;88,5;86,7
São João do Cariri;32,1;50,0;48,6;28,2;58,2;50,0;61,0;64,7;68,2;66,1;55,1;73,2;46,3;60,8;61,0;55,8;62,1;67,9;61,8;74,0
São João do Tigre;**;11,6;**;16,4;15,4;15,8;27,8;41,7;34,4;42,4;37,5;63,5;66,7;63,5;76,0;68,6;71,9;67,4;81,7;81,7
São José da Lagoa Tapada;28,0;13,0;13,2;29,9;19,7;21,3;27,0;35,4;31,4;33,8;69,8;64,0;68,4;83,9;69,7;73,7;73,0;68,1;74,0;79,2
São José de Caiana;4,6;16,0;19,4;31,8;23,5;21,6;21,2;13,9;15,6;15,0;14,0;35,8;51,1;32,4;44,3;53,9;54,5;69,5;72,9;85,2
São José de Espinharas;41,7;38,8;19,5;20,5;16,9;22,8;26,5;35,9;46,9;49,3;56,5;63,5;56,3;67,3;69,6;60,0;52,0;72,0;95,9;75,0
São José dos Ramos;29,5;52,2;58,5;69,7;66,2;59,6;71,3;63,0;47,5;41,9;39,0;67,4;57,3;60,3;59,7;43,6;51,1;57,7;56,5;67,4
São José de Piranhas;37,1;42,4;41,5;35,5;30,8;39,5;43,5;38,8;40,2;36,8;41,2;41,1;46,4;52,0;56,9;58,3;62,7;71,4;78,2;77,8
São José de Princesa;11,8;20,7;17,5;23,4;20,8;25,5;45,6;39,5;37,1;47,6;49,2;64,6;59,4;71,4;69,8;50,0;92,6;85,7;78,6;75,0
São José do Bonfim;48,3;41,7;27,1;25,0;25,3;20,7;31,3;35,6;57,1;63,3;63,3;76,8;79,1;72,9;66,7;82,6;68,8;84,6;73,6;84,3
São José do Brejo do Cruz;**;27,8;38,5;28,0;45,5;70,4;85,7;85,7;66,7;81,3;92,6;95,8;100,0;91,3;95,0;81,5;95,0;95,8;83,3;72,7
São José do Sabugi;61,1;47,3;64,7;58,9;63,0;74,2;78,4;72,7;85,1;80,5;77,5;80,4;87,3;92,3;83,9;81,4;68,6;89,1;80,0;75,6
São José dos Cordeiros;29,1;23,5;**;19,4;41,3;24,7;57,6;49,1;48,2;41,7;69,6;73,8;88,9;75,0;69,2;48,9;46,2;62,8;57,1;64,1
São Mamede;58,8;57,3;48,5;43,4;48,0;49,7;39,4;50,0;58,5;61,9;64,8;66,7;70,1;66,7;72,0;72,1;74,7;80,9;62,6;81,8
São Miguel de Taipu;36,2;40,6;42,2;46,4;45,8;46,4;34,6;52,0;40,4;40,7;37,9;36,5;56,3;26,7;39,3;39,3;33,7;43,9;43,6;59,8
São Sebastião de Lagoa de;21,2;44,8;50,7;39,6;47,0;39,0;55,0;40,5;53,2;64,1;60,9;65,8;58,7;67,1;71,6;72,2;68,9;73,2;61,3;66,5
São Sebastião do Umbuzeir;**;**;20,0;14,6;16,4;25,5;45,7;63,6;42,6;42,4;38,8;65,3;67,6;72,7;62,7;74,4;84,0;88,9;83,3;88,6
Sapé;26,4;29,0;41,8;43,0;45,4;39,2;33,8;39,9;39,0;39,7;50,5;49,4;47,5;48,8;54,2;56,9;62,6;65,4;62,9;68,2
São Vicente do Seridó;14,4;19,8;44,7;72,2;54,7;37,2;59,8;61,9;65,2;72,7;81,2;72,4;77,6;75,4;73,5;74,0;71,7;77,1;80,8;86,0
Serra Branca;20,0;36,3;38,7;38,3;43,3;33,9;45,8;57,7;56,9;55,3;65,9;70,1;79,1;74,1;68,9;75,9;75,0;75,9;77,7;82,9
Serra da Raiz;38,5;33,3;41,5;58,5;45,3;23,5;37,9;46,7;53,1;67,9;64,4;73,5;84,6;71,4;70,3;77,1;90,0;77,1;65,8;81,8
Serra Grande;**;9,6;20,9;20,0;**;17,9;21,3;35,7;51,9;38,0;40,4;34,1;55,0;60,0;73,2;100,0;95,0;87,2;93,0;96,2
Serra Redonda;21,7;33,0;32,5;47,3;46,3;36,4;50,5;30,2;37,3;60,0;64,4;38,6;52,0;63,6;81,7;81,0;79,7;74,7;81,4;83,7
Serraria;25,0;33,6;29,8;32,1;32,5;26,4;43,0;40,8;45,3;47,5;64,6;67,0;70,4;83,1;88,0;81,9;81,4;80,9;89,9;84,6
Sertãozinho;39,2;27,6;57,4;50,0;62,8;67,6;63,5;54,2;76,0;62,9;78,5;86,2;85,9;79,2;86,4;86,8;90,3;76,8;87,5;87,7
Sobrado;21,4;38,3;47,5;51,9;39,8;44,2;41,0;37,8;51,1;53,1;57,9;59,8;70,3;67,0;59,4;73,3;67,3;75,0;78,0;84,2
Solânea;33,6;35,8;41,4;31,7;25,2;29,5;38,0;35,4;41,2;38,1;64,1;53,1;57,4;70,4;74,5;74,7;68,2;69,2;80,5;80,6
Soledade;35,5;32,4;37,8;42,8;42,5;38,6;52,4;58,7;48,4;54,5;62,6;60,5;56,5;64,6;66,7;70,6;65,7;74,1;80,6;76,7
Sossêgo;38,5;70,3;58,7;35,8;66,1;38,9;44,1;60,6;65,5;42,0;95,6;46,2;43,1;60,7;70,5;82,6;78,4;76,6;70,7;86,4
Sousa;22,1;18,8;17,0;27,1;27,4;25,7;38,1;42,8;36,4;36,2;63,8;67,2;70,9;72,3;75,2;68,6;66,7;68,8;77,1;84,3
Sumé;46,5;26,9;22,7;52,0;49,3;50,5;58,4;64,8;68,4;59,2;66,8;75,2;76,2;79,6;72,0;80,7;75,2;78,8;78,0;80,4
Tacima;36,0;42,9;29,3;26,3;31,9;49,3;42,0;43,8;43,3;52,9;54,2;68,7;88,6;74,0;74,7;70,3;79,8;80,6;79,3;83,9
Taperoá;15,9;26,2;21,3;26,7;22,0;23,3;38,3;35,4;42,3;49,8;65,3;63,7;64,1;72,9;61,6;64,4;69,3;66,0;63,8;78,7
Tavares;4,3;14,3;10,8;40,8;53,4;56,1;48,0;38,7;42,7;45,0;52,7;66,4;71,4;69,8;71,7;80,1;84,0;88,3;83,4;85,1
Teixeira;28,7;17,5;16,3;20,8;17,6;22,9;29,2;32,4;41,1;56,0;50,6;60,3;59,4;66,2;67,8;65,7;69,2;71,2;67,7;76,3
Tenório;**;17,4;29,4;18,8;20,5;37,5;51,1;47,2;62,0;68,9;69,0;78,8;83,1;69,0;71,4;78,0;81,0;83,8;84,6;84,2
Triunfo;18,1;17,7;26,9;30,1;48,2;55,4;60,0;40,5;39,7;35,6;56,0;69,2;66,4;64,8;74,1;87,3;80,0;74,1;75,0;81,2
Uiraúna;43,5;57,3;71,8;68,3;71,5;83,3;80,2;84,4;85,1;57,4;72,1;69,1;72,0;63,4;63,5;74,6;72,9;73,3;78,6;77,0
Umbuzeiro;15,5;26,4;25,3;21,8;21,6;31,1;39,2;44,0;39,1;56,3;61,9;70,9;72,5;63,3;67,8;70,3;69,2;76,3;75,4;82,0
Várzea;80,6;54,3;78,9;58,8;79,4;64,7;50,0;68,4;67,6;76,5;70,8;81,8;72,2;85,7;85,7;67,6;86,2;92,0;89,2;100,0
Vieirópolis;42,9;12,5;22,0;36,4;37,1;23,0;39,2;30,0;41,3;31,7;72,7;66,7;65,2;68,9;75,5;81,0;62,7;65,4;73,8;74,5
Zabelê;0,0;0,0;0,0;**;**;24,3;31,4;50,0;31,7;40,5;46,2;71,0;73,3;70,0;74,4;83,8;84,4;79,4;79,4;73,5
Paraíba;36,3;41,8;40,7;42,3;42,1;42,4;47,6;47,9;49,8;53,4;58,4;57,9;61,7;63,2;66,1;67,2;66,5;69,6;71,1;72,9
Nordeste;31,3;32,6;33,7;35,2;35,7;35,2;38,5;39,9;41,4;42,3;45,1;47,0;49,7;50,6;54,7;57,6;59,6;61,4;64,8;67,5
Brasil;43,7;45,5;47,8;49,9;52,0;52,8;54,5;55,8;57,0;57,9;60,6;61,3;61,7;62,4;64,6;66,5;67,7;69,3;70,8;72,4
** - Para evitar a interpretação inadequada de taxas instáveis, foram suprimidos valores baseados em baixa frequência de casos (maior que 0 e menor que 5).;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
PROADESS - Projeto de Avaliação do Desempenho do Sistema de Saúde;;;;;;;;;;;;;;;;;;;;
URL: https://www.proadess.icict.fiocruz.br/;;;;;;;;;;;;;;;;;;;;
