Percentual de nascidos vivos de residentes do sexo feminino que fizeram mais de 6 consultas de pré-natal - Municípios da UF: Pernambuco;;;;;;;;;;;;;;;;;;;;
Abrangências geográficas;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019
Santa Maria do Cambucá;10,4;11,8;15,2;18,8;21,0;21,8;23,5;27,0;30,8;33,0;28,2;42,7;50,0;48,8;70,8;70,1;63,4;64,7;66,2;75,8
Santa Terezinha;42,9;42,3;41,1;39,6;42,9;44,4;21,4;24,4;34,8;40,4;28,8;74,8;84,3;83,6;82,4;81,0;86,4;90,2;92,9;91,4
São Benedito do Sul;20,5;29,9;31,8;34,5;56,9;43,7;58,8;47,7;45,2;41,9;37,8;53,5;46,3;48,9;45,0;57,1;62,9;55,7;43,5;63,9
São Bento do Una;15,4;16,2;22,1;25,7;23,3;24,8;31,0;36,0;36,8;41,2;43,4;61,8;67,3;72,2;76,8;72,2;69,4;73,5;79,1;80,7
São Caitano;33,3;47,5;37,8;29,9;46,2;44,4;57,8;68,4;60,5;64,9;66,2;62,6;69,9;67,5;76,6;74,5;75,6;64,8;75,3;75,4
São João;17,1;22,9;32,2;20,0;24,3;24,3;29,6;30,6;28,5;36,3;48,8;55,9;69,9;74,1;75,1;76,7;74,3;63,0;83,0;81,4
São Joaquim do Monte;70,0;26,5;36,5;55,0;20,3;27,8;52,6;48,1;60,2;68,9;64,5;66,8;66,9;63,8;65,4;62,1;71,3;84,4;86,3;90,9
São José da Coroa Grande;29,5;34,0;41,8;40,7;49,9;34,8;30,0;20,3;25,6;23,7;26,4;33,2;31,5;35,7;39,9;41,8;39,0;50,3;60,3;56,0
São José do Belmonte;15,7;8,7;21,2;32,9;36,7;51,8;50,6;51,6;63,9;60,8;69,5;60,4;63,3;72,5;75,4;79,3;77,1;73,4;83,9;85,2
São José do Egito;11,8;18,3;13,1;16,3;15,7;17,4;17,7;22,8;21,2;23,7;22,4;60,2;60,5;61,9;66,6;72,0;74,9;76,5;80,6;79,6
São Lourenço da Mata;20,7;25,9;27,7;30,9;30,7;31,1;35,2;42,8;45,7;47,5;49,7;52,9;50,3;51,0;55,4;56,7;56,1;60,8;64,9;67,5
São Vicente Ferrer;11,8;12,7;13,7;19,4;21,2;30,3;30,4;31,3;31,7;30,8;50,0;63,0;67,9;73,2;71,9;76,9;81,9;77,8;82,8;82,8
Serra Talhada;3,3;7,7;4,6;9,9;13,7;12,0;14,6;13,6;21,7;35,5;35,1;41,1;40,6;43,9;61,1;62,0;64,4;65,4;67,3;69,4
Serrita;6,5;6,2;8,5;8,7;16,4;14,5;16,1;15,5;23,1;23,2;35,5;53,4;65,2;70,7;69,6;72,9;78,3;76,3;80,3;82,5
Sertânia;34,4;36,4;50,2;40,1;36,2;36,6;37,0;34,0;41,8;50,6;54,9;60,0;65,5;70,0;66,3;70,1;74,4;77,2;80,3;81,3
Sirinhaém;51,1;44,0;51,5;50,6;49,6;52,7;57,6;55,7;58,7;54,6;52,3;31,2;35,9;37,2;45,3;53,9;56,8;56,7;59,6;72,0
Moreilândia;44,4;22,9;17,2;27,5;26,2;28,7;27,4;39,8;54,9;43,3;54,7;62,5;66,9;68,5;75,1;66,7;73,9;75,5;77,6;85,5
Solidão;15,3;15,8;12,4;9,9;16,4;17,7;22,8;22,5;39,4;46,5;59,6;80,4;84,7;87,5;86,0;86,0;85,7;92,0;93,9;95,1
Surubim;16,1;19,5;15,2;16,7;26,0;27,8;29,1;40,2;42,4;38,4;49,6;56,1;61,9;73,1;78,8;78,2;75,4;71,2;76,4;79,4
Tabira;27,5;24,4;33,8;30,3;33,6;33,5;37,8;39,9;48,2;42,3;52,8;66,0;69,5;71,8;73,6;80,8;81,5;85,2;84,8;85,8
Tacaimbó;34,6;31,8;30,5;31,5;27,1;24,4;36,8;35,8;44,1;46,7;39,5;59,1;61,0;71,3;74,7;76,9;66,2;71,1;74,4;77,3
Tacaratu;5,1;8,2;12,4;19,3;22,4;22,5;22,3;21,6;29,5;44,4;49,4;57,5;65,3;69,9;78,3;77,2;84,6;81,4;79,1;81,4
Tamandaré;38,6;41,7;48,6;53,4;52,9;44,4;48,0;46,9;42,3;29,5;33,4;48,7;47,2;51,6;54,1;55,2;64,1;70,4;70,1;76,5
Taquaritinga do Norte;54,2;42,5;45,1;39,3;45,5;45,5;45,0;50,6;43,2;44,7;35,4;40,4;45,9;43,5;54,6;60,9;57,2;56,2;61,0;68,3
Terezinha;5,8;16,8;18,6;13,4;20,8;23,2;25,2;33,3;43,7;41,9;57,3;54,9;66,1;69,7;78,2;81,0;79,2;81,6;84,2;91,0
Terra Nova;16,8;28,6;29,4;23,7;31,8;29,3;37,6;56,0;55,4;59,7;73,3;74,3;71,1;81,9;86,1;78,9;90,3;91,7;93,3;90,4
Timbaúba;51,5;51,9;68,1;42,8;45,5;51,2;39,1;37,8;44,7;38,1;48,1;56,9;63,4;67,6;70,1;72,5;69,3;75,7;83,1;84,6
Toritama;49,3;23,1;32,3;45,9;52,7;48,8;48,0;54,1;50,1;43,0;46,4;38,0;40,9;46,7;51,5;56,0;46,2;55,9;65,9;71,7
Tracunhaém;44,7;45,8;47,7;53,1;43,2;39,7;46,7;59,8;49,8;48,3;56,7;46,0;53,2;48,5;50,2;49,5;58,3;56,7;60,6;65,2
Trindade;26,1;24,4;15,2;14,5;15,3;14,5;14,3;20,9;27,5;31,2;39,1;41,9;54,6;64,1;77,9;77,4;74,2;74,5;76,9;81,8
Triunfo;26,0;17,7;16,6;16,4;19,5;25,6;25,8;32,6;36,5;43,7;57,1;69,8;70,5;73,0;82,6;80,9;79,1;84,7;83,8;84,8
Tupanatinga;23,3;24,0;25,2;21,9;27,5;27,1;31,9;40,3;43,2;51,1;52,1;56,4;64,3;74,8;76,0;75,3;77,1;72,4;80,6;75,8
Tuparetama;22,5;24,3;36,5;32,6;27,5;18,1;22,5;36,4;41,5;37,1;36,5;52,8;66,2;66,9;72,3;56,9;71,2;87,4;81,4;79,7
Venturosa;28,1;28,6;33,3;36,8;44,4;33,5;39,5;37,0;49,6;62,7;71,1;75,1;78,6;79,6;84,9;82,9;84,0;76,9;80,0;79,0
Verdejante;10,6;11,7;20,1;15,3;22,8;41,9;50,5;55,3;42,3;54,3;57,1;59,7;67,6;74,0;74,1;74,2;73,1;81,6;87,4;87,5
Vertente do Lério;18,1;19,2;10,6;14,6;23,6;27,7;33,1;48,6;38,3;39,2;55,6;53,1;50,0;56,1;67,3;81,7;60,0;68,8;75,9;86,4
Vertentes;6,1;8,2;17,8;28,0;25,5;21,2;14,6;15,6;21,7;17,7;41,9;56,4;53,3;62,3;65,0;71,6;76,2;76,1;75,1;79,7
Vicência;34,2;38,2;37,1;36,5;39,7;32,2;31,7;41,0;46,6;42,2;42,0;40,2;45,5;61,3;74,6;76,1;72,5;74,2;79,6;83,2
Vitória de Santo Antão;52,0;49,1;48,6;54,4;54,0;49,8;57,5;59,6;59,9;63,9;71,2;62,1;48,6;63,9;65,0;63,7;59,1;66,4;68,5;70,8
Xexéu;37,5;48,0;47,2;45,8;54,7;43,5;58,5;41,2;41,8;46,7;35,5;36,5;40,6;47,8;54,0;53,2;55,2;67,2;66,8;68,2
Pernambuco;38,1;38,1;40,0;40,8;40,8;39,2;42,5;44,4;46,3;48,7;52,0;54,2;56,2;58,1;61,2;62,8;64,1;67,1;70,2;72,3
Nordeste;31,3;32,6;33,7;35,2;35,7;35,2;38,5;39,9;41,4;42,3;45,1;47,0;49,7;50,6;54,7;57,6;59,6;61,4;64,8;67,5
Brasil;43,7;45,5;47,8;49,9;52,0;52,8;54,5;55,8;57,0;57,9;60,6;61,3;61,7;62,4;64,6;66,5;67,7;69,3;70,8;72,4
** - Para evitar a interpretação inadequada de taxas instáveis, foram suprimidos valores baseados em baixa frequência de casos (maior que 0 e menor que 5).;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
PROADESS - Projeto de Avaliação do Desempenho do Sistema de Saúde;;;;;;;;;;;;;;;;;;;;
URL: https://www.proadess.icict.fiocruz.br/;;;;;;;;;;;;;;;;;;;;
