 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2013
"Município";"Nascim_p/resid.mãe"
"291360 Ilhéus";2517
"291370 Inhambupe";454
"291380 Ipecaetá";179
"291390 Ipiaú";614
"291400 Ipirá";760
"291410 Ipupiara";118
"291420 Irajuba";91
"291430 Iramaia";122
"291440 Iraquara";350
"291450 Irará";345
"291460 Irecê";1173
"291465 Itabela";521
"291470 Itaberaba";981
"291480 Itabuna";3233
"291490 Itacaré";305
"291500 Itaeté";247
"291510 Itagi";192
"291520 Itagibá";223
"291530 Itagimirim";104
"291535 Itaguaçu da Bahia";189
"291540 Itaju do Colônia";56
"291550 Itajuípe";287
"291560 Itamaraju";991
"291570 Itamari";112
"291580 Itambé";355
"291590 Itanagra";82
"291600 Itanhém";225
"291610 Itaparica";263
"291620 Itapé";119
"291630 Itapebi";155
"291640 Itapetinga";1063
"291650 Itapicuru";366
"291660 Itapitanga";79
"291670 Itaquara";112
"291680 Itarantim";201
"291685 Itatim";206
"291690 Itiruçu";144
"291700 Itiúba";519
"291710 Itororó";220
"291720 Ituaçu";241
"291730 Ituberá";438
"291733 Iuiú";126
"291735 Jaborandi";112
"291740 Jacaraci";149
"291750 Jacobina";1245
"291760 Jaguaquara";725
"291770 Jaguarari";424
"291780 Jaguaripe";213
"291790 Jandaíra";155
"291800 Jequié";2758
"291810 Jeremoabo";514
"291820 Jiquiriçá";141
"291830 Jitaúna";151
"291835 João Dourado";344
"291840 Juazeiro";3988
"291845 Jucuruçu";105
"291850 Jussara";228
"291855 Jussari";83
"291860 Jussiape";54
"291870 Lafaiete Coutinho";46
"291875 Lagoa Real";126
"291880 Laje";267
"291890 Lajedão";41
"291900 Lajedinho";43
"291905 Lajedo do Tabocal";70
"291910 Lamarão";94
"291915 Lapão";380
"291920 Lauro de Freitas";3256
"291930 Lençóis";134
"291940 Licínio de Almeida";152
"291950 Livramento de Nossa Senhora";565
"291955 Luís Eduardo Magalhães";1626
"291960 Macajuba";130
"291970 Macarani";237
"291980 Macaúbas";533
"291990 Macururé";101
"291992 Madre de Deus";315
"291995 Maetinga";73
"292000 Maiquinique";110
"292010 Mairi";210
"292020 Malhada";211
"292030 Malhada de Pedras";101
"292040 Manoel Vitorino";175
"292045 Mansidão";104
"292050 Maracás";355
"292060 Maragogipe";500
"292070 Maraú";221
"292080 Marcionílio Souza";147
"292090 Mascote";205
"292100 Mata de São João";753
"292105 Matina";171
"292110 Medeiros Neto";298
"292120 Miguel Calmon";404
"292130 Milagres";144
"292140 Mirangaba";182
"292145 Mirante";115
"292150 Monte Santo";737
"292160 Morpará";106
"292170 Morro do Chapéu";551
"292180 Mortugaba";125
"292190 Mucugê";142
"292200 Mucuri";699
"292205 Mulungu do Morro";182
"292210 Mundo Novo";266
"292220 Muniz Ferreira";89
"292225 Muquém de São Francisco";180
"292230 Muritiba";357
"292240 Mutuípe";268
"292250 Nazaré";309
"292260 Nilo Peçanha";221
"292265 Nordestina";160
"292270 Nova Canaã";175
"292273 Nova Fátima";98
"292275 Nova Ibiá";59
"292280 Nova Itarana";102
"292285 Nova Redenção";70
"292290 Nova Soure";353
"292300 Nova Viçosa";713
"292303 Novo Horizonte";117
"292305 Novo Triunfo";85
"292310 Olindina";338
"292320 Oliveira dos Brejinhos";255
"292330 Ouriçangas";106
"292335 Ourolândia";287
"292340 Palmas de Monte Alto";264
"292350 Palmeiras";142
"292360 Paramirim";231
"292370 Paratinga";523
"292380 Paripiranga";294
"292390 Pau Brasil";139
"292400 Paulo Afonso";1794
"292405 Pé de Serra";146
"292410 Pedrão";69
"292420 Pedro Alexandre";201
"292430 Piatã";253
"292440 Pilão Arcado";639
"292450 Pindaí";197
"292460 Pindobaçu";301
"292465 Pintadas";90
"292467 Piraí do Norte";100
"292470 Piripá";103
"292480 Piritiba";240
"292490 Planaltino";70
"292500 Planalto";328
"292510 Poções";643
"292520 Pojuca";557
"292525 Ponto Novo";237
"292530 Porto Seguro";2378
"292540 Potiraguá";147
"292550 Prado";368
"292560 Presidente Dutra";187
"292570 Presidente Jânio Quadros";124
"292575 Presidente Tancredo Neves";324
"292580 Queimadas";302
"292590 Quijingue";311
"292593 Quixabeira";89
"292595 Rafael Jambeiro";272
"292600 Remanso";643
"292610 Retirolândia";226
"292620 Riachão das Neves";313
"292630 Riachão do Jacuípe";386
"292640 Riacho de Santana";413
"292650 Ribeira do Amparo";178
"292660 Ribeira do Pombal";833
"292665 Ribeirão do Largo";70
"292670 Rio de Contas";114
"292680 Rio do Antônio";111
"292690 Rio do Pires";112
"292700 Rio Real";545
"292710 Rodelas";134
"292720 Ruy Barbosa";431
"292730 Salinas da Margarida";176
"292740 Salvador";36456
"292750 Santa Bárbara";280
"292760 Santa Brígida";211
"292770 Santa Cruz Cabrália";423
"292780 Santa Cruz da Vitória";79
"292790 Santa Inês";144
"292805 Santa Luzia";192
"292810 Santa Maria da Vitória";615
"292840 Santa Rita de Cássia";409
"292850 Santa Teresinha";139
"292800 Santaluz";613
"292820 Santana";359
"292830 Santanópolis";113
"292860 Santo Amaro";685
"292870 Santo Antônio de Jesus";1331
"292880 Santo Estêvão";764
"292890 São Desidério";521
"292895 São Domingos";85
"292910 São Felipe";227
"292900 São Félix";177
"292905 São Félix do Coribe";247
"292920 São Francisco do Conde";605
"292925 São Gabriel";280
"292930 São Gonçalo dos Campos";404
"292935 São José da Vitória";79
"292937 São José do Jacuípe";102
"292940 São Miguel das Matas";129
"292950 São Sebastião do Passé";476
"292960 Sapeaçu";224
"292970 Sátiro Dias";189
"292975 Saubara";127
"292980 Saúde";134
"292990 Seabra";652
"293000 Sebastião Laranjeiras";115
"293010 Senhor do Bonfim";1101
"293020 Sento Sé";538
"293015 Serra do Ramalho";504
"293030 Serra Dourada";255
"293040 Serra Preta";173
"293050 Serrinha";1162
"293060 Serrolândia";143
"293070 Simões Filho";1978
"293075 Sítio do Mato";187
"293076 Sítio do Quinto";130
"293077 Sobradinho";389
"293080 Souto Soares";223
"293090 Tabocas do Brejo Velho";138
"293100 Tanhaçu";255
"293105 Tanque Novo";206
"293110 Tanquinho";87
"293120 Taperoá";224
"293130 Tapiramutá";198
"293135 Teixeira de Freitas";2590
"293140 Teodoro Sampaio";70
"293150 Teofilândia";292
"293160 Teolândia";189
"293170 Terra Nova";143
"293180 Tremedal";194
"293190 Tucano";609
"293200 Uauá";302
"293210 Ubaíra";244
"293220 Ubaitaba";323
"293230 Ubatã";284
"293240 Uibaí";170
"293245 Umburanas";144
"293250 Una";319
"293260 Urandi";184
"293270 Uruçuca";370
"293280 Utinga";254
"293290 Valença";1236
"293300 Valente";297
"293305 Várzea da Roça";127
"293310 Várzea do Poço";82
"293315 Várzea Nova";131
"293317 Varzedo";112
"293320 Vera Cruz";496
"293325 Vereda";53
"293330 Vitória da Conquista";5244
"293340 Wagner";129
"293345 Wanderley";187
"293350 Wenceslau Guimarães";368
"293360 Xique-Xique";820
"290000 Município ignorado - BA";21
"310010 Abadia dos Dourados";57
"310020 Abaeté";268
"310030 Abre Campo";153
"310040 Acaiaca";38
"310050 Açucena";107
"310060 Água Boa";193
"310070 Água Comprida";16
"310080 Aguanil";69
"310090 Águas Formosas";264
"310100 Águas Vermelhas";184
"310110 Aimorés";343
"310120 Aiuruoca";59
"310130 Alagoa";21
"310140 Albertina";27
"310150 Além Paraíba";414
"310160 Alfenas";1009
"310163 Alfredo Vasconcelos";86
"310170 Almenara";555
"310180 Alpercata";88
"310190 Alpinópolis";235
"310200 Alterosa";159
"310205 Alto Caparaó";82
"315350 Alto Jequitibá";113
"310210 Alto Rio Doce";99
"310220 Alvarenga";64
"310230 Alvinópolis";137
"310240 Alvorada de Minas";58
"310250 Amparo do Serra";66
"310260 Andradas";426
"310280 Andrelândia";123
"310285 Angelândia";118
"310290 Antônio Carlos";123
"310300 Antônio Dias";112
"310310 Antônio Prado de Minas";10
"310320 Araçaí";14
"310330 Aracitaba";14
"310340 Araçuaí";453
"310350 Araguari";1408
"310360 Arantina";30
"310370 Araponga";89
"310375 Araporã";97
"310380 Arapuá";13
"310390 Araújos";88
"310400 Araxá";1320
"310410 Arceburgo";102
"310420 Arcos";483
"310430 Areado";176
"310440 Argirita";30
"310445 Aricanduva";53
"310450 Arinos";217
"310460 Astolfo Dutra";152
"310470 Ataléia";156
"310480 Augusto de Lima";47
"310490 Baependi";188
"310500 Baldim";96
"310510 Bambuí";226
"310520 Bandeira";22
"310530 Bandeira do Sul";78
"310540 Barão de Cocais";419
"310550 Barão de Monte Alto";30
"310560 Barbacena";1469
"310570 Barra Longa";45
"310590 Barroso";259
"310600 Bela Vista de Minas";124
"310610 Belmiro Braga";34
"310620 Belo Horizonte";31381
"310630 Belo Oriente";346
"310640 Belo Vale";87
"310650 Berilo";96
"310665 Berizal";59
"310660 Bertópolis";89
"310670 Betim";6385
"310680 Bias Fortes";32
"310690 Bicas";181
"310700 Biquinhas";25
"310710 Boa Esperança";515
"310720 Bocaina de Minas";25
"310730 Bocaiúva";634
"310740 Bom Despacho";567
"310750 Bom Jardim de Minas";69
"310760 Bom Jesus da Penha";36
"310770 Bom Jesus do Amparo";56
"310780 Bom Jesus do Galho";170
"310790 Bom Repouso";124
"310800 Bom Sucesso";171
"310810 Bonfim";45
"310820 Bonfinópolis de Minas";55
"310825 Bonito de Minas";114
"310830 Borda da Mata";157
"310840 Botelhos";140
"310850 Botumirim";78
"310870 Brás Pires";31
"310855 Brasilândia de Minas";228
"310860 Brasília de Minas";439
"310880 Braúnas";71
"310890 Brazópolis";169
"310900 Brumadinho";435
"310910 Bueno Brandão";95
"310920 Buenópolis";124
"310925 Bugre";52
"310930 Buritis";329
"310940 Buritizeiro";354
"310945 Cabeceira Grande";83
"310950 Cabo Verde";160
"310960 Cachoeira da Prata";46
"310970 Cachoeira de Minas";116
"310270 Cachoeira de Pajeú";97
"310980 Cachoeira Dourada";32
"310990 Caetanópolis";95
"311000 Caeté";529
"311010 Caiana";49
"311020 Cajuri";44
"311030 Caldas";103
"311040 Camacho";30
"311050 Camanducaia";251
"311060 Cambuí";344
"311070 Cambuquira";143
"311080 Campanário";32
"311090 Campanha";169
"311100 Campestre";197
"311110 Campina Verde";199
"311115 Campo Azul";49
"311120 Campo Belo";608
"311130 Campo do Meio";129
"311140 Campo Florido";98
"311150 Campos Altos";197
"311160 Campos Gerais";328
"311190 Cana Verde";59
"311170 Canaã";66
"311180 Canápolis";132
"311200 Candeias";142
"311205 Cantagalo";37
"311210 Caparaó";58
"311220 Capela Nova";38
"311230 Capelinha";582
"311240 Capetinga";79
"311250 Capim Branco";114
"311260 Capinópolis";170
"311265 Capitão Andrade";56
"311270 Capitão Enéas";190
"311280 Capitólio";85
"311290 Caputira";115
"311300 Caraí";272
"311310 Caranaíba";23
"311320 Carandaí";311
"311330 Carangola";411
"311340 Caratinga";1034
"311350 Carbonita";94
"311360 Careaçu";103
"311370 Carlos Chagas";223
"311380 Carmésia";27
"311390 Carmo da Cachoeira";133
"311400 Carmo da Mata";92
"311410 Carmo de Minas";157
"311420 Carmo do Cajuru";268
"311430 Carmo do Paranaíba";347
"311440 Carmo do Rio Claro";200
"311450 Carmópolis de Minas";195
"311455 Carneirinho";94
"311460 Carrancas";48
"311470 Carvalhópolis";47
"311480 Carvalhos";44
"311490 Casa Grande";19
"311500 Cascalho Rico";26
"311510 Cássia";217
"311530 Cataguases";741
"311535 Catas Altas";66
"311540 Catas Altas da Noruega";27
"311545 Catuji";131
"311547 Catuti";66
"311550 Caxambu";241
"311560 Cedro do Abaeté";12
"311570 Central de Minas";82
"311580 Centralina";82
"311590 Chácara";24
"311600 Chalé";66
"311610 Chapada do Norte";129
"311615 Chapada Gaúcha";187
"311620 Chiador";19
"311630 Cipotânea";51
"311640 Claraval";12
"311650 Claro dos Poções";72
"311660 Cláudio";368
"311670 Coimbra";78
"311680 Coluna";109
"311690 Comendador Gomes";21
"311700 Comercinho";83
"311710 Conceição da Aparecida";101
"311520 Conceição da Barra de Minas";28
"311730 Conceição das Alagoas";381
"311720 Conceição das Pedras";37
"311740 Conceição de Ipanema";50
"311750 Conceição do Mato Dentro";240
"311760 Conceição do Pará";61
"311770 Conceição do Rio Verde";151
"311780 Conceição dos Ouros";121
"311783 Cônego Marinho";75
"311787 Confins";86
"311790 Congonhal";102
"311800 Congonhas";669
"311810 Congonhas do Norte";53
"311820 Conquista";73
"311830 Conselheiro Lafaiete";1617
"311840 Conselheiro Pena";260
"311850 Consolação";21
"311860 Contagem";8786
"311870 Coqueiral";99
"311880 Coração de Jesus";273
"311890 Cordisburgo";56
"311900 Cordislândia";31
"311910 Corinto";262
"311920 Coroaci";74
"311930 Coromandel";287
"311940 Coronel Fabriciano";1395
"311950 Coronel Murta";92
"311960 Coronel Pacheco";30
"311970 Coronel Xavier Chaves";47
"311980 Córrego Danta";23
"311990 Córrego do Bom Jesus";25
"311995 Córrego Fundo";65
"312000 Córrego Novo";44
"312010 Couto de Magalhães de Minas";55
"312015 Crisólita";78
"312020 Cristais";117
"312030 Cristália";120
"312040 Cristiano Otoni";65
"312050 Cristina";102
"312060 Crucilândia";39
"312070 Cruzeiro da Fortaleza";51
"312080 Cruzília";193
"312083 Cuparaque";70
"312087 Curral de Dentro";110
"312090 Curvelo";981
"312100 Datas";75
"312110 Delfim Moreira";77
"312120 Delfinópolis";69
"312125 Delta";129
"312130 Descoberto";41
"312140 Desterro de Entre Rios";71
"312150 Desterro do Melo";26
"312160 Diamantina";675
"312170 Diogo de Vasconcelos";40
"312180 Dionísio";55
"312190 Divinésia";47
"312200 Divino";273
"312210 Divino das Laranjeiras";57
"312220 Divinolândia de Minas";97
"312230 Divinópolis";2666
"312235 Divisa Alegre";83
"312240 Divisa Nova";76
"312245 Divisópolis";78
"312247 Dom Bosco";45
"312250 Dom Cavati";64
"312260 Dom Joaquim";59
"312270 Dom Silvério";40
"312280 Dom Viçoso";29
"312290 Dona Eusébia";84
"312300 Dores de Campos";83
"312310 Dores de Guanhães";65
"312320 Dores do Indaiá";108
"312330 Dores do Turvo";29
"312340 Doresópolis";12
"312350 Douradoquara";19
"312352 Durandé";101
"312360 Elói Mendes";318
"312370 Engenheiro Caldas";135
"312380 Engenheiro Navarro";78
"312385 Entre Folhas";62
"312390 Entre Rios de Minas";146
"312400 Ervália";217
"312410 Esmeraldas";959
"312420 Espera Feliz";332
"312430 Espinosa";421
"312440 Espírito Santo do Dourado";58
"312450 Estiva";111
"312460 Estrela Dalva";32
"312470 Estrela do Indaiá";25
"312480 Estrela do Sul";93
"312490 Eugenópolis";84
"312500 Ewbank da Câmara";43
"312510 Extrema";531
"312520 Fama";23
"312530 Faria Lemos";41
"312540 Felício dos Santos";59
"312560 Felisburgo";103
"312570 Felixlândia";145
"312580 Fernandes Tourinho";32
"312590 Ferros";78
"312595 Fervedouro";133
"312600 Florestal";67
"312610 Formiga";739
"312620 Formoso";87
"312630 Fortaleza de Minas";51
"312640 Fortuna de Minas";25
"312650 Francisco Badaró";72
"312660 Francisco Dumont";51
"312670 Francisco Sá";270
"312675 Franciscópolis";46
"312680 Frei Gaspar";80
"312690 Frei Inocêncio";126
"312695 Frei Lagonegro";46
"312700 Fronteira";168
"312705 Fronteira dos Vales";62
"312707 Fruta de Leite";62
"312710 Frutal";683
"312720 Funilândia";45
"312730 Galiléia";81
"312733 Gameleiras";68
"312735 Glaucilândia";30
"312737 Goiabeira";41
"312738 Goianá";26
"312740 Gonçalves";39
"312750 Gonzaga";90
"312760 Gouveia";139
"312770 Governador Valadares";3749
"312780 Grão Mogol";182
"312790 Grupiara";8
"312800 Guanhães";409
"312810 Guapé";146
"312820 Guaraciaba";88
"312825 Guaraciama";62
"312830 Guaranésia";209
"312840 Guarani";123
"312850 Guarará";48
"312860 Guarda-Mor";69
"312870 Guaxupé";593
"312880 Guidoval";96
"312890 Guimarânia";82
"312900 Guiricema";71
"312910 Gurinhatã";43
"312920 Heliodora";55
"312930 Iapu";119
"312940 Ibertioga";60
"312950 Ibiá";280
"312960 Ibiaí";110
"312965 Ibiracatu";74
"312970 Ibiraci";164
"312980 Ibirité";2674
"312990 Ibitiúra de Minas";35
"313000 Ibituruna";33
"313005 Icaraí de Minas";138
"313010 Igarapé";616
"313020 Igaratinga";152
"313030 Iguatama";63
"313040 Ijaci";73
"313050 Ilicínea";161
"313055 Imbé de Minas";76
"313060 Inconfidentes";59
"313065 Indaiabira";77
"313070 Indianópolis";83
"313080 Ingaí";29
"313090 Inhapim";273
"313100 Inhaúma";67
"313110 Inimutaba";72
"313115 Ipaba";250
"313120 Ipanema";258
"313130 Ipatinga";3283
"313140 Ipiaçu";27
"313150 Ipuiúna";91
"313160 Iraí de Minas";88
"313170 Itabira";1634
"313180 Itabirinha";107
"313190 Itabirito";696
"313200 Itacambira";53
"313210 Itacarambi";337
"313220 Itaguara";140
"313230 Itaipé";191
"313240 Itajubá";1279
"313250 Itamarandiba";478
"313260 Itamarati de Minas";45
"313270 Itambacuri";409
"313280 Itambé do Mato Dentro";13
"313290 Itamogi";131
"313300 Itamonte";172
"313310 Itanhandu";202
"313320 Itanhomi";171
"313330 Itaobim";252
"313340 Itapagipe";127
"313350 Itapecerica";167
"313360 Itapeva";119
"313370 Itatiaiuçu";151
"313375 Itaú de Minas";179
"313380 Itaúna";1132
"313390 Itaverava";60
"313400 Itinga";165
"313410 Itueta";82
"313420 Ituiutaba";1208
"313430 Itumirim";68
"313440 Iturama";508
"313450 Itutinga";50
"313460 Jaboticatubas";184
"313470 Jacinto";130
"313480 Jacuí";87
"313490 Jacutinga";291
"313500 Jaguaraçu";39
"313505 Jaíba";574
"313507 Jampruca";65
"313510 Janaúba";1017
"313520 Januária";1013
"313530 Japaraíba";41
"313535 Japonvar";113
"313540 Jeceaba";38
"313545 Jenipapo de Minas";85
"313550 Jequeri";100
"313560 Jequitaí";83
"313570 Jequitibá";57
"313580 Jequitinhonha";277
"313590 Jesuânia";52
"313600 Joaíma";198
"313610 Joanésia";36
"313620 João Monlevade";1002
"313630 João Pinheiro";613
"313640 Joaquim Felício";33
"313650 Jordânia";103
"313652 José Gonçalves de Minas";66
"313655 José Raydan";65
"313657 Josenópolis";58
"313665 Juatuba";361
"313670 Juiz de Fora";6495
"313680 Juramento";49
"313690 Juruaia";129
"313695 Juvenília";70
"313700 Ladainha";192
"313710 Lagamar";52
"313720 Lagoa da Prata";509
"313730 Lagoa dos Patos";43
"313740 Lagoa Dourada";152
"313750 Lagoa Formosa";169
"313753 Lagoa Grande";97
"313760 Lagoa Santa";732
"313770 Lajinha";240
"313780 Lambari";203
"313790 Lamim";31
"313800 Laranjal";34
"313810 Lassance";70
"313820 Lavras";1452
"313830 Leandro Ferreira";39
"313835 Leme do Prado";53
"313840 Leopoldina";593
"313850 Liberdade";30
"313860 Lima Duarte";175
"313862 Limeira do Oeste";80
"313865 Lontra";96
"313867 Luisburgo";96
"313868 Luislândia";67
"313870 Luminárias";45
"313880 Luz";187
"313890 Machacalis";90
"313900 Machado";420
"313910 Madre de Deus de Minas";47
"313920 Malacacheta";224
"313925 Mamonas";44
"313930 Manga";325
"313940 Manhuaçu";1313
"313950 Manhumirim";273
"313960 Mantena";309
"313980 Mar de Espanha";112
"313970 Maravilhas";84
"313990 Maria da Fé";196
"314000 Mariana";912
"314010 Marilac";54
"314015 Mário Campos";238
"314020 Maripá de Minas";29
"314030 Marliéria";45
"314040 Marmelópolis";31
"314050 Martinho Campos";129
"314053 Martins Soares";115
"314055 Mata Verde";79
"314060 Materlândia";42
"314070 Mateus Leme";415
"317150 Mathias Lobato";38
"314080 Matias Barbosa";158
"314085 Matias Cardoso";139
"314090 Matipó";285
"314100 Mato Verde";112
"314110 Matozinhos";494
"314120 Matutina";31
"314130 Medeiros";36
"314140 Medina";261
"314150 Mendes Pimentel";63
"314160 Mercês";98
"314170 Mesquita";75
"314180 Minas Novas";351
"314190 Minduri";40
"314200 Mirabela";164
"314210 Miradouro";41
"314220 Miraí";112
"314225 Miravânia";43
"314230 Moeda";38
"314240 Moema";80
"314250 Monjolos";24
"314260 Monsenhor Paulo";84
"314270 Montalvânia";234
"314280 Monte Alegre de Minas";208
"314290 Monte Azul";269
"314300 Monte Belo";130
"314310 Monte Carmelo";632
"314315 Monte Formoso";55
"314320 Monte Santo de Minas";251
"314340 Monte Sião";204
"314330 Montes Claros";5770
"314345 Montezuma";89
"314350 Morada Nova de Minas";94
"314360 Morro da Garça";22
"314370 Morro do Pilar";30
"314380 Munhoz";60
"314390 Muriaé";1534
"314400 Mutum";325
"314410 Muzambinho";251
"314420 Nacip Raydan";29
"314430 Nanuque";525
"314435 Naque";97
"314437 Natalândia";37
"314440 Natércia";28
"314450 Nazareno";83
"314460 Nepomuceno";268
"314465 Ninheira";110
"314467 Nova Belém";45
"314470 Nova Era";228
"314480 Nova Lima";1330
"314490 Nova Módica";38
"314500 Nova Ponte";178
"314505 Nova Porteirinha";107
"314510 Nova Resende";208
"314520 Nova Serrana";1311
"313660 Nova União";58
"314530 Novo Cruzeiro";404
"314535 Novo Oriente de Minas";129
"314537 Novorizonte";66
"314540 Olaria";16
"314545 Olhos-d'Água";85
"314550 Olímpio Noronha";26
"314560 Oliveira";434
"314570 Oliveira Fortes";13
"314580 Onça de Pitangui";27
"314585 Oratórios";50
"314587 Orizânia";101
"314590 Ouro Branco";522
"314600 Ouro Fino";303
"314610 Ouro Preto";882
"314620 Ouro Verde de Minas";79
"314625 Padre Carvalho";80
"314630 Padre Paraíso";284
"314655 Pai Pedro";70
"314640 Paineiras";32
"314650 Pains";62
"314660 Paiva";14
"314670 Palma";46
"314675 Palmópolis";59
"314690 Papagaios";193
"314710 Pará de Minas";1122
"314700 Paracatu";1224
"314720 Paraguaçu";243
"314730 Paraisópolis";245
"314740 Paraopeba";341
"314760 Passa Quatro";177
"314770 Passa Tempo";59
"314780 Passa-Vinte";20
"314750 Passabém";16
"314790 Passos";1387
"314795 Patis";56
"314800 Patos de Minas";1690
"314810 Patrocínio";1241
"314820 Patrocínio do Muriaé";40
"314830 Paula Cândido";93
"314840 Paulistas";57
"314850 Pavão";106
"314860 Peçanha";148
"314870 Pedra Azul";355
"314875 Pedra Bonita";101
"314880 Pedra do Anta";37
"314890 Pedra do Indaiá";30
"314900 Pedra Dourada";31
"314910 Pedralva";117
"314915 Pedras de Maria da Cruz";131
"314920 Pedrinópolis";30
"314930 Pedro Leopoldo";746
"314940 Pedro Teixeira";15
"314950 Pequeri";39
"314960 Pequi";49
"314970 Perdigão";164
"314980 Perdizes";204
"314990 Perdões";212
"314995 Periquito";96
"315000 Pescador";32
"315010 Piau";26
"315015 Piedade de Caratinga";125
"315020 Piedade de Ponte Nova";50
"315030 Piedade do Rio Grande";33
"315040 Piedade dos Gerais";40
"315050 Pimenta";73
"315053 Pingo-d'Água";63
"315057 Pintópolis";80
"315060 Piracema";64
"315070 Pirajuba";67
"315080 Piranga";160
"315090 Piranguçu";51
"315100 Piranguinho";122
"315110 Pirapetinga";137
"315120 Pirapora";839
"315130 Piraúba";149
"315140 Pitangui";337
"315150 Piumhi";388
"315160 Planura";120
"315170 Poço Fundo";158
"315180 Poços de Caldas";1970
"315190 Pocrane";89
"315200 Pompéu";411
"315210 Ponte Nova";652
"315213 Ponto Chique";58
"315217 Ponto dos Volantes";149
"315220 Porteirinha";473
"315230 Porto Firme";86
"315240 Poté";185
"315250 Pouso Alegre";1885
"315260 Pouso Alto";81
"315270 Prados";110
"315280 Prata";328
"315290 Pratápolis";86
"315300 Pratinha";26
"315310 Presidente Bernardes";40
"315320 Presidente Juscelino";39
"315330 Presidente Kubitschek";36
"315340 Presidente Olegário";189
"315360 Prudente de Morais";145
"315370 Quartel Geral";32
"315380 Queluzito";15
"315390 Raposos";225
"315400 Raul Soares";222
"315410 Recreio";95
"315415 Reduto";84
"315420 Resende Costa";139
"315430 Resplendor";185
"315440 Ressaquinha";53
"315445 Riachinho";70
"315450 Riacho dos Machados";127
"315460 Ribeirão das Neves";4812
"315470 Ribeirão Vermelho";33
"315480 Rio Acima";127
"315490 Rio Casca";183
"315510 Rio do Prado";71
"315500 Rio Doce";18
"315520 Rio Espera";35
"315530 Rio Manso";42
"315540 Rio Novo";98
"315550 Rio Paranaíba";135
"315560 Rio Pardo de Minas";392
"315570 Rio Piracicaba";159
"315580 Rio Pomba";179
"315590 Rio Preto";31
"315600 Rio Vermelho";157
"315610 Ritápolis";39
"315620 Rochedo de Minas";29
"315630 Rodeiro";111
"315640 Romaria";40
"315645 Rosário da Limeira";29
"315650 Rubelita";76
"315660 Rubim";95
"315670 Sabará";1797
"315680 Sabinópolis";197
"315690 Sacramento";303
"315700 Salinas";533
"315710 Salto da Divisa";78
"315720 Santa Bárbara";448
"315725 Santa Bárbara do Leste";93
"315727 Santa Bárbara do Monte Verde";33
"315730 Santa Bárbara do Tugúrio";40
"315733 Santa Cruz de Minas";86
"315737 Santa Cruz de Salinas";40
"315740 Santa Cruz do Escalvado";47
"315750 Santa Efigênia de Minas";61
"315760 Santa Fé de Minas";54
"315765 Santa Helena de Minas";113
"315770 Santa Juliana";113
"315780 Santa Luzia";3237
"315790 Santa Margarida";227
"315800 Santa Maria de Itabira";150
"315810 Santa Maria do Salto";39
"315820 Santa Maria do Suaçuí";180
"315920 Santa Rita de Caldas";79
"315940 Santa Rita de Ibitipoca";40
"315930 Santa Rita de Jacutinga";41
"315935 Santa Rita de Minas";106
"315950 Santa Rita do Itueto";46
"315960 Santa Rita do Sapucaí";552
"315970 Santa Rosa da Serra";28
"315980 Santa Vitória";252
"315830 Santana da Vargem";79
"315840 Santana de Cataguases";41
"315850 Santana de Pirapama";55
"315860 Santana do Deserto";46
"315870 Santana do Garambéu";30
"315880 Santana do Jacaré";52
"315890 Santana do Manhuaçu";105
"315895 Santana do Paraíso";501
"315900 Santana do Riacho";41
"315910 Santana dos Montes";31
"315990 Santo Antônio do Amparo";195
"316000 Santo Antônio do Aventureiro";25
"316010 Santo Antônio do Grama";60
"316020 Santo Antônio do Itambé";40
"316030 Santo Antônio do Jacinto";127
"316040 Santo Antônio do Monte";344
"316045 Santo Antônio do Retiro";67
"316050 Santo Antônio do Rio Abaixo";23
"316060 Santo Hipólito";23
"316070 Santos Dumont";510
"316080 São Bento Abade";64
"316090 São Brás do Suaçuí";48
"316095 São Domingos das Dores";71
"316100 São Domingos do Prata";185
"316105 São Félix de Minas";34
"316110 São Francisco";864
"316120 São Francisco de Paula";66
"316130 São Francisco de Sales";75
"316140 São Francisco do Glória";35
"316150 São Geraldo";83
"316160 São Geraldo da Piedade";59
"316165 São Geraldo do Baixio";36
"316170 São Gonçalo do Abaeté";59
"316180 São Gonçalo do Pará";141
"316190 São Gonçalo do Rio Abaixo";135
"312550 São Gonçalo do Rio Preto";20
"316200 São Gonçalo do Sapucaí";367
"316210 São Gotardo";551
"316220 São João Batista do Glória";78
"316225 São João da Lagoa";54
"316230 São João da Mata";31
"316240 São João da Ponte";309
"316245 São João das Missões";255
"316250 São João del Rei";998
"316255 São João do Manhuaçu";158
"316257 São João do Manteninha";69
"316260 São João do Oriente";79
"316265 São João do Pacuí";45
"316270 São João do Paraíso";282
"316280 São João Evangelista";182
"316290 São João Nepomuceno";256
"316292 São Joaquim de Bicas";378
"316294 São José da Barra";78
"316295 São José da Lapa";322
"316300 São José da Safira";56
"316310 São José da Varginha";33
"316320 São José do Alegre";45
"316330 São José do Divino";43
"316340 São José do Goiabal";61
"316350 São José do Jacuri";48
"316360 São José do Mantimento";34
"316370 São Lourenço";515
"316380 São Miguel do Anta";62
"316390 São Pedro da União";47
"316410 São Pedro do Suaçuí";64
"316400 São Pedro dos Ferros";98
"316420 São Romão";113
"316430 São Roque de Minas";53
