 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2016
"Município";"Nascim_p/resid.mãe"
"291360 Ilhéus";2391
"291370 Inhambupe";452
"291380 Ipecaetá";168
"291390 Ipiaú";654
"291400 Ipirá";777
"291410 Ipupiara";88
"291420 Irajuba";82
"291430 Iramaia";93
"291440 Iraquara";373
"291450 Irará";360
"291460 Irecê";1277
"291465 Itabela";490
"291470 Itaberaba";914
"291480 Itabuna";2846
"291490 Itacaré";328
"291500 Itaeté";199
"291510 Itagi";192
"291520 Itagibá";190
"291530 Itagimirim";77
"291535 Itaguaçu da Bahia";183
"291540 Itaju do Colônia";84
"291550 Itajuípe";244
"291560 Itamaraju";1064
"291570 Itamari";91
"291580 Itambé";250
"291590 Itanagra";79
"291600 Itanhém";196
"291610 Itaparica";271
"291620 Itapé";104
"291630 Itapebi";153
"291640 Itapetinga";1063
"291650 Itapicuru";367
"291660 Itapitanga";117
"291670 Itaquara";101
"291680 Itarantim";210
"291685 Itatim";207
"291690 Itiruçu";135
"291700 Itiúba";445
"291710 Itororó";128
"291720 Ituaçu";241
"291730 Ituberá";320
"291733 Iuiú";112
"291735 Jaborandi";128
"291740 Jacaraci";129
"291750 Jacobina";1270
"291760 Jaguaquara";705
"291770 Jaguarari";422
"291780 Jaguaripe";202
"291790 Jandaíra";137
"291800 Jequié";2381
"291810 Jeremoabo";461
"291820 Jiquiriçá";141
"291830 Jitaúna";154
"291835 João Dourado";387
"291840 Juazeiro";4073
"291845 Jucuruçu";100
"291850 Jussara";205
"291855 Jussari";94
"291860 Jussiape";68
"291870 Lafaiete Coutinho";44
"291875 Lagoa Real";144
"291880 Laje";288
"291890 Lajedão";56
"291900 Lajedinho";42
"291905 Lajedo do Tabocal";98
"291910 Lamarão";80
"291915 Lapão";421
"291920 Lauro de Freitas";3137
"291930 Lençóis";147
"291940 Licínio de Almeida";116
"291950 Livramento de Nossa Senhora";559
"291955 Luís Eduardo Magalhães";1692
"291960 Macajuba";181
"291970 Macarani";207
"291980 Macaúbas";487
"291990 Macururé";97
"291992 Madre de Deus";353
"291995 Maetinga";92
"292000 Maiquinique";102
"292010 Mairi";169
"292020 Malhada";287
"292030 Malhada de Pedras";108
"292040 Manoel Vitorino";200
"292045 Mansidão";86
"292050 Maracás";363
"292060 Maragogipe";469
"292070 Maraú";227
"292080 Marcionílio Souza";105
"292090 Mascote";174
"292100 Mata de São João";800
"292105 Matina";162
"292110 Medeiros Neto";308
"292120 Miguel Calmon";338
"292130 Milagres";123
"292140 Mirangaba";178
"292145 Mirante";86
"292150 Monte Santo";648
"292160 Morpará";111
"292170 Morro do Chapéu";524
"292180 Mortugaba";100
"292190 Mucugê";156
"292200 Mucuri";646
"292205 Mulungu do Morro";199
"292210 Mundo Novo";207
"292220 Muniz Ferreira";93
"292225 Muquém de São Francisco";165
"292230 Muritiba";341
"292240 Mutuípe";319
"292250 Nazaré";359
"292260 Nilo Peçanha";178
"292265 Nordestina";181
"292270 Nova Canaã";145
"292273 Nova Fátima";90
"292275 Nova Ibiá";73
"292280 Nova Itarana";132
"292285 Nova Redenção";102
"292290 Nova Soure";310
"292300 Nova Viçosa";653
"292303 Novo Horizonte";113
"292305 Novo Triunfo";110
"292310 Olindina";306
"292320 Oliveira dos Brejinhos";254
"292330 Ouriçangas";83
"292335 Ourolândia";257
"292340 Palmas de Monte Alto";255
"292350 Palmeiras";150
"292360 Paramirim";205
"292370 Paratinga";458
"292380 Paripiranga";273
"292390 Pau Brasil";187
"292400 Paulo Afonso";1813
"292405 Pé de Serra";166
"292410 Pedrão";77
"292420 Pedro Alexandre";195
"292430 Piatã";290
"292440 Pilão Arcado";556
"292450 Pindaí";165
"292460 Pindobaçu";281
"292465 Pintadas";98
"292467 Piraí do Norte";111
"292470 Piripá";104
"292480 Piritiba";234
"292490 Planaltino";102
"292500 Planalto";287
"292510 Poções";628
"292520 Pojuca";527
"292525 Ponto Novo";246
"292530 Porto Seguro";2573
"292540 Potiraguá";110
"292550 Prado";419
"292560 Presidente Dutra";163
"292570 Presidente Jânio Quadros";161
"292575 Presidente Tancredo Neves";399
"292580 Queimadas";330
"292590 Quijingue";312
"292593 Quixabeira";110
"292595 Rafael Jambeiro";280
"292600 Remanso";706
"292610 Retirolândia";191
"292620 Riachão das Neves";273
"292630 Riachão do Jacuípe";397
"292640 Riacho de Santana";389
"292650 Ribeira do Amparo";187
"292660 Ribeira do Pombal";742
"292665 Ribeirão do Largo";84
"292670 Rio de Contas";160
"292680 Rio do Antônio";129
"292690 Rio do Pires";107
"292700 Rio Real";430
"292710 Rodelas";172
"292720 Ruy Barbosa";400
"292730 Salinas da Margarida";149
"292740 Salvador";35017
"292750 Santa Bárbara";194
"292760 Santa Brígida";198
"292770 Santa Cruz Cabrália";382
"292780 Santa Cruz da Vitória";52
"292790 Santa Inês";140
"292805 Santa Luzia";199
"292810 Santa Maria da Vitória";435
"292840 Santa Rita de Cássia";462
"292850 Santa Teresinha";111
"292800 Santaluz";493
"292820 Santana";298
"292830 Santanópolis";67
"292860 Santo Amaro";618
"292870 Santo Antônio de Jesus";1397
"292880 Santo Estêvão";738
"292890 São Desidério";501
"292895 São Domingos";93
"292910 São Felipe";204
"292900 São Félix";179
"292905 São Félix do Coribe";235
"292920 São Francisco do Conde";659
"292925 São Gabriel";257
"292930 São Gonçalo dos Campos";369
"292935 São José da Vitória";98
"292937 São José do Jacuípe";111
"292940 São Miguel das Matas";130
"292950 São Sebastião do Passé";510
"292960 Sapeaçu";253
"292970 Sátiro Dias";205
"292975 Saubara";102
"292980 Saúde";108
"292990 Seabra";551
"293000 Sebastião Laranjeiras";103
"293010 Senhor do Bonfim";1072
"293020 Sento Sé";524
"293015 Serra do Ramalho";478
"293030 Serra Dourada";216
"293040 Serra Preta";106
"293050 Serrinha";1119
"293060 Serrolândia";131
"293070 Simões Filho";1997
"293075 Sítio do Mato";173
"293076 Sítio do Quinto";113
"293077 Sobradinho";365
"293080 Souto Soares";216
"293090 Tabocas do Brejo Velho";141
"293100 Tanhaçu";232
"293105 Tanque Novo";196
"293110 Tanquinho";61
"293120 Taperoá";241
"293130 Tapiramutá";237
"293135 Teixeira de Freitas";2446
"293140 Teodoro Sampaio";55
"293150 Teofilândia";268
"293160 Teolândia";197
"293170 Terra Nova";105
"293180 Tremedal";127
"293190 Tucano";603
"293200 Uauá";312
"293210 Ubaíra";221
"293220 Ubaitaba";299
"293230 Ubatã";258
"293240 Uibaí";149
"293245 Umburanas";184
"293250 Una";243
"293260 Urandi";219
"293270 Uruçuca";255
"293280 Utinga";206
"293290 Valença";1396
"293300 Valente";267
"293305 Várzea da Roça";131
"293310 Várzea do Poço";83
"293315 Várzea Nova";188
"293317 Varzedo";124
"293320 Vera Cruz";490
"293325 Vereda";69
"293330 Vitória da Conquista";5541
"293340 Wagner";141
"293345 Wanderley";179
"293350 Wenceslau Guimarães";360
"293360 Xique-Xique";851
"290000 Município ignorado - BA";14
"310010 Abadia dos Dourados";59
"310020 Abaeté";213
"310030 Abre Campo";150
"310040 Acaiaca";41
"310050 Açucena";109
"310060 Água Boa";145
"310070 Água Comprida";16
"310080 Aguanil";40
"310090 Águas Formosas";249
"310100 Águas Vermelhas";165
"310110 Aimorés";309
"310120 Aiuruoca";45
"310130 Alagoa";18
"310140 Albertina";31
"310150 Além Paraíba";411
"310160 Alfenas";1012
"310163 Alfredo Vasconcelos";79
"310170 Almenara";587
"310180 Alpercata";89
"310190 Alpinópolis";219
"310200 Alterosa";149
"310205 Alto Caparaó";73
"315350 Alto Jequitibá";98
"310210 Alto Rio Doce";89
"310220 Alvarenga";52
"310230 Alvinópolis";146
"310240 Alvorada de Minas";55
"310250 Amparo do Serra";60
"310260 Andradas";484
"310280 Andrelândia";114
"310285 Angelândia";104
"310290 Antônio Carlos";96
"310300 Antônio Dias";97
"310310 Antônio Prado de Minas";10
"310320 Araçaí";20
"310330 Aracitaba";15
"310340 Araçuaí";409
"310350 Araguari";1378
"310360 Arantina";21
"310370 Araponga";97
"310375 Araporã";112
"310380 Arapuá";14
"310390 Araújos";89
"310400 Araxá";1542
"310410 Arceburgo";62
"310420 Arcos";457
"310430 Areado";159
"310440 Argirita";30
"310445 Aricanduva";62
"310450 Arinos";189
"310460 Astolfo Dutra";141
"310470 Ataléia";133
"310480 Augusto de Lima";51
"310490 Baependi";201
"310500 Baldim";95
"310510 Bambuí";220
"310520 Bandeira";52
"310530 Bandeira do Sul";49
"310540 Barão de Cocais";407
"310550 Barão de Monte Alto";46
"310560 Barbacena";1365
"310570 Barra Longa";57
"310590 Barroso";228
"310600 Bela Vista de Minas";132
"310610 Belmiro Braga";27
"310620 Belo Horizonte";29648
"310630 Belo Oriente";316
"310640 Belo Vale";97
"310650 Berilo";85
"310665 Berizal";44
"310660 Bertópolis";73
"310670 Betim";6048
"310680 Bias Fortes";24
"310690 Bicas";116
"310700 Biquinhas";23
"310710 Boa Esperança";567
"310720 Bocaina de Minas";34
"310730 Bocaiúva";660
"310740 Bom Despacho";655
"310750 Bom Jardim de Minas";82
"310760 Bom Jesus da Penha";25
"310770 Bom Jesus do Amparo";75
"310780 Bom Jesus do Galho";162
"310790 Bom Repouso";141
"310800 Bom Sucesso";157
"310810 Bonfim";54
"310820 Bonfinópolis de Minas";54
"310825 Bonito de Minas";136
"310830 Borda da Mata";156
"310840 Botelhos";123
"310850 Botumirim";50
"310870 Brás Pires";49
"310855 Brasilândia de Minas";240
"310860 Brasília de Minas";445
"310880 Braúnas";47
"310890 Brazópolis";159
"310900 Brumadinho";438
"310910 Bueno Brandão";87
"310920 Buenópolis";100
"310925 Bugre";51
"310930 Buritis";309
"310940 Buritizeiro";312
"310945 Cabeceira Grande";54
"310950 Cabo Verde";137
"310960 Cachoeira da Prata";34
"310970 Cachoeira de Minas";123
"310270 Cachoeira de Pajeú";89
"310980 Cachoeira Dourada";24
"310990 Caetanópolis";106
"311000 Caeté";502
"311010 Caiana";59
"311020 Cajuri";41
"311030 Caldas";121
"311040 Camacho";29
"311050 Camanducaia";261
"311060 Cambuí";325
"311070 Cambuquira";161
"311080 Campanário";43
"311090 Campanha";178
"311100 Campestre";196
"311110 Campina Verde";178
"311115 Campo Azul";43
"311120 Campo Belo";557
"311130 Campo do Meio";115
"311140 Campo Florido";115
"311150 Campos Altos";218
"311160 Campos Gerais";283
"311190 Cana Verde";44
"311170 Canaã";43
"311180 Canápolis";119
"311200 Candeias";125
"311205 Cantagalo";53
"311210 Caparaó";73
"311220 Capela Nova";42
"311230 Capelinha";590
"311240 Capetinga";70
"311250 Capim Branco";129
"311260 Capinópolis";150
"311265 Capitão Andrade";58
"311270 Capitão Enéas";168
"311280 Capitólio";98
"311290 Caputira";137
"311300 Caraí";258
"311310 Caranaíba";22
"311320 Carandaí";303
"311330 Carangola";398
"311340 Caratinga";1138
"311350 Carbonita";98
"311360 Careaçu";71
"311370 Carlos Chagas";226
"311380 Carmésia";38
"311390 Carmo da Cachoeira";119
"311400 Carmo da Mata";84
"311410 Carmo de Minas";156
"311420 Carmo do Cajuru";252
"311430 Carmo do Paranaíba";366
"311440 Carmo do Rio Claro";193
"311450 Carmópolis de Minas";211
"311455 Carneirinho";102
"311460 Carrancas";46
"311470 Carvalhópolis";39
"311480 Carvalhos";40
"311490 Casa Grande";20
"311500 Cascalho Rico";34
"311510 Cássia";229
"311530 Cataguases";791
"311535 Catas Altas";50
"311540 Catas Altas da Noruega";33
"311545 Catuji";128
"311547 Catuti";53
"311550 Caxambu";213
"311560 Cedro do Abaeté";10
"311570 Central de Minas";80
"311580 Centralina";106
"311590 Chácara";27
"311600 Chalé";65
"311610 Chapada do Norte";102
"311615 Chapada Gaúcha";173
"311620 Chiador";27
"311630 Cipotânea";54
"311640 Claraval";12
"311650 Claro dos Poções";79
"311660 Cláudio";361
"311670 Coimbra";76
"311680 Coluna";118
"311690 Comendador Gomes";24
"311700 Comercinho";63
"311710 Conceição da Aparecida";115
"311520 Conceição da Barra de Minas";22
"311730 Conceição das Alagoas";365
"311720 Conceição das Pedras";28
"311740 Conceição de Ipanema";30
"311750 Conceição do Mato Dentro";252
"311760 Conceição do Pará";41
"311770 Conceição do Rio Verde";146
"311780 Conceição dos Ouros";138
"311783 Cônego Marinho";75
"311787 Confins";83
"311790 Congonhal";130
"311800 Congonhas";761
"311810 Congonhas do Norte";52
"311820 Conquista";77
"311830 Conselheiro Lafaiete";1679
"311840 Conselheiro Pena";258
"311850 Consolação";22
"311860 Contagem";8278
"311870 Coqueiral";92
"311880 Coração de Jesus";262
"311890 Cordisburgo";59
"311900 Cordislândia";30
"311910 Corinto";294
"311920 Coroaci";83
"311930 Coromandel";320
"311940 Coronel Fabriciano";1277
"311950 Coronel Murta";102
"311960 Coronel Pacheco";25
"311970 Coronel Xavier Chaves";37
"311980 Córrego Danta";23
"311990 Córrego do Bom Jesus";27
"311995 Córrego Fundo";57
"312000 Córrego Novo";42
"312010 Couto de Magalhães de Minas";50
"312015 Crisólita";76
"312020 Cristais";128
"312030 Cristália";52
"312040 Cristiano Otoni";52
"312050 Cristina";127
"312060 Crucilândia";49
"312070 Cruzeiro da Fortaleza";60
"312080 Cruzília";189
"312083 Cuparaque";59
"312087 Curral de Dentro";108
"312090 Curvelo";902
"312100 Datas";88
"312110 Delfim Moreira";74
"312120 Delfinópolis";60
"312125 Delta";113
"312130 Descoberto";40
"312140 Desterro de Entre Rios";57
"312150 Desterro do Melo";28
"312160 Diamantina";690
"312170 Diogo de Vasconcelos";42
"312180 Dionísio";52
"312190 Divinésia";44
"312200 Divino";264
"312210 Divino das Laranjeiras";62
"312220 Divinolândia de Minas";93
"312230 Divinópolis";2612
"312235 Divisa Alegre";95
"312240 Divisa Nova";85
"312245 Divisópolis";82
"312247 Dom Bosco";34
"312250 Dom Cavati";52
"312260 Dom Joaquim";43
"312270 Dom Silvério";43
"312280 Dom Viçoso";23
"312290 Dona Eusébia";70
"312300 Dores de Campos";101
"312310 Dores de Guanhães";42
"312320 Dores do Indaiá";142
"312330 Dores do Turvo";54
"312340 Doresópolis";14
"312350 Douradoquara";15
"312352 Durandé";109
"312360 Elói Mendes";299
"312370 Engenheiro Caldas";131
"312380 Engenheiro Navarro";84
"312385 Entre Folhas";71
"312390 Entre Rios de Minas";158
"312400 Ervália";207
"312410 Esmeraldas";1094
"312420 Espera Feliz";329
"312430 Espinosa";378
"312440 Espírito Santo do Dourado";77
"312450 Estiva";118
"312460 Estrela Dalva";19
"312470 Estrela do Indaiá";30
"312480 Estrela do Sul";79
"312490 Eugenópolis";79
"312500 Ewbank da Câmara";41
"312510 Extrema";645
"312520 Fama";27
"312530 Faria Lemos";43
"312540 Felício dos Santos";51
"312560 Felisburgo";110
"312570 Felixlândia";118
"312580 Fernandes Tourinho";30
"312590 Ferros";90
"312595 Fervedouro";145
"312600 Florestal";76
"312610 Formiga";685
"312620 Formoso";57
"312630 Fortaleza de Minas";33
"312640 Fortuna de Minas";35
"312650 Francisco Badaró";51
"312660 Francisco Dumont";49
"312670 Francisco Sá";228
"312675 Franciscópolis";54
"312680 Frei Gaspar";70
"312690 Frei Inocêncio";109
"312695 Frei Lagonegro";38
"312700 Fronteira";130
"312705 Fronteira dos Vales";45
"312707 Fruta de Leite";51
"312710 Frutal";698
"312720 Funilândia";58
"312730 Galiléia";98
"312733 Gameleiras";50
"312735 Glaucilândia";22
"312737 Goiabeira";34
"312738 Goianá";30
"312740 Gonçalves";30
"312750 Gonzaga";79
"312760 Gouveia";133
"312770 Governador Valadares";3904
"312780 Grão Mogol";154
"312790 Grupiara";13
"312800 Guanhães";448
"312810 Guapé";157
"312820 Guaraciaba";95
"312825 Guaraciama";58
"312830 Guaranésia";220
"312840 Guarani";81
"312850 Guarará";31
"312860 Guarda-Mor";87
"312870 Guaxupé";632
"312880 Guidoval";71
"312890 Guimarânia";94
"312900 Guiricema";53
"312910 Gurinhatã";28
"312920 Heliodora";59
"312930 Iapu";139
"312940 Ibertioga";71
"312950 Ibiá";261
"312960 Ibiaí";88
"312965 Ibiracatu";57
"312970 Ibiraci";149
"312980 Ibirité";2601
"312990 Ibitiúra de Minas";29
"313000 Ibituruna";19
"313005 Icaraí de Minas";115
"313010 Igarapé";562
"313020 Igaratinga";122
"313030 Iguatama";82
"313040 Ijaci";78
"313050 Ilicínea";136
"313055 Imbé de Minas";79
"313060 Inconfidentes";77
"313065 Indaiabira";70
"313070 Indianópolis";62
"313080 Ingaí";24
"313090 Inhapim";238
"313100 Inhaúma";85
"313110 Inimutaba";77
"313115 Ipaba";217
"313120 Ipanema";231
"313130 Ipatinga";2913
"313140 Ipiaçu";40
"313150 Ipuiúna";90
"313160 Iraí de Minas";76
"313170 Itabira";1554
"313180 Itabirinha";146
"313190 Itabirito";697
"313200 Itacambira";28
"313210 Itacarambi";266
"313220 Itaguara";156
"313230 Itaipé";184
"313240 Itajubá";1198
"313250 Itamarandiba";455
"313260 Itamarati de Minas";40
"313270 Itambacuri";395
"313280 Itambé do Mato Dentro";16
"313290 Itamogi";127
"313300 Itamonte";195
"313310 Itanhandu";163
"313320 Itanhomi";153
"313330 Itaobim";221
"313340 Itapagipe";117
"313350 Itapecerica";185
"313360 Itapeva";124
"313370 Itatiaiuçu";139
"313375 Itaú de Minas";187
"313380 Itaúna";999
"313390 Itaverava";55
"313400 Itinga";165
"313410 Itueta";72
"313420 Ituiutaba";1244
"313430 Itumirim";72
"313440 Iturama";527
"313450 Itutinga";30
"313460 Jaboticatubas";206
"313470 Jacinto";133
"313480 Jacuí";89
"313490 Jacutinga";290
"313500 Jaguaraçu";32
"313505 Jaíba";621
"313507 Jampruca";63
"313510 Janaúba";1050
"313520 Januária";1012
"313530 Japaraíba";44
"313535 Japonvar";93
"313540 Jeceaba";47
"313545 Jenipapo de Minas";63
"313550 Jequeri";124
"313560 Jequitaí";83
"313570 Jequitibá";54
"313580 Jequitinhonha";286
"313590 Jesuânia";50
"313600 Joaíma";190
"313610 Joanésia";45
"313620 João Monlevade";901
"313630 João Pinheiro";676
"313640 Joaquim Felício";35
"313650 Jordânia";98
"313652 José Gonçalves de Minas";51
"313655 José Raydan";51
"313657 Josenópolis";32
"313665 Juatuba";385
"313670 Juiz de Fora";6259
"313680 Juramento";43
"313690 Juruaia";147
"313695 Juvenília";63
"313700 Ladainha";196
"313710 Lagamar";46
"313720 Lagoa da Prata";623
"313730 Lagoa dos Patos";27
"313740 Lagoa Dourada";139
"313750 Lagoa Formosa";184
"313753 Lagoa Grande";90
"313760 Lagoa Santa";803
"313770 Lajinha";289
"313780 Lambari";224
"313790 Lamim";34
"313800 Laranjal";36
"313810 Lassance";63
"313820 Lavras";1300
"313830 Leandro Ferreira";28
"313835 Leme do Prado";49
"313840 Leopoldina";616
"313850 Liberdade";36
"313860 Lima Duarte";170
"313862 Limeira do Oeste";102
"313865 Lontra";99
"313867 Luisburgo";100
"313868 Luislândia";90
"313870 Luminárias";53
"313880 Luz";219
"313890 Machacalis";84
"313900 Machado";476
"313910 Madre de Deus de Minas";56
"313920 Malacacheta";244
"313925 Mamonas";62
"313930 Manga";302
"313940 Manhuaçu";1285
"313950 Manhumirim";291
"313960 Mantena";321
"313980 Mar de Espanha";137
"313970 Maravilhas";85
"313990 Maria da Fé";166
"314000 Mariana";881
"314010 Marilac";50
"314015 Mário Campos";212
"314020 Maripá de Minas";34
"314030 Marliéria";38
"314040 Marmelópolis";36
"314050 Martinho Campos";153
"314053 Martins Soares";105
"314055 Mata Verde";82
"314060 Materlândia";47
"314070 Mateus Leme";435
"317150 Mathias Lobato";38
"314080 Matias Barbosa";120
"314085 Matias Cardoso";126
"314090 Matipó";278
"314100 Mato Verde";142
"314110 Matozinhos";484
"314120 Matutina";30
"314130 Medeiros";41
"314140 Medina";247
"314150 Mendes Pimentel";56
"314160 Mercês";78
"314170 Mesquita";66
"314180 Minas Novas";310
"314190 Minduri";31
"314200 Mirabela";157
"314210 Miradouro";65
"314220 Miraí";123
"314225 Miravânia";65
"314230 Moeda";41
"314240 Moema";83
"314250 Monjolos";27
"314260 Monsenhor Paulo";83
"314270 Montalvânia";206
"314280 Monte Alegre de Minas";265
"314290 Monte Azul";226
"314300 Monte Belo";143
"314310 Monte Carmelo";581
"314315 Monte Formoso";65
"314320 Monte Santo de Minas";204
"314340 Monte Sião";242
"314330 Montes Claros";5916
"314345 Montezuma";65
"314350 Morada Nova de Minas";81
"314360 Morro da Garça";35
"314370 Morro do Pilar";26
"314380 Munhoz";64
"314390 Muriaé";1341
"314400 Mutum";339
"314410 Muzambinho";267
"314420 Nacip Raydan";25
"314430 Nanuque";468
"314435 Naque";102
"314437 Natalândia";47
"314440 Natércia";39
"314450 Nazareno";74
"314460 Nepomuceno";251
"314465 Ninheira";84
"314467 Nova Belém";41
"314470 Nova Era";242
"314480 Nova Lima";1381
"314490 Nova Módica";46
"314500 Nova Ponte";171
"314505 Nova Porteirinha";100
"314510 Nova Resende";207
"314520 Nova Serrana";1446
"313660 Nova União";79
"314530 Novo Cruzeiro";363
"314535 Novo Oriente de Minas";127
"314537 Novorizonte";48
"314540 Olaria";17
"314545 Olhos-d'Água";70
"314550 Olímpio Noronha";32
"314560 Oliveira";425
"314570 Oliveira Fortes";22
"314580 Onça de Pitangui";34
"314585 Oratórios";47
"314587 Orizânia";134
"314590 Ouro Branco";563
"314600 Ouro Fino";330
"314610 Ouro Preto";868
"314620 Ouro Verde de Minas";101
"314625 Padre Carvalho";74
"314630 Padre Paraíso";273
"314655 Pai Pedro";55
"314640 Paineiras";50
"314650 Pains";89
"314660 Paiva";22
"314670 Palma";56
"314675 Palmópolis";61
"314690 Papagaios";167
"314710 Pará de Minas";1118
"314700 Paracatu";1304
"314720 Paraguaçu";246
"314730 Paraisópolis";195
"314740 Paraopeba";274
"314760 Passa Quatro";187
"314770 Passa Tempo";52
"314780 Passa-Vinte";13
"314750 Passabém";13
"314790 Passos";1417
"314795 Patis";64
"314800 Patos de Minas";1781
"314810 Patrocínio";1204
"314820 Patrocínio do Muriaé";49
"314830 Paula Cândido";89
"314840 Paulistas";43
"314850 Pavão";85
"314860 Peçanha";208
"314870 Pedra Azul";308
"314875 Pedra Bonita";87
"314880 Pedra do Anta";35
"314890 Pedra do Indaiá";34
"314900 Pedra Dourada";34
"314910 Pedralva";130
"314915 Pedras de Maria da Cruz";118
"314920 Pedrinópolis";43
"314930 Pedro Leopoldo";834
"314940 Pedro Teixeira";13
"314950 Pequeri";46
"314960 Pequi";42
"314970 Perdigão";157
"314980 Perdizes";196
"314990 Perdões";189
"314995 Periquito";98
"315000 Pescador";52
"315010 Piau";31
"315015 Piedade de Caratinga";147
"315020 Piedade de Ponte Nova";54
"315030 Piedade do Rio Grande";42
"315040 Piedade dos Gerais";52
"315050 Pimenta";69
"315053 Pingo-d'Água";56
"315057 Pintópolis";85
"315060 Piracema";65
"315070 Pirajuba";95
"315080 Piranga";149
"315090 Piranguçu";41
"315100 Piranguinho";131
"315110 Pirapetinga";142
"315120 Pirapora";763
"315130 Piraúba";120
"315140 Pitangui";330
"315150 Piumhi";383
"315160 Planura";126
"315170 Poço Fundo";178
"315180 Poços de Caldas";1873
"315190 Pocrane";75
"315200 Pompéu";422
"315210 Ponte Nova";712
"315213 Ponto Chique";57
"315217 Ponto dos Volantes";139
"315220 Porteirinha";446
"315230 Porto Firme";82
"315240 Poté";158
"315250 Pouso Alegre";1819
"315260 Pouso Alto";70
"315270 Prados";73
"315280 Prata";371
"315290 Pratápolis";77
"315300 Pratinha";41
"315310 Presidente Bernardes";40
"315320 Presidente Juscelino";28
"315330 Presidente Kubitschek";37
"315340 Presidente Olegário";182
"315360 Prudente de Morais";136
"315370 Quartel Geral";22
"315380 Queluzito";19
"315390 Raposos";208
"315400 Raul Soares";213
"315410 Recreio";85
"315415 Reduto";95
"315420 Resende Costa";112
"315430 Resplendor";188
"315440 Ressaquinha";40
"315445 Riachinho";72
"315450 Riacho dos Machados";114
"315460 Ribeirão das Neves";4893
"315470 Ribeirão Vermelho";48
"315480 Rio Acima";138
"315490 Rio Casca";144
"315510 Rio do Prado";43
"315500 Rio Doce";23
"315520 Rio Espera";32
"315530 Rio Manso";43
"315540 Rio Novo";65
"315550 Rio Paranaíba";147
"315560 Rio Pardo de Minas";397
"315570 Rio Piracicaba";152
"315580 Rio Pomba";170
"315590 Rio Preto";36
"315600 Rio Vermelho";157
"315610 Ritápolis";42
"315620 Rochedo de Minas";28
"315630 Rodeiro";119
"315640 Romaria";31
"315645 Rosário da Limeira";29
"315650 Rubelita";57
"315660 Rubim";90
"315670 Sabará";1763
"315680 Sabinópolis";176
"315690 Sacramento";333
"315700 Salinas";504
"315710 Salto da Divisa";79
"315720 Santa Bárbara";420
"315725 Santa Bárbara do Leste";113
"315727 Santa Bárbara do Monte Verde";31
"315730 Santa Bárbara do Tugúrio";40
"315733 Santa Cruz de Minas";92
"315737 Santa Cruz de Salinas";45
"315740 Santa Cruz do Escalvado";44
"315750 Santa Efigênia de Minas";55
"315760 Santa Fé de Minas";43
"315765 Santa Helena de Minas";95
"315770 Santa Juliana";187
"315780 Santa Luzia";3009
"315790 Santa Margarida";251
"315800 Santa Maria de Itabira";143
"315810 Santa Maria do Salto";47
"315820 Santa Maria do Suaçuí";171
"315920 Santa Rita de Caldas";66
"315940 Santa Rita de Ibitipoca";23
"315930 Santa Rita de Jacutinga";41
"315935 Santa Rita de Minas";103
"315950 Santa Rita do Itueto";72
"315960 Santa Rita do Sapucaí";471
"315970 Santa Rosa da Serra";32
"315980 Santa Vitória";312
"315830 Santana da Vargem";70
"315840 Santana de Cataguases";12
"315850 Santana de Pirapama";60
"315860 Santana do Deserto";43
"315870 Santana do Garambéu";18
"315880 Santana do Jacaré";54
"315890 Santana do Manhuaçu";120
"315895 Santana do Paraíso";630
"315900 Santana do Riacho";51
"315910 Santana dos Montes";35
"315990 Santo Antônio do Amparo";191
"316000 Santo Antônio do Aventureiro";25
"316010 Santo Antônio do Grama";47
"316020 Santo Antônio do Itambé";34
"316030 Santo Antônio do Jacinto";141
"316040 Santo Antônio do Monte";335
"316045 Santo Antônio do Retiro";80
"316050 Santo Antônio do Rio Abaixo";11
"316060 Santo Hipólito";26
"316070 Santos Dumont";509
"316080 São Bento Abade";69
"316090 São Brás do Suaçuí";44
"316095 São Domingos das Dores";85
"316100 São Domingos do Prata";149
"316105 São Félix de Minas";37
"316110 São Francisco";754
"316120 São Francisco de Paula";61
"316130 São Francisco de Sales";62
"316140 São Francisco do Glória";41
"316150 São Geraldo";95
"316160 São Geraldo da Piedade";52
"316165 São Geraldo do Baixio";38
"316170 São Gonçalo do Abaeté";55
"316180 São Gonçalo do Pará";144
"316190 São Gonçalo do Rio Abaixo";137
"312550 São Gonçalo do Rio Preto";29
"316200 São Gonçalo do Sapucaí";378
"316210 São Gotardo";631
"316220 São João Batista do Glória";87
"316225 São João da Lagoa";34
"316230 São João da Mata";25
"316240 São João da Ponte";237
"316245 São João das Missões";271
"316250 São João del Rei";1006
"316255 São João do Manhuaçu";160
"316257 São João do Manteninha";82
"316260 São João do Oriente";90
"316265 São João do Pacuí";38
"316270 São João do Paraíso";262
"316280 São João Evangelista";201
"316290 São João Nepomuceno";300
"316292 São Joaquim de Bicas";371
"316294 São José da Barra";80
"316295 São José da Lapa";320
"316300 São José da Safira";53
"316310 São José da Varginha";38
"316320 São José do Alegre";51
"316330 São José do Divino";65
"316340 São José do Goiabal";52
"316350 São José do Jacuri";59
"316360 São José do Mantimento";44
"316370 São Lourenço";546
"316380 São Miguel do Anta";69
"316390 São Pedro da União";53
"316410 São Pedro do Suaçuí";51
"316400 São Pedro dos Ferros";80
"316420 São Romão";110
"316430 São Roque de Minas";47
