 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2009
"Município";"Nascim_p/resid.mãe"
"291400 Ipirá";953
"291410 Ipupiara";103
"291420 Irajuba";105
"291430 Iramaia";148
"291440 Iraquara";383
"291450 Irará";434
"291460 Irecê";1148
"291465 Itabela";601
"291470 Itaberaba";975
"291480 Itabuna";3432
"291490 Itacaré";351
"291500 Itaeté";305
"291510 Itagi";257
"291520 Itagibá";245
"291530 Itagimirim";101
"291535 Itaguaçu da Bahia";199
"291540 Itaju do Colônia";96
"291550 Itajuípe";336
"291560 Itamaraju";1335
"291570 Itamari";154
"291580 Itambé";315
"291590 Itanagra";97
"291600 Itanhém";284
"291610 Itaparica";276
"291620 Itapé";147
"291630 Itapebi";172
"291640 Itapetinga";1138
"291650 Itapicuru";399
"291660 Itapitanga";100
"291670 Itaquara";139
"291680 Itarantim";253
"291685 Itatim";223
"291690 Itiruçu";151
"291700 Itiúba";607
"291710 Itororó";297
"291720 Ituaçu";240
"291730 Ituberá";505
"291733 Iuiú";128
"291735 Jaborandi";116
"291740 Jacaraci";156
"291750 Jacobina";1451
"291760 Jaguaquara";803
"291770 Jaguarari";499
"291780 Jaguaripe";210
"291790 Jandaíra";127
"291800 Jequié";2391
"291810 Jeremoabo";591
"291820 Jiquiriçá";186
"291830 Jitaúna";203
"291835 João Dourado";420
"291840 Juazeiro";4186
"291845 Jucuruçu";55
"291850 Jussara";310
"291855 Jussari";109
"291860 Jussiape";84
"291870 Lafaiete Coutinho";42
"291875 Lagoa Real";149
"291880 Laje";367
"291890 Lajedão";55
"291900 Lajedinho";63
"291905 Lajedo do Tabocal";108
"291910 Lamarão";94
"291915 Lapão";460
"291920 Lauro de Freitas";2784
"291930 Lençóis";171
"291940 Licínio de Almeida";157
"291950 Livramento de Nossa Senhora";600
"291955 Luís Eduardo Magalhães";1169
"291960 Macajuba";205
"291970 Macarani";232
"291980 Macaúbas";593
"291990 Macururé";122
"291992 Madre de Deus";330
"291995 Maetinga";57
"292000 Maiquinique";101
"292010 Mairi";245
"292020 Malhada";288
"292030 Malhada de Pedras";117
"292040 Manoel Vitorino";210
"292045 Mansidão";126
"292050 Maracás";371
"292060 Maragogipe";632
"292070 Maraú";199
"292080 Marcionílio Souza";172
"292090 Mascote";267
"292100 Mata de São João";767
"292105 Matina";161
"292110 Medeiros Neto";346
"292120 Miguel Calmon";503
"292130 Milagres";200
"292140 Mirangaba";235
"292145 Mirante";119
"292150 Monte Santo";995
"292160 Morpará";122
"292170 Morro do Chapéu";765
"292180 Mortugaba";139
"292190 Mucugê";194
"292200 Mucuri";768
"292205 Mulungu do Morro";228
"292210 Mundo Novo";317
"292220 Muniz Ferreira";103
"292225 Muquém de São Francisco";187
"292230 Muritiba";379
"292240 Mutuípe";299
"292250 Nazaré";418
"292260 Nilo Peçanha";181
"292265 Nordestina";205
"292270 Nova Canaã";217
"292273 Nova Fátima";87
"292275 Nova Ibiá";90
"292280 Nova Itarana";115
"292285 Nova Redenção";118
"292290 Nova Soure";383
"292300 Nova Viçosa";629
"292303 Novo Horizonte";121
"292305 Novo Triunfo";122
"292310 Olindina";432
"292320 Oliveira dos Brejinhos";291
"292330 Ouriçangas";101
"292335 Ourolândia";291
"292340 Palmas de Monte Alto";227
"292350 Palmeiras";134
"292360 Paramirim";277
"292370 Paratinga";552
"292380 Paripiranga";379
"292390 Pau Brasil";184
"292400 Paulo Afonso";1939
"292405 Pé de Serra";198
"292410 Pedrão";69
"292420 Pedro Alexandre";192
"292430 Piatã";280
"292440 Pilão Arcado";595
"292450 Pindaí";221
"292460 Pindobaçu";346
"292465 Pintadas";68
"292467 Piraí do Norte";108
"292470 Piripá";123
"292480 Piritiba";324
"292490 Planaltino";132
"292500 Planalto";401
"292510 Poções";711
"292520 Pojuca";599
"292525 Ponto Novo";269
"292530 Porto Seguro";2488
"292540 Potiraguá";148
"292550 Prado";397
"292560 Presidente Dutra";232
"292570 Presidente Jânio Quadros";145
"292575 Presidente Tancredo Neves";448
"292580 Queimadas";368
"292590 Quijingue";368
"292593 Quixabeira";115
"292595 Rafael Jambeiro";305
"292600 Remanso";794
"292610 Retirolândia";201
"292620 Riachão das Neves";374
"292630 Riachão do Jacuípe";379
"292640 Riacho de Santana";426
"292650 Ribeira do Amparo";253
"292660 Ribeira do Pombal";767
"292665 Ribeirão do Largo";140
"292670 Rio de Contas";120
"292680 Rio do Antônio";147
"292690 Rio do Pires";131
"292700 Rio Real";634
"292710 Rodelas";153
"292720 Ruy Barbosa";506
"292730 Salinas da Margarida";189
"292740 Salvador";37205
"292750 Santa Bárbara";329
"292760 Santa Brígida";269
"292770 Santa Cruz Cabrália";418
"292780 Santa Cruz da Vitória";72
"292790 Santa Inês";156
"292805 Santa Luzia";191
"292810 Santa Maria da Vitória";613
"292840 Santa Rita de Cássia";415
"292850 Santa Teresinha";133
"292800 Santaluz";623
"292820 Santana";370
"292830 Santanópolis";154
"292860 Santo Amaro";918
"292870 Santo Antônio de Jesus";1502
"292880 Santo Estêvão";775
"292890 São Desidério";509
"292895 São Domingos";91
"292910 São Felipe";292
"292900 São Félix";190
"292905 São Félix do Coribe";237
"292920 São Francisco do Conde";513
"292925 São Gabriel";352
"292930 São Gonçalo dos Campos";441
"292935 São José da Vitória";144
"292937 São José do Jacuípe";154
"292940 São Miguel das Matas";144
"292950 São Sebastião do Passé";611
"292960 Sapeaçu";288
"292970 Sátiro Dias";292
"292975 Saubara";164
"292980 Saúde";178
"292990 Seabra";705
"293000 Sebastião Laranjeiras";120
"293010 Senhor do Bonfim";1271
"293020 Sento Sé";604
"293015 Serra do Ramalho";428
"293030 Serra Dourada";159
"293040 Serra Preta";240
"293050 Serrinha";1340
"293060 Serrolândia";175
"293070 Simões Filho";2116
"293075 Sítio do Mato";147
"293076 Sítio do Quinto";183
"293077 Sobradinho";402
"293080 Souto Soares";240
"293090 Tabocas do Brejo Velho";164
"293100 Tanhaçu";253
"293105 Tanque Novo";230
"293110 Tanquinho";85
"293120 Taperoá";324
"293130 Tapiramutá";282
"293135 Teixeira de Freitas";2493
"293140 Teodoro Sampaio";92
"293150 Teofilândia";337
"293160 Teolândia";210
"293170 Terra Nova";171
"293180 Tremedal";240
"293190 Tucano";716
"293200 Uauá";375
"293210 Ubaíra";310
"293220 Ubaitaba";359
"293230 Ubatã";367
"293240 Uibaí";206
"293245 Umburanas";202
"293250 Una";336
"293260 Urandi";209
"293270 Uruçuca";330
"293280 Utinga";311
"293290 Valença";1337
"293300 Valente";326
"293305 Várzea da Roça";191
"293310 Várzea do Poço";97
"293315 Várzea Nova";174
"293317 Varzedo";125
"293320 Vera Cruz";606
"293325 Vereda";79
"293330 Vitória da Conquista";5358
"293340 Wagner";159
"293345 Wanderley";178
"293350 Wenceslau Guimarães";376
"293360 Xique-Xique";837
"290000 Município ignorado - BA";16
"310010 Abadia dos Dourados";65
"310020 Abaeté";237
"310030 Abre Campo";165
"310040 Acaiaca";70
"310050 Açucena";97
"310060 Água Boa";182
"310070 Água Comprida";17
"310080 Aguanil";40
"310090 Águas Formosas";274
"310100 Águas Vermelhas";96
"310110 Aimorés";293
"310120 Aiuruoca";56
"310130 Alagoa";39
"310140 Albertina";30
"310150 Além Paraíba";409
"310160 Alfenas";977
"310163 Alfredo Vasconcelos";81
"310170 Almenara";386
"310180 Alpercata";68
"310190 Alpinópolis";227
"310200 Alterosa";145
"310205 Alto Caparaó";75
"315350 Alto Jequitibá";104
"310210 Alto Rio Doce";126
"310220 Alvarenga";65
"310230 Alvinópolis";177
"310240 Alvorada de Minas";57
"310250 Amparo do Serra";47
"310260 Andradas";444
"310280 Andrelândia";131
"310285 Angelândia";116
"310290 Antônio Carlos";105
"310300 Antônio Dias";127
"310310 Antônio Prado de Minas";7
"310320 Araçaí";20
"310330 Aracitaba";20
"310340 Araçuaí";474
"310350 Araguari";1345
"310360 Arantina";37
"310370 Araponga";111
"310375 Araporã";143
"310380 Arapuá";27
"310390 Araújos";100
"310400 Araxá";1196
"310410 Arceburgo";125
"310420 Arcos";441
"310430 Areado";183
"310440 Argirita";16
"310445 Aricanduva";78
"310450 Arinos";236
"310460 Astolfo Dutra";146
"310470 Ataléia";164
"310480 Augusto de Lima";57
"310490 Baependi";222
"310500 Baldim";92
"310510 Bambuí";238
"310520 Bandeira";47
"310530 Bandeira do Sul";55
"310540 Barão de Cocais";384
"310550 Barão de Monte Alto";76
"310560 Barbacena";1487
"310570 Barra Longa";55
"310590 Barroso";256
"310600 Bela Vista de Minas";152
"310610 Belmiro Braga";34
"310620 Belo Horizonte";30861
"310630 Belo Oriente";348
"310640 Belo Vale";89
"310650 Berilo";131
"310665 Berizal";63
"310660 Bertópolis";107
"310670 Betim";5727
"310680 Bias Fortes";34
"310690 Bicas";147
"310700 Biquinhas";14
"310710 Boa Esperança";491
"310720 Bocaina de Minas";23
"310730 Bocaiúva";680
"310740 Bom Despacho";612
"310750 Bom Jardim de Minas";73
"310760 Bom Jesus da Penha";30
"310770 Bom Jesus do Amparo";55
"310780 Bom Jesus do Galho";180
"310790 Bom Repouso";105
"310800 Bom Sucesso";188
"310810 Bonfim";46
"310820 Bonfinópolis de Minas";81
"310825 Bonito de Minas";145
"310830 Borda da Mata";189
"310840 Botelhos";123
"310850 Botumirim";69
"310870 Brás Pires";39
"310855 Brasilândia de Minas";228
"310860 Brasília de Minas";504
"310880 Braúnas";58
"310890 Brazópolis";156
"310900 Brumadinho";398
"310910 Bueno Brandão";93
"310920 Buenópolis";98
"310925 Bugre";55
"310930 Buritis";387
"310940 Buritizeiro";456
"310945 Cabeceira Grande";65
"310950 Cabo Verde";167
"310960 Cachoeira da Prata";47
"310970 Cachoeira de Minas";117
"310270 Cachoeira de Pajeú";90
"310980 Cachoeira Dourada";38
"310990 Caetanópolis";100
"311000 Caeté";255
"311010 Caiana";67
"311020 Cajuri";46
"311030 Caldas";103
"311040 Camacho";24
"311050 Camanducaia";255
"311060 Cambuí";281
"311070 Cambuquira";135
"311080 Campanário";44
"311090 Campanha";204
"311100 Campestre";221
"311110 Campina Verde";223
"311115 Campo Azul";43
"311120 Campo Belo";675
"311130 Campo do Meio";117
"311140 Campo Florido";78
"311150 Campos Altos";175
"311160 Campos Gerais";349
"311190 Cana Verde";59
"311170 Canaã";64
"311180 Canápolis";155
"311200 Candeias";110
"311205 Cantagalo";60
"311210 Caparaó";69
"311220 Capela Nova";43
"311230 Capelinha";621
"311240 Capetinga";72
"311250 Capim Branco";100
"311260 Capinópolis";189
"311265 Capitão Andrade";66
"311270 Capitão Enéas";205
"311280 Capitólio";66
"311290 Caputira";148
"311300 Caraí";378
"311310 Caranaíba";37
"311320 Carandaí";264
"311330 Carangola";424
"311340 Caratinga";1162
"311350 Carbonita";87
"311360 Careaçu";83
"311370 Carlos Chagas";251
"311380 Carmésia";37
"311390 Carmo da Cachoeira";132
"311400 Carmo da Mata";94
"311410 Carmo de Minas";167
"311420 Carmo do Cajuru";267
"311430 Carmo do Paranaíba";310
"311440 Carmo do Rio Claro";248
"311450 Carmópolis de Minas";190
"311455 Carneirinho";101
"311460 Carrancas";48
"311470 Carvalhópolis";41
"311480 Carvalhos";46
"311490 Casa Grande";28
"311500 Cascalho Rico";25
"311510 Cássia";231
"311530 Cataguases";757
"311535 Catas Altas";55
"311540 Catas Altas da Noruega";36
"311545 Catuji";146
"311547 Catuti";60
"311550 Caxambu";251
"311560 Cedro do Abaeté";12
"311570 Central de Minas";96
"311580 Centralina";59
"311590 Chácara";15
"311600 Chalé";51
"311610 Chapada do Norte";150
"311615 Chapada Gaúcha";167
"311620 Chiador";33
"311630 Cipotânea";59
"311640 Claraval";21
"311650 Claro dos Poções";83
"311660 Cláudio";345
"311670 Coimbra";83
"311680 Coluna";135
"311690 Comendador Gomes";34
"311700 Comercinho";75
"311710 Conceição da Aparecida";128
"311520 Conceição da Barra de Minas";41
"311730 Conceição das Alagoas";352
"311720 Conceição das Pedras";19
"311740 Conceição de Ipanema";61
"311750 Conceição do Mato Dentro";132
"311760 Conceição do Pará";75
"311770 Conceição do Rio Verde";145
"311780 Conceição dos Ouros";118
"311783 Cônego Marinho";88
"311787 Confins";70
"311790 Congonhal";116
"311800 Congonhas";657
"311810 Congonhas do Norte";50
"311820 Conquista";58
"311830 Conselheiro Lafaiete";1600
"311840 Conselheiro Pena";275
"311850 Consolação";12
"311860 Contagem";7742
"311870 Coqueiral";99
"311880 Coração de Jesus";362
"311890 Cordisburgo";68
"311900 Cordislândia";34
"311910 Corinto";286
"311920 Coroaci";79
"311930 Coromandel";321
"311940 Coronel Fabriciano";1423
"311950 Coronel Murta";101
"311960 Coronel Pacheco";36
"311970 Coronel Xavier Chaves";37
"311980 Córrego Danta";27
"311990 Córrego do Bom Jesus";34
"311995 Córrego Fundo";44
"312000 Córrego Novo";35
"312010 Couto de Magalhães de Minas";61
"312015 Crisólita";70
"312020 Cristais";130
"312030 Cristália";94
"312040 Cristiano Otoni";57
"312050 Cristina";106
"312060 Crucilândia";58
"312070 Cruzeiro da Fortaleza";56
"312080 Cruzília";188
"312083 Cuparaque";60
"312087 Curral de Dentro";108
"312090 Curvelo";1048
"312100 Datas";72
"312110 Delfim Moreira";95
"312120 Delfinópolis";79
"312125 Delta";126
"312130 Descoberto";42
"312140 Desterro de Entre Rios";70
"312150 Desterro do Melo";31
"312160 Diamantina";629
"312170 Diogo de Vasconcelos";47
"312180 Dionísio";75
"312190 Divinésia";41
"312200 Divino";278
"312210 Divino das Laranjeiras";63
"312220 Divinolândia de Minas";110
"312230 Divinópolis";2502
"312235 Divisa Alegre";80
"312240 Divisa Nova";66
"312245 Divisópolis";88
"312247 Dom Bosco";43
"312250 Dom Cavati";72
"312260 Dom Joaquim";43
"312270 Dom Silvério";58
"312280 Dom Viçoso";30
"312290 Dona Eusébia";56
"312300 Dores de Campos";115
"312310 Dores de Guanhães";64
"312320 Dores do Indaiá";135
"312330 Dores do Turvo";37
"312340 Doresópolis";21
"312350 Douradoquara";15
"312352 Durandé";91
"312360 Elói Mendes";359
"312370 Engenheiro Caldas";154
"312380 Engenheiro Navarro";113
"312385 Entre Folhas";63
"312390 Entre Rios de Minas";178
"312400 Ervália";265
"312410 Esmeraldas";724
"312420 Espera Feliz";331
"312430 Espinosa";449
"312440 Espírito Santo do Dourado";43
"312450 Estiva";123
"312460 Estrela Dalva";29
"312470 Estrela do Indaiá";28
"312480 Estrela do Sul";80
"312490 Eugenópolis";104
"312500 Ewbank da Câmara";48
"312510 Extrema";308
"312520 Fama";18
"312530 Faria Lemos";54
"312540 Felício dos Santos";70
"312560 Felisburgo";105
"312570 Felixlândia";144
"312580 Fernandes Tourinho";32
"312590 Ferros";119
"312595 Fervedouro";141
"312600 Florestal";58
"312610 Formiga";718
"312620 Formoso";94
"312630 Fortaleza de Minas";39
"312640 Fortuna de Minas";32
"312650 Francisco Badaró";63
"312660 Francisco Dumont";78
"312670 Francisco Sá";328
"312675 Franciscópolis";81
"312680 Frei Gaspar";89
"312690 Frei Inocêncio";112
"312695 Frei Lagonegro";50
"312700 Fronteira";200
"312705 Fronteira dos Vales";67
"312707 Fruta de Leite";106
"312710 Frutal";658
"312720 Funilândia";48
"312730 Galiléia";69
"312733 Gameleiras";68
"312735 Glaucilândia";30
"312737 Goiabeira";42
"312738 Goianá";30
"312740 Gonçalves";40
"312750 Gonzaga";77
"312760 Gouveia";174
"312770 Governador Valadares";3480
"312780 Grão Mogol";183
"312790 Grupiara";14
"312800 Guanhães";393
"312810 Guapé";133
"312820 Guaraciaba";115
"312825 Guaraciama";62
"312830 Guaranésia";239
"312840 Guarani";102
"312850 Guarará";34
"312860 Guarda-Mor";67
"312870 Guaxupé";591
"312880 Guidoval";80
"312890 Guimarânia";91
"312900 Guiricema";86
"312910 Gurinhatã";48
"312920 Heliodora";69
"312930 Iapu";115
"312940 Ibertioga";68
"312950 Ibiá";308
"312960 Ibiaí";125
"312965 Ibiracatu";83
"312970 Ibiraci";121
"312980 Ibirité";2413
"312990 Ibitiúra de Minas";28
"313000 Ibituruna";37
"313005 Icaraí de Minas";131
"313010 Igarapé";468
"313020 Igaratinga";115
"313030 Iguatama";86
"313040 Ijaci";76
"313050 Ilicínea";136
"313055 Imbé de Minas";88
"313060 Inconfidentes";44
"313065 Indaiabira";85
"313070 Indianópolis";78
"313080 Ingaí";36
"313090 Inhapim";262
"313100 Inhaúma";64
"313110 Inimutaba";54
"313115 Ipaba";266
"313120 Ipanema";227
"313130 Ipatinga";3418
"313140 Ipiaçu";23
"313150 Ipuiúna";91
"313160 Iraí de Minas";80
"313170 Itabira";1431
"313180 Itabirinha";144
"313190 Itabirito";619
"313200 Itacambira";55
"313210 Itacarambi";348
"313220 Itaguara";146
"313230 Itaipé";221
"313240 Itajubá";1186
"313250 Itamarandiba";444
"313260 Itamarati de Minas";38
"313270 Itambacuri";418
"313280 Itambé do Mato Dentro";18
"313290 Itamogi";126
"313300 Itamonte";186
"313310 Itanhandu";188
"313320 Itanhomi";162
"313330 Itaobim";296
"313340 Itapagipe";99
"313350 Itapecerica";224
"313360 Itapeva";74
"313370 Itatiaiuçu";121
"313375 Itaú de Minas";190
"313380 Itaúna";991
"313390 Itaverava";54
"313400 Itinga";164
"313410 Itueta";68
"313420 Ituiutaba";1138
"313430 Itumirim";61
"313440 Iturama";473
"313450 Itutinga";40
"313460 Jaboticatubas";160
"313470 Jacinto";169
"313480 Jacuí";80
"313490 Jacutinga";277
"313500 Jaguaraçu";33
"313505 Jaíba";524
"313507 Jampruca";79
"313510 Janaúba";1026
"313520 Januária";1105
"313530 Japaraíba";38
"313535 Japonvar";109
"313540 Jeceaba";42
"313545 Jenipapo de Minas";59
"313550 Jequeri";139
"313560 Jequitaí";93
"313570 Jequitibá";58
"313580 Jequitinhonha";351
"313590 Jesuânia";31
"313600 Joaíma";242
"313610 Joanésia";60
"313620 João Monlevade";962
"313630 João Pinheiro";649
"313640 Joaquim Felício";43
"313650 Jordânia";97
"313652 José Gonçalves de Minas";34
"313655 José Raydan";44
"313657 Josenópolis";69
"313665 Juatuba";287
"313670 Juiz de Fora";6321
"313680 Juramento";37
"313690 Juruaia";110
"313695 Juvenília";79
"313700 Ladainha";221
"313710 Lagamar";50
"313720 Lagoa da Prata";472
"313730 Lagoa dos Patos";45
"313740 Lagoa Dourada";146
"313750 Lagoa Formosa";170
"313753 Lagoa Grande";100
"313760 Lagoa Santa";652
"313770 Lajinha";158
"313780 Lambari";283
"313790 Lamim";47
"313800 Laranjal";45
"313810 Lassance";90
"313820 Lavras";1179
"313830 Leandro Ferreira";29
"313835 Leme do Prado";36
"313840 Leopoldina";627
"313850 Liberdade";38
"313860 Lima Duarte";157
"313862 Limeira do Oeste";65
"313865 Lontra";106
"313867 Luisburgo";86
"313868 Luislândia";94
"313870 Luminárias";49
"313880 Luz";204
"313890 Machacalis";102
"313900 Machado";504
"313910 Madre de Deus de Minas";47
"313920 Malacacheta";301
"313925 Mamonas";51
"313930 Manga";346
"313940 Manhuaçu";1369
"313950 Manhumirim";280
"313960 Mantena";325
"313980 Mar de Espanha";122
"313970 Maravilhas";104
"313990 Maria da Fé";176
"314000 Mariana";826
"314010 Marilac";47
"314015 Mário Campos";182
"314020 Maripá de Minas";27
"314030 Marliéria";35
"314040 Marmelópolis";34
"314050 Martinho Campos";163
"314053 Martins Soares";119
"314055 Mata Verde";88
"314060 Materlândia";65
"314070 Mateus Leme";355
"317150 Mathias Lobato";42
"314080 Matias Barbosa";135
"314085 Matias Cardoso";151
"314090 Matipó";312
"314100 Mato Verde";145
"314110 Matozinhos";490
"314120 Matutina";44
"314130 Medeiros";24
"314140 Medina";251
"314150 Mendes Pimentel";67
"314160 Mercês";106
"314170 Mesquita";67
"314180 Minas Novas";377
"314190 Minduri";49
"314200 Mirabela";195
"314210 Miradouro";115
"314220 Miraí";173
"314225 Miravânia";39
"314230 Moeda";55
"314240 Moema";91
"314250 Monjolos";25
"314260 Monsenhor Paulo";65
"314270 Montalvânia";215
"314280 Monte Alegre de Minas";208
"314290 Monte Azul";280
"314300 Monte Belo";147
"314310 Monte Carmelo";611
"314315 Monte Formoso";67
"314320 Monte Santo de Minas";226
"314340 Monte Sião";218
"314330 Montes Claros";5860
"314345 Montezuma";81
"314350 Morada Nova de Minas";87
"314360 Morro da Garça";37
"314370 Morro do Pilar";31
"314380 Munhoz";44
"314390 Muriaé";1271
"314400 Mutum";375
"314410 Muzambinho";257
"314420 Nacip Raydan";27
"314430 Nanuque";625
"314435 Naque";97
"314437 Natalândia";40
"314440 Natércia";43
"314450 Nazareno";92
"314460 Nepomuceno";302
"314465 Ninheira";82
"314467 Nova Belém";55
"314470 Nova Era";246
"314480 Nova Lima";1138
"314490 Nova Módica";53
"314500 Nova Ponte";164
"314505 Nova Porteirinha";113
"314510 Nova Resende";232
"314520 Nova Serrana";1218
"313660 Nova União";34
"314530 Novo Cruzeiro";524
"314535 Novo Oriente de Minas";118
"314537 Novorizonte";52
"314540 Olaria";17
"314545 Olhos-d'Água";82
"314550 Olímpio Noronha";30
"314560 Oliveira";427
"314570 Oliveira Fortes";23
"314580 Onça de Pitangui";25
"314585 Oratórios";68
"314587 Orizânia";117
"314590 Ouro Branco";481
"314600 Ouro Fino";42
"314610 Ouro Preto";870
"314620 Ouro Verde de Minas";117
"314625 Padre Carvalho";111
"314630 Padre Paraíso";299
"314655 Pai Pedro";62
"314640 Paineiras";38
"314650 Pains";78
"314660 Paiva";10
"314670 Palma";52
"314675 Palmópolis";81
"314690 Papagaios";219
"314710 Pará de Minas";1078
"314700 Paracatu";1101
"314720 Paraguaçu";231
"314730 Paraisópolis";245
"314740 Paraopeba";281
"314760 Passa Quatro";216
"314770 Passa Tempo";55
"314780 Passa-Vinte";24
"314750 Passabém";18
"314790 Passos";1267
"314795 Patis";75
"314800 Patos de Minas";1662
"314810 Patrocínio";1127
"314820 Patrocínio do Muriaé";56
"314830 Paula Cândido";108
"314840 Paulistas";56
"314850 Pavão";129
"314860 Peçanha";247
"314870 Pedra Azul";413
"314875 Pedra Bonita";104
"314880 Pedra do Anta";48
"314890 Pedra do Indaiá";32
"314900 Pedra Dourada";20
"314910 Pedralva";162
"314915 Pedras de Maria da Cruz";153
"314920 Pedrinópolis";52
"314930 Pedro Leopoldo";709
"314940 Pedro Teixeira";13
"314950 Pequeri";34
"314960 Pequi";45
"314970 Perdigão";104
"314980 Perdizes";188
"314990 Perdões";186
"314995 Periquito";107
"315000 Pescador";59
"315010 Piau";26
"315015 Piedade de Caratinga";127
"315020 Piedade de Ponte Nova";61
"315030 Piedade do Rio Grande";36
"315040 Piedade dos Gerais";35
"315050 Pimenta";80
"315053 Pingo-d'Água";59
"315057 Pintópolis";96
"315060 Piracema";48
"315070 Pirajuba";59
"315080 Piranga";229
"315090 Piranguçu";68
"315100 Piranguinho";91
"315110 Pirapetinga";170
"315120 Pirapora";819
"315130 Piraúba";111
"315140 Pitangui";353
"315150 Piumhi";367
"315160 Planura";143
"315170 Poço Fundo";189
"315180 Poços de Caldas";1926
"315190 Pocrane";44
"315200 Pompéu";404
"315210 Ponte Nova";696
"315213 Ponto Chique";55
"315217 Ponto dos Volantes";171
"315220 Porteirinha";452
"315230 Porto Firme";111
"315240 Poté";207
"315250 Pouso Alegre";1651
"315260 Pouso Alto";70
"315270 Prados";85
"315280 Prata";374
"315290 Pratápolis";98
"315300 Pratinha";36
"315310 Presidente Bernardes";59
"315320 Presidente Juscelino";31
"315330 Presidente Kubitschek";66
"315340 Presidente Olegário";207
"315360 Prudente de Morais";124
"315370 Quartel Geral";41
"315380 Queluzito";10
"315390 Raposos";191
"315400 Raul Soares";285
"315410 Recreio";88
"315415 Reduto";98
"315420 Resende Costa";132
"315430 Resplendor";199
"315440 Ressaquinha";58
"315445 Riachinho";55
"315450 Riacho dos Machados";140
"315460 Ribeirão das Neves";4309
"315470 Ribeirão Vermelho";37
"315480 Rio Acima";143
"315490 Rio Casca";215
"315510 Rio do Prado";58
"315500 Rio Doce";19
"315520 Rio Espera";57
"315530 Rio Manso";34
"315540 Rio Novo";74
"315550 Rio Paranaíba";123
"315560 Rio Pardo de Minas";421
"315570 Rio Piracicaba";138
"315580 Rio Pomba";187
"315590 Rio Preto";49
"315600 Rio Vermelho";36
"315610 Ritápolis";45
"315620 Rochedo de Minas";25
"315630 Rodeiro";115
"315640 Romaria";38
"315645 Rosário da Limeira";53
"315650 Rubelita";110
"315660 Rubim";123
"315670 Sabará";1714
"315680 Sabinópolis";204
"315690 Sacramento";312
"315700 Salinas";564
"315710 Salto da Divisa";71
"315720 Santa Bárbara";423
"315725 Santa Bárbara do Leste";105
"315727 Santa Bárbara do Monte Verde";43
"315730 Santa Bárbara do Tugúrio";47
"315733 Santa Cruz de Minas";80
"315737 Santa Cruz de Salinas";64
"315740 Santa Cruz do Escalvado";48
"315750 Santa Efigênia de Minas";59
"315760 Santa Fé de Minas";42
"315765 Santa Helena de Minas";99
"315770 Santa Juliana";154
"315780 Santa Luzia";3133
"315790 Santa Margarida";199
"315800 Santa Maria de Itabira";128
"315810 Santa Maria do Salto";50
"315820 Santa Maria do Suaçuí";192
"315920 Santa Rita de Caldas";80
"315940 Santa Rita de Ibitipoca";33
"315930 Santa Rita de Jacutinga";53
"315935 Santa Rita de Minas";92
"315950 Santa Rita do Itueto";79
"315960 Santa Rita do Sapucaí";531
"315970 Santa Rosa da Serra";38
"315980 Santa Vitória";231
"315830 Santana da Vargem";71
"315840 Santana de Cataguases";49
"315850 Santana de Pirapama";58
"315860 Santana do Deserto";40
"315870 Santana do Garambéu";35
"315880 Santana do Jacaré";47
"315890 Santana do Manhuaçu";112
"315895 Santana do Paraíso";378
"315900 Santana do Riacho";32
"315910 Santana dos Montes";37
"315990 Santo Antônio do Amparo";260
"316000 Santo Antônio do Aventureiro";33
"316010 Santo Antônio do Grama";45
"316020 Santo Antônio do Itambé";53
"316030 Santo Antônio do Jacinto";175
"316040 Santo Antônio do Monte";361
"316045 Santo Antônio do Retiro";89
"316050 Santo Antônio do Rio Abaixo";18
"316060 Santo Hipólito";34
"316070 Santos Dumont";575
"316080 São Bento Abade";68
"316090 São Brás do Suaçuí";35
"316095 São Domingos das Dores";106
"316100 São Domingos do Prata";173
"316105 São Félix de Minas";30
"316110 São Francisco";840
"316120 São Francisco de Paula";69
"316130 São Francisco de Sales";54
"316140 São Francisco do Glória";51
"316150 São Geraldo";92
"316160 São Geraldo da Piedade";54
"316165 São Geraldo do Baixio";44
"316170 São Gonçalo do Abaeté";73
"316180 São Gonçalo do Pará";132
"316190 São Gonçalo do Rio Abaixo";125
"312550 São Gonçalo do Rio Preto";47
"316200 São Gonçalo do Sapucaí";228
"316210 São Gotardo";435
"316220 São João Batista do Glória";62
"316225 São João da Lagoa";38
"316230 São João da Mata";26
"316240 São João da Ponte";345
"316245 São João das Missões";272
"316250 São João del Rei";926
"316255 São João do Manhuaçu";151
"316257 São João do Manteninha";62
"316260 São João do Oriente";111
"316265 São João do Pacuí";45
"316270 São João do Paraíso";279
"316280 São João Evangelista";225
"316290 São João Nepomuceno";291
"316292 São Joaquim de Bicas";332
"316294 São José da Barra";81
"316295 São José da Lapa";246
"316300 São José da Safira";61
"316310 São José da Varginha";41
"316320 São José do Alegre";36
"316330 São José do Divino";53
"316340 São José do Goiabal";87
"316350 São José do Jacuri";88
"316360 São José do Mantimento";33
"316370 São Lourenço";503
"316380 São Miguel do Anta";67
"316390 São Pedro da União";47
"316410 São Pedro do Suaçuí";49
"316400 São Pedro dos Ferros";87
"316420 São Romão";132
"316430 São Roque de Minas";71
"316440 São Sebastião da Bela Vista";76
"316443 São Sebastião da Vargem Alegre";34
"316447 São Sebastião do Anta";76
