 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2012
"Município";"Nascim_p/resid.mãe"
"230480 Granjeiro";62
"230490 Groaíras";152
"230495 Guaiúba";363
"230500 Guaraciaba do Norte";614
"230510 Guaramiranga";95
"230520 Hidrolândia";232
"230523 Horizonte";1048
"230526 Ibaretama";197
"230530 Ibiapina";340
"230533 Ibicuitinga";148
"230535 Icapuí";218
"230540 Icó";882
"230550 Iguatu";1392
"230560 Independência";312
"230565 Ipaporanga";132
"230570 Ipaumirim";139
"230580 Ipu";571
"230590 Ipueiras";496
"230600 Iracema";180
"230610 Irauçuba";383
"230620 Itaiçaba";76
"230625 Itaitinga";425
"230630 Itapagé";777
"230640 Itapipoca";2032
"230650 Itapiúna";251
"230655 Itarema";671
"230660 Itatira";310
"230670 Jaguaretama";238
"230680 Jaguaribara";131
"230690 Jaguaribe";449
"230700 Jaguaruana";439
"230710 Jardim";431
"230720 Jati";114
"230725 Jijoca de Jericoacoara";246
"230730 Juazeiro do Norte";4106
"230740 Jucás";337
"230750 Lavras da Mangabeira";319
"230760 Limoeiro do Norte";766
"230763 Madalena";248
"230765 Maracanaú";4256
"230770 Maranguape";1377
"230780 Marco";503
"230790 Martinópole";174
"230800 Massapê";574
"230810 Mauriti";671
"230820 Meruoca";200
"230830 Milagres";415
"230835 Milhã";150
"230837 Miraíma";214
"230840 Missão Velha";578
"230850 Mombaça";462
"230860 Monsenhor Tabosa";232
"230870 Morada Nova";693
"230880 Moraújo";127
"230890 Morrinhos";315
"230900 Mucambo";189
"230910 Mulungu";146
"230920 Nova Olinda";242
"230930 Nova Russas";422
"230940 Novo Oriente";404
"230945 Ocara";285
"230950 Orós";275
"230960 Pacajus";902
"230970 Pacatuba";830
"230980 Pacoti";154
"230990 Pacujá";88
"231000 Palhano";104
"231010 Palmácia";133
"231020 Paracuru";532
"231025 Paraipaba";435
"231030 Parambu";395
"231040 Paramoti";122
"231050 Pedra Branca";592
"231060 Penaforte";178
"231070 Pentecoste";530
"231080 Pereiro";216
"231085 Pindoretama";287
"231090 Piquet Carneiro";171
"231095 Pires Ferreira";113
"231100 Poranga";164
"231110 Porteiras";262
"231120 Potengi";141
"231123 Potiretama";64
"231126 Quiterianópolis";220
"231130 Quixadá";1314
"231135 Quixelô";204
"231140 Quixeramobim";1069
"231150 Quixeré";272
"231160 Redenção";466
"231170 Reriutaba";248
"231180 Russas";962
"231190 Saboeiro";219
"231195 Salitre";300
"231220 Santa Quitéria";576
"231200 Santana do Acaraú";483
"231210 Santana do Cariri";252
"231230 São Benedito";783
"231240 São Gonçalo do Amarante";786
"231250 São João do Jaguaribe";81
"231260 São Luís do Curu";157
"231270 Senador Pompeu";361
"231280 Senador Sá";123
"231290 Sobral";3164
"231300 Solonópole";170
"231310 Tabuleiro do Norte";384
"231320 Tamboril";324
"231325 Tarrafas";91
"231330 Tauá";716
"231335 Tejuçuoca";272
"231340 Tianguá";1321
"231350 Trairi";587
"231355 Tururu";258
"231360 Ubajara";545
"231370 Umari";80
"231375 Umirim";285
"231380 Uruburetama";334
"231390 Uruoca";176
"231395 Varjota";277
"231400 Várzea Alegre";492
"231410 Viçosa do Ceará";931
"230000 Município ignorado - CE";2
"240010 Acari";149
"240020 Açu";789
"240030 Afonso Bezerra";151
"240040 Água Nova";51
"240050 Alexandria";164
"240060 Almino Afonso";66
"240070 Alto do Rodrigues";153
"240080 Angicos";155
"240090 Antônio Martins";112
"240100 Apodi";412
"240110 Areia Branca";366
"240120 Arês";236
"240130 Augusto Severo";104
"240140 Baía Formosa";110
"240145 Baraúna";401
"240150 Barcelona";28
"240160 Bento Fernandes";84
"240165 Bodó";35
"240170 Bom Jesus";124
"240180 Brejinho";174
"240185 Caiçara do Norte";89
"240190 Caiçara do Rio do Vento";54
"240200 Caicó";782
"240210 Campo Redondo";140
"240220 Canguaretama";579
"240230 Caraúbas";284
"240240 Carnaúba dos Dantas";111
"240250 Carnaubais";136
"240260 Ceará-Mirim";1101
"240270 Cerro Corá";141
"240280 Coronel Ezequiel";66
"240290 Coronel João Pessoa";61
"240300 Cruzeta";102
"240310 Currais Novos";548
"240320 Doutor Severiano";109
"240330 Encanto";80
"240340 Equador";62
"240350 Espírito Santo";132
"240360 Extremoz";376
"240370 Felipe Guerra";67
"240375 Fernando Pedroza";33
"240380 Florânia";135
"240390 Francisco Dantas";46
"240400 Frutuoso Gomes";59
"240410 Galinhos";32
"240420 Goianinha";493
"240430 Governador Dix-Sept Rosado";191
"240440 Grossos";103
"240450 Guamaré";229
"240460 Ielmo Marinho";137
"240470 Ipanguaçu";209
"240480 Ipueira";22
"240485 Itajá";126
"240490 Itaú";75
"240500 Jaçanã";108
"240510 Jandaíra";85
"240520 Janduís";76
"240530 Januário Cicco";114
"240540 Japi";101
"240550 Jardim de Angicos";34
"240560 Jardim de Piranhas";164
"240570 Jardim do Seridó";116
"240580 João Câmara";491
"240590 João Dias";33
"240600 José da Penha";76
"240610 Jucurutu";246
"240615 Jundiá";38
"240620 Lagoa d'Anta";75
"240630 Lagoa de Pedras";97
"240640 Lagoa de Velhos";39
"240650 Lagoa Nova";209
"240660 Lagoa Salgada";150
"240670 Lajes";117
"240680 Lajes Pintadas";85
"240690 Lucrécia";52
"240700 Luís Gomes";159
"240710 Macaíba";829
"240720 Macau";255
"240725 Major Sales";61
"240730 Marcelino Vieira";89
"240740 Martins";71
"240750 Maxaranguape";126
"240760 Messias Targino";48
"240770 Montanhas";131
"240780 Monte Alegre";266
"240790 Monte das Gameleiras";34
"240800 Mossoró";3819
"240810 Natal";12211
"240820 Nísia Floresta";357
"240830 Nova Cruz";494
"240840 Olho-d'Água do Borges";48
"240850 Ouro Branco";63
"240860 Paraná";48
"240870 Paraú";40
"240880 Parazinho";75
"240890 Parelhas";347
"240325 Parnamirim";3706
"240910 Passa e Fica";177
"240920 Passagem";45
"240930 Patu";130
"240940 Pau dos Ferros";384
"240950 Pedra Grande";56
"240960 Pedra Preta";36
"240970 Pedro Avelino";77
"240980 Pedro Velho";227
"240990 Pendências";130
"241000 Pilões";33
"241010 Poço Branco";217
"241020 Portalegre";106
"241025 Porto do Mangue";69
"241040 Pureza";117
"241050 Rafael Fernandes";59
"241060 Rafael Godeiro";58
"241070 Riacho da Cruz";45
"241080 Riacho de Santana";56
"241090 Riachuelo";103
"240895 Rio do Fogo";181
"241100 Rodolfo Fernandes";58
"241110 Ruy Barbosa";45
"241120 Santa Cruz";584
"240933 Santa Maria";44
"241140 Santana do Matos";151
"241142 Santana do Seridó";29
"241150 Santo Antônio";329
"241160 São Bento do Norte";48
"241170 São Bento do Trairí";59
"241180 São Fernando";49
"241190 São Francisco do Oeste";44
"241200 São Gonçalo do Amarante";1690
"241210 São João do Sabugi";72
"241220 São José de Mipibu";680
"241230 São José do Campestre";176
"241240 São José do Seridó";49
"241250 São Miguel";386
"241255 São Miguel do Gostoso";87
"241260 São Paulo do Potengi";192
"241270 São Pedro";81
"241280 São Rafael";88
"241290 São Tomé";103
"241300 São Vicente";66
"241310 Senador Elói de Souza";76
"241320 Senador Georgino Avelino";81
"241030 Serra Caiada";147
"241330 Serra de São Bento";75
"241335 Serra do Mel";194
"241340 Serra Negra do Norte";88
"241350 Serrinha";108
"241355 Serrinha dos Pintos";38
"241360 Severiano Melo";78
"241370 Sítio Novo";71
"241380 Taboleiro Grande";47
"241390 Taipu";149
"241400 Tangará";228
"241410 Tenente Ananias";157
"241415 Tenente Laurentino Cruz";114
"241105 Tibau";55
"241420 Tibau do Sul";187
"241430 Timbaúba dos Batistas";21
"241440 Touros";405
"241445 Triunfo Potiguar";47
"241450 Umarizal";123
"241460 Upanema";196
"241470 Várzea";64
"241475 Venha-Ver";53
"241480 Vera Cruz";153
"241490 Viçosa";22
"241500 Vila Flor";39
"240000 Município ignorado - RN";4
"250010 Água Branca";106
"250020 Aguiar";51
"250030 Alagoa Grande";410
"250040 Alagoa Nova";281
"250050 Alagoinha";223
"250053 Alcantil";85
"250057 Algodão de Jandaíra";39
"250060 Alhandra";404
"250073 Amparo";44
"250077 Aparecida";100
"250080 Araçagi";231
"250090 Arara";158
"250100 Araruna";242
"250110 Areia";355
"250115 Areia de Baraúnas";25
"250120 Areial";112
"250130 Aroeiras";276
"250135 Assunção";66
"250140 Baía da Traição";171
"250150 Bananeiras";285
"250153 Baraúna";72
"250160 Barra de Santa Rosa";175
"250157 Barra de Santana";109
"250170 Barra de São Miguel";76
"250180 Bayeux";1309
"250190 Belém";225
"250200 Belém do Brejo do Cruz";83
"250205 Bernardino Batista";53
"250210 Boa Ventura";59
"250215 Boa Vista";112
"250220 Bom Jesus";33
"250230 Bom Sucesso";51
"250240 Bonito de Santa Fé";165
"250250 Boqueirão";267
"250270 Borborema";77
"250280 Brejo do Cruz";163
"250290 Brejo dos Santos";99
"250300 Caaporã";387
"250310 Cabaceiras";61
"250320 Cabedelo";906
"250330 Cachoeira dos Índios";119
"250340 Cacimba de Areia";31
"250350 Cacimba de Dentro";231
"250355 Cacimbas";134
"250360 Caiçara";103
"250370 Cajazeiras";912
"250375 Cajazeirinhas";54
"250380 Caldas Brandão";69
"250390 Camalaú";64
"250400 Campina Grande";6199
"250403 Capim";99
"250407 Caraúbas";59
"250410 Carrapateira";27
"250415 Casserengue";86
"250420 Catingueira";74
"250430 Catolé do Rocha";401
"250435 Caturité";83
"250440 Conceição";220
"250450 Condado";105
"250460 Conde";458
"250470 Congo";104
"250480 Coremas";222
"250485 Coxixola";22
"250490 Cruz do Espírito Santo";262
"250500 Cubati";90
"250510 Cuité";250
"250523 Cuité de Mamanguape";79
"250520 Cuitegi";101
"250527 Curral de Cima";89
"250530 Curral Velho";23
"250535 Damião";65
"250540 Desterro";120
"250560 Diamante";72
"250570 Dona Inês";151
"250580 Duas Estradas";63
"250590 Emas";33
"250600 Esperança";521
"250610 Fagundes";186
"250620 Frei Martinho";30
"250625 Gado Bravo";100
"250630 Guarabira";862
"250640 Gurinhém";173
"250650 Gurjão";46
"250660 Ibiara";89
"250260 Igaracy";58
"250670 Imaculada";168
"250680 Ingá";219
"250690 Itabaiana";338
"250700 Itaporanga";296
"250710 Itapororoca";259
"250720 Itatuba";170
"250730 Jacaraú";211
"250740 Jericó";104
"250750 João Pessoa";11302
"251365 Joca Claudino";25
"250760 Juarez Távora";124
"250770 Juazeirinho";296
"250780 Junco do Seridó";102
"250790 Juripiranga";175
"250800 Juru";115
"250810 Lagoa";62
"250820 Lagoa de Dentro";137
"250830 Lagoa Seca";434
"250840 Lastro";43
"250850 Livramento";84
"250855 Logradouro";53
"250860 Lucena";184
"250870 Mãe d'Água";50
"250880 Malta";77
"250890 Mamanguape";732
"250900 Manaíra";166
"250905 Marcação";152
"250910 Mari";279
"250915 Marizópolis";88
"250920 Massaranduba";185
"250930 Mataraca";140
"250933 Matinhas";67
"250937 Mato Grosso";42
"250939 Maturéia";67
"250940 Mogeiro";201
"250950 Montadas";107
"250960 Monte Horebe";62
"250970 Monteiro";453
"250980 Mulungu";137
"250990 Natuba";100
"251000 Nazarezinho";109
"251010 Nova Floresta";159
"251020 Nova Olinda";90
"251030 Nova Palmeira";42
"251040 Olho d'Água";114
"251050 Olivedos";62
"251060 Ouro Velho";41
"251065 Parari";26
"251070 Passagem";21
"251080 Patos";1535
"251090 Paulista";139
"251100 Pedra Branca";46
"251110 Pedra Lavrada";95
"251120 Pedras de Fogo";456
"251272 Pedro Régis";69
"251130 Piancó";182
"251140 Picuí";269
"251150 Pilar";203
"251160 Pilões";138
"251170 Pilõezinhos";80
"251180 Pirpirituba";162
"251190 Pitimbu";232
"251200 Pocinhos";247
"251203 Poço Dantas";49
"251207 Poço de José de Moura";44
"251210 Pombal";433
"251220 Prata";46
"251230 Princesa Isabel";337
"251240 Puxinanã";211
"251250 Queimadas";672
"251260 Quixabá";24
"251270 Remígio";285
"251274 Riachão";45
"251275 Riachão do Bacamarte";63
"251276 Riachão do Poço";56
"251278 Riacho de Santo Antônio";32
"251280 Riacho dos Cavalos";115
"251290 Rio Tinto";316
"251300 Salgadinho";47
"251310 Salgado de São Félix";134
"251315 Santa Cecília";106
"251320 Santa Cruz";74
"251330 Santa Helena";65
"251335 Santa Inês";43
"251340 Santa Luzia";168
"251370 Santa Rita";2257
"251380 Santa Teresinha";54
"251350 Santana de Mangueira";71
"251360 Santana dos Garrotes";103
"251385 Santo André";38
"251392 São Bentinho";65
"251390 São Bento";460
"251396 São Domingos";36
"251394 São Domingos do Cariri";35
"251398 São Francisco";47
"251400 São João do Cariri";54
"250070 São João do Rio do Peixe";181
"251410 São João do Tigre";69
"251420 São José da Lagoa Tapada";117
"251430 São José de Caiana";94
"251440 São José de Espinharas";48
"251450 São José de Piranhas";248
"251455 São José de Princesa";32
"251460 São José do Bonfim";43
"251465 São José do Brejo do Cruz";21
"251470 São José do Sabugi";55
"251480 São José dos Cordeiros";45
"251445 São José dos Ramos";75
"251490 São Mamede";97
"251500 São Miguel de Taipu";126
"251510 São Sebastião de Lagoa de Roça";143
"251520 São Sebastião do Umbuzeiro";37
"251540 São Vicente do Seridó";161
"251530 Sapé";718
"251550 Serra Branca";139
"251560 Serra da Raiz";39
"251570 Serra Grande";40
"251580 Serra Redonda";100
"251590 Serraria";81
"251593 Sertãozinho";78
"251597 Sobrado";111
"251600 Solânea";380
"251610 Soledade";209
"251615 Sossêgo";65
"251620 Sousa";1006
"251630 Sumé";244
"251640 Tacima";79
"251650 Taperoá";223
"251660 Tavares";168
"251670 Teixeira";244
"251675 Tenório";59
"251680 Triunfo";116
"251690 Uiraúna";182
"251700 Umbuzeiro";120
"251710 Várzea";36
"251720 Vieirópolis";46
"250550 Vista Serrana";51
"251740 Zabelê";45
"250000 Município ignorado - PB";6
"260005 Abreu e Lima";1393
"260010 Afogados da Ingazeira";669
"260020 Afrânio";295
"260030 Agrestina";337
"260040 Água Preta";611
"260050 Águas Belas";831
"260060 Alagoinha";177
"260070 Aliança";555
"260080 Altinho";230
"260090 Amaraji";356
"260100 Angelim";160
"260105 Araçoiaba";329
"260110 Araripina";1695
"260120 Arcoverde";1051
"260130 Barra de Guabiraba";181
"260140 Barreiros";765
"260150 Belém de Maria";150
"260160 Belém do São Francisco";383
"260170 Belo Jardim";1234
"260180 Betânia";233
"260190 Bezerros";733
"260200 Bodocó";586
"260210 Bom Conselho";648
"260220 Bom Jardim";487
"260230 Bonito";580
"260240 Brejão";190
"260250 Brejinho";120
"260260 Brejo da Madre de Deus";789
"260270 Buenos Aires";182
"260280 Buíque";964
"260290 Cabo de Santo Agostinho";3651
"260300 Cabrobó";550
"260310 Cachoeirinha";242
"260320 Caetés";460
"260330 Calçado";153
"260340 Calumbi";122
"260345 Camaragibe";2335
"260350 Camocim de São Félix";210
"260360 Camutanga";122
"260370 Canhotinho";359
"260380 Capoeiras";300
"260390 Carnaíba";274
"260392 Carnaubeira da Penha";301
"260400 Carpina";1098
"260410 Caruaru";5575
"260415 Casinhas";178
"260420 Catende";576
"260430 Cedro";186
"260440 Chã de Alegria";207
"260450 Chã Grande";316
"260460 Condado";422
"260470 Correntes";230
"260480 Cortês";232
"260490 Cumaru";229
"260500 Cupira";415
"260510 Custódia";594
"260515 Dormentes";261
"260520 Escada";1204
"260530 Exu";550
"260540 Feira Nova";295
"260545 Fernando de Noronha";20
"260550 Ferreiros";191
"260560 Flores";308
"260570 Floresta";506
"260580 Frei Miguelinho";177
"260590 Gameleira";384
"260600 Garanhuns";2344
"260610 Glória do Goitá";432
"260620 Goiana";1238
"260630 Granito";114
"260640 Gravatá";1180
"260650 Iati";296
"260660 Ibimirim";519
"260670 Ibirajuba";91
"260680 Igarassu";1514
"260690 Iguaracy";155
"260760 Ilha de Itamaracá";314
"260700 Inajá";342
"260710 Ingazeira";69
"260720 Ipojuca";1632
"260730 Ipubi";647
"260740 Itacuruba";72
"260750 Itaíba";409
"260765 Itambé";538
"260770 Itapetim";220
"260775 Itapissuma";357
"260780 Itaquitinga";269
"260790 Jaboatão dos Guararapes";9380
"260795 Jaqueira";184
"260800 Jataúba";292
"260805 Jatobá";259
"260810 João Alfredo";374
"260820 Joaquim Nabuco";282
"260825 Jucati";164
"260830 Jupi";268
"260840 Jurema";233
"260850 Lagoa de Itaenga";388
"260845 Lagoa do Carro";244
"260860 Lagoa do Ouro";186
"260870 Lagoa dos Gatos";181
"260875 Lagoa Grande";410
"260880 Lajedo";639
"260890 Limoeiro";847
"260900 Macaparana";374
"260910 Machados";185
"260915 Manari";321
"260920 Maraial";258
"260930 Mirandiba";295
"261430 Moreilândia";145
"260940 Moreno";829
"260950 Nazaré da Mata";454
"260960 Olinda";6005
"260970 Orobó";284
"260980 Orocó";255
"260990 Ouricuri";1134
"261000 Palmares";1172
"261010 Palmeirina";145
"261020 Panelas";386
"261030 Paranatama";229
"261040 Parnamirim";384
"261050 Passira";452
"261060 Paudalho";877
"261070 Paulista";4021
"261080 Pedra";338
"261090 Pesqueira";1033
"261100 Petrolândia";705
"261110 Petrolina";5758
"261120 Poção";183
"261130 Pombos";375
"261140 Primavera";195
"261150 Quipapá";296
"261153 Quixaba";99
"261160 Recife";22633
"261170 Riacho das Almas";262
"261180 Ribeirão";630
"261190 Rio Formoso";378
"261200 Sairé";118
"261210 Salgadinho";97
"261220 Salgueiro";1110
"261230 Saloá";251
"261240 Sanharó";294
"261245 Santa Cruz";270
"261247 Santa Cruz da Baixa Verde";192
"261250 Santa Cruz do Capibaribe";1350
"261255 Santa Filomena";217
"261260 Santa Maria da Boa Vista";737
"261270 Santa Maria do Cambucá";186
"261280 Santa Terezinha";159
"261290 São Benedito do Sul";162
"261300 São Bento do Una";798
"261310 São Caitano";554
"261320 São João";342
"261330 São Joaquim do Monte";335
"261340 São José da Coroa Grande";340
"261350 São José do Belmonte";534
"261360 São José do Egito";443
"261370 São Lourenço da Mata";1579
"261380 São Vicente Ferrer";243
"261390 Serra Talhada";1450
"261400 Serrita";319
"261410 Sertânia";466
"261420 Sirinhaém";690
"261440 Solidão";111
"261450 Surubim";926
"261460 Tabira";469
"261470 Tacaimbó";182
"261480 Tacaratu";334
"261485 Tamandaré";426
"261500 Taquaritinga do Norte";386
"261510 Terezinha";121
"261520 Terra Nova";128
"261530 Timbaúba";826
"261540 Toritama";587
"261550 Tracunhaém";216
"261560 Trindade";590
"261570 Triunfo";224
"261580 Tupanatinga";353
"261590 Tuparetama";142
"261600 Venturosa";248
"261610 Verdejante";176
"261618 Vertente do Lério";138
"261620 Vertentes";396
"261630 Vicência";404
"261640 Vitória de Santo Antão";2124
"261650 Xexéu";318
"260000 Município ignorado - PE";1
"270010 Água Branca";334
"270020 Anadia";278
"270030 Arapiraca";3810
"270040 Atalaia";768
"270050 Barra de Santo Antônio";292
"270060 Barra de São Miguel";124
"270070 Batalha";298
"270080 Belém";86
"270090 Belo Monte";100
"270100 Boca da Mata";421
"270110 Branquinha";229
"270120 Cacimbinhas";175
"270130 Cajueiro";396
"270135 Campestre";70
"270140 Campo Alegre";499
"270150 Campo Grande";164
"270160 Canapi";298
"270170 Capela";308
"270180 Carneiros";178
"270190 Chã Preta";120
"270200 Coité do Nóia";162
"270210 Colônia Leopoldina";313
"270220 Coqueiro Seco";100
"270230 Coruripe";956
"270235 Craíbas";401
"270240 Delmiro Gouveia";936
"270250 Dois Riachos";151
"270255 Estrela de Alagoas";226
"270260 Feira Grande";340
"270270 Feliz Deserto";100
"270280 Flexeiras";212
"270290 Girau do Ponciano";553
"270300 Ibateguara";278
"270310 Igaci";335
"270320 Igreja Nova";394
"270330 Inhapi";307
"270340 Jacaré dos Homens";99
"270350 Jacuípe";73
"270360 Japaratinga";158
"270370 Jaramataia";113
"270375 Jequiá da Praia";171
"270380 Joaquim Gomes";436
"270390 Jundiá";61
"270400 Junqueiro";378
"270410 Lagoa da Canoa";299
"270420 Limoeiro de Anadia";328
"270430 Maceió";14873
"270440 Major Isidoro";263
"270490 Mar Vermelho";40
"270450 Maragogi";525
"270460 Maravilha";158
"270470 Marechal Deodoro";847
"270480 Maribondo";184
"270500 Mata Grande";408
"270510 Matriz de Camaragibe";493
"270520 Messias";317
"270530 Minador do Negrão";84
"270540 Monteirópolis";119
"270550 Murici";523
"270560 Novo Lino";201
"270570 Olho d'Água das Flores";425
"270580 Olho d'Água do Casado";128
"270590 Olho d'Água Grande";80
"270600 Olivença";184
"270610 Ouro Branco";180
"270620 Palestina";105
"270630 Palmeira dos Índios";1311
"270640 Pão de Açúcar";436
"270642 Pariconha";165
"270644 Paripueira";209
"270650 Passo de Camaragibe";264
"270660 Paulo Jacinto";98
"270670 Penedo";1108
"270680 Piaçabuçu";297
"270690 Pilar";601
"270700 Pindoba";48
"270710 Piranhas";467
"270720 Poço das Trincheiras";219
"270730 Porto Calvo";466
"270740 Porto de Pedras";120
"270750 Porto Real do Colégio";336
"270760 Quebrangulo";190
"270770 Rio Largo";1150
"270780 Roteiro";108
"270790 Santa Luzia do Norte";117
"270800 Santana do Ipanema";841
"270810 Santana do Mundaú";130
"270820 São Brás";106
"270830 São José da Laje";412
"270840 São José da Tapera";591
"270850 São Luís do Quitunde";656
"270860 São Miguel dos Campos";993
"270870 São Miguel dos Milagres";98
"270880 São Sebastião";552
"270890 Satuba";165
"270895 Senador Rui Palmeira";230
"270900 Tanque d'Arca";97
"270910 Taquarana";274
"270915 Teotônio Vilela";747
"270920 Traipu";351
"270930 União dos Palmares";1170
"270940 Viçosa";422
"280010 Amparo de São Francisco";38
"280020 Aquidabã";284
"280030 Aracaju";9375
"280040 Arauá";180
"280050 Areia Branca";287
"280060 Barra dos Coqueiros";457
"280067 Boquim";398
"280070 Brejo Grande";137
"280100 Campo do Brito";293
"280110 Canhoba";71
"280120 Canindé de São Francisco";586
"280130 Capela";619
"280140 Carira";310
"280150 Carmópolis";300
"280160 Cedro de São João";74
"280170 Cristinápolis";308
"280190 Cumbe";56
"280200 Divina Pastora";81
"280210 Estância";1049
"280220 Feira Nova";78
"280230 Frei Paulo";242
"280240 Gararu";146
"280250 General Maynard";46
"280260 Gracho Cardoso";90
"280270 Ilha das Flores";142
"280280 Indiaroba";293
"280290 Itabaiana";1412
"280300 Itabaianinha";646
"280310 Itabi";60
"280320 Itaporanga d'Ajuda";559
"280330 Japaratuba";252
"280340 Japoatã";225
"280350 Lagarto";1362
"280360 Laranjeiras";469
"280370 Macambira";116
"280380 Malhada dos Bois";54
"280390 Malhador";174
"280400 Maruim";323
"280410 Moita Bonita";157
"280420 Monte Alegre de Sergipe";227
"280430 Muribeca";124
"280440 Neópolis";268
"280445 Nossa Senhora Aparecida";108
"280450 Nossa Senhora da Glória";580
"280460 Nossa Senhora das Dores";360
"280470 Nossa Senhora de Lourdes";64
"280480 Nossa Senhora do Socorro";2840
"280490 Pacatuba";203
"280500 Pedra Mole";54
"280510 Pedrinhas";130
"280520 Pinhão";102
"280530 Pirambu";150
"280540 Poço Redondo";530
"280550 Poço Verde";304
"280560 Porto da Folha";453
"280570 Propriá";439
"280580 Riachão do Dantas";305
"280590 Riachuelo";143
"280600 Ribeirópolis";236
"280610 Rosário do Catete";171
"280620 Salgado";256
"280630 Santa Luzia do Itanhy";243
"280650 Santa Rosa de Lima";62
"280640 Santana do São Francisco";105
"280660 Santo Amaro das Brotas";213
"280670 São Cristóvão";1343
"280680 São Domingos";159
"280690 São Francisco";49
"280700 São Miguel do Aleixo";52
"280710 Simão Dias";590
"280720 Siriri";108
"280730 Telha";57
"280740 Tobias Barreto";721
"280750 Tomar do Geru";205
"280760 Umbaúba";405
"290010 Abaíra";53
"290020 Abaré";318
"290030 Acajutiba";217
"290035 Adustina";173
"290040 Água Fria";150
"290060 Aiquara";59
"290070 Alagoinhas";2217
"290080 Alcobaça";290
"290090 Almadina";68
"290100 Amargosa";519
"290110 Amélia Rodrigues";278
"290115 América Dourada";215
"290120 Anagé";239
"290130 Andaraí";196
"290135 Andorinha";197
"290140 Angical";192
"290150 Anguera";101
"290160 Antas";153
"290170 Antônio Cardoso";175
"290180 Antônio Gonçalves";119
"290190 Aporá";213
"290195 Apuarema";99
"290205 Araças";172
"290200 Aracatu";163
"290210 Araci";752
"290220 Aramari";113
"290225 Arataca";146
"290230 Aratuípe";119
"290240 Aurelino Leal";244
"290250 Baianópolis";221
"290260 Baixa Grande";230
"290265 Banzaê";200
"290270 Barra";863
"290280 Barra da Estiva";357
"290290 Barra do Choça";610
"290300 Barra do Mendes";175
"290310 Barra do Rocha";79
"290320 Barreiras";2498
"290323 Barro Alto";178
"290330 Barro Preto";90
"290327 Barrocas";199
"290340 Belmonte";393
"290350 Belo Campo";222
"290360 Biritinga";230
"290370 Boa Nova";150
"290380 Boa Vista do Tupim";270
"290390 Bom Jesus da Lapa";1025
"290395 Bom Jesus da Serra";156
"290400 Boninal";170
"290405 Bonito";255
"290410 Boquira";254
"290420 Botuporã";137
"290430 Brejões";198
"290440 Brejolândia";114
"290450 Brotas de Macaúbas";130
"290460 Brumado";939
"290470 Buerarema";264
"290475 Buritirama";293
"290480 Caatiba";88
"290485 Cabaceiras do Paraguaçu";226
"290490 Cachoeira";419
"290500 Caculé";277
"290510 Caém";165
"290515 Caetanos";145
"290520 Caetité";782
"290530 Cafarnaum";336
"290540 Cairu";229
"290550 Caldeirão Grande";186
"290560 Camacan";509
"290570 Camaçari";4160
"290580 Camamu";628
"290590 Campo Alegre de Lourdes";493
"290600 Campo Formoso";1090
"290610 Canápolis";152
"290620 Canarana";417
"290630 Canavieiras";498
"290640 Candeal";130
"290650 Candeias";1141
"290660 Candiba";170
"290670 Cândido Sales";332
"290680 Cansanção";480
"290682 Canudos";221
"290685 Capela do Alto Alegre";99
"290687 Capim Grosso";448
"290689 Caraíbas";123
"290690 Caravelas";254
"290700 Cardeal da Silva";141
"290710 Carinhanha";499
"290720 Casa Nova";1120
"290730 Castro Alves";389
"290740 Catolândia";49
"290750 Catu";679
"290755 Caturama";109
"290760 Central";263
"290770 Chorrochó";180
"290780 Cícero Dantas";353
"290790 Cipó";290
"290800 Coaraci";302
"290810 Cocos";260
"290820 Conceição da Feira";296
"290830 Conceição do Almeida";168
"290840 Conceição do Coité";1041
"290850 Conceição do Jacuípe";436
"290860 Conde";331
"290870 Condeúba";186
"290880 Contendas do Sincorá";52
"290890 Coração de Maria";330
"290900 Cordeiros";76
"290910 Coribe";154
"290920 Coronel João Sá";216
"290930 Correntina";454
"290940 Cotegipe";178
"290950 Cravolândia";51
"290960 Crisópolis";278
"290970 Cristópolis";205
"290980 Cruz das Almas";762
"290990 Curaçá";525
"291000 Dário Meira";183
"291005 Dias d'Ávila";1116
"291010 Dom Basílio";127
"291020 Dom Macedo Costa";40
"291030 Elísio Medrado";75
"291040 Encruzilhada";300
"291050 Entre Rios";603
"290050 Érico Cardoso";138
"291060 Esplanada";521
"291070 Euclides da Cunha";815
"291072 Eunápolis";1837
"291075 Fátima";199
"291077 Feira da Mata";52
"291080 Feira de Santana";9561
"291085 Filadélfia";261
"291090 Firmino Alves";86
"291100 Floresta Azul";120
"291110 Formosa do Rio Preto";401
"291120 Gandu";508
"291125 Gavião";55
"291130 Gentio do Ouro";139
"291140 Glória";245
"291150 Gongogi";79
"291160 Governador Mangabeira";271
"291165 Guajeru";85
"291170 Guanambi";1127
"291180 Guaratinga";302
"291185 Heliópolis";149
"291190 Iaçu";356
"291200 Ibiassucê";112
"291210 Ibicaraí";388
"291220 Ibicoara";351
"291230 Ibicuí";190
"291240 Ibipeba";234
"291250 Ibipitanga";176
"291260 Ibiquera";49
"291270 Ibirapitanga";444
"291280 Ibirapuã";120
"291290 Ibirataia";299
"291300 Ibitiara";157
"291310 Ibititá";252
"291320 Ibotirama";441
"291330 Ichu";73
"291340 Igaporã";204
"291345 Igrapiúna";197
