 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2010
"Município";"Nascim_p/resid.mãe"
"291400 Ipirá";969
"291410 Ipupiara";122
"291420 Irajuba";101
"291430 Iramaia";171
"291440 Iraquara";421
"291450 Irará";405
"291460 Irecê";1128
"291465 Itabela";568
"291470 Itaberaba";920
"291480 Itabuna";3355
"291490 Itacaré";341
"291500 Itaeté";238
"291510 Itagi";222
"291520 Itagibá";224
"291530 Itagimirim";92
"291535 Itaguaçu da Bahia";192
"291540 Itaju do Colônia";79
"291550 Itajuípe";322
"291560 Itamaraju";1255
"291570 Itamari";146
"291580 Itambé";323
"291590 Itanagra";97
"291600 Itanhém";229
"291610 Itaparica";280
"291620 Itapé";183
"291630 Itapebi";186
"291640 Itapetinga";1191
"291650 Itapicuru";449
"291660 Itapitanga";91
"291670 Itaquara";119
"291680 Itarantim";242
"291685 Itatim";209
"291690 Itiruçu";176
"291700 Itiúba";611
"291710 Itororó";351
"291720 Ituaçu";251
"291730 Ituberá";445
"291733 Iuiú";170
"291735 Jaborandi";131
"291740 Jacaraci";152
"291750 Jacobina";1228
"291760 Jaguaquara";856
"291770 Jaguarari";420
"291780 Jaguaripe";240
"291790 Jandaíra";151
"291800 Jequié";2362
"291810 Jeremoabo";572
"291820 Jiquiriçá";188
"291830 Jitaúna";192
"291835 João Dourado";443
"291840 Juazeiro";3960
"291845 Jucuruçu";58
"291850 Jussara";286
"291855 Jussari";97
"291860 Jussiape";71
"291870 Lafaiete Coutinho";41
"291875 Lagoa Real";165
"291880 Laje";345
"291890 Lajedão";49
"291900 Lajedinho";66
"291905 Lajedo do Tabocal";85
"291910 Lamarão";91
"291915 Lapão";452
"291920 Lauro de Freitas";2956
"291930 Lençóis";159
"291940 Licínio de Almeida";171
"291950 Livramento de Nossa Senhora";580
"291955 Luís Eduardo Magalhães";1381
"291960 Macajuba";165
"291970 Macarani";223
"291980 Macaúbas";565
"291990 Macururé";121
"291992 Madre de Deus";240
"291995 Maetinga";63
"292000 Maiquinique";120
"292010 Mairi";264
"292020 Malhada";268
"292030 Malhada de Pedras";92
"292040 Manoel Vitorino";224
"292045 Mansidão";87
"292050 Maracás";353
"292060 Maragogipe";581
"292070 Maraú";214
"292080 Marcionílio Souza";164
"292090 Mascote";237
"292100 Mata de São João";726
"292105 Matina";194
"292110 Medeiros Neto";330
"292120 Miguel Calmon";411
"292130 Milagres";186
"292140 Mirangaba";198
"292145 Mirante";113
"292150 Monte Santo";804
"292160 Morpará";121
"292170 Morro do Chapéu";639
"292180 Mortugaba";147
"292190 Mucugê";192
"292200 Mucuri";697
"292205 Mulungu do Morro";232
"292210 Mundo Novo";328
"292220 Muniz Ferreira";112
"292225 Muquém de São Francisco";170
"292230 Muritiba";356
"292240 Mutuípe";267
"292250 Nazaré";422
"292260 Nilo Peçanha";161
"292265 Nordestina";155
"292270 Nova Canaã";214
"292273 Nova Fátima";86
"292275 Nova Ibiá";84
"292280 Nova Itarana";110
"292285 Nova Redenção";103
"292290 Nova Soure";428
"292300 Nova Viçosa";667
"292303 Novo Horizonte";134
"292305 Novo Triunfo";126
"292310 Olindina";329
"292320 Oliveira dos Brejinhos";255
"292330 Ouriçangas";118
"292335 Ourolândia";265
"292340 Palmas de Monte Alto";286
"292350 Palmeiras";143
"292360 Paramirim";281
"292370 Paratinga";392
"292380 Paripiranga";375
"292390 Pau Brasil";172
"292400 Paulo Afonso";1822
"292405 Pé de Serra";180
"292410 Pedrão";84
"292420 Pedro Alexandre";220
"292430 Piatã";240
"292440 Pilão Arcado";631
"292450 Pindaí";159
"292460 Pindobaçu";317
"292465 Pintadas";86
"292467 Piraí do Norte";115
"292470 Piripá";115
"292480 Piritiba";307
"292490 Planaltino";101
"292500 Planalto";377
"292510 Poções";726
"292520 Pojuca";590
"292525 Ponto Novo";282
"292530 Porto Seguro";2458
"292540 Potiraguá";163
"292550 Prado";411
"292560 Presidente Dutra";244
"292570 Presidente Jânio Quadros";138
"292575 Presidente Tancredo Neves";405
"292580 Queimadas";324
"292590 Quijingue";384
"292593 Quixabeira";92
"292595 Rafael Jambeiro";300
"292600 Remanso";775
"292610 Retirolândia";200
"292620 Riachão das Neves";348
"292630 Riachão do Jacuípe";374
"292640 Riacho de Santana";414
"292650 Ribeira do Amparo";223
"292660 Ribeira do Pombal";767
"292665 Ribeirão do Largo";128
"292670 Rio de Contas";136
"292680 Rio do Antônio";149
"292690 Rio do Pires";115
"292700 Rio Real";563
"292710 Rodelas";152
"292720 Ruy Barbosa";429
"292730 Salinas da Margarida";201
"292740 Salvador";36427
"292750 Santa Bárbara";328
"292760 Santa Brígida";274
"292770 Santa Cruz Cabrália";383
"292780 Santa Cruz da Vitória";80
"292790 Santa Inês";135
"292805 Santa Luzia";192
"292810 Santa Maria da Vitória";573
"292840 Santa Rita de Cássia";511
"292850 Santa Teresinha";147
"292800 Santaluz";523
"292820 Santana";374
"292830 Santanópolis";133
"292860 Santo Amaro";756
"292870 Santo Antônio de Jesus";1428
"292880 Santo Estêvão";822
"292890 São Desidério";481
"292895 São Domingos";102
"292910 São Felipe";242
"292900 São Félix";169
"292905 São Félix do Coribe";136
"292920 São Francisco do Conde";640
"292925 São Gabriel";304
"292930 São Gonçalo dos Campos";474
"292935 São José da Vitória";85
"292937 São José do Jacuípe";144
"292940 São Miguel das Matas";150
"292950 São Sebastião do Passé";584
"292960 Sapeaçu";200
"292970 Sátiro Dias";271
"292975 Saubara";146
"292980 Saúde";144
"292990 Seabra";728
"293000 Sebastião Laranjeiras";127
"293010 Senhor do Bonfim";1183
"293020 Sento Sé";577
"293015 Serra do Ramalho";486
"293030 Serra Dourada";268
"293040 Serra Preta";206
"293050 Serrinha";1200
"293060 Serrolândia";178
"293070 Simões Filho";1964
"293075 Sítio do Mato";187
"293076 Sítio do Quinto";163
"293077 Sobradinho";383
"293080 Souto Soares";308
"293090 Tabocas do Brejo Velho";151
"293100 Tanhaçu";238
"293105 Tanque Novo";211
"293110 Tanquinho";98
"293120 Taperoá";316
"293130 Tapiramutá";262
"293135 Teixeira de Freitas";2548
"293140 Teodoro Sampaio";102
"293150 Teofilândia";373
"293160 Teolândia";214
"293170 Terra Nova";154
"293180 Tremedal";227
"293190 Tucano";705
"293200 Uauá";327
"293210 Ubaíra";330
"293220 Ubaitaba";377
"293230 Ubatã";304
"293240 Uibaí";191
"293245 Umburanas";196
"293250 Una";326
"293260 Urandi";210
"293270 Uruçuca";353
"293280 Utinga";262
"293290 Valença";1247
"293300 Valente";315
"293305 Várzea da Roça";164
"293310 Várzea do Poço";105
"293315 Várzea Nova";181
"293317 Varzedo";119
"293320 Vera Cruz";571
"293325 Vereda";69
"293330 Vitória da Conquista";5269
"293340 Wagner";137
"293345 Wanderley";179
"293350 Wenceslau Guimarães";353
"293360 Xique-Xique";818
"290000 Município ignorado - BA";8
"310010 Abadia dos Dourados";87
"310020 Abaeté";220
"310030 Abre Campo";147
"310040 Acaiaca";48
"310050 Açucena";102
"310060 Água Boa";189
"310070 Água Comprida";13
"310080 Aguanil";32
"310090 Águas Formosas";309
"310100 Águas Vermelhas";18
"310110 Aimorés";338
"310120 Aiuruoca";59
"310130 Alagoa";23
"310140 Albertina";25
"310150 Além Paraíba";453
"310160 Alfenas";966
"310163 Alfredo Vasconcelos";54
"310170 Almenara";574
"310180 Alpercata";90
"310190 Alpinópolis";230
"310200 Alterosa";173
"310205 Alto Caparaó";71
"315350 Alto Jequitibá";103
"310210 Alto Rio Doce";124
"310220 Alvarenga";56
"310230 Alvinópolis";143
"310240 Alvorada de Minas";63
"310250 Amparo do Serra";73
"310260 Andradas";453
"310280 Andrelândia";133
"310285 Angelândia";120
"310290 Antônio Carlos";119
"310300 Antônio Dias";95
"310310 Antônio Prado de Minas";14
"310320 Araçaí";28
"310330 Aracitaba";15
"310340 Araçuaí";486
"310350 Araguari";1361
"310360 Arantina";37
"310370 Araponga";74
"310375 Araporã";107
"310380 Arapuá";20
"310390 Araújos";108
"310400 Araxá";1155
"310410 Arceburgo";102
"310420 Arcos";437
"310430 Areado";207
"310440 Argirita";22
"310445 Aricanduva";53
"310450 Arinos";181
"310460 Astolfo Dutra";155
"310470 Ataléia";158
"310480 Augusto de Lima";68
"310490 Baependi";209
"310500 Baldim";75
"310510 Bambuí";205
"310520 Bandeira";45
"310530 Bandeira do Sul";62
"310540 Barão de Cocais";397
"310550 Barão de Monte Alto";50
"310560 Barbacena";1514
"310570 Barra Longa";59
"310590 Barroso";265
"310600 Bela Vista de Minas";115
"310610 Belmiro Braga";37
"310620 Belo Horizonte";31147
"310630 Belo Oriente";339
"310640 Belo Vale";65
"310650 Berilo";128
"310665 Berizal";62
"310660 Bertópolis";111
"310670 Betim";6016
"310680 Bias Fortes";32
"310690 Bicas";163
"310700 Biquinhas";21
"310710 Boa Esperança";536
"310720 Bocaina de Minas";34
"310730 Bocaiúva";619
"310740 Bom Despacho";557
"310750 Bom Jardim de Minas";72
"310760 Bom Jesus da Penha";35
"310770 Bom Jesus do Amparo";69
"310780 Bom Jesus do Galho";195
"310790 Bom Repouso";89
"310800 Bom Sucesso";202
"310810 Bonfim";55
"310820 Bonfinópolis de Minas";68
"310825 Bonito de Minas";119
"310830 Borda da Mata";216
"310840 Botelhos";154
"310850 Botumirim";73
"310870 Brás Pires";45
"310855 Brasilândia de Minas";174
"310860 Brasília de Minas";470
"310880 Braúnas";37
"310890 Brazópolis";176
"310900 Brumadinho";419
"310910 Bueno Brandão";90
"310920 Buenópolis";104
"310925 Bugre";45
"310930 Buritis";366
"310940 Buritizeiro";353
"310945 Cabeceira Grande";71
"310950 Cabo Verde";175
"310960 Cachoeira da Prata";38
"310970 Cachoeira de Minas";106
"310270 Cachoeira de Pajeú";84
"310980 Cachoeira Dourada";26
"310990 Caetanópolis";123
"311000 Caeté";455
"311010 Caiana";59
"311020 Cajuri";30
"311030 Caldas";115
"311040 Camacho";29
"311050 Camanducaia";210
"311060 Cambuí";327
"311070 Cambuquira";147
"311080 Campanário";45
"311090 Campanha";161
"311100 Campestre";233
"311110 Campina Verde";213
"311115 Campo Azul";50
"311120 Campo Belo";717
"311130 Campo do Meio";115
"311140 Campo Florido";93
"311150 Campos Altos";198
"311160 Campos Gerais";329
"311190 Cana Verde";72
"311170 Canaã";33
"311180 Canápolis";148
"311200 Candeias";102
"311205 Cantagalo";64
"311210 Caparaó";68
"311220 Capela Nova";69
"311230 Capelinha";612
"311240 Capetinga";50
"311250 Capim Branco";100
"311260 Capinópolis";231
"311265 Capitão Andrade";65
"311270 Capitão Enéas";203
"311280 Capitólio";71
"311290 Caputira";133
"311300 Caraí";316
"311310 Caranaíba";34
"311320 Carandaí";292
"311330 Carangola";416
"311340 Caratinga";1227
"311350 Carbonita";87
"311360 Careaçu";75
"311370 Carlos Chagas";236
"311380 Carmésia";38
"311390 Carmo da Cachoeira";151
"311400 Carmo da Mata";95
"311410 Carmo de Minas";181
"311420 Carmo do Cajuru";243
"311430 Carmo do Paranaíba";350
"311440 Carmo do Rio Claro";184
"311450 Carmópolis de Minas";203
"311455 Carneirinho";104
"311460 Carrancas";43
"311470 Carvalhópolis";50
"311480 Carvalhos";35
"311490 Casa Grande";13
"311500 Cascalho Rico";22
"311510 Cássia";214
"311530 Cataguases";718
"311535 Catas Altas";74
"311540 Catas Altas da Noruega";39
"311545 Catuji";136
"311547 Catuti";75
"311550 Caxambu";261
"311560 Cedro do Abaeté";10
"311570 Central de Minas";104
"311580 Centralina";64
"311590 Chácara";22
"311600 Chalé";81
"311610 Chapada do Norte";189
"311615 Chapada Gaúcha";154
"311620 Chiador";26
"311630 Cipotânea";75
"311640 Claraval";32
"311650 Claro dos Poções";84
"311660 Cláudio";355
"311670 Coimbra";81
"311680 Coluna";109
"311690 Comendador Gomes";27
"311700 Comercinho";44
"311710 Conceição da Aparecida";128
"311520 Conceição da Barra de Minas";39
"311730 Conceição das Alagoas";393
"311720 Conceição das Pedras";28
"311740 Conceição de Ipanema";63
"311750 Conceição do Mato Dentro";177
"311760 Conceição do Pará";52
"311770 Conceição do Rio Verde";170
"311780 Conceição dos Ouros";128
"311783 Cônego Marinho";76
"311787 Confins";76
"311790 Congonhal";89
"311800 Congonhas";679
"311810 Congonhas do Norte";53
"311820 Conquista";69
"311830 Conselheiro Lafaiete";1512
"311840 Conselheiro Pena";264
"311850 Consolação";16
"311860 Contagem";8245
"311870 Coqueiral";91
"311880 Coração de Jesus";303
"311890 Cordisburgo";73
"311900 Cordislândia";54
"311910 Corinto";269
"311920 Coroaci";89
"311930 Coromandel";313
"311940 Coronel Fabriciano";1362
"311950 Coronel Murta";94
"311960 Coronel Pacheco";29
"311970 Coronel Xavier Chaves";42
"311980 Córrego Danta";22
"311990 Córrego do Bom Jesus";27
"311995 Córrego Fundo";49
"312000 Córrego Novo";35
"312010 Couto de Magalhães de Minas";64
"312015 Crisólita";102
"312020 Cristais";122
"312030 Cristália";97
"312040 Cristiano Otoni";77
"312050 Cristina";105
"312060 Crucilândia";57
"312070 Cruzeiro da Fortaleza";56
"312080 Cruzília";187
"312083 Cuparaque";55
"312087 Curral de Dentro";117
"312090 Curvelo";946
"312100 Datas";82
"312110 Delfim Moreira";74
"312120 Delfinópolis";77
"312125 Delta";127
"312130 Descoberto";55
"312140 Desterro de Entre Rios";63
"312150 Desterro do Melo";28
"312160 Diamantina";645
"312170 Diogo de Vasconcelos";32
"312180 Dionísio";61
"312190 Divinésia";46
"312200 Divino";300
"312210 Divino das Laranjeiras";57
"312220 Divinolândia de Minas";105
"312230 Divinópolis";2561
"312235 Divisa Alegre";68
"312240 Divisa Nova";84
"312245 Divisópolis";91
"312247 Dom Bosco";42
"312250 Dom Cavati";77
"312260 Dom Joaquim";61
"312270 Dom Silvério";59
"312280 Dom Viçoso";25
"312290 Dona Eusébia";56
"312300 Dores de Campos";121
"312310 Dores de Guanhães";49
"312320 Dores do Indaiá";147
"312330 Dores do Turvo";41
"312340 Doresópolis";11
"312350 Douradoquara";24
"312352 Durandé";120
"312360 Elói Mendes";311
"312370 Engenheiro Caldas";142
"312380 Engenheiro Navarro";101
"312385 Entre Folhas";73
"312390 Entre Rios de Minas";186
"312400 Ervália";214
"312410 Esmeraldas";735
"312420 Espera Feliz";303
"312430 Espinosa";458
"312440 Espírito Santo do Dourado";47
"312450 Estiva";109
"312460 Estrela Dalva";37
"312470 Estrela do Indaiá";38
"312480 Estrela do Sul";92
"312490 Eugenópolis";118
"312500 Ewbank da Câmara";43
"312510 Extrema";382
"312520 Fama";25
"312530 Faria Lemos";39
"312540 Felício dos Santos";69
"312560 Felisburgo";96
"312570 Felixlândia";158
"312580 Fernandes Tourinho";37
"312590 Ferros";98
"312595 Fervedouro";163
"312600 Florestal";78
"312610 Formiga";726
"312620 Formoso";106
"312630 Fortaleza de Minas";49
"312640 Fortuna de Minas";25
"312650 Francisco Badaró";63
"312660 Francisco Dumont";55
"312670 Francisco Sá";328
"312675 Franciscópolis";71
"312680 Frei Gaspar";87
"312690 Frei Inocêncio";135
"312695 Frei Lagonegro";51
"312700 Fronteira";163
"312705 Fronteira dos Vales";66
"312707 Fruta de Leite";101
"312710 Frutal";743
"312720 Funilândia";53
"312730 Galiléia";95
"312733 Gameleiras";63
"312735 Glaucilândia";25
"312737 Goiabeira";44
"312738 Goianá";40
"312740 Gonçalves";44
"312750 Gonzaga";77
"312760 Gouveia";149
"312770 Governador Valadares";3694
"312780 Grão Mogol";181
"312790 Grupiara";13
"312800 Guanhães";385
"312810 Guapé";126
"312820 Guaraciaba";106
"312825 Guaraciama";62
"312830 Guaranésia";207
"312840 Guarani";105
"312850 Guarará";44
"312860 Guarda-Mor";79
"312870 Guaxupé";632
"312880 Guidoval";76
"312890 Guimarânia";95
"312900 Guiricema";88
"312910 Gurinhatã";51
"312920 Heliodora";77
"312930 Iapu";124
"312940 Ibertioga";59
"312950 Ibiá";278
"312960 Ibiaí";147
"312965 Ibiracatu";85
"312970 Ibiraci";148
"312980 Ibirité";2631
"312990 Ibitiúra de Minas";27
"313000 Ibituruna";35
"313005 Icaraí de Minas";118
"313010 Igarapé";482
"313020 Igaratinga";111
"313030 Iguatama";78
"313040 Ijaci";70
"313050 Ilicínea";140
"313055 Imbé de Minas";77
"313060 Inconfidentes";60
"313065 Indaiabira";75
"313070 Indianópolis";64
"313080 Ingaí";30
"313090 Inhapim";232
"313100 Inhaúma";67
"313110 Inimutaba";84
"313115 Ipaba";294
"313120 Ipanema";236
"313130 Ipatinga";3401
"313140 Ipiaçu";39
"313150 Ipuiúna";92
"313160 Iraí de Minas";95
"313170 Itabira";1418
"313180 Itabirinha";147
"313190 Itabirito";683
"313200 Itacambira";46
"313210 Itacarambi";309
"313220 Itaguara";131
"313230 Itaipé";210
"313240 Itajubá";1236
"313250 Itamarandiba";477
"313260 Itamarati de Minas";49
"313270 Itambacuri";354
"313280 Itambé do Mato Dentro";31
"313290 Itamogi";111
"313300 Itamonte";158
"313310 Itanhandu";190
"313320 Itanhomi";187
"313330 Itaobim";302
"313340 Itapagipe";132
"313350 Itapecerica";217
"313360 Itapeva";109
"313370 Itatiaiuçu";117
"313375 Itaú de Minas";162
"313380 Itaúna";989
"313390 Itaverava";53
"313400 Itinga";183
"313410 Itueta";66
"313420 Ituiutaba";1207
"313430 Itumirim";66
"313440 Iturama";449
"313450 Itutinga";41
"313460 Jaboticatubas";165
"313470 Jacinto";156
"313480 Jacuí";81
"313490 Jacutinga";263
"313500 Jaguaraçu";46
"313505 Jaíba";542
"313507 Jampruca";68
"313510 Janaúba";1036
"313520 Januária";1028
"313530 Japaraíba";59
"313535 Japonvar";99
"313540 Jeceaba";53
"313545 Jenipapo de Minas";93
"313550 Jequeri";142
"313560 Jequitaí";93
"313570 Jequitibá";60
"313580 Jequitinhonha";255
"313590 Jesuânia";40
"313600 Joaíma";145
"313610 Joanésia";45
"313620 João Monlevade";920
"313630 João Pinheiro";623
"313640 Joaquim Felício";47
"313650 Jordânia";122
"313652 José Gonçalves de Minas";54
"313655 José Raydan";42
"313657 Josenópolis";54
"313665 Juatuba";347
"313670 Juiz de Fora";6220
"313680 Juramento";44
"313690 Juruaia";82
"313695 Juvenília";70
"313700 Ladainha";219
"313710 Lagamar";82
"313720 Lagoa da Prata";576
"313730 Lagoa dos Patos";41
"313740 Lagoa Dourada";148
"313750 Lagoa Formosa";203
"313753 Lagoa Grande";97
"313760 Lagoa Santa";638
"313770 Lajinha";303
"313780 Lambari";241
"313790 Lamim";47
"313800 Laranjal";51
"313810 Lassance";83
"313820 Lavras";1231
"313830 Leandro Ferreira";39
"313835 Leme do Prado";53
"313840 Leopoldina";597
"313850 Liberdade";41
"313860 Lima Duarte";150
"313862 Limeira do Oeste";55
"313865 Lontra";99
"313867 Luisburgo";80
"313868 Luislândia";98
"313870 Luminárias";49
"313880 Luz";225
"313890 Machacalis";94
"313900 Machado";487
"313910 Madre de Deus de Minas";48
"313920 Malacacheta";266
"313925 Mamonas";63
"313930 Manga";328
"313940 Manhuaçu";1313
"313950 Manhumirim";306
"313960 Mantena";396
"313980 Mar de Espanha";121
"313970 Maravilhas";89
"313990 Maria da Fé";178
"314000 Mariana";799
"314010 Marilac";60
"314015 Mário Campos";189
"314020 Maripá de Minas";36
"314030 Marliéria";38
"314040 Marmelópolis";30
"314050 Martinho Campos";119
"314053 Martins Soares";116
"314055 Mata Verde";105
"314060 Materlândia";52
"314070 Mateus Leme";378
"317150 Mathias Lobato";52
"314080 Matias Barbosa";131
"314085 Matias Cardoso";152
"314090 Matipó";262
"314100 Mato Verde";144
"314110 Matozinhos";491
"314120 Matutina";37
"314130 Medeiros";36
"314140 Medina";222
"314150 Mendes Pimentel";65
"314160 Mercês";104
"314170 Mesquita";55
"314180 Minas Novas";412
"314190 Minduri";30
"314200 Mirabela";195
"314210 Miradouro";136
"314220 Miraí";156
"314225 Miravânia";65
"314230 Moeda";61
"314240 Moema";90
"314250 Monjolos";22
"314260 Monsenhor Paulo";54
"314270 Montalvânia";190
"314280 Monte Alegre de Minas";206
"314290 Monte Azul";273
"314300 Monte Belo";109
"314310 Monte Carmelo";648
"314315 Monte Formoso";59
"314320 Monte Santo de Minas";209
"314340 Monte Sião";176
"314330 Montes Claros";5765
"314345 Montezuma";95
"314350 Morada Nova de Minas";69
"314360 Morro da Garça";28
"314370 Morro do Pilar";29
"314380 Munhoz";42
"314390 Muriaé";1232
"314400 Mutum";341
"314410 Muzambinho";239
"314420 Nacip Raydan";29
"314430 Nanuque";565
"314435 Naque";103
"314437 Natalândia";40
"314440 Natércia";34
"314450 Nazareno";102
"314460 Nepomuceno";303
"314465 Ninheira";104
"314467 Nova Belém";60
"314470 Nova Era";204
"314480 Nova Lima";1196
"314490 Nova Módica";55
"314500 Nova Ponte";166
"314505 Nova Porteirinha";109
"314510 Nova Resende";191
"314520 Nova Serrana";1150
"313660 Nova União";70
"314530 Novo Cruzeiro";520
"314535 Novo Oriente de Minas";127
"314537 Novorizonte";67
"314540 Olaria";18
"314545 Olhos-d'Água";61
"314550 Olímpio Noronha";27
"314560 Oliveira";440
"314570 Oliveira Fortes";18
"314580 Onça de Pitangui";30
"314585 Oratórios";72
"314587 Orizânia";100
"314590 Ouro Branco";489
"314600 Ouro Fino";320
"314610 Ouro Preto";819
"314620 Ouro Verde de Minas";105
"314625 Padre Carvalho";95
"314630 Padre Paraíso";279
"314655 Pai Pedro";74
"314640 Paineiras";45
"314650 Pains";78
"314660 Paiva";7
"314670 Palma";72
"314675 Palmópolis";109
"314690 Papagaios";210
"314710 Pará de Minas";1062
"314700 Paracatu";1201
"314720 Paraguaçu";226
"314730 Paraisópolis";221
"314740 Paraopeba";341
"314760 Passa Quatro";179
"314770 Passa Tempo";68
"314780 Passa-Vinte";13
"314750 Passabém";18
"314790 Passos";1365
"314795 Patis";66
"314800 Patos de Minas";1591
"314810 Patrocínio";1081
"314820 Patrocínio do Muriaé";44
"314830 Paula Cândido";110
"314840 Paulistas";66
"314850 Pavão";95
"314860 Peçanha";281
"314870 Pedra Azul";444
"314875 Pedra Bonita";101
"314880 Pedra do Anta";30
"314890 Pedra do Indaiá";40
"314900 Pedra Dourada";25
"314910 Pedralva";124
"314915 Pedras de Maria da Cruz";123
"314920 Pedrinópolis";40
"314930 Pedro Leopoldo";775
"314940 Pedro Teixeira";20
"314950 Pequeri";48
"314960 Pequi";41
"314970 Perdigão";114
"314980 Perdizes";157
"314990 Perdões";176
"314995 Periquito";99
"315000 Pescador";48
"315010 Piau";32
"315015 Piedade de Caratinga";114
"315020 Piedade de Ponte Nova";52
"315030 Piedade do Rio Grande";50
"315040 Piedade dos Gerais";32
"315050 Pimenta";95
"315053 Pingo-d'Água";58
"315057 Pintópolis";98
"315060 Piracema";69
"315070 Pirajuba";56
"315080 Piranga";192
"315090 Piranguçu";48
"315100 Piranguinho";88
"315110 Pirapetinga";142
"315120 Pirapora";826
"315130 Piraúba";133
"315140 Pitangui";350
"315150 Piumhi";346
"315160 Planura";144
"315170 Poço Fundo";158
"315180 Poços de Caldas";2034
"315190 Pocrane";77
"315200 Pompéu";405
"315210 Ponte Nova";670
"315213 Ponto Chique";58
"315217 Ponto dos Volantes";169
"315220 Porteirinha";518
"315230 Porto Firme";80
"315240 Poté";209
"315250 Pouso Alegre";1751
"315260 Pouso Alto";75
"315270 Prados";105
"315280 Prata";335
"315290 Pratápolis";93
"315300 Pratinha";19
"315310 Presidente Bernardes";45
"315320 Presidente Juscelino";31
"315330 Presidente Kubitschek";58
"315340 Presidente Olegário";216
"315360 Prudente de Morais";141
"315370 Quartel Geral";35
"315380 Queluzito";21
"315390 Raposos";217
"315400 Raul Soares";243
"315410 Recreio";82
"315415 Reduto";82
"315420 Resende Costa";146
"315430 Resplendor";202
"315440 Ressaquinha";60
"315445 Riachinho";49
"315450 Riacho dos Machados";146
"315460 Ribeirão das Neves";4400
"315470 Ribeirão Vermelho";36
"315480 Rio Acima";133
"315490 Rio Casca";172
"315510 Rio do Prado";88
"315500 Rio Doce";20
"315520 Rio Espera";42
"315530 Rio Manso";39
"315540 Rio Novo";76
"315550 Rio Paranaíba";126
"315560 Rio Pardo de Minas";398
"315570 Rio Piracicaba";166
"315580 Rio Pomba";175
"315590 Rio Preto";45
"315600 Rio Vermelho";175
"315610 Ritápolis";52
"315620 Rochedo de Minas";30
"315630 Rodeiro";102
"315640 Romaria";34
"315645 Rosário da Limeira";43
"315650 Rubelita";99
"315660 Rubim";124
"315670 Sabará";1756
"315680 Sabinópolis";231
"315690 Sacramento";322
"315700 Salinas";606
"315710 Salto da Divisa";112
"315720 Santa Bárbara";382
"315725 Santa Bárbara do Leste";113
"315727 Santa Bárbara do Monte Verde";45
"315730 Santa Bárbara do Tugúrio";54
"315733 Santa Cruz de Minas";108
"315737 Santa Cruz de Salinas";64
"315740 Santa Cruz do Escalvado";37
"315750 Santa Efigênia de Minas";69
"315760 Santa Fé de Minas";46
"315765 Santa Helena de Minas";97
"315770 Santa Juliana";152
"315780 Santa Luzia";3056
"315790 Santa Margarida";247
"315800 Santa Maria de Itabira";131
"315810 Santa Maria do Salto";64
"315820 Santa Maria do Suaçuí";211
"315920 Santa Rita de Caldas";77
"315940 Santa Rita de Ibitipoca";32
"315930 Santa Rita de Jacutinga";44
"315935 Santa Rita de Minas";97
"315950 Santa Rita do Itueto";76
"315960 Santa Rita do Sapucaí";493
"315970 Santa Rosa da Serra";37
"315980 Santa Vitória";259
"315830 Santana da Vargem";76
"315840 Santana de Cataguases";39
"315850 Santana de Pirapama";83
"315860 Santana do Deserto";47
"315870 Santana do Garambéu";14
"315880 Santana do Jacaré";47
"315890 Santana do Manhuaçu";136
"315895 Santana do Paraíso";385
"315900 Santana do Riacho";39
"315910 Santana dos Montes";34
"315990 Santo Antônio do Amparo";226
"316000 Santo Antônio do Aventureiro";29
"316010 Santo Antônio do Grama";44
"316020 Santo Antônio do Itambé";55
"316030 Santo Antônio do Jacinto";189
"316040 Santo Antônio do Monte";353
"316045 Santo Antônio do Retiro";117
"316050 Santo Antônio do Rio Abaixo";21
"316060 Santo Hipólito";28
"316070 Santos Dumont";560
"316080 São Bento Abade";62
"316090 São Brás do Suaçuí";45
"316095 São Domingos das Dores";79
"316100 São Domingos do Prata";186
"316105 São Félix de Minas";43
"316110 São Francisco";995
"316120 São Francisco de Paula";59
"316130 São Francisco de Sales";55
"316140 São Francisco do Glória";47
"316150 São Geraldo";93
"316160 São Geraldo da Piedade";65
"316165 São Geraldo do Baixio";46
"316170 São Gonçalo do Abaeté";67
"316180 São Gonçalo do Pará";123
"316190 São Gonçalo do Rio Abaixo";88
"312550 São Gonçalo do Rio Preto";39
"316200 São Gonçalo do Sapucaí";333
"316210 São Gotardo";448
"316220 São João Batista do Glória";56
"316225 São João da Lagoa";34
"316230 São João da Mata";28
"316240 São João da Ponte";306
"316245 São João das Missões";276
"316250 São João del Rei";942
"316255 São João do Manhuaçu";137
"316257 São João do Manteninha";78
"316260 São João do Oriente";85
"316265 São João do Pacuí";50
"316270 São João do Paraíso";291
"316280 São João Evangelista";175
"316290 São João Nepomuceno";311
"316292 São Joaquim de Bicas";336
"316294 São José da Barra";72
"316295 São José da Lapa";268
"316300 São José da Safira";66
"316310 São José da Varginha";45
"316320 São José do Alegre";50
"316330 São José do Divino";47
"316340 São José do Goiabal";65
"316350 São José do Jacuri";75
"316360 São José do Mantimento";43
"316370 São Lourenço";516
"316380 São Miguel do Anta";52
"316390 São Pedro da União";43
"316410 São Pedro do Suaçuí";55
"316400 São Pedro dos Ferros";69
"316420 São Romão";167
"316430 São Roque de Minas";52
"316440 São Sebastião da Bela Vista";67
"316443 São Sebastião da Vargem Alegre";35
"316447 São Sebastião do Anta";106
