 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2018
"Município";"Nascim_p/resid.mãe"
"230480 Granjeiro";77
"230490 Groaíras";127
"230495 Guaiúba";353
"230500 Guaraciaba do Norte";690
"230510 Guaramiranga";88
"230520 Hidrolândia";273
"230523 Horizonte";1283
"230526 Ibaretama";204
"230530 Ibiapina";385
"230533 Ibicuitinga";149
"230535 Icapuí";228
"230540 Icó";897
"230550 Iguatu";1409
"230560 Independência";323
"230565 Ipaporanga";152
"230570 Ipaumirim";132
"230580 Ipu";670
"230590 Ipueiras";527
"230600 Iracema";150
"230610 Irauçuba";357
"230620 Itaiçaba";91
"230625 Itaitinga";696
"230630 Itapagé";717
"230640 Itapipoca";2245
"230650 Itapiúna";222
"230655 Itarema";720
"230660 Itatira";324
"230670 Jaguaretama";236
"230680 Jaguaribara";162
"230690 Jaguaribe";481
"230700 Jaguaruana";414
"230710 Jardim";408
"230720 Jati";123
"230725 Jijoca de Jericoacoara";432
"230730 Juazeiro do Norte";4292
"230740 Jucás";364
"230750 Lavras da Mangabeira";341
"230760 Limoeiro do Norte";784
"230763 Madalena";231
"230765 Maracanaú";4432
"230770 Maranguape";1535
"230780 Marco";582
"230790 Martinópole";180
"230800 Massapê";643
"230810 Mauriti";717
"230820 Meruoca";208
"230830 Milagres";348
"230835 Milhã";157
"230837 Miraíma";182
"230840 Missão Velha";628
"230850 Mombaça";531
"230860 Monsenhor Tabosa";258
"230870 Morada Nova";698
"230880 Moraújo";123
"230890 Morrinhos";378
"230900 Mucambo";187
"230910 Mulungu";125
"230920 Nova Olinda";273
"230930 Nova Russas";430
"230940 Novo Oriente";330
"230945 Ocara";303
"230950 Orós";262
"230960 Pacajus";918
"230970 Pacatuba";970
"230980 Pacoti";157
"230990 Pacujá";80
"231000 Palhano";111
"231010 Palmácia";101
"231020 Paracuru";591
"231025 Paraipaba";473
"231030 Parambu";432
"231040 Paramoti";144
"231050 Pedra Branca";507
"231060 Penaforte";194
"231070 Pentecoste";575
"231080 Pereiro";227
"231085 Pindoretama";327
"231090 Piquet Carneiro";158
"231095 Pires Ferreira";117
"231100 Poranga";207
"231110 Porteiras";264
"231120 Potengi";123
"231123 Potiretama";72
"231126 Quiterianópolis";260
"231130 Quixadá";1438
"231135 Quixelô";223
"231140 Quixeramobim";1211
"231150 Quixeré";238
"231160 Redenção";370
"231170 Reriutaba";250
"231180 Russas";1001
"231190 Saboeiro";194
"231195 Salitre";300
"231220 Santa Quitéria";538
"231200 Santana do Acaraú";420
"231210 Santana do Cariri";258
"231230 São Benedito";747
"231240 São Gonçalo do Amarante";930
"231250 São João do Jaguaribe";75
"231260 São Luís do Curu";157
"231270 Senador Pompeu";299
"231280 Senador Sá";112
"231290 Sobral";3392
"231300 Solonópole";192
"231310 Tabuleiro do Norte";377
"231320 Tamboril";331
"231325 Tarrafas";102
"231330 Tauá";781
"231335 Tejuçuoca";265
"231340 Tianguá";1486
"231350 Trairi";897
"231355 Tururu";262
"231360 Ubajara";543
"231370 Umari";93
"231375 Umirim";301
"231380 Uruburetama";399
"231390 Uruoca";188
"231395 Varjota";328
"231400 Várzea Alegre";532
"231410 Viçosa do Ceará";1044
"240010 Acari";110
"240020 Açu";792
"240030 Afonso Bezerra";132
"240040 Água Nova";54
"240050 Alexandria";182
"240060 Almino Afonso";52
"240070 Alto do Rodrigues";191
"240080 Angicos";136
"240090 Antônio Martins";66
"240100 Apodi";413
"240110 Areia Branca";336
"240120 Arês";199
"240130 Augusto Severo";104
"240140 Baía Formosa";114
"240145 Baraúna";367
"240150 Barcelona";39
"240160 Bento Fernandes";72
"240165 Bodó";50
"240170 Bom Jesus";149
"240180 Brejinho";169
"240185 Caiçara do Norte";73
"240190 Caiçara do Rio do Vento";58
"240200 Caicó";688
"240210 Campo Redondo";120
"240220 Canguaretama";527
"240230 Caraúbas";262
"240240 Carnaúba dos Dantas";88
"240250 Carnaubais";122
"240260 Ceará-Mirim";1158
"240270 Cerro Corá";151
"240280 Coronel Ezequiel";83
"240290 Coronel João Pessoa";68
"240300 Cruzeta";86
"240310 Currais Novos";517
"240320 Doutor Severiano";92
"240330 Encanto";82
"240340 Equador";69
"240350 Espírito Santo";97
"240360 Extremoz";650
"240370 Felipe Guerra";55
"240375 Fernando Pedroza";45
"240380 Florânia";122
"240390 Francisco Dantas";40
"240400 Frutuoso Gomes";61
"240410 Galinhos";37
"240420 Goianinha";508
"240430 Governador Dix-Sept Rosado";168
"240440 Grossos";108
"240450 Guamaré";310
"240460 Ielmo Marinho";141
"240470 Ipanguaçu";249
"240480 Ipueira";19
"240485 Itajá";134
"240490 Itaú";64
"240500 Jaçanã";110
"240510 Jandaíra";81
"240520 Janduís";68
"240530 Januário Cicco";150
"240540 Japi";107
"240550 Jardim de Angicos";37
"240560 Jardim de Piranhas";196
"240570 Jardim do Seridó";117
"240580 João Câmara";514
"240590 João Dias";40
"240600 José da Penha";81
"240610 Jucurutu";203
"240615 Jundiá";18
"240620 Lagoa d'Anta";86
"240630 Lagoa de Pedras";112
"240640 Lagoa de Velhos";55
"240650 Lagoa Nova";218
"240660 Lagoa Salgada";153
"240670 Lajes";106
"240680 Lajes Pintadas";84
"240690 Lucrécia";41
"240700 Luís Gomes";134
"240710 Macaíba";1091
"240720 Macau";317
"240725 Major Sales";53
"240730 Marcelino Vieira";109
"240740 Martins";99
"240750 Maxaranguape";136
"240760 Messias Targino";54
"240770 Montanhas";179
"240780 Monte Alegre";287
"240790 Monte das Gameleiras";47
"240800 Mossoró";3893
"240810 Natal";12318
"240820 Nísia Floresta";384
"240830 Nova Cruz";500
"240840 Olho-d'Água do Borges";38
"240850 Ouro Branco";49
"240860 Paraná";48
"240870 Paraú";49
"240880 Parazinho";107
"240890 Parelhas";274
"240325 Parnamirim";3936
"240910 Passa e Fica";156
"240920 Passagem";33
"240930 Patu";129
"240940 Pau dos Ferros";560
"240950 Pedra Grande";54
"240960 Pedra Preta";45
"240970 Pedro Avelino";77
"240980 Pedro Velho";240
"240990 Pendências";167
"241000 Pilões";42
"241010 Poço Branco";168
"241020 Portalegre";100
"241025 Porto do Mangue";92
"241040 Pureza";128
"241050 Rafael Fernandes";68
"241060 Rafael Godeiro";27
"241070 Riacho da Cruz";46
"241080 Riacho de Santana";37
"241090 Riachuelo";103
"240895 Rio do Fogo";185
"241100 Rodolfo Fernandes";65
"241110 Ruy Barbosa";37
"241120 Santa Cruz";584
"240933 Santa Maria";64
"241140 Santana do Matos";163
"241142 Santana do Seridó";45
"241150 Santo Antônio";340
"241160 São Bento do Norte";54
"241170 São Bento do Trairí";60
"241180 São Fernando";39
"241190 São Francisco do Oeste";60
"241200 São Gonçalo do Amarante";1522
"241210 São João do Sabugi";59
"241220 São José de Mipibu";764
"241230 São José do Campestre";145
"241240 São José do Seridó";59
"241250 São Miguel";401
"241255 São Miguel do Gostoso";59
"241260 São Paulo do Potengi";208
"241270 São Pedro";70
"241280 São Rafael";83
"241290 São Tomé";103
"241300 São Vicente";73
"241310 Senador Elói de Souza";85
"241320 Senador Georgino Avelino";68
"241030 Serra Caiada";132
"241330 Serra de São Bento";78
"241335 Serra do Mel";201
"241340 Serra Negra do Norte";60
"241350 Serrinha";94
"241355 Serrinha dos Pintos";43
"241360 Severiano Melo";79
"241370 Sítio Novo";67
"241380 Taboleiro Grande";36
"241390 Taipu";153
"241400 Tangará";218
"241410 Tenente Ananias";129
"241415 Tenente Laurentino Cruz";92
"241105 Tibau";94
"241420 Tibau do Sul";276
"241430 Timbaúba dos Batistas";20
"241440 Touros";499
"241445 Triunfo Potiguar";60
"241450 Umarizal";114
"241460 Upanema";160
"241470 Várzea";78
"241475 Venha-Ver";66
"241480 Vera Cruz";170
"241490 Viçosa";18
"241500 Vila Flor";45
"250010 Água Branca";136
"250020 Aguiar";54
"250030 Alagoa Grande";437
"250040 Alagoa Nova";321
"250050 Alagoinha";219
"250053 Alcantil";105
"250057 Algodão de Jandaíra";47
"250060 Alhandra";415
"250073 Amparo";36
"250077 Aparecida";108
"250080 Araçagi";231
"250090 Arara";126
"250100 Araruna";271
"250110 Areia";339
"250115 Areia de Baraúnas";37
"250120 Areial";96
"250130 Aroeiras";321
"250135 Assunção";87
"250140 Baía da Traição";163
"250150 Bananeiras";319
"250153 Baraúna";61
"250160 Barra de Santa Rosa";136
"250157 Barra de Santana";121
"250170 Barra de São Miguel";97
"250180 Bayeux";1481
"250190 Belém";223
"250200 Belém do Brejo do Cruz";70
"250205 Bernardino Batista";56
"250210 Boa Ventura";96
"250215 Boa Vista";112
"250220 Bom Jesus";35
"250230 Bom Sucesso";51
"250240 Bonito de Santa Fé";132
"250250 Boqueirão";257
"250270 Borborema";77
"250280 Brejo do Cruz";163
"250290 Brejo dos Santos";79
"250300 Caaporã";362
"250310 Cabaceiras";68
"250320 Cabedelo";936
"250330 Cachoeira dos Índios";136
"250340 Cacimba de Areia";69
"250350 Cacimba de Dentro";221
"250355 Cacimbas";162
"250360 Caiçara";96
"250370 Cajazeiras";934
"250375 Cajazeirinhas";34
"250380 Caldas Brandão";106
"250390 Camalaú";103
"250400 Campina Grande";6587
"250403 Capim";134
"250407 Caraúbas";61
"250410 Carrapateira";37
"250415 Casserengue";96
"250420 Catingueira";71
"250430 Catolé do Rocha";421
"250435 Caturité";83
"250440 Conceição";263
"250450 Condado";94
"250460 Conde";510
"250470 Congo";88
"250480 Coremas";217
"250485 Coxixola";20
"250490 Cruz do Espírito Santo";350
"250500 Cubati";123
"250510 Cuité";254
"250523 Cuité de Mamanguape";100
"250520 Cuitegi";119
"250527 Curral de Cima";81
"250530 Curral Velho";23
"250535 Damião";55
"250540 Desterro";123
"250560 Diamante";94
"250570 Dona Inês";149
"250580 Duas Estradas";42
"250590 Emas";52
"250600 Esperança";478
"250610 Fagundes";194
"250620 Frei Martinho";22
"250625 Gado Bravo";123
"250630 Guarabira";916
"250640 Gurinhém";193
"250650 Gurjão";51
"250660 Ibiara";75
"250260 Igaracy";74
"250670 Imaculada";168
"250680 Ingá";265
"250690 Itabaiana";355
"250700 Itaporanga";354
"250710 Itapororoca";286
"250720 Itatuba";150
"250730 Jacaraú";205
"250740 Jericó";103
"250750 João Pessoa";12404
"251365 Joca Claudino";32
"250760 Juarez Távora";117
"250770 Juazeirinho";328
"250780 Junco do Seridó";98
"250790 Juripiranga";191
"250800 Juru";113
"250810 Lagoa";67
"250820 Lagoa de Dentro";145
"250830 Lagoa Seca";405
"250840 Lastro";47
"250850 Livramento";101
"250855 Logradouro";46
"250860 Lucena";232
"250870 Mãe d'Água";44
"250880 Malta";105
"250890 Mamanguape";850
"250900 Manaíra";127
"250905 Marcação";200
"250910 Mari";295
"250915 Marizópolis";58
"250920 Massaranduba";204
"250930 Mataraca";165
"250933 Matinhas";75
"250937 Mato Grosso";25
"250939 Maturéia";115
"250940 Mogeiro";209
"250950 Montadas";83
"250960 Monte Horebe";67
"250970 Monteiro";528
"250980 Mulungu";144
"250990 Natuba";102
"251000 Nazarezinho";107
"251010 Nova Floresta";119
"251020 Nova Olinda";72
"251030 Nova Palmeira";38
"251040 Olho d'Água";94
"251050 Olivedos";48
"251060 Ouro Velho";48
"251065 Parari";20
"251070 Passagem";54
"251080 Patos";1635
"251090 Paulista";138
"251100 Pedra Branca";52
"251110 Pedra Lavrada";76
"251120 Pedras de Fogo";591
"251272 Pedro Régis";68
"251130 Piancó";198
"251140 Picuí";267
"251150 Pilar";185
"251160 Pilões";149
"251170 Pilõezinhos";111
"251180 Pirpirituba";157
"251190 Pitimbu";278
"251200 Pocinhos";273
"251203 Poço Dantas";56
"251207 Poço de José de Moura";43
"251210 Pombal";475
"251220 Prata";44
"251230 Princesa Isabel";297
"251240 Puxinanã";195
"251250 Queimadas";719
"251260 Quixabá";24
"251270 Remígio";282
"251274 Riachão";48
"251275 Riachão do Bacamarte";64
"251276 Riachão do Poço";80
"251278 Riacho de Santo Antônio";34
"251280 Riacho dos Cavalos";132
"251290 Rio Tinto";374
"251300 Salgadinho";51
"251310 Salgado de São Félix";149
"251315 Santa Cecília";100
"251320 Santa Cruz";82
"251330 Santa Helena";67
"251335 Santa Inês";49
"251340 Santa Luzia";199
"251370 Santa Rita";2502
"251380 Santa Teresinha";74
"251350 Santana de Mangueira";60
"251360 Santana dos Garrotes";99
"251385 Santo André";28
"251392 São Bentinho";61
"251390 São Bento";422
"251396 São Domingos";42
"251394 São Domingos do Cariri";33
"251398 São Francisco";26
"251400 São João do Cariri";68
"250070 São João do Rio do Peixe";225
"251410 São João do Tigre";60
"251420 São José da Lagoa Tapada";100
"251430 São José de Caiana";59
"251440 São José de Espinharas";49
"251450 São José de Piranhas";280
"251455 São José de Princesa";28
"251460 São José do Bonfim";53
"251465 São José do Brejo do Cruz";18
"251470 São José do Sabugi";45
"251480 São José dos Cordeiros";35
"251445 São José dos Ramos";85
"251490 São Mamede";99
"251500 São Miguel de Taipu";94
"251510 São Sebastião de Lagoa de Roça";168
"251520 São Sebastião do Umbuzeiro";54
"251540 São Vicente do Seridó";193
"251530 Sapé";587
"251550 Serra Branca";166
"251560 Serra da Raiz";38
"251570 Serra Grande";43
"251580 Serra Redonda";97
"251590 Serraria";69
"251593 Sertãozinho";72
"251597 Sobrado";118
"251600 Solânea";430
"251610 Soledade";196
"251615 Sossêgo";58
"251620 Sousa";1010
"251630 Sumé";241
"251640 Tacima";82
"251650 Taperoá";224
"251660 Tavares";205
"251670 Teixeira";229
"251675 Tenório";39
"251680 Triunfo";88
"251690 Uiraúna";187
"251700 Umbuzeiro";138
"251710 Várzea";37
"251720 Vieirópolis";42
"250550 Vista Serrana";48
"251740 Zabelê";34
"250000 Município ignorado - PB";2
"260005 Abreu e Lima";1490
"260010 Afogados da Ingazeira";623
"260020 Afrânio";268
"260030 Agrestina";351
"260040 Água Preta";451
"260050 Águas Belas";780
"260060 Alagoinha";199
"260070 Aliança";532
"260080 Altinho";245
"260090 Amaraji";294
"260100 Angelim";150
"260105 Araçoiaba";299
"260110 Araripina";1639
"260120 Arcoverde";1161
"260130 Barra de Guabiraba";182
"260140 Barreiros";710
"260150 Belém de Maria";158
"260160 Belém do São Francisco";316
"260170 Belo Jardim";1254
"260180 Betânia";196
"260190 Bezerros";783
"260200 Bodocó";578
"260210 Bom Conselho";505
"260220 Bom Jardim";452
"260230 Bonito";618
"260240 Brejão";160
"260250 Brejinho";112
"260260 Brejo da Madre de Deus";735
"260270 Buenos Aires";198
"260280 Buíque";890
"260290 Cabo de Santo Agostinho";3128
"260300 Cabrobó";546
"260310 Cachoeirinha";294
"260320 Caetés";414
"260330 Calçado";130
"260340 Calumbi";71
"260345 Camaragibe";2191
"260350 Camocim de São Félix";189
"260360 Camutanga";133
"260370 Canhotinho";351
"260380 Capoeiras";244
"260390 Carnaíba";260
"260392 Carnaubeira da Penha";278
"260400 Carpina";1007
"260410 Caruaru";5962
"260415 Casinhas";213
"260420 Catende";526
"260430 Cedro";169
"260440 Chã de Alegria";196
"260450 Chã Grande";341
"260460 Condado";373
"260470 Correntes";240
"260480 Cortês";196
"260490 Cumaru";167
"260500 Cupira";339
"260510 Custódia";529
"260515 Dormentes";252
"260520 Escada";910
"260530 Exu";532
"260540 Feira Nova";319
"260545 Fernando de Noronha";24
"260550 Ferreiros";124
"260560 Flores";234
"260570 Floresta";515
"260580 Frei Miguelinho";166
"260590 Gameleira";312
"260600 Garanhuns";2313
"260610 Glória do Goitá";415
"260620 Goiana";1216
"260630 Granito";126
"260640 Gravatá";1140
"260650 Iati";324
"260660 Ibimirim";456
"260670 Ibirajuba";99
"260680 Igarassu";1631
"260690 Iguaracy";130
"260760 Ilha de Itamaracá";328
"260700 Inajá";380
"260710 Ingazeira";65
"260720 Ipojuca";1800
"260730 Ipubi";503
"260740 Itacuruba";72
"260750 Itaíba";401
"260765 Itambé";437
"260770 Itapetim";202
"260775 Itapissuma";375
"260780 Itaquitinga";242
"260790 Jaboatão dos Guararapes";9688
"260795 Jaqueira";180
"260800 Jataúba";235
"260805 Jatobá";198
"260810 João Alfredo";373
"260820 Joaquim Nabuco";208
"260825 Jucati";175
"260830 Jupi";302
"260840 Jurema";243
"260850 Lagoa de Itaenga";316
"260845 Lagoa do Carro";251
"260860 Lagoa do Ouro";186
"260870 Lagoa dos Gatos";216
"260875 Lagoa Grande";397
"260880 Lajedo";685
"260890 Limoeiro";769
"260900 Macaparana";393
"260910 Machados";196
"260915 Manari";284
"260920 Maraial";247
"260930 Mirandiba";256
"261430 Moreilândia";143
"260940 Moreno";788
"260950 Nazaré da Mata";425
"260960 Olinda";5493
"260970 Orobó";293
"260980 Orocó";240
"260990 Ouricuri";1123
"261000 Palmares";1033
"261010 Palmeirina";104
"261020 Panelas";369
"261030 Paranatama";240
"261040 Parnamirim";308
"261050 Passira";394
"261060 Paudalho";862
"261070 Paulista";4139
"261080 Pedra";304
"261090 Pesqueira";939
"261100 Petrolândia";714
"261110 Petrolina";6578
"261120 Poção";158
"261130 Pombos";401
"261140 Primavera";150
"261150 Quipapá";294
"261153 Quixaba";106
"261160 Recife";22212
"261170 Riacho das Almas";374
"261180 Ribeirão";471
"261190 Rio Formoso";373
"261200 Sairé";110
"261210 Salgadinho";64
"261220 Salgueiro";1009
"261230 Saloá";231
"261240 Sanharó";269
"261245 Santa Cruz";228
"261247 Santa Cruz da Baixa Verde";186
"261250 Santa Cruz do Capibaribe";1512
"261255 Santa Filomena";203
"261260 Santa Maria da Boa Vista";723
"261270 Santa Maria do Cambucá";204
"261280 Santa Terezinha";154
"261290 São Benedito do Sul";138
"261300 São Bento do Una";760
"261310 São Caitano";527
"261320 São João";358
"261330 São Joaquim do Monte";350
"261340 São José da Coroa Grande";330
"261350 São José do Belmonte";554
"261360 São José do Egito";454
"261370 São Lourenço da Mata";1563
"261380 São Vicente Ferrer";303
"261390 Serra Talhada";1612
"261400 Serrita";295
"261410 Sertânia";427
"261420 Sirinhaém";587
"261440 Solidão";82
"261450 Surubim";925
"261460 Tabira";468
"261470 Tacaimbó";168
"261480 Tacaratu";368
"261485 Tamandaré";368
"261500 Taquaritinga do Norte";420
"261510 Terezinha";101
"261520 Terra Nova";135
"261530 Timbaúba";698
"261540 Toritama";674
"261550 Tracunhaém";193
"261560 Trindade";562
"261570 Triunfo";179
"261580 Tupanatinga";377
"261590 Tuparetama";102
"261600 Venturosa";285
"261610 Verdejante";143
"261618 Vertente do Lério";112
"261620 Vertentes";361
"261630 Vicência";437
"261640 Vitória de Santo Antão";2059
"261650 Xexéu";232
"260000 Município ignorado - PE";32
"270010 Água Branca";330
"270020 Anadia";254
"270030 Arapiraca";4156
"270040 Atalaia";688
"270050 Barra de Santo Antônio";337
"270060 Barra de São Miguel";158
"270070 Batalha";308
"270080 Belém";82
"270090 Belo Monte";101
"270100 Boca da Mata";340
"270110 Branquinha";183
"270120 Cacimbinhas";160
"270130 Cajueiro";312
"270135 Campestre";96
"270140 Campo Alegre";536
"270150 Campo Grande";136
"270160 Canapi";318
"270170 Capela";199
"270180 Carneiros";167
"270190 Chã Preta";95
"270200 Coité do Nóia";162
"270210 Colônia Leopoldina";274
"270220 Coqueiro Seco";78
"270230 Coruripe";909
"270235 Craíbas";438
"270240 Delmiro Gouveia";818
"270250 Dois Riachos";162
"270255 Estrela de Alagoas";244
"270260 Feira Grande";364
"270270 Feliz Deserto";79
"270280 Flexeiras";212
"270290 Girau do Ponciano";593
"270300 Ibateguara";273
"270310 Igaci";418
"270320 Igreja Nova";350
"270330 Inhapi";292
"270340 Jacaré dos Homens";106
"270350 Jacuípe";69
"270360 Japaratinga";161
"270370 Jaramataia";95
"270375 Jequiá da Praia";151
"270380 Joaquim Gomes";323
"270390 Jundiá";73
"270400 Junqueiro";333
"270410 Lagoa da Canoa";339
"270420 Limoeiro de Anadia";395
"270430 Maceió";15029
"270440 Major Isidoro";253
"270490 Mar Vermelho";31
"270450 Maragogi";610
"270460 Maravilha";156
"270470 Marechal Deodoro";922
"270480 Maribondo";184
"270500 Mata Grande";350
"270510 Matriz de Camaragibe";444
"270520 Messias";298
"270530 Minador do Negrão";89
"270540 Monteirópolis";123
"270550 Murici";545
"270560 Novo Lino";144
"270570 Olho d'Água das Flores";348
"270580 Olho d'Água do Casado";165
"270590 Olho d'Água Grande";109
"270600 Olivença";214
"270610 Ouro Branco";202
"270620 Palestina";97
"270630 Palmeira dos Índios";1354
"270640 Pão de Açúcar";396
"270642 Pariconha";189
"270644 Paripueira";234
"270650 Passo de Camaragibe";237
"270660 Paulo Jacinto";90
"270670 Penedo";973
"270680 Piaçabuçu";329
"270690 Pilar";658
"270700 Pindoba";33
"270710 Piranhas";453
"270720 Poço das Trincheiras";203
"270730 Porto Calvo";411
"270740 Porto de Pedras";159
"270750 Porto Real do Colégio";295
"270760 Quebrangulo";178
"270770 Rio Largo";1348
"270780 Roteiro";152
"270790 Santa Luzia do Norte";114
"270800 Santana do Ipanema";864
"270810 Santana do Mundaú";185
"270820 São Brás";83
"270830 São José da Laje";418
"270840 São José da Tapera";575
"270850 São Luís do Quitunde";538
"270860 São Miguel dos Campos";933
"270870 São Miguel dos Milagres";125
"270880 São Sebastião";574
"270890 Satuba";319
"270895 Senador Rui Palmeira";203
"270900 Tanque d'Arca";77
"270910 Taquarana";278
"270915 Teotônio Vilela";658
"270920 Traipu";343
"270930 União dos Palmares";1136
"270940 Viçosa";401
"280010 Amparo de São Francisco";29
"280020 Aquidabã";263
"280030 Aracaju";9358
"280040 Arauá";138
"280050 Areia Branca";277
"280060 Barra dos Coqueiros";538
"280067 Boquim";333
"280070 Brejo Grande";126
"280100 Campo do Brito";266
"280110 Canhoba";77
"280120 Canindé de São Francisco";572
"280130 Capela";533
"280140 Carira";307
"280150 Carmópolis";247
"280160 Cedro de São João";68
"280170 Cristinápolis";298
"280190 Cumbe";41
"280200 Divina Pastora";66
"280210 Estância";1143
"280220 Feira Nova";103
"280230 Frei Paulo";220
"280240 Gararu";162
"280250 General Maynard";40
"280260 Gracho Cardoso";70
"280270 Ilha das Flores";147
"280280 Indiaroba";292
"280290 Itabaiana";1494
"280300 Itabaianinha";623
"280310 Itabi";57
"280320 Itaporanga d'Ajuda";614
"280330 Japaratuba";226
"280340 Japoatã";190
"280350 Lagarto";1533
"280360 Laranjeiras";418
"280370 Macambira";104
"280380 Malhada dos Bois";62
"280390 Malhador";188
"280400 Maruim";273
"280410 Moita Bonita";121
"280420 Monte Alegre de Sergipe";268
"280430 Muribeca";116
"280440 Neópolis";269
"280445 Nossa Senhora Aparecida";105
"280450 Nossa Senhora da Glória";583
"280460 Nossa Senhora das Dores";367
"280470 Nossa Senhora de Lourdes";72
"280480 Nossa Senhora do Socorro";3257
"280490 Pacatuba";235
"280500 Pedra Mole";43
"280510 Pedrinhas";100
"280520 Pinhão";85
"280530 Pirambu";152
"280540 Poço Redondo";572
"280550 Poço Verde";291
"280560 Porto da Folha";394
"280570 Propriá";481
"280580 Riachão do Dantas";241
"280590 Riachuelo";141
"280600 Ribeirópolis";192
"280610 Rosário do Catete";153
"280620 Salgado";278
"280630 Santa Luzia do Itanhy";226
"280650 Santa Rosa de Lima";54
"280640 Santana do São Francisco";110
"280660 Santo Amaro das Brotas";165
"280670 São Cristóvão";1380
"280680 São Domingos";154
"280690 São Francisco";31
"280700 São Miguel do Aleixo";49
"280710 Simão Dias";652
"280720 Siriri";99
"280730 Telha";56
"280740 Tobias Barreto";677
"280750 Tomar do Geru";177
"280760 Umbaúba";414
"290010 Abaíra";50
"290020 Abaré";296
"290030 Acajutiba";186
"290035 Adustina";163
"290040 Água Fria";155
"290060 Aiquara";48
"290070 Alagoinhas";2369
"290080 Alcobaça";318
"290090 Almadina";51
"290100 Amargosa";477
"290110 Amélia Rodrigues";186
"290115 América Dourada";219
"290120 Anagé";214
"290130 Andaraí";193
"290135 Andorinha";228
"290140 Angical";184
"290150 Anguera";79
"290160 Antas";146
"290170 Antônio Cardoso";122
"290180 Antônio Gonçalves";166
"290190 Aporá";163
"290195 Apuarema";93
"290205 Araças";154
"290200 Aracatu";172
"290210 Araci";732
"290220 Aramari";114
"290225 Arataca";118
"290230 Aratuípe";135
"290240 Aurelino Leal";182
"290250 Baianópolis";134
"290260 Baixa Grande";223
"290265 Banzaê";179
"290270 Barra";943
"290280 Barra da Estiva";420
"290290 Barra do Choça";490
"290300 Barra do Mendes";164
"290310 Barra do Rocha";63
"290320 Barreiras";2716
"290323 Barro Alto";193
"290330 Barro Preto";97
"290327 Barrocas";205
"290340 Belmonte";320
"290350 Belo Campo";243
"290360 Biritinga";212
"290370 Boa Nova";225
"290380 Boa Vista do Tupim";226
"290390 Bom Jesus da Lapa";1197
"290395 Bom Jesus da Serra";120
"290400 Boninal";196
"290405 Bonito";264
"290410 Boquira";282
"290420 Botuporã";140
"290430 Brejões";169
"290440 Brejolândia";99
"290450 Brotas de Macaúbas";136
"290460 Brumado";920
"290470 Buerarema";239
"290475 Buritirama";325
"290480 Caatiba";70
"290485 Cabaceiras do Paraguaçu";221
"290490 Cachoeira";404
"290500 Caculé";295
"290510 Caém";140
"290515 Caetanos";117
"290520 Caetité";724
"290530 Cafarnaum";334
"290540 Cairu";336
"290550 Caldeirão Grande";220
"290560 Camacan";400
"290570 Camaçari";4383
"290580 Camamu";565
"290590 Campo Alegre de Lourdes";548
"290600 Campo Formoso";1238
"290610 Canápolis";118
"290620 Canarana";349
"290630 Canavieiras";504
"290640 Candeal";87
"290650 Candeias";1106
"290660 Candiba";156
"290670 Cândido Sales";318
"290680 Cansanção";467
"290682 Canudos";220
"290685 Capela do Alto Alegre";112
"290687 Capim Grosso";524
"290689 Caraíbas";103
"290690 Caravelas";283
"290700 Cardeal da Silva";121
"290710 Carinhanha";476
"290720 Casa Nova";1050
"290730 Castro Alves";311
"290740 Catolândia";38
"290750 Catu";540
"290755 Caturama";108
"290760 Central";237
"290770 Chorrochó";181
"290780 Cícero Dantas";326
"290790 Cipó";286
"290800 Coaraci";255
"290810 Cocos";274
"290820 Conceição da Feira";289
"290830 Conceição do Almeida";172
"290840 Conceição do Coité";1059
"290850 Conceição do Jacuípe";359
"290860 Conde";351
"290870 Condeúba";188
"290880 Contendas do Sincorá";41
"290890 Coração de Maria";263
"290900 Cordeiros";84
"290910 Coribe";209
"290920 Coronel João Sá";209
"290930 Correntina";439
"290940 Cotegipe";177
"290950 Cravolândia";58
"290960 Crisópolis";262
"290970 Cristópolis";174
"290980 Cruz das Almas";809
"290990 Curaçá";561
"291000 Dário Meira";147
"291005 Dias d'Ávila";1143
"291010 Dom Basílio";142
"291020 Dom Macedo Costa";51
"291030 Elísio Medrado";80
"291040 Encruzilhada";275
"291050 Entre Rios";539
"290050 Érico Cardoso";113
"291060 Esplanada";553
"291070 Euclides da Cunha";880
"291072 Eunápolis";1989
"291075 Fátima";218
"291077 Feira da Mata";32
"291080 Feira de Santana";10315
"291085 Filadélfia";275
"291090 Firmino Alves";50
"291100 Floresta Azul";74
"291110 Formosa do Rio Preto";448
"291120 Gandu";471
"291125 Gavião";43
"291130 Gentio do Ouro";120
"291140 Glória";271
"291150 Gongogi";60
"291160 Governador Mangabeira";271
"291165 Guajeru";99
"291170 Guanambi";1322
"291180 Guaratinga";262
"291185 Heliópolis";124
"291190 Iaçu";435
"291200 Ibiassucê";107
"291210 Ibicaraí";259
"291220 Ibicoara";352
"291230 Ibicuí";129
"291240 Ibipeba";184
"291250 Ibipitanga";145
"291260 Ibiquera";52
"291270 Ibirapitanga";303
"291280 Ibirapuã";121
"291290 Ibirataia";303
"291300 Ibitiara";151
"291310 Ibititá";223
"291320 Ibotirama";406
"291330 Ichu";48
"291340 Igaporã";163
"291345 Igrapiúna";206
"291350 Iguaí";374
"291360 Ilhéus";2472
