 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2017
"Município";"Nascim_p/resid.mãe"
"291420 Irajuba";59
"291430 Iramaia";110
"291440 Iraquara";373
"291450 Irará";331
"291460 Irecê";1313
"291465 Itabela";510
"291470 Itaberaba";871
"291480 Itabuna";2940
"291490 Itacaré";340
"291500 Itaeté";218
"291510 Itagi";173
"291520 Itagibá";194
"291530 Itagimirim";67
"291535 Itaguaçu da Bahia";187
"291540 Itaju do Colônia";99
"291550 Itajuípe";281
"291560 Itamaraju";1014
"291570 Itamari";110
"291580 Itambé";264
"291590 Itanagra";82
"291600 Itanhém";183
"291610 Itaparica";233
"291620 Itapé";123
"291630 Itapebi";136
"291640 Itapetinga";997
"291650 Itapicuru";376
"291660 Itapitanga";92
"291670 Itaquara";100
"291680 Itarantim";214
"291685 Itatim";177
"291690 Itiruçu";120
"291700 Itiúba";488
"291710 Itororó";168
"291720 Ituaçu";249
"291730 Ituberá";354
"291733 Iuiú";114
"291735 Jaborandi";133
"291740 Jacaraci";155
"291750 Jacobina";1302
"291760 Jaguaquara";761
"291770 Jaguarari";417
"291780 Jaguaripe";213
"291790 Jandaíra";145
"291800 Jequié";2443
"291810 Jeremoabo";471
"291820 Jiquiriçá";152
"291830 Jitaúna";144
"291835 João Dourado";441
"291840 Juazeiro";4418
"291845 Jucuruçu";87
"291850 Jussara";204
"291855 Jussari";98
"291860 Jussiape";77
"291870 Lafaiete Coutinho";44
"291875 Lagoa Real";165
"291880 Laje";259
"291890 Lajedão";54
"291900 Lajedinho";42
"291905 Lajedo do Tabocal";88
"291910 Lamarão";71
"291915 Lapão";437
"291920 Lauro de Freitas";2998
"291930 Lençóis";117
"291940 Licínio de Almeida";138
"291950 Livramento de Nossa Senhora";585
"291955 Luís Eduardo Magalhães";1769
"291960 Macajuba";148
"291970 Macarani";221
"291980 Macaúbas";552
"291990 Macururé";90
"291992 Madre de Deus";284
"291995 Maetinga";69
"292000 Maiquinique";101
"292010 Mairi";204
"292020 Malhada";248
"292030 Malhada de Pedras";91
"292040 Manoel Vitorino";194
"292045 Mansidão";102
"292050 Maracás";369
"292060 Maragogipe";449
"292070 Maraú";247
"292080 Marcionílio Souza";128
"292090 Mascote";174
"292100 Mata de São João";713
"292105 Matina";128
"292110 Medeiros Neto";265
"292120 Miguel Calmon";376
"292130 Milagres";139
"292140 Mirangaba";205
"292145 Mirante";92
"292150 Monte Santo";723
"292160 Morpará";108
"292170 Morro do Chapéu";539
"292180 Mortugaba";124
"292190 Mucugê";168
"292200 Mucuri";667
"292205 Mulungu do Morro";201
"292210 Mundo Novo";240
"292220 Muniz Ferreira";106
"292225 Muquém de São Francisco";163
"292230 Muritiba";354
"292240 Mutuípe";302
"292250 Nazaré";325
"292260 Nilo Peçanha";190
"292265 Nordestina";191
"292270 Nova Canaã";150
"292273 Nova Fátima";71
"292275 Nova Ibiá";74
"292280 Nova Itarana";112
"292285 Nova Redenção";102
"292290 Nova Soure";335
"292300 Nova Viçosa";591
"292303 Novo Horizonte";117
"292305 Novo Triunfo";83
"292310 Olindina";293
"292320 Oliveira dos Brejinhos";289
"292330 Ouriçangas";79
"292335 Ourolândia";308
"292340 Palmas de Monte Alto";258
"292350 Palmeiras";167
"292360 Paramirim";230
"292370 Paratinga";419
"292380 Paripiranga";266
"292390 Pau Brasil";171
"292400 Paulo Afonso";1730
"292405 Pé de Serra";165
"292410 Pedrão";87
"292420 Pedro Alexandre";169
"292430 Piatã";247
"292440 Pilão Arcado";609
"292450 Pindaí";175
"292460 Pindobaçu";268
"292465 Pintadas";87
"292467 Piraí do Norte";124
"292470 Piripá";100
"292480 Piritiba";249
"292490 Planaltino";73
"292500 Planalto";298
"292510 Poções";640
"292520 Pojuca";455
"292525 Ponto Novo";274
"292530 Porto Seguro";2765
"292540 Potiraguá";112
"292550 Prado";442
"292560 Presidente Dutra";178
"292570 Presidente Jânio Quadros";144
"292575 Presidente Tancredo Neves";390
"292580 Queimadas";304
"292590 Quijingue";363
"292593 Quixabeira";96
"292595 Rafael Jambeiro";278
"292600 Remanso";670
"292610 Retirolândia";217
"292620 Riachão das Neves";295
"292630 Riachão do Jacuípe";419
"292640 Riacho de Santana";377
"292650 Ribeira do Amparo";192
"292660 Ribeira do Pombal";753
"292665 Ribeirão do Largo";84
"292670 Rio de Contas";164
"292680 Rio do Antônio";137
"292690 Rio do Pires";104
"292700 Rio Real";491
"292710 Rodelas";193
"292720 Ruy Barbosa";461
"292730 Salinas da Margarida";159
"292740 Salvador";35367
"292750 Santa Bárbara";217
"292760 Santa Brígida";185
"292770 Santa Cruz Cabrália";445
"292780 Santa Cruz da Vitória";67
"292790 Santa Inês";121
"292805 Santa Luzia";169
"292810 Santa Maria da Vitória";481
"292840 Santa Rita de Cássia";398
"292850 Santa Teresinha";108
"292800 Santaluz";491
"292820 Santana";320
"292830 Santanópolis";70
"292860 Santo Amaro";672
"292870 Santo Antônio de Jesus";1413
"292880 Santo Estêvão";759
"292890 São Desidério";509
"292895 São Domingos";86
"292910 São Felipe";213
"292900 São Félix";165
"292905 São Félix do Coribe";237
"292920 São Francisco do Conde";633
"292925 São Gabriel";253
"292930 São Gonçalo dos Campos";345
"292935 São José da Vitória";99
"292937 São José do Jacuípe";127
"292940 São Miguel das Matas";106
"292950 São Sebastião do Passé";567
"292960 Sapeaçu";249
"292970 Sátiro Dias";217
"292975 Saubara";107
"292980 Saúde";130
"292990 Seabra";592
"293000 Sebastião Laranjeiras";83
"293010 Senhor do Bonfim";1160
"293020 Sento Sé";521
"293015 Serra do Ramalho";510
"293030 Serra Dourada";233
"293040 Serra Preta";124
"293050 Serrinha";1216
"293060 Serrolândia";187
"293070 Simões Filho";1911
"293075 Sítio do Mato";234
"293076 Sítio do Quinto";147
"293077 Sobradinho";433
"293080 Souto Soares";187
"293090 Tabocas do Brejo Velho";152
"293100 Tanhaçu";231
"293105 Tanque Novo";224
"293110 Tanquinho";64
"293120 Taperoá";247
"293130 Tapiramutá";195
"293135 Teixeira de Freitas";2630
"293140 Teodoro Sampaio";51
"293150 Teofilândia";310
"293160 Teolândia";165
"293170 Terra Nova";112
"293180 Tremedal";182
"293190 Tucano";571
"293200 Uauá";325
"293210 Ubaíra";241
"293220 Ubaitaba";307
"293230 Ubatã";214
"293240 Uibaí";190
"293245 Umburanas";172
"293250 Una";243
"293260 Urandi";207
"293270 Uruçuca";280
"293280 Utinga";247
"293290 Valença";1543
"293300 Valente";278
"293305 Várzea da Roça";167
"293310 Várzea do Poço";98
"293315 Várzea Nova";215
"293317 Varzedo";127
"293320 Vera Cruz";487
"293325 Vereda";69
"293330 Vitória da Conquista";5879
"293340 Wagner";125
"293345 Wanderley";175
"293350 Wenceslau Guimarães";386
"293360 Xique-Xique";790
"290000 Município ignorado - BA";10
"310010 Abadia dos Dourados";52
"310020 Abaeté";244
"310030 Abre Campo";135
"310040 Acaiaca";36
"310050 Açucena";113
"310060 Água Boa";190
"310070 Água Comprida";20
"310080 Aguanil";44
"310090 Águas Formosas";254
"310100 Águas Vermelhas";173
"310110 Aimorés";318
"310120 Aiuruoca";53
"310130 Alagoa";20
"310140 Albertina";23
"310150 Além Paraíba";407
"310160 Alfenas";998
"310163 Alfredo Vasconcelos";49
"310170 Almenara";572
"310180 Alpercata";92
"310190 Alpinópolis";228
"310200 Alterosa";186
"310205 Alto Caparaó";77
"315350 Alto Jequitibá";101
"310210 Alto Rio Doce";111
"310220 Alvarenga";51
"310230 Alvinópolis";156
"310240 Alvorada de Minas";59
"310250 Amparo do Serra";65
"310260 Andradas";507
"310280 Andrelândia";111
"310285 Angelândia";103
"310290 Antônio Carlos";130
"310300 Antônio Dias";95
"310310 Antônio Prado de Minas";9
"310320 Araçaí";30
"310330 Aracitaba";18
"310340 Araçuaí";430
"310350 Araguari";1421
"310360 Arantina";38
"310370 Araponga";84
"310375 Araporã";125
"310380 Arapuá";17
"310390 Araújos";94
"310400 Araxá";1514
"310410 Arceburgo";72
"310420 Arcos";498
"310430 Areado";155
"310440 Argirita";24
"310445 Aricanduva";62
"310450 Arinos";209
"310460 Astolfo Dutra";127
"310470 Ataléia";144
"310480 Augusto de Lima";38
"310490 Baependi";189
"310500 Baldim";75
"310510 Bambuí";234
"310520 Bandeira";37
"310530 Bandeira do Sul";68
"310540 Barão de Cocais";371
"310550 Barão de Monte Alto";39
"310560 Barbacena";1370
"310570 Barra Longa";52
"310590 Barroso";238
"310600 Bela Vista de Minas";119
"310610 Belmiro Braga";30
"310620 Belo Horizonte";30144
"310630 Belo Oriente";304
"310640 Belo Vale";109
"310650 Berilo";84
"310665 Berizal";56
"310660 Bertópolis";83
"310670 Betim";5917
"310680 Bias Fortes";26
"310690 Bicas";147
"310700 Biquinhas";18
"310710 Boa Esperança";534
"310720 Bocaina de Minas";39
"310730 Bocaiúva";650
"310740 Bom Despacho";670
"310750 Bom Jardim de Minas";69
"310760 Bom Jesus da Penha";37
"310770 Bom Jesus do Amparo";74
"310780 Bom Jesus do Galho";155
"310790 Bom Repouso";145
"310800 Bom Sucesso";179
"310810 Bonfim";51
"310820 Bonfinópolis de Minas";62
"310825 Bonito de Minas";134
"310830 Borda da Mata";187
"310840 Botelhos";148
"310850 Botumirim";56
"310870 Brás Pires";34
"310855 Brasilândia de Minas";219
"310860 Brasília de Minas";451
"310880 Braúnas";37
"310890 Brazópolis";168
"310900 Brumadinho";438
"310910 Bueno Brandão";91
"310920 Buenópolis";113
"310925 Bugre";47
"310930 Buritis";375
"310940 Buritizeiro";371
"310945 Cabeceira Grande";74
"310950 Cabo Verde";164
"310960 Cachoeira da Prata";39
"310970 Cachoeira de Minas";114
"310270 Cachoeira de Pajeú";78
"310980 Cachoeira Dourada";24
"310990 Caetanópolis";119
"311000 Caeté";497
"311010 Caiana";63
"311020 Cajuri";35
"311030 Caldas";112
"311040 Camacho";25
"311050 Camanducaia";280
"311060 Cambuí";360
"311070 Cambuquira";135
"311080 Campanário";45
"311090 Campanha";193
"311100 Campestre";179
"311110 Campina Verde";161
"311115 Campo Azul";57
"311120 Campo Belo";609
"311130 Campo do Meio";145
"311140 Campo Florido";93
"311150 Campos Altos";185
"311160 Campos Gerais";289
"311190 Cana Verde";60
"311170 Canaã";49
"311180 Canápolis";135
"311200 Candeias";117
"311205 Cantagalo";60
"311210 Caparaó";83
"311220 Capela Nova";40
"311230 Capelinha";591
"311240 Capetinga";61
"311250 Capim Branco";123
"311260 Capinópolis";167
"311265 Capitão Andrade";68
"311270 Capitão Enéas";186
"311280 Capitólio";101
"311290 Caputira";125
"311300 Caraí";276
"311310 Caranaíba";25
"311320 Carandaí";300
"311330 Carangola";415
"311340 Caratinga";1141
"311350 Carbonita";90
"311360 Careaçu";68
"311370 Carlos Chagas";213
"311380 Carmésia";30
"311390 Carmo da Cachoeira";134
"311400 Carmo da Mata";94
"311410 Carmo de Minas";157
"311420 Carmo do Cajuru";262
"311430 Carmo do Paranaíba";343
"311440 Carmo do Rio Claro";196
"311450 Carmópolis de Minas";236
"311455 Carneirinho";104
"311460 Carrancas";63
"311470 Carvalhópolis";34
"311480 Carvalhos";50
"311490 Casa Grande";20
"311500 Cascalho Rico";32
"311510 Cássia";212
"311530 Cataguases";826
"311535 Catas Altas";62
"311540 Catas Altas da Noruega";27
"311545 Catuji";139
"311547 Catuti";68
"311550 Caxambu";230
"311560 Cedro do Abaeté";6
"311570 Central de Minas";79
"311580 Centralina";102
"311590 Chácara";39
"311600 Chalé";79
"311610 Chapada do Norte";107
"311615 Chapada Gaúcha";178
"311620 Chiador";24
"311630 Cipotânea";51
"311640 Claraval";11
"311650 Claro dos Poções";77
"311660 Cláudio";367
"311670 Coimbra";75
"311680 Coluna";110
"311690 Comendador Gomes";27
"311700 Comercinho";60
"311710 Conceição da Aparecida";114
"311520 Conceição da Barra de Minas";29
"311730 Conceição das Alagoas";358
"311720 Conceição das Pedras";31
"311740 Conceição de Ipanema";33
"311750 Conceição do Mato Dentro";298
"311760 Conceição do Pará";55
"311770 Conceição do Rio Verde";162
"311780 Conceição dos Ouros";123
"311783 Cônego Marinho";89
"311787 Confins";94
"311790 Congonhal";112
"311800 Congonhas";770
"311810 Congonhas do Norte";67
"311820 Conquista";57
"311830 Conselheiro Lafaiete";1721
"311840 Conselheiro Pena";276
"311850 Consolação";27
"311860 Contagem";8509
"311870 Coqueiral";100
"311880 Coração de Jesus";261
"311890 Cordisburgo";51
"311900 Cordislândia";39
"311910 Corinto";305
"311920 Coroaci";61
"311930 Coromandel";324
"311940 Coronel Fabriciano";1327
"311950 Coronel Murta";103
"311960 Coronel Pacheco";30
"311970 Coronel Xavier Chaves";27
"311980 Córrego Danta";20
"311990 Córrego do Bom Jesus";37
"311995 Córrego Fundo";62
"312000 Córrego Novo";38
"312010 Couto de Magalhães de Minas";55
"312015 Crisólita";84
"312020 Cristais";124
"312030 Cristália";67
"312040 Cristiano Otoni";57
"312050 Cristina";99
"312060 Crucilândia";44
"312070 Cruzeiro da Fortaleza";57
"312080 Cruzília";230
"312083 Cuparaque";60
"312087 Curral de Dentro";82
"312090 Curvelo";952
"312100 Datas";91
"312110 Delfim Moreira";78
"312120 Delfinópolis";68
"312125 Delta";126
"312130 Descoberto";51
"312140 Desterro de Entre Rios";62
"312150 Desterro do Melo";31
"312160 Diamantina";717
"312170 Diogo de Vasconcelos";44
"312180 Dionísio";60
"312190 Divinésia";33
"312200 Divino";279
"312210 Divino das Laranjeiras";52
"312220 Divinolândia de Minas";76
"312230 Divinópolis";2706
"312235 Divisa Alegre";91
"312240 Divisa Nova";79
"312245 Divisópolis";72
"312247 Dom Bosco";34
"312250 Dom Cavati";63
"312260 Dom Joaquim";60
"312270 Dom Silvério";41
"312280 Dom Viçoso";18
"312290 Dona Eusébia";79
"312300 Dores de Campos";97
"312310 Dores de Guanhães";49
"312320 Dores do Indaiá";119
"312330 Dores do Turvo";47
"312340 Doresópolis";18
"312350 Douradoquara";9
"312352 Durandé";104
"312360 Elói Mendes";341
"312370 Engenheiro Caldas";120
"312380 Engenheiro Navarro";80
"312385 Entre Folhas";76
"312390 Entre Rios de Minas";170
"312400 Ervália";222
"312410 Esmeraldas";1212
"312420 Espera Feliz";320
"312430 Espinosa";372
"312440 Espírito Santo do Dourado";74
"312450 Estiva";103
"312460 Estrela Dalva";22
"312470 Estrela do Indaiá";28
"312480 Estrela do Sul";70
"312490 Eugenópolis";108
"312500 Ewbank da Câmara";58
"312510 Extrema";679
"312520 Fama";26
"312530 Faria Lemos";45
"312540 Felício dos Santos";81
"312560 Felisburgo";94
"312570 Felixlândia";152
"312580 Fernandes Tourinho";32
"312590 Ferros";95
"312595 Fervedouro";133
"312600 Florestal";70
"312610 Formiga";728
"312620 Formoso";88
"312630 Fortaleza de Minas";38
"312640 Fortuna de Minas";32
"312650 Francisco Badaró";52
"312660 Francisco Dumont";55
"312670 Francisco Sá";237
"312675 Franciscópolis";63
"312680 Frei Gaspar";69
"312690 Frei Inocêncio";117
"312695 Frei Lagonegro";32
"312700 Fronteira";149
"312705 Fronteira dos Vales";64
"312707 Fruta de Leite";53
"312710 Frutal";720
"312720 Funilândia";49
"312730 Galiléia";83
"312733 Gameleiras";59
"312735 Glaucilândia";24
"312737 Goiabeira";51
"312738 Goianá";33
"312740 Gonçalves";33
"312750 Gonzaga";75
"312760 Gouveia";148
"312770 Governador Valadares";3946
"312780 Grão Mogol";151
"312790 Grupiara";5
"312800 Guanhães";469
"312810 Guapé";133
"312820 Guaraciaba";84
"312825 Guaraciama";50
"312830 Guaranésia";229
"312840 Guarani";89
"312850 Guarará";36
"312860 Guarda-Mor";99
"312870 Guaxupé";676
"312880 Guidoval";79
"312890 Guimarânia";101
"312900 Guiricema";74
"312910 Gurinhatã";31
"312920 Heliodora";74
"312930 Iapu";122
"312940 Ibertioga";66
"312950 Ibiá";288
"312960 Ibiaí";105
"312965 Ibiracatu";83
"312970 Ibiraci";149
"312980 Ibirité";2556
"312990 Ibitiúra de Minas";53
"313000 Ibituruna";24
"313005 Icaraí de Minas";112
"313010 Igarapé";566
"313020 Igaratinga";135
"313030 Iguatama";73
"313040 Ijaci";80
"313050 Ilicínea";148
"313055 Imbé de Minas";96
"313060 Inconfidentes";63
"313065 Indaiabira";73
"313070 Indianópolis";72
"313080 Ingaí";30
"313090 Inhapim";256
"313100 Inhaúma";78
"313110 Inimutaba";66
"313115 Ipaba";237
"313120 Ipanema";252
"313130 Ipatinga";3036
"313140 Ipiaçu";36
"313150 Ipuiúna";102
"313160 Iraí de Minas";85
"313170 Itabira";1447
"313180 Itabirinha";150
"313190 Itabirito";743
"313200 Itacambira";38
"313210 Itacarambi";271
"313220 Itaguara";166
"313230 Itaipé";182
"313240 Itajubá";1218
"313250 Itamarandiba";451
"313260 Itamarati de Minas";38
"313270 Itambacuri";341
"313280 Itambé do Mato Dentro";19
"313290 Itamogi";117
"313300 Itamonte";191
"313310 Itanhandu";191
"313320 Itanhomi";170
"313330 Itaobim";244
"313340 Itapagipe";115
"313350 Itapecerica";205
"313360 Itapeva";139
"313370 Itatiaiuçu";126
"313375 Itaú de Minas";157
"313380 Itaúna";1061
"313390 Itaverava";37
"313400 Itinga";156
"313410 Itueta";91
"313420 Ituiutaba";1247
"313430 Itumirim";56
"313440 Iturama";500
"313450 Itutinga";36
"313460 Jaboticatubas";204
"313470 Jacinto";123
"313480 Jacuí";91
"313490 Jacutinga";278
"313500 Jaguaraçu";29
"313505 Jaíba";601
"313507 Jampruca";55
"313510 Janaúba";1018
"313520 Januária";1035
"313530 Japaraíba";67
"313535 Japonvar";107
"313540 Jeceaba";67
"313545 Jenipapo de Minas";89
"313550 Jequeri";125
"313560 Jequitaí";91
"313570 Jequitibá";47
"313580 Jequitinhonha";279
"313590 Jesuânia";63
"313600 Joaíma";191
"313610 Joanésia";34
"313620 João Monlevade";876
"313630 João Pinheiro";645
"313640 Joaquim Felício";48
"313650 Jordânia";112
"313652 José Gonçalves de Minas";60
"313655 José Raydan";45
"313657 Josenópolis";44
"313665 Juatuba";392
"313670 Juiz de Fora";6586
"313680 Juramento";50
"313690 Juruaia";153
"313695 Juvenília";63
"313700 Ladainha";200
"313710 Lagamar";59
"313720 Lagoa da Prata";600
"313730 Lagoa dos Patos";38
"313740 Lagoa Dourada";152
"313750 Lagoa Formosa";218
"313753 Lagoa Grande";124
"313760 Lagoa Santa";807
"313770 Lajinha";309
"313780 Lambari";234
"313790 Lamim";33
"313800 Laranjal";63
"313810 Lassance";74
"313820 Lavras";1437
"313830 Leandro Ferreira";31
"313835 Leme do Prado";51
"313840 Leopoldina";651
"313850 Liberdade";42
"313860 Lima Duarte";168
"313862 Limeira do Oeste";117
"313865 Lontra";132
"313867 Luisburgo";111
"313868 Luislândia";85
"313870 Luminárias";42
"313880 Luz";188
"313890 Machacalis";88
"313900 Machado";512
"313910 Madre de Deus de Minas";60
"313920 Malacacheta";211
"313925 Mamonas";65
"313930 Manga";311
"313940 Manhuaçu";1324
"313950 Manhumirim";260
"313960 Mantena";333
"313980 Mar de Espanha";169
"313970 Maravilhas";67
"313990 Maria da Fé";190
"314000 Mariana";833
"314010 Marilac";51
"314015 Mário Campos";208
"314020 Maripá de Minas";32
"314030 Marliéria";45
"314040 Marmelópolis";39
"314050 Martinho Campos";155
"314053 Martins Soares";110
"314055 Mata Verde";88
"314060 Materlândia";62
"314070 Mateus Leme";454
"317150 Mathias Lobato";34
"314080 Matias Barbosa";129
"314085 Matias Cardoso";101
"314090 Matipó";301
"314100 Mato Verde";141
"314110 Matozinhos";502
"314120 Matutina";48
"314130 Medeiros";42
"314140 Medina";250
"314150 Mendes Pimentel";74
"314160 Mercês";101
"314170 Mesquita";57
"314180 Minas Novas";317
"314190 Minduri";46
"314200 Mirabela";184
"314210 Miradouro";69
"314220 Miraí";155
"314225 Miravânia";51
"314230 Moeda";41
"314240 Moema";65
"314250 Monjolos";28
"314260 Monsenhor Paulo";84
"314270 Montalvânia";199
"314280 Monte Alegre de Minas";279
"314290 Monte Azul";229
"314300 Monte Belo";139
"314310 Monte Carmelo";604
"314315 Monte Formoso";60
"314320 Monte Santo de Minas";209
"314340 Monte Sião";223
"314330 Montes Claros";6275
"314345 Montezuma";87
"314350 Morada Nova de Minas";85
"314360 Morro da Garça";22
"314370 Morro do Pilar";41
"314380 Munhoz";54
"314390 Muriaé";1256
"314400 Mutum";368
"314410 Muzambinho";263
"314420 Nacip Raydan";23
"314430 Nanuque";458
"314435 Naque";84
"314437 Natalândia";48
"314440 Natércia";42
"314450 Nazareno";84
"314460 Nepomuceno";290
"314465 Ninheira";94
"314467 Nova Belém";53
"314470 Nova Era";230
"314480 Nova Lima";1476
"314490 Nova Módica";34
"314500 Nova Ponte";176
"314505 Nova Porteirinha";101
"314510 Nova Resende";244
"314520 Nova Serrana";1571
"313660 Nova União";75
"314530 Novo Cruzeiro";395
"314535 Novo Oriente de Minas";115
"314537 Novorizonte";70
"314540 Olaria";11
"314545 Olhos-d'Água";69
"314550 Olímpio Noronha";31
"314560 Oliveira";388
"314570 Oliveira Fortes";12
"314580 Onça de Pitangui";35
"314585 Oratórios";52
"314587 Orizânia";120
"314590 Ouro Branco";528
"314600 Ouro Fino";383
"314610 Ouro Preto";854
"314620 Ouro Verde de Minas";104
"314625 Padre Carvalho";80
"314630 Padre Paraíso";250
"314655 Pai Pedro";62
"314640 Paineiras";27
"314650 Pains";87
"314660 Paiva";13
"314670 Palma";65
"314675 Palmópolis";82
"314690 Papagaios";177
"314710 Pará de Minas";1138
"314700 Paracatu";1387
"314720 Paraguaçu";270
"314730 Paraisópolis";210
"314740 Paraopeba";305
"314760 Passa Quatro";196
"314770 Passa Tempo";64
"314780 Passa-Vinte";21
"314750 Passabém";13
"314790 Passos";1487
"314795 Patis";50
"314800 Patos de Minas";1897
"314810 Patrocínio";1286
"314820 Patrocínio do Muriaé";42
"314830 Paula Cândido";78
"314840 Paulistas";50
"314850 Pavão";86
"314860 Peçanha";208
"314870 Pedra Azul";299
"314875 Pedra Bonita";104
"314880 Pedra do Anta";31
"314890 Pedra do Indaiá";37
"314900 Pedra Dourada";29
"314910 Pedralva";154
"314915 Pedras de Maria da Cruz";122
"314920 Pedrinópolis";33
"314930 Pedro Leopoldo";770
"314940 Pedro Teixeira";5
"314950 Pequeri";27
"314960 Pequi";42
"314970 Perdigão";139
"314980 Perdizes";203
"314990 Perdões";176
"314995 Periquito";113
"315000 Pescador";54
"315010 Piau";16
"315015 Piedade de Caratinga";127
"315020 Piedade de Ponte Nova";43
"315030 Piedade do Rio Grande";49
"315040 Piedade dos Gerais";53
"315050 Pimenta";67
"315053 Pingo-d'Água";66
"315057 Pintópolis";112
"315060 Piracema";54
"315070 Pirajuba";91
"315080 Piranga";151
"315090 Piranguçu";62
"315100 Piranguinho";101
"315110 Pirapetinga";168
"315120 Pirapora";849
"315130 Piraúba";119
"315140 Pitangui";348
"315150 Piumhi";433
"315160 Planura";128
"315170 Poço Fundo";163
"315180 Poços de Caldas";1934
"315190 Pocrane";71
"315200 Pompéu";410
"315210 Ponte Nova";741
"315213 Ponto Chique";58
"315217 Ponto dos Volantes";147
"315220 Porteirinha";432
"315230 Porto Firme";103
"315240 Poté";153
"315250 Pouso Alegre";1947
"315260 Pouso Alto";64
"315270 Prados";78
"315280 Prata";364
"315290 Pratápolis";80
"315300 Pratinha";51
"315310 Presidente Bernardes";48
"315320 Presidente Juscelino";40
"315330 Presidente Kubitschek";45
"315340 Presidente Olegário";198
"315360 Prudente de Morais";126
"315370 Quartel Geral";34
"315380 Queluzito";11
"315390 Raposos";197
"315400 Raul Soares";270
"315410 Recreio";98
"315415 Reduto";104
"315420 Resende Costa";114
"315430 Resplendor";205
"315440 Ressaquinha";52
"315445 Riachinho";75
"315450 Riacho dos Machados";104
"315460 Ribeirão das Neves";4833
"315470 Ribeirão Vermelho";41
"315480 Rio Acima";148
"315490 Rio Casca";143
"315510 Rio do Prado";66
"315500 Rio Doce";14
"315520 Rio Espera";25
"315530 Rio Manso";55
"315540 Rio Novo";93
"315550 Rio Paranaíba";144
"315560 Rio Pardo de Minas";372
"315570 Rio Piracicaba";158
"315580 Rio Pomba";215
"315590 Rio Preto";45
"315600 Rio Vermelho";135
"315610 Ritápolis";45
"315620 Rochedo de Minas";28
"315630 Rodeiro";106
"315640 Romaria";33
"315645 Rosário da Limeira";50
"315650 Rubelita";42
"315660 Rubim";94
"315670 Sabará";1845
"315680 Sabinópolis";164
"315690 Sacramento";329
"315700 Salinas";488
"315710 Salto da Divisa";83
"315720 Santa Bárbara";414
"315725 Santa Bárbara do Leste";77
"315727 Santa Bárbara do Monte Verde";25
"315730 Santa Bárbara do Tugúrio";32
"315733 Santa Cruz de Minas";101
"315737 Santa Cruz de Salinas";28
"315740 Santa Cruz do Escalvado";40
"315750 Santa Efigênia de Minas";63
"315760 Santa Fé de Minas";51
"315765 Santa Helena de Minas";94
"315770 Santa Juliana";198
"315780 Santa Luzia";3131
"315790 Santa Margarida";224
"315800 Santa Maria de Itabira";136
"315810 Santa Maria do Salto";47
"315820 Santa Maria do Suaçuí";194
"315920 Santa Rita de Caldas";89
"315940 Santa Rita de Ibitipoca";30
"315930 Santa Rita de Jacutinga";44
"315935 Santa Rita de Minas";90
"315950 Santa Rita do Itueto";77
"315960 Santa Rita do Sapucaí";529
"315970 Santa Rosa da Serra";39
"315980 Santa Vitória";274
"315830 Santana da Vargem";76
"315840 Santana de Cataguases";29
"315850 Santana de Pirapama";55
"315860 Santana do Deserto";36
"315870 Santana do Garambéu";23
"315880 Santana do Jacaré";64
"315890 Santana do Manhuaçu";110
"315895 Santana do Paraíso";673
"315900 Santana do Riacho";52
"315910 Santana dos Montes";32
"315990 Santo Antônio do Amparo";197
"316000 Santo Antônio do Aventureiro";32
"316010 Santo Antônio do Grama";65
"316020 Santo Antônio do Itambé";53
"316030 Santo Antônio do Jacinto";123
"316040 Santo Antônio do Monte";357
"316045 Santo Antônio do Retiro";67
"316050 Santo Antônio do Rio Abaixo";16
"316060 Santo Hipólito";30
"316070 Santos Dumont";482
"316080 São Bento Abade";66
"316090 São Brás do Suaçuí";42
"316095 São Domingos das Dores";96
"316100 São Domingos do Prata";174
"316105 São Félix de Minas";41
"316110 São Francisco";837
"316120 São Francisco de Paula";76
"316130 São Francisco de Sales";81
"316140 São Francisco do Glória";47
"316150 São Geraldo";93
"316160 São Geraldo da Piedade";43
"316165 São Geraldo do Baixio";39
"316170 São Gonçalo do Abaeté";59
"316180 São Gonçalo do Pará";121
"316190 São Gonçalo do Rio Abaixo";147
"312550 São Gonçalo do Rio Preto";23
"316200 São Gonçalo do Sapucaí";290
"316210 São Gotardo";689
"316220 São João Batista do Glória";89
"316225 São João da Lagoa";39
"316230 São João da Mata";38
"316240 São João da Ponte";298
"316245 São João das Missões";264
"316250 São João del Rei";974
"316255 São João do Manhuaçu";174
"316257 São João do Manteninha";80
"316260 São João do Oriente";119
"316265 São João do Pacuí";40
"316270 São João do Paraíso";243
"316280 São João Evangelista";212
"316290 São João Nepomuceno";291
"316292 São Joaquim de Bicas";420
"316294 São José da Barra";94
"316295 São José da Lapa";343
"316300 São José da Safira";60
"316310 São José da Varginha";42
"316320 São José do Alegre";56
"316330 São José do Divino";49
"316340 São José do Goiabal";49
"316350 São José do Jacuri";74
"316360 São José do Mantimento";38
"316370 São Lourenço";539
"316380 São Miguel do Anta";59
"316390 São Pedro da União";61
"316410 São Pedro do Suaçuí";66
"316400 São Pedro dos Ferros";77
"316420 São Romão";118
"316430 São Roque de Minas";63
"316440 São Sebastião da Bela Vista";84
"316443 São Sebastião da Vargem Alegre";21
"316447 São Sebastião do Anta";79
"316450 São Sebastião do Maranhão";92
"316460 São Sebastião do Oeste";116
