 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2008
"Município";"Nascim_p/resid.mãe"
"230500 Guaraciaba do Norte";628
"230510 Guaramiranga";98
"230520 Hidrolândia";287
"230523 Horizonte";956
"230526 Ibaretama";191
"230530 Ibiapina";412
"230533 Ibicuitinga";175
"230535 Icapuí";312
"230540 Icó";1038
"230550 Iguatu";1505
"230560 Independência";341
"230565 Ipaporanga";191
"230570 Ipaumirim";185
"230580 Ipu";646
"230590 Ipueiras";615
"230600 Iracema";172
"230610 Irauçuba";369
"230620 Itaiçaba";75
"230625 Itaitinga";507
"230630 Itapagé";869
"230640 Itapipoca";2103
"230650 Itapiúna";304
"230655 Itarema";700
"230660 Itatira";383
"230670 Jaguaretama";239
"230680 Jaguaribara";177
"230690 Jaguaribe";575
"230700 Jaguaruana";430
"230710 Jardim";494
"230720 Jati";101
"230725 Jijoca de Jericoacoara";328
"230730 Juazeiro do Norte";4088
"230740 Jucás";410
"230750 Lavras da Mangabeira";382
"230760 Limoeiro do Norte";841
"230763 Madalena";232
"230765 Maracanaú";4191
"230770 Maranguape";1370
"230780 Marco";500
"230790 Martinópole";204
"230800 Massapê";527
"230810 Mauriti";738
"230820 Meruoca";212
"230830 Milagres";470
"230835 Milhã";163
"230837 Miraíma";229
"230840 Missão Velha";554
"230850 Mombaça";627
"230860 Monsenhor Tabosa";249
"230870 Morada Nova";853
"230880 Moraújo";133
"230890 Morrinhos";382
"230900 Mucambo";228
"230910 Mulungu";158
"230920 Nova Olinda";270
"230930 Nova Russas";416
"230940 Novo Oriente";407
"230945 Ocara";300
"230950 Orós";294
"230960 Pacajus";964
"230970 Pacatuba";836
"230980 Pacoti";201
"230990 Pacujá";88
"231000 Palhano";113
"231010 Palmácia";105
"231020 Paracuru";473
"231025 Paraipaba";464
"231030 Parambu";526
"231040 Paramoti";182
"231050 Pedra Branca";630
"231060 Penaforte";159
"231070 Pentecoste";533
"231080 Pereiro";233
"231085 Pindoretama";295
"231090 Piquet Carneiro";173
"231095 Pires Ferreira";108
"231100 Poranga";202
"231110 Porteiras";192
"231120 Potengi";208
"231123 Potiretama";69
"231126 Quiterianópolis";339
"231130 Quixadá";1363
"231135 Quixelô";243
"231140 Quixeramobim";1090
"231150 Quixeré";333
"231160 Redenção";459
"231170 Reriutaba";267
"231180 Russas";983
"231190 Saboeiro";264
"231195 Salitre";351
"231220 Santa Quitéria";651
"231200 Santana do Acaraú";506
"231210 Santana do Cariri";318
"231230 São Benedito";831
"231240 São Gonçalo do Amarante";596
"231250 São João do Jaguaribe";82
"231260 São Luís do Curu";214
"231270 Senador Pompeu";397
"231280 Senador Sá";145
"231290 Sobral";3100
"231300 Solonópole";201
"231310 Tabuleiro do Norte";409
"231320 Tamboril";380
"231325 Tarrafas";105
"231330 Tauá";795
"231335 Tejuçuoca";245
"231340 Tianguá";1316
"231350 Trairi";776
"231355 Tururu";232
"231360 Ubajara";572
"231370 Umari";118
"231375 Umirim";282
"231380 Uruburetama";367
"231390 Uruoca";197
"231395 Varjota";226
"231400 Várzea Alegre";607
"231410 Viçosa do Ceará";1070
"230000 Município ignorado - CE";1
"240010 Acari";170
"240020 Açu";808
"240030 Afonso Bezerra";153
"240040 Água Nova";54
"240050 Alexandria";219
"240060 Almino Afonso";82
"240070 Alto do Rodrigues";121
"240080 Angicos";189
"240090 Antônio Martins";94
"240100 Apodi";527
"240110 Areia Branca";381
"240120 Arês";221
"240130 Augusto Severo";151
"240140 Baía Formosa";121
"240145 Baraúna";476
"240150 Barcelona";51
"240160 Bento Fernandes";72
"240165 Bodó";53
"240170 Bom Jesus";130
"240180 Brejinho";201
"240185 Caiçara do Norte";115
"240190 Caiçara do Rio do Vento";37
"240200 Caicó";829
"240210 Campo Redondo";153
"240220 Canguaretama";569
"240230 Caraúbas";271
"240240 Carnaúba dos Dantas";108
"240250 Carnaubais";141
"240260 Ceará-Mirim";1334
"240270 Cerro Corá";172
"240280 Coronel Ezequiel";83
"240290 Coronel João Pessoa";58
"240300 Cruzeta";113
"240310 Currais Novos";593
"240320 Doutor Severiano";99
"240330 Encanto";90
"240340 Equador";86
"240350 Espírito Santo";114
"240360 Extremoz";368
"240370 Felipe Guerra";22
"240375 Fernando Pedroza";57
"240380 Florânia";139
"240390 Francisco Dantas";47
"240400 Frutuoso Gomes";69
"240410 Galinhos";21
"240420 Goianinha";482
"240430 Governador Dix-Sept Rosado";183
"240440 Grossos";118
"240450 Guamaré";206
"240460 Ielmo Marinho";138
"240470 Ipanguaçu";255
"240480 Ipueira";25
"240485 Itajá";112
"240490 Itaú";79
"240500 Jaçanã";113
"240510 Jandaíra";102
"240520 Janduís";87
"240530 Januário Cicco";136
"240540 Japi";122
"240550 Jardim de Angicos";31
"240560 Jardim de Piranhas";199
"240570 Jardim do Seridó";118
"240580 João Câmara";610
"240590 João Dias";35
"240600 José da Penha";76
"240610 Jucurutu";272
"240615 Jundiá";54
"240620 Lagoa d'Anta";85
"240630 Lagoa de Pedras";89
"240640 Lagoa de Velhos";59
"240650 Lagoa Nova";226
"240660 Lagoa Salgada";171
"240670 Lajes";141
"240680 Lajes Pintadas";67
"240690 Lucrécia";49
"240700 Luís Gomes";170
"240710 Macaíba";964
"240720 Macau";263
"240725 Major Sales";67
"240730 Marcelino Vieira";141
"240740 Martins";150
"240750 Maxaranguape";161
"240760 Messias Targino";79
"240770 Montanhas";163
"240780 Monte Alegre";300
"240790 Monte das Gameleiras";45
"240800 Mossoró";3984
"240810 Natal";12446
"240820 Nísia Floresta";333
"240830 Nova Cruz";620
"240840 Olho-d'Água do Borges";41
"240850 Ouro Branco";47
"240860 Paraná";74
"240870 Paraú";61
"240880 Parazinho";82
"240890 Parelhas";339
"240325 Parnamirim";3381
"240910 Passa e Fica";133
"240920 Passagem";40
"240930 Patu";193
"240940 Pau dos Ferros";457
"240950 Pedra Grande";60
"240960 Pedra Preta";42
"240970 Pedro Avelino";95
"240980 Pedro Velho";248
"240990 Pendências";105
"241000 Pilões";49
"241010 Poço Branco";188
"241020 Portalegre";115
"241025 Porto do Mangue";63
"241040 Pureza";130
"241050 Rafael Fernandes";79
"241060 Rafael Godeiro";45
"241070 Riacho da Cruz";36
"241080 Riacho de Santana";78
"241090 Riachuelo";109
"240895 Rio do Fogo";162
"241100 Rodolfo Fernandes";62
"241110 Ruy Barbosa";36
"241120 Santa Cruz";594
"240933 Santa Maria";66
"241140 Santana do Matos";162
"241142 Santana do Seridó";34
"241150 Santo Antônio";385
"241160 São Bento do Norte";48
"241170 São Bento do Trairí";72
"241180 São Fernando";44
"241190 São Francisco do Oeste";58
"241200 São Gonçalo do Amarante";1883
"241210 São João do Sabugi";75
"241220 São José de Mipibu";735
"241230 São José do Campestre";173
"241240 São José do Seridó";47
"241250 São Miguel";451
"241255 São Miguel do Gostoso";123
"241260 São Paulo do Potengi";256
"241270 São Pedro";73
"241280 São Rafael";93
"241290 São Tomé";138
"241300 São Vicente";83
"241310 Senador Elói de Souza";64
"241320 Senador Georgino Avelino";63
"241030 Serra Caiada";162
"241330 Serra de São Bento";98
"241335 Serra do Mel";223
"241340 Serra Negra do Norte";119
"241350 Serrinha";79
"241355 Serrinha dos Pintos";70
"241360 Severiano Melo";93
"241370 Sítio Novo";65
"241380 Taboleiro Grande";51
"241390 Taipu";158
"241400 Tangará";233
"241410 Tenente Ananias";167
"241415 Tenente Laurentino Cruz";127
"241105 Tibau";58
"241420 Tibau do Sul";193
"241430 Timbaúba dos Batistas";29
"241440 Touros";545
"241445 Triunfo Potiguar";66
"241450 Umarizal";159
"241460 Upanema";184
"241470 Várzea";71
"241475 Venha-Ver";41
"241480 Vera Cruz";180
"241490 Viçosa";30
"241500 Vila Flor";47
"240000 Município ignorado - RN";11
"250010 Água Branca";173
"250020 Aguiar";86
"250030 Alagoa Grande";453
"250040 Alagoa Nova";355
"250050 Alagoinha";248
"250053 Alcantil";128
"250057 Algodão de Jandaíra";60
"250060 Alhandra";385
"250073 Amparo";49
"250077 Aparecida";128
"250080 Araçagi";250
"250090 Arara";182
"250100 Araruna";355
"250110 Areia";463
"250115 Areia de Baraúnas";53
"250120 Areial";100
"250130 Aroeiras";303
"250135 Assunção";63
"250140 Baía da Traição";178
"250150 Bananeiras";341
"250153 Baraúna";58
"250160 Barra de Santa Rosa";215
"250157 Barra de Santana";121
"250170 Barra de São Miguel";67
"250180 Bayeux";1450
"250190 Belém";252
"250200 Belém do Brejo do Cruz";100
"250205 Bernardino Batista";61
"250210 Boa Ventura";93
"250215 Boa Vista";103
"250220 Bom Jesus";46
"250230 Bom Sucesso";73
"250240 Bonito de Santa Fé";191
"250250 Boqueirão";283
"250270 Borborema";83
"250280 Brejo do Cruz";262
"250290 Brejo dos Santos";116
"250300 Caaporã";435
"250310 Cabaceiras";93
"250320 Cabedelo";956
"250330 Cachoeira dos Índios";134
"250340 Cacimba de Areia";61
"250350 Cacimba de Dentro";250
"250355 Cacimbas";148
"250360 Caiçara";122
"250370 Cajazeiras";869
"250375 Cajazeirinhas";16
"250380 Caldas Brandão";81
"250390 Camalaú";85
"250400 Campina Grande";6416
"250403 Capim";93
"250407 Caraúbas";71
"250410 Carrapateira";40
"250415 Casserengue";125
"250420 Catingueira";68
"250430 Catolé do Rocha";488
"250435 Caturité";73
"250440 Conceição";307
"250450 Condado";126
"250460 Conde";500
"250470 Congo";67
"250480 Coremas";240
"250485 Coxixola";20
"250490 Cruz do Espírito Santo";273
"250500 Cubati";122
"250510 Cuité";350
"250523 Cuité de Mamanguape";79
"250520 Cuitegi";119
"250527 Curral de Cima";96
"250530 Curral Velho";45
"250535 Damião";69
"250540 Desterro";158
"250560 Diamante";108
"250570 Dona Inês";197
"250580 Duas Estradas";57
"250590 Emas";66
"250600 Esperança";558
"250610 Fagundes";227
"250620 Frei Martinho";43
"250625 Gado Bravo";131
"250630 Guarabira";923
"250640 Gurinhém";232
"250650 Gurjão";44
"250660 Ibiara";72
"250260 Igaracy";86
"250670 Imaculada";196
"250680 Ingá";284
"250690 Itabaiana";386
"250700 Itaporanga";365
"250710 Itapororoca";271
"250720 Itatuba";165
"250730 Jacaraú";248
"250740 Jericó";94
"250750 João Pessoa";11759
"251365 Joca Claudino";33
"250760 Juarez Távora";135
"250770 Juazeirinho";321
"250780 Junco do Seridó";115
"250790 Juripiranga";207
"250800 Juru";138
"250810 Lagoa";49
"250820 Lagoa de Dentro";124
"250830 Lagoa Seca";483
"250840 Lastro";55
"250850 Livramento";124
"250855 Logradouro";56
"250860 Lucena";217
"250870 Mãe d'Água";78
"250880 Malta";80
"250890 Mamanguape";853
"250900 Manaíra";213
"250905 Marcação";153
"250910 Mari";280
"250915 Marizópolis";107
"250920 Massaranduba";201
"250930 Mataraca";154
"250933 Matinhas";92
"250937 Mato Grosso";51
"250939 Maturéia";111
"250940 Mogeiro";213
"250950 Montadas";82
"250960 Monte Horebe";76
"250970 Monteiro";468
"250980 Mulungu";165
"250990 Natuba";99
"251000 Nazarezinho";108
"251010 Nova Floresta";201
"251020 Nova Olinda";83
"251030 Nova Palmeira";51
"251040 Olho d'Água";118
"251050 Olivedos";50
"251060 Ouro Velho";54
"251065 Parari";38
"251070 Passagem";48
"251080 Patos";1655
"251090 Paulista";63
"251100 Pedra Branca";57
"251110 Pedra Lavrada";107
"251120 Pedras de Fogo";510
"251272 Pedro Régis";95
"251130 Piancó";236
"251140 Picuí";314
"251150 Pilar";187
"251160 Pilões";142
"251170 Pilõezinhos";84
"251180 Pirpirituba";175
"251190 Pitimbu";346
"251200 Pocinhos";329
"251203 Poço Dantas";67
"251207 Poço de José de Moura";57
"251210 Pombal";491
"251220 Prata";59
"251230 Princesa Isabel";364
"251240 Puxinanã";212
"251250 Queimadas";584
"251260 Quixabá";32
"251270 Remígio";309
"251274 Riachão";31
"251275 Riachão do Bacamarte";63
"251276 Riachão do Poço";51
"251278 Riacho de Santo Antônio";42
"251280 Riacho dos Cavalos";125
"251290 Rio Tinto";324
"251300 Salgadinho";47
"251310 Salgado de São Félix";166
"251315 Santa Cecília";118
"251320 Santa Cruz";76
"251330 Santa Helena";75
"251335 Santa Inês";75
"251340 Santa Luzia";228
"251370 Santa Rita";2315
"251380 Santa Teresinha";56
"251350 Santana de Mangueira";78
"251360 Santana dos Garrotes";108
"251385 Santo André";32
"251392 São Bentinho";10
"251390 São Bento";475
"251396 São Domingos";7
"251394 São Domingos do Cariri";33
"251398 São Francisco";56
"251400 São João do Cariri";66
"250070 São João do Rio do Peixe";94
"251410 São João do Tigre";64
"251420 São José da Lagoa Tapada";118
"251430 São José de Caiana";109
"251440 São José de Espinharas";98
"251450 São José de Piranhas";286
"251455 São José de Princesa";62
"251460 São José do Bonfim";63
"251465 São José do Brejo do Cruz";24
"251470 São José do Sabugi";47
"251480 São José dos Cordeiros";56
"251445 São José dos Ramos";80
"251490 São Mamede";135
"251500 São Miguel de Taipu";114
"251510 São Sebastião de Lagoa de Roça";141
"251520 São Sebastião do Umbuzeiro";61
"251540 São Vicente do Seridó";161
"251530 Sapé";831
"251550 Serra Branca";202
"251560 Serra da Raiz";32
"251570 Serra Grande";54
"251580 Serra Redonda";102
"251590 Serraria";117
"251593 Sertãozinho";75
"251597 Sobrado";94
"251600 Solânea";488
"251610 Soledade";225
"251615 Sossêgo";55
"251620 Sousa";1067
"251630 Sumé";263
"251640 Tacima";127
"251650 Taperoá";213
"251660 Tavares";248
"251670 Teixeira";282
"251675 Tenório";50
"251680 Triunfo";131
"251690 Uiraúna";215
"251700 Umbuzeiro";128
"251710 Várzea";37
"251720 Vieirópolis";63
"250550 Vista Serrana";60
"251740 Zabelê";41
"250000 Município ignorado - PB";1
"260005 Abreu e Lima";1406
"260010 Afogados da Ingazeira";633
"260020 Afrânio";370
"260030 Agrestina";389
"260040 Água Preta";583
"260050 Águas Belas";968
"260060 Alagoinha";267
"260070 Aliança";678
"260080 Altinho";266
"260090 Amaraji";387
"260100 Angelim";152
"260105 Araçoiaba";373
"260110 Araripina";1718
"260120 Arcoverde";1193
"260130 Barra de Guabiraba";207
"260140 Barreiros";848
"260150 Belém de Maria";177
"260160 Belém do São Francisco";447
"260170 Belo Jardim";1209
"260180 Betânia";208
"260190 Bezerros";815
"260200 Bodocó";608
"260210 Bom Conselho";828
"260220 Bom Jardim";517
"260230 Bonito";764
"260240 Brejão";180
"260250 Brejinho";136
"260260 Brejo da Madre de Deus";808
"260270 Buenos Aires";190
"260280 Buíque";1104
"260290 Cabo de Santo Agostinho";3172
"260300 Cabrobó";616
"260310 Cachoeirinha";283
"260320 Caetés";520
"260330 Calçado";151
"260340 Calumbi";117
"260345 Camaragibe";2286
"260350 Camocim de São Félix";244
"260360 Camutanga";129
"260370 Canhotinho";391
"260380 Capoeiras";362
"260390 Carnaíba";307
"260392 Carnaubeira da Penha";340
"260400 Carpina";1066
"260410 Caruaru";5541
"260415 Casinhas";234
"260420 Catende";647
"260430 Cedro";187
"260440 Chã de Alegria";217
"260450 Chã Grande";316
"260460 Condado";346
"260470 Correntes";277
"260480 Cortês";251
"260490 Cumaru";232
"260500 Cupira";343
"260510 Custódia";546
"260515 Dormentes";336
"260520 Escada";1129
"260530 Exu";616
"260540 Feira Nova";360
"260545 Fernando de Noronha";16
"260550 Ferreiros";203
"260560 Flores";323
"260570 Floresta";553
"260580 Frei Miguelinho";203
"260590 Gameleira";388
"260600 Garanhuns";2484
"260610 Glória do Goitá";445
"260620 Goiana";1286
"260630 Granito";115
"260640 Gravatá";1153
"260650 Iati";427
"260660 Ibimirim";608
"260670 Ibirajuba";125
"260680 Igarassu";1465
"260690 Iguaracy";206
"260760 Ilha de Itamaracá";314
"260700 Inajá";360
"260710 Ingazeira";56
"260720 Ipojuca";1643
"260730 Ipubi";586
"260740 Itacuruba";105
"260750 Itaíba";518
"260765 Itambé";642
"260770 Itapetim";192
"260775 Itapissuma";404
"260780 Itaquitinga";262
"260790 Jaboatão dos Guararapes";9203
"260795 Jaqueira";227
"260800 Jataúba";263
"260805 Jatobá";283
"260810 João Alfredo";453
"260820 Joaquim Nabuco";306
"260825 Jucati";220
"260830 Jupi";280
"260840 Jurema";288
"260850 Lagoa de Itaenga";458
"260845 Lagoa do Carro";272
"260860 Lagoa do Ouro";217
"260870 Lagoa dos Gatos";239
"260875 Lagoa Grande";426
"260880 Lajedo";643
"260890 Limoeiro";896
"260900 Macaparana";413
"260910 Machados";228
"260915 Manari";359
"260920 Maraial";254
"260930 Mirandiba";301
"261430 Moreilândia";162
"260940 Moreno";791
"260950 Nazaré da Mata";462
"260960 Olinda";6010
"260970 Orobó";308
"260980 Orocó";270
"260990 Ouricuri";1453
"261000 Palmares";1217
"261010 Palmeirina";122
"261020 Panelas";399
"261030 Paranatama";225
"261040 Parnamirim";401
"261050 Passira";553
"261060 Paudalho";905
"261070 Paulista";3752
"261080 Pedra";427
"261090 Pesqueira";1130
"261100 Petrolândia";747
"261110 Petrolina";5312
"261120 Poção";208
"261130 Pombos";446
"261140 Primavera";240
"261150 Quipapá";457
"261153 Quixaba";100
"261160 Recife";22261
"261170 Riacho das Almas";289
"261180 Ribeirão";753
"261190 Rio Formoso";436
"261200 Sairé";179
"261210 Salgadinho";96
"261220 Salgueiro";1014
"261230 Saloá";313
"261240 Sanharó";339
"261245 Santa Cruz";266
"261247 Santa Cruz da Baixa Verde";227
"261250 Santa Cruz do Capibaribe";1241
"261255 Santa Filomena";240
"261260 Santa Maria da Boa Vista";878
"261270 Santa Maria do Cambucá";221
"261280 Santa Terezinha";161
"261290 São Benedito do Sul";168
"261300 São Bento do Una";894
"261310 São Caitano";557
"261320 São João";397
"261330 São Joaquim do Monte";327
"261340 São José da Coroa Grande";347
"261350 São José do Belmonte";568
"261360 São José do Egito";539
"261370 São Lourenço da Mata";1528
"261380 São Vicente Ferrer";331
"261390 Serra Talhada";1272
"261400 Serrita";316
"261410 Sertânia";541
"261420 Sirinhaém";795
"261440 Solidão";109
"261450 Surubim";945
"261460 Tabira";446
"261470 Tacaimbó";170
"261480 Tacaratu";319
"261485 Tamandaré";409
"261500 Taquaritinga do Norte";444
"261510 Terezinha";135
"261520 Terra Nova";168
"261530 Timbaúba";881
"261540 Toritama";595
"261550 Tracunhaém";237
"261560 Trindade";567
"261570 Triunfo";244
"261580 Tupanatinga";437
"261590 Tuparetama";118
"261600 Venturosa";355
"261610 Verdejante";175
"261618 Vertente do Lério";154
"261620 Vertentes";313
"261630 Vicência";476
"261640 Vitória de Santo Antão";2221
"261650 Xexéu";383
"260000 Município ignorado - PE";1
"270010 Água Branca";412
"270020 Anadia";334
"270030 Arapiraca";3735
"270040 Atalaia";892
"270050 Barra de Santo Antônio";241
"270060 Barra de São Miguel";164
"270070 Batalha";338
"270080 Belém";84
"270090 Belo Monte";113
"270100 Boca da Mata";505
"270110 Branquinha";197
"270120 Cacimbinhas";189
"270130 Cajueiro";396
"270135 Campestre";102
"270140 Campo Alegre";712
"270150 Campo Grande";189
"270160 Canapi";370
"270170 Capela";338
"270180 Carneiros";185
"270190 Chã Preta";143
"270200 Coité do Nóia";185
"270210 Colônia Leopoldina";370
"270220 Coqueiro Seco";87
"270230 Coruripe";1062
"270235 Craíbas";487
"270240 Delmiro Gouveia";974
"270250 Dois Riachos";225
"270255 Estrela de Alagoas";288
"270260 Feira Grande";470
"270270 Feliz Deserto";74
"270280 Flexeiras";230
"270290 Girau do Ponciano";671
"270300 Ibateguara";313
"270310 Igaci";473
"270320 Igreja Nova";474
"270330 Inhapi";371
"270340 Jacaré dos Homens";115
"270350 Jacuípe";110
"270360 Japaratinga";154
"270370 Jaramataia";108
"270375 Jequiá da Praia";197
"270380 Joaquim Gomes";517
"270390 Jundiá";41
"270400 Junqueiro";404
"270410 Lagoa da Canoa";306
"270420 Limoeiro de Anadia";366
"270430 Maceió";16066
"270440 Major Isidoro";353
"270490 Mar Vermelho";58
"270450 Maragogi";592
"270460 Maravilha";199
"270470 Marechal Deodoro";783
"270480 Maribondo";222
"270500 Mata Grande";474
"270510 Matriz de Camaragibe";473
"270520 Messias";359
"270530 Minador do Negrão";132
"270540 Monteirópolis";136
"270550 Murici";574
"270560 Novo Lino";189
"270570 Olho d'Água das Flores";389
"270580 Olho d'Água do Casado";197
"270590 Olho d'Água Grande";127
"270600 Olivença";183
"270610 Ouro Branco";222
"270620 Palestina";112
"270630 Palmeira dos Índios";1375
"270640 Pão de Açúcar";482
"270642 Pariconha";217
"270644 Paripueira";208
"270650 Passo de Camaragibe";290
"270660 Paulo Jacinto";113
"270670 Penedo";1242
"270680 Piaçabuçu";365
"270690 Pilar";630
"270700 Pindoba";47
"270710 Piranhas";538
"270720 Poço das Trincheiras";289
"270730 Porto Calvo";571
"270740 Porto de Pedras";141
"270750 Porto Real do Colégio";363
"270760 Quebrangulo";187
"270770 Rio Largo";1101
"270780 Roteiro";184
"270790 Santa Luzia do Norte";121
"270800 Santana do Ipanema";955
"270810 Santana do Mundaú";201
"270820 São Brás";141
"270830 São José da Laje";511
"270840 São José da Tapera";702
"270850 São Luís do Quitunde";647
"270860 São Miguel dos Campos";1096
"270870 São Miguel dos Milagres";110
"270880 São Sebastião";680
"270890 Satuba";157
"270895 Senador Rui Palmeira";272
"270900 Tanque d'Arca";89
"270910 Taquarana";313
"270915 Teotônio Vilela";879
"270920 Traipu";448
"270930 União dos Palmares";1352
"270940 Viçosa";508
"280010 Amparo de São Francisco";38
"280020 Aquidabã";357
"280030 Aracaju";9625
"280040 Arauá";213
"280050 Areia Branca";332
"280060 Barra dos Coqueiros";460
"280067 Boquim";400
"280070 Brejo Grande";163
"280100 Campo do Brito";293
"280110 Canhoba";93
"280120 Canindé de São Francisco";564
"280130 Capela";568
"280140 Carira";341
"280150 Carmópolis";256
"280160 Cedro de São João";105
"280170 Cristinápolis";307
"280190 Cumbe";54
"280200 Divina Pastora";100
"280210 Estância";1137
"280220 Feira Nova";87
"280230 Frei Paulo";239
"280240 Gararu";174
"280250 General Maynard";39
"280260 Gracho Cardoso";74
"280270 Ilha das Flores";173
"280280 Indiaroba";366
"280290 Itabaiana";1631
"280300 Itabaianinha";770
"280310 Itabi";51
"280320 Itaporanga d'Ajuda";605
"280330 Japaratuba";265
"280340 Japoatã";262
"280350 Lagarto";1554
"280360 Laranjeiras";548
"280370 Macambira";95
"280380 Malhada dos Bois";67
"280390 Malhador";229
"280400 Maruim";381
"280410 Moita Bonita";167
"280420 Monte Alegre de Sergipe";275
"280430 Muribeca";110
"280440 Neópolis";307
"280445 Nossa Senhora Aparecida";107
"280450 Nossa Senhora da Glória";608
"280460 Nossa Senhora das Dores";417
"280470 Nossa Senhora de Lourdes";118
"280480 Nossa Senhora do Socorro";2958
"280490 Pacatuba";241
"280500 Pedra Mole";35
"280510 Pedrinhas";138
"280520 Pinhão";96
"280530 Pirambu";173
"280540 Poço Redondo";569
"280550 Poço Verde";372
"280560 Porto da Folha";478
"280570 Propriá";501
"280580 Riachão do Dantas";351
"280590 Riachuelo";189
"280600 Ribeirópolis";237
"280610 Rosário do Catete";176
"280620 Salgado";303
"280630 Santa Luzia do Itanhy";321
"280650 Santa Rosa de Lima";50
"280640 Santana do São Francisco";124
"280660 Santo Amaro das Brotas";210
"280670 São Cristóvão";1447
"280680 São Domingos";167
"280690 São Francisco";50
"280700 São Miguel do Aleixo";58
"280710 Simão Dias";602
"280720 Siriri";160
"280730 Telha";51
"280740 Tobias Barreto";796
"280750 Tomar do Geru";214
"280760 Umbaúba";441
"290010 Abaíra";55
"290020 Abaré";323
"290030 Acajutiba";268
"290035 Adustina";199
"290040 Água Fria";211
"290060 Aiquara";58
"290070 Alagoinhas";2187
"290080 Alcobaça";348
"290090 Almadina";77
"290100 Amargosa";515
"290110 Amélia Rodrigues";360
"290115 América Dourada";281
"290120 Anagé";302
"290130 Andaraí";232
"290135 Andorinha";187
"290140 Angical";200
"290150 Anguera";118
"290160 Antas";187
"290170 Antônio Cardoso";191
"290180 Antônio Gonçalves";175
"290190 Aporá";236
"290195 Apuarema";98
"290205 Araças";204
"290200 Aracatu";213
"290210 Araci";798
"290220 Aramari";132
"290225 Arataca";108
"290230 Aratuípe";148
"290240 Aurelino Leal";235
"290250 Baianópolis";245
"290260 Baixa Grande";332
"290265 Banzaê";215
"290270 Barra";871
"290280 Barra da Estiva";323
"290290 Barra do Choça";655
"290300 Barra do Mendes";185
"290310 Barra do Rocha";90
"290320 Barreiras";2514
"290323 Barro Alto";189
"290330 Barro Preto";89
"290327 Barrocas";170
"290340 Belmonte";396
"290350 Belo Campo";262
"290360 Biritinga";222
"290370 Boa Nova";181
"290380 Boa Vista do Tupim";366
"290390 Bom Jesus da Lapa";1142
"290395 Bom Jesus da Serra";182
"290400 Boninal";182
"290405 Bonito";289
"290410 Boquira";331
"290420 Botuporã";156
"290430 Brejões";215
"290440 Brejolândia";82
"290450 Brotas de Macaúbas";128
"290460 Brumado";934
"290470 Buerarema";303
"290475 Buritirama";327
"290480 Caatiba";110
"290485 Cabaceiras do Paraguaçu";287
"290490 Cachoeira";482
"290500 Caculé";289
"290510 Caém";213
"290515 Caetanos";105
"290520 Caetité";793
"290530 Cafarnaum";334
"290540 Cairu";221
"290550 Caldeirão Grande";202
"290560 Camacan";782
"290570 Camaçari";4134
"290580 Camamu";584
"290590 Campo Alegre de Lourdes";521
"290600 Campo Formoso";1158
"290610 Canápolis";161
"290620 Canarana";441
"290630 Canavieiras";488
"290640 Candeal";111
"290650 Candeias";1273
"290660 Candiba";151
"290670 Cândido Sales";452
"290680 Cansanção";436
"290682 Canudos";224
"290685 Capela do Alto Alegre";116
"290687 Capim Grosso";541
"290689 Caraíbas";133
"290690 Caravelas";317
"290700 Cardeal da Silva";132
"290710 Carinhanha";529
"290720 Casa Nova";1173
"290730 Castro Alves";357
"290740 Catolândia";55
"290750 Catu";738
"290755 Caturama";102
"290760 Central";282
"290770 Chorrochó";173
"290780 Cícero Dantas";449
"290790 Cipó";280
"290800 Coaraci";368
"290810 Cocos";295
"290820 Conceição da Feira";279
"290830 Conceição do Almeida";213
"290840 Conceição do Coité";1258
"290850 Conceição do Jacuípe";454
"290860 Conde";436
"290870 Condeúba";217
"290880 Contendas do Sincorá";52
"290890 Coração de Maria";361
"290900 Cordeiros";81
"290910 Coribe";186
"290920 Coronel João Sá";311
"290930 Correntina";490
"290940 Cotegipe";213
"290950 Cravolândia";108
"290960 Crisópolis";319
"290970 Cristópolis";167
"290980 Cruz das Almas";838
"290990 Curaçá";549
"291000 Dário Meira";207
"291005 Dias d'Ávila";1219
"291010 Dom Basílio";160
"291020 Dom Macedo Costa";44
"291030 Elísio Medrado";105
"291040 Encruzilhada";396
"291050 Entre Rios";607
"290050 Érico Cardoso";124
"291060 Esplanada";562
"291070 Euclides da Cunha";856
"291072 Eunápolis";2056
"291075 Fátima";232
"291077 Feira da Mata";59
"291080 Feira de Santana";8645
"291085 Filadélfia";272
"291090 Firmino Alves";92
"291100 Floresta Azul";169
"291110 Formosa do Rio Preto";436
"291120 Gandu";527
"291125 Gavião";42
"291130 Gentio do Ouro";142
"291140 Glória";255
"291150 Gongogi";100
"291160 Governador Mangabeira";302
"291165 Guajeru";96
"291170 Guanambi";1255
"291180 Guaratinga";316
"291185 Heliópolis";162
"291190 Iaçu";496
"291200 Ibiassucê";156
"291210 Ibicaraí";369
"291220 Ibicoara";367
"291230 Ibicuí";232
"291240 Ibipeba";273
"291250 Ibipitanga";140
"291260 Ibiquera";73
"291270 Ibirapitanga";473
"291280 Ibirapuã";116
"291290 Ibirataia";439
"291300 Ibitiara";215
"291310 Ibititá";272
"291320 Ibotirama";491
"291330 Ichu";61
"291340 Igaporã";188
"291345 Igrapiúna";202
"291350 Iguaí";437
"291360 Ilhéus";3043
"291370 Inhambupe";615
