 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2014
"Município";"Nascim_p/resid.mãe"
"230480 Granjeiro";52
"230490 Groaíras";144
"230495 Guaiúba";370
"230500 Guaraciaba do Norte";593
"230510 Guaramiranga";82
"230520 Hidrolândia";202
"230523 Horizonte";1207
"230526 Ibaretama";208
"230530 Ibiapina";331
"230533 Ibicuitinga";156
"230535 Icapuí";260
"230540 Icó";953
"230550 Iguatu";1392
"230560 Independência";308
"230565 Ipaporanga";138
"230570 Ipaumirim";155
"230580 Ipu";556
"230590 Ipueiras";465
"230600 Iracema";185
"230610 Irauçuba";355
"230620 Itaiçaba";101
"230625 Itaitinga";455
"230630 Itapagé";775
"230640 Itapipoca";2079
"230650 Itapiúna";231
"230655 Itarema";620
"230660 Itatira";304
"230670 Jaguaretama";174
"230680 Jaguaribara";148
"230690 Jaguaribe";514
"230700 Jaguaruana";389
"230710 Jardim";438
"230720 Jati";118
"230725 Jijoca de Jericoacoara";290
"230730 Juazeiro do Norte";4159
"230740 Jucás";363
"230750 Lavras da Mangabeira";339
"230760 Limoeiro do Norte";756
"230763 Madalena";195
"230765 Maracanaú";4472
"230770 Maranguape";1421
"230780 Marco";494
"230790 Martinópole";168
"230800 Massapê";519
"230810 Mauriti";714
"230820 Meruoca";189
"230830 Milagres";398
"230835 Milhã";121
"230837 Miraíma";198
"230840 Missão Velha";567
"230850 Mombaça";484
"230860 Monsenhor Tabosa";216
"230870 Morada Nova";716
"230880 Moraújo";127
"230890 Morrinhos";284
"230900 Mucambo";164
"230910 Mulungu";148
"230920 Nova Olinda";244
"230930 Nova Russas";335
"230940 Novo Oriente";374
"230945 Ocara";297
"230950 Orós";262
"230960 Pacajus";972
"230970 Pacatuba";940
"230980 Pacoti";169
"230990 Pacujá";74
"231000 Palhano";111
"231010 Palmácia";108
"231020 Paracuru";584
"231025 Paraipaba";424
"231030 Parambu";399
"231040 Paramoti";145
"231050 Pedra Branca";545
"231060 Penaforte";169
"231070 Pentecoste";444
"231080 Pereiro";229
"231085 Pindoretama";314
"231090 Piquet Carneiro";155
"231095 Pires Ferreira";104
"231100 Poranga";157
"231110 Porteiras";266
"231120 Potengi";136
"231123 Potiretama";81
"231126 Quiterianópolis";252
"231130 Quixadá";1232
"231135 Quixelô";170
"231140 Quixeramobim";1104
"231150 Quixeré";294
"231160 Redenção";438
"231170 Reriutaba";244
"231180 Russas";983
"231190 Saboeiro";189
"231195 Salitre";241
"231220 Santa Quitéria";598
"231200 Santana do Acaraú";480
"231210 Santana do Cariri";191
"231230 São Benedito";751
"231240 São Gonçalo do Amarante";860
"231250 São João do Jaguaribe";72
"231260 São Luís do Curu";201
"231270 Senador Pompeu";311
"231280 Senador Sá";108
"231290 Sobral";3471
"231300 Solonópole";172
"231310 Tabuleiro do Norte";405
"231320 Tamboril";295
"231325 Tarrafas";89
"231330 Tauá";740
"231335 Tejuçuoca";236
"231340 Tianguá";1328
"231350 Trairi";770
"231355 Tururu";271
"231360 Ubajara";496
"231370 Umari";86
"231375 Umirim";310
"231380 Uruburetama";357
"231390 Uruoca";172
"231395 Varjota";243
"231400 Várzea Alegre";544
"231410 Viçosa do Ceará";922
"240010 Acari";147
"240020 Açu";835
"240030 Afonso Bezerra";122
"240040 Água Nova";47
"240050 Alexandria";181
"240060 Almino Afonso";61
"240070 Alto do Rodrigues";228
"240080 Angicos";142
"240090 Antônio Martins";90
"240100 Apodi";413
"240110 Areia Branca";355
"240120 Arês";161
"240130 Augusto Severo";102
"240140 Baía Formosa";122
"240145 Baraúna";409
"240150 Barcelona";42
"240160 Bento Fernandes";67
"240165 Bodó";42
"240170 Bom Jesus";139
"240180 Brejinho";177
"240185 Caiçara do Norte";66
"240190 Caiçara do Rio do Vento";51
"240200 Caicó";713
"240210 Campo Redondo";146
"240220 Canguaretama";532
"240230 Caraúbas";299
"240240 Carnaúba dos Dantas";112
"240250 Carnaubais";138
"240260 Ceará-Mirim";1282
"240270 Cerro Corá";149
"240280 Coronel Ezequiel";72
"240290 Coronel João Pessoa";71
"240300 Cruzeta";94
"240310 Currais Novos";536
"240320 Doutor Severiano";113
"240330 Encanto";93
"240340 Equador";64
"240350 Espírito Santo";92
"240360 Extremoz";544
"240370 Felipe Guerra";69
"240375 Fernando Pedroza";34
"240380 Florânia";117
"240390 Francisco Dantas";51
"240400 Frutuoso Gomes";48
"240410 Galinhos";31
"240420 Goianinha";462
"240430 Governador Dix-Sept Rosado";168
"240440 Grossos";128
"240450 Guamaré";268
"240460 Ielmo Marinho";114
"240470 Ipanguaçu";214
"240480 Ipueira";20
"240485 Itajá";120
"240490 Itaú";60
"240500 Jaçanã";100
"240510 Jandaíra";102
"240520 Janduís";70
"240530 Januário Cicco";121
"240540 Japi";105
"240550 Jardim de Angicos";27
"240560 Jardim de Piranhas";166
"240570 Jardim do Seridó";126
"240580 João Câmara";529
"240590 João Dias";42
"240600 José da Penha";80
"240610 Jucurutu";212
"240615 Jundiá";52
"240620 Lagoa d'Anta";92
"240630 Lagoa de Pedras";86
"240640 Lagoa de Velhos";41
"240650 Lagoa Nova";248
"240660 Lagoa Salgada";136
"240670 Lajes";107
"240680 Lajes Pintadas";67
"240690 Lucrécia";50
"240700 Luís Gomes";161
"240710 Macaíba";893
"240720 Macau";459
"240725 Major Sales";51
"240730 Marcelino Vieira";88
"240740 Martins";101
"240750 Maxaranguape";158
"240760 Messias Targino";51
"240770 Montanhas";142
"240780 Monte Alegre";297
"240790 Monte das Gameleiras";33
"240800 Mossoró";3954
"240810 Natal";11862
"240820 Nísia Floresta";380
"240830 Nova Cruz";478
"240840 Olho-d'Água do Borges";52
"240850 Ouro Branco";54
"240860 Paraná";53
"240870 Paraú";56
"240880 Parazinho";76
"240890 Parelhas";323
"240325 Parnamirim";4025
"240910 Passa e Fica";165
"240920 Passagem";41
"240930 Patu";140
"240940 Pau dos Ferros";410
"240950 Pedra Grande";59
"240960 Pedra Preta";38
"240970 Pedro Avelino";70
"240980 Pedro Velho";175
"240990 Pendências";198
"241000 Pilões";39
"241010 Poço Branco";181
"241020 Portalegre";109
"241025 Porto do Mangue";73
"241040 Pureza";153
"241050 Rafael Fernandes";67
"241060 Rafael Godeiro";29
"241070 Riacho da Cruz";34
"241080 Riacho de Santana";44
"241090 Riachuelo";97
"240895 Rio do Fogo";158
"241100 Rodolfo Fernandes";71
"241110 Ruy Barbosa";34
"241120 Santa Cruz";627
"240933 Santa Maria";61
"241140 Santana do Matos";133
"241142 Santana do Seridó";27
"241150 Santo Antônio";332
"241160 São Bento do Norte";38
"241170 São Bento do Trairí";71
"241180 São Fernando";44
"241190 São Francisco do Oeste";63
"241200 São Gonçalo do Amarante";1860
"241210 São João do Sabugi";57
"241220 São José de Mipibu";666
"241230 São José do Campestre";169
"241240 São José do Seridó";59
"241250 São Miguel";321
"241255 São Miguel do Gostoso";105
"241260 São Paulo do Potengi";232
"241270 São Pedro";68
"241280 São Rafael";85
"241290 São Tomé";140
"241300 São Vicente";75
"241310 Senador Elói de Souza";84
"241320 Senador Georgino Avelino";60
"241030 Serra Caiada";151
"241330 Serra de São Bento";82
"241335 Serra do Mel";214
"241340 Serra Negra do Norte";85
"241350 Serrinha";103
"241355 Serrinha dos Pintos";62
"241360 Severiano Melo";90
"241370 Sítio Novo";61
"241380 Taboleiro Grande";27
"241390 Taipu";173
"241400 Tangará";238
"241410 Tenente Ananias";164
"241415 Tenente Laurentino Cruz";87
"241105 Tibau";76
"241420 Tibau do Sul";225
"241430 Timbaúba dos Batistas";33
"241440 Touros";504
"241445 Triunfo Potiguar";52
"241450 Umarizal";122
"241460 Upanema";185
"241470 Várzea";49
"241475 Venha-Ver";65
"241480 Vera Cruz";166
"241490 Viçosa";31
"241500 Vila Flor";45
"250010 Água Branca";96
"250020 Aguiar";66
"250030 Alagoa Grande";364
"250040 Alagoa Nova";336
"250050 Alagoinha";240
"250053 Alcantil";114
"250057 Algodão de Jandaíra";38
"250060 Alhandra";428
"250073 Amparo";39
"250077 Aparecida";118
"250080 Araçagi";228
"250090 Arara";132
"250100 Araruna";240
"250110 Areia";365
"250115 Areia de Baraúnas";21
"250120 Areial";123
"250130 Aroeiras";344
"250135 Assunção";67
"250140 Baía da Traição";161
"250150 Bananeiras";308
"250153 Baraúna";68
"250160 Barra de Santa Rosa";145
"250157 Barra de Santana";98
"250170 Barra de São Miguel";69
"250180 Bayeux";1335
"250190 Belém";237
"250200 Belém do Brejo do Cruz";88
"250205 Bernardino Batista";62
"250210 Boa Ventura";72
"250215 Boa Vista";107
"250220 Bom Jesus";35
"250230 Bom Sucesso";55
"250240 Bonito de Santa Fé";173
"250250 Boqueirão";296
"250270 Borborema";68
"250280 Brejo do Cruz";169
"250290 Brejo dos Santos";72
"250300 Caaporã";398
"250310 Cabaceiras";65
"250320 Cabedelo";934
"250330 Cachoeira dos Índios";127
"250340 Cacimba de Areia";55
"250350 Cacimba de Dentro";218
"250355 Cacimbas";140
"250360 Caiçara";117
"250370 Cajazeiras";841
"250375 Cajazeirinhas";54
"250380 Caldas Brandão";109
"250390 Camalaú";88
"250400 Campina Grande";6610
"250403 Capim";98
"250407 Caraúbas";44
"250410 Carrapateira";38
"250415 Casserengue";91
"250420 Catingueira";57
"250430 Catolé do Rocha";432
"250435 Caturité";67
"250440 Conceição";273
"250450 Condado";88
"250460 Conde";455
"250470 Congo";104
"250480 Coremas";197
"250485 Coxixola";21
"250490 Cruz do Espírito Santo";207
"250500 Cubati";107
"250510 Cuité";257
"250523 Cuité de Mamanguape";81
"250520 Cuitegi";127
"250527 Curral de Cima";50
"250530 Curral Velho";25
"250535 Damião";59
"250540 Desterro";114
"250560 Diamante";86
"250570 Dona Inês";163
"250580 Duas Estradas";75
"250590 Emas";43
"250600 Esperança";558
"250610 Fagundes";192
"250620 Frei Martinho";30
"250625 Gado Bravo";129
"250630 Guarabira";862
"250640 Gurinhém";220
"250650 Gurjão";40
"250660 Ibiara";65
"250260 Igaracy";93
"250670 Imaculada";151
"250680 Ingá";231
"250690 Itabaiana";349
"250700 Itaporanga";377
"250710 Itapororoca";244
"250720 Itatuba";159
"250730 Jacaraú";189
"250740 Jericó";83
"250750 João Pessoa";11779
"251365 Joca Claudino";21
"250760 Juarez Távora";112
"250770 Juazeirinho";338
"250780 Junco do Seridó";93
"250790 Juripiranga";181
"250800 Juru";116
"250810 Lagoa";54
"250820 Lagoa de Dentro";128
"250830 Lagoa Seca";394
"250840 Lastro";44
"250850 Livramento";115
"250855 Logradouro";55
"250860 Lucena";157
"250870 Mãe d'Água";43
"250880 Malta";87
"250890 Mamanguape";644
"250900 Manaíra";157
"250905 Marcação";139
"250910 Mari";262
"250915 Marizópolis";94
"250920 Massaranduba";204
"250930 Mataraca";152
"250933 Matinhas";82
"250937 Mato Grosso";45
"250939 Maturéia";105
"250940 Mogeiro";220
"250950 Montadas";91
"250960 Monte Horebe";69
"250970 Monteiro";494
"250980 Mulungu";143
"250990 Natuba";109
"251000 Nazarezinho";107
"251010 Nova Floresta";147
"251020 Nova Olinda";52
"251030 Nova Palmeira";43
"251040 Olho d'Água";95
"251050 Olivedos";51
"251060 Ouro Velho";37
"251065 Parari";21
"251070 Passagem";34
"251080 Patos";1547
"251090 Paulista";159
"251100 Pedra Branca";63
"251110 Pedra Lavrada";92
"251120 Pedras de Fogo";436
"251272 Pedro Régis";64
"251130 Piancó";173
"251140 Picuí";263
"251150 Pilar";159
"251160 Pilões";136
"251170 Pilõezinhos";88
"251180 Pirpirituba";154
"251190 Pitimbu";257
"251200 Pocinhos";299
"251203 Poço Dantas";57
"251207 Poço de José de Moura";45
"251210 Pombal";428
"251220 Prata";50
"251230 Princesa Isabel";312
"251240 Puxinanã";222
"251250 Queimadas";696
"251260 Quixabá";23
"251270 Remígio";289
"251274 Riachão";55
"251275 Riachão do Bacamarte";64
"251276 Riachão do Poço";50
"251278 Riacho de Santo Antônio";43
"251280 Riacho dos Cavalos";123
"251290 Rio Tinto";281
"251300 Salgadinho";45
"251310 Salgado de São Félix";132
"251315 Santa Cecília";100
"251320 Santa Cruz";78
"251330 Santa Helena";67
"251335 Santa Inês";49
"251340 Santa Luzia";218
"251370 Santa Rita";1776
"251380 Santa Teresinha";80
"251350 Santana de Mangueira";60
"251360 Santana dos Garrotes";78
"251385 Santo André";26
"251392 São Bentinho";50
"251390 São Bento";450
"251396 São Domingos";38
"251394 São Domingos do Cariri";34
"251398 São Francisco";41
"251400 São João do Cariri";59
"250070 São João do Rio do Peixe";202
"251410 São João do Tigre";50
"251420 São José da Lagoa Tapada";89
"251430 São José de Caiana";79
"251440 São José de Espinharas";46
"251450 São José de Piranhas";260
"251455 São José de Princesa";43
"251460 São José do Bonfim";54
"251465 São José do Brejo do Cruz";20
"251470 São José do Sabugi";62
"251480 São José dos Cordeiros";52
"251445 São José dos Ramos";72
"251490 São Mamede";100
"251500 São Miguel de Taipu";84
"251510 São Sebastião de Lagoa de Roça";169
"251520 São Sebastião do Umbuzeiro";51
"251540 São Vicente do Seridó";189
"251530 Sapé";695
"251550 Serra Branca";164
"251560 Serra da Raiz";37
"251570 Serra Grande";41
"251580 Serra Redonda";104
"251590 Serraria";75
"251593 Sertãozinho";81
"251597 Sobrado";96
"251600 Solânea";380
"251610 Soledade";234
"251615 Sossêgo";61
"251620 Sousa";978
"251630 Sumé";225
"251640 Tacima";91
"251650 Taperoá";203
"251660 Tavares";180
"251670 Teixeira";214
"251675 Tenório";49
"251680 Triunfo";116
"251690 Uiraúna";181
"251700 Umbuzeiro";146
"251710 Várzea";35
"251720 Vieirópolis";49
"250550 Vista Serrana";48
"251740 Zabelê";43
"260005 Abreu e Lima";1526
"260010 Afogados da Ingazeira";653
"260020 Afrânio";305
"260030 Agrestina";356
"260040 Água Preta";551
"260050 Águas Belas";765
"260060 Alagoinha";174
"260070 Aliança";611
"260080 Altinho";239
"260090 Amaraji";337
"260100 Angelim";157
"260105 Araçoiaba";314
"260110 Araripina";1592
"260120 Arcoverde";1159
"260130 Barra de Guabiraba";167
"260140 Barreiros";852
"260150 Belém de Maria";152
"260160 Belém do São Francisco";355
"260170 Belo Jardim";1192
"260180 Betânia";189
"260190 Bezerros";762
"260200 Bodocó";501
"260210 Bom Conselho";667
"260220 Bom Jardim";479
"260230 Bonito";611
"260240 Brejão";179
"260250 Brejinho";112
"260260 Brejo da Madre de Deus";702
"260270 Buenos Aires";185
"260280 Buíque";879
"260290 Cabo de Santo Agostinho";3158
"260300 Cabrobó";569
"260310 Cachoeirinha";233
"260320 Caetés";411
"260330 Calçado";142
"260340 Calumbi";83
"260345 Camaragibe";2482
"260350 Camocim de São Félix";201
"260360 Camutanga";131
"260370 Canhotinho";370
"260380 Capoeiras";289
"260390 Carnaíba";284
"260392 Carnaubeira da Penha";305
"260400 Carpina";1103
"260410 Caruaru";5738
"260415 Casinhas";166
"260420 Catende";593
"260430 Cedro";155
"260440 Chã de Alegria";216
"260450 Chã Grande";326
"260460 Condado";374
"260470 Correntes";216
"260480 Cortês";217
"260490 Cumaru";197
"260500 Cupira";395
"260510 Custódia";533
"260515 Dormentes";243
"260520 Escada";1578
"260530 Exu";506
"260540 Feira Nova";297
"260545 Fernando de Noronha";22
"260550 Ferreiros";118
"260560 Flores";262
"260570 Floresta";461
"260580 Frei Miguelinho";142
"260590 Gameleira";373
"260600 Garanhuns";2360
"260610 Glória do Goitá";381
"260620 Goiana";1308
"260630 Granito";116
"260640 Gravatá";1266
"260650 Iati";302
"260660 Ibimirim";473
"260670 Ibirajuba";95
"260680 Igarassu";1684
"260690 Iguaracy";165
"260760 Ilha de Itamaracá";297
"260700 Inajá";334
"260710 Ingazeira";58
"260720 Ipojuca";1576
"260730 Ipubi";509
"260740 Itacuruba";81
"260750 Itaíba";352
"260765 Itambé";472
"260770 Itapetim";201
"260775 Itapissuma";363
"260780 Itaquitinga";258
"260790 Jaboatão dos Guararapes";9819
"260795 Jaqueira";210
"260800 Jataúba";287
"260805 Jatobá";242
"260810 João Alfredo";359
"260820 Joaquim Nabuco";247
"260825 Jucati";192
"260830 Jupi";299
"260840 Jurema";194
"260850 Lagoa de Itaenga";395
"260845 Lagoa do Carro";237
"260860 Lagoa do Ouro";159
"260870 Lagoa dos Gatos";192
"260875 Lagoa Grande";379
"260880 Lajedo";706
"260890 Limoeiro";810
"260900 Macaparana";387
"260910 Machados";189
"260915 Manari";238
"260920 Maraial";231
"260930 Mirandiba";238
"261430 Moreilândia";173
"260940 Moreno";833
"260950 Nazaré da Mata";482
"260960 Olinda";6048
"260970 Orobó";300
"260980 Orocó";304
"260990 Ouricuri";1227
"261000 Palmares";1757
"261010 Palmeirina";110
"261020 Panelas";339
"261030 Paranatama";200
"261040 Parnamirim";296
"261050 Passira";411
"261060 Paudalho";914
"261070 Paulista";4303
"261080 Pedra";290
"261090 Pesqueira";1007
"261100 Petrolândia";693
"261110 Petrolina";6416
"261120 Poção";163
"261130 Pombos";390
"261140 Primavera";201
"261150 Quipapá";346
"261153 Quixaba";99
"261160 Recife";23506
"261170 Riacho das Almas";346
"261180 Ribeirão";884
"261190 Rio Formoso";395
"261200 Sairé";115
"261210 Salgadinho";68
"261220 Salgueiro";1055
"261230 Saloá";250
"261240 Sanharó";307
"261245 Santa Cruz";264
"261247 Santa Cruz da Baixa Verde";182
"261250 Santa Cruz do Capibaribe";1399
"261255 Santa Filomena";185
"261260 Santa Maria da Boa Vista";809
"261270 Santa Maria do Cambucá";168
"261280 Santa Terezinha";159
"261290 São Benedito do Sul";151
"261300 São Bento do Una";803
"261310 São Caitano";483
"261320 São João";333
"261330 São Joaquim do Monte";356
"261340 São José da Coroa Grande";381
"261350 São José do Belmonte";578
"261360 São José do Egito";458
"261370 São Lourenço da Mata";1755
"261380 São Vicente Ferrer";242
"261390 Serra Talhada";1460
"261400 Serrita";253
"261410 Sertânia";407
"261420 Sirinhaém";744
"261440 Solidão";114
"261450 Surubim";884
"261460 Tabira";420
"261470 Tacaimbó";154
"261480 Tacaratu";336
"261485 Tamandaré";390
"261500 Taquaritinga do Norte";346
"261510 Terezinha";110
"261520 Terra Nova";144
"261530 Timbaúba";810
"261540 Toritama";584
"261550 Tracunhaém";209
"261560 Trindade";598
"261570 Triunfo";190
"261580 Tupanatinga";308
"261590 Tuparetama";119
"261600 Venturosa";265
"261610 Verdejante";147
"261618 Vertente do Lério";107
"261620 Vertentes";389
"261630 Vicência";401
"261640 Vitória de Santo Antão";2094
"261650 Xexéu";298
"260000 Município ignorado - PE";1
"270010 Água Branca";277
"270020 Anadia";263
"270030 Arapiraca";4065
"270040 Atalaia";726
"270050 Barra de Santo Antônio";287
"270060 Barra de São Miguel";150
"270070 Batalha";298
"270080 Belém";79
"270090 Belo Monte";96
"270100 Boca da Mata";432
"270110 Branquinha";231
"270120 Cacimbinhas";179
"270130 Cajueiro";372
"270135 Campestre";72
"270140 Campo Alegre";505
"270150 Campo Grande";179
"270160 Canapi";259
"270170 Capela";234
"270180 Carneiros";179
"270190 Chã Preta";117
"270200 Coité do Nóia";183
"270210 Colônia Leopoldina";261
"270220 Coqueiro Seco";79
"270230 Coruripe";912
"270235 Craíbas";409
"270240 Delmiro Gouveia";864
"270250 Dois Riachos";140
"270255 Estrela de Alagoas";187
"270260 Feira Grande";337
"270270 Feliz Deserto";69
"270280 Flexeiras";188
"270290 Girau do Ponciano";577
"270300 Ibateguara";259
"270310 Igaci";372
"270320 Igreja Nova";404
"270330 Inhapi";315
"270340 Jacaré dos Homens";101
"270350 Jacuípe";47
"270360 Japaratinga";116
"270370 Jaramataia";122
"270375 Jequiá da Praia";171
"270380 Joaquim Gomes";416
"270390 Jundiá";39
"270400 Junqueiro";385
"270410 Lagoa da Canoa";301
"270420 Limoeiro de Anadia";374
"270430 Maceió";14886
"270440 Major Isidoro";284
"270490 Mar Vermelho";31
"270450 Maragogi";478
"270460 Maravilha";137
"270470 Marechal Deodoro";806
"270480 Maribondo";177
"270500 Mata Grande";368
"270510 Matriz de Camaragibe";464
"270520 Messias";252
"270530 Minador do Negrão";81
"270540 Monteirópolis";136
"270550 Murici";545
"270560 Novo Lino";168
"270570 Olho d'Água das Flores";369
"270580 Olho d'Água do Casado";141
"270590 Olho d'Água Grande";91
"270600 Olivença";186
"270610 Ouro Branco";154
"270620 Palestina";83
"270630 Palmeira dos Índios";1291
"270640 Pão de Açúcar";448
"270642 Pariconha";184
"270644 Paripueira";209
"270650 Passo de Camaragibe";226
"270660 Paulo Jacinto";105
"270670 Penedo";1065
"270680 Piaçabuçu";284
"270690 Pilar";586
"270700 Pindoba";46
"270710 Piranhas";445
"270720 Poço das Trincheiras";203
"270730 Porto Calvo";436
"270740 Porto de Pedras";108
"270750 Porto Real do Colégio";340
"270760 Quebrangulo";234
"270770 Rio Largo";1176
"270780 Roteiro";134
"270790 Santa Luzia do Norte";117
"270800 Santana do Ipanema";852
"270810 Santana do Mundaú";167
"270820 São Brás";133
"270830 São José da Laje";399
"270840 São José da Tapera";548
"270850 São Luís do Quitunde";595
"270860 São Miguel dos Campos";982
"270870 São Miguel dos Milagres";77
"270880 São Sebastião";599
"270890 Satuba";179
"270895 Senador Rui Palmeira";225
"270900 Tanque d'Arca";91
"270910 Taquarana";300
"270915 Teotônio Vilela";694
"270920 Traipu";340
"270930 União dos Palmares";1159
"270940 Viçosa";417
"280010 Amparo de São Francisco";56
"280020 Aquidabã";292
"280030 Aracaju";9586
"280040 Arauá";160
"280050 Areia Branca";282
"280060 Barra dos Coqueiros";465
"280067 Boquim";362
"280070 Brejo Grande";130
"280100 Campo do Brito";224
"280110 Canhoba";68
"280120 Canindé de São Francisco";602
"280130 Capela";579
"280140 Carira";320
"280150 Carmópolis";316
"280160 Cedro de São João";79
"280170 Cristinápolis";317
"280190 Cumbe";59
"280200 Divina Pastora";81
"280210 Estância";1034
"280220 Feira Nova";104
"280230 Frei Paulo";242
"280240 Gararu";158
"280250 General Maynard";33
"280260 Gracho Cardoso";68
"280270 Ilha das Flores";126
"280280 Indiaroba";292
"280290 Itabaiana";1465
"280300 Itabaianinha";663
"280310 Itabi";55
"280320 Itaporanga d'Ajuda";562
"280330 Japaratuba";289
"280340 Japoatã";211
"280350 Lagarto";1463
"280360 Laranjeiras";446
"280370 Macambira";119
"280380 Malhada dos Bois";71
"280390 Malhador";180
"280400 Maruim";291
"280410 Moita Bonita";140
"280420 Monte Alegre de Sergipe";247
"280430 Muribeca";115
"280440 Neópolis";279
"280445 Nossa Senhora Aparecida";111
"280450 Nossa Senhora da Glória";561
"280460 Nossa Senhora das Dores";359
"280470 Nossa Senhora de Lourdes";92
"280480 Nossa Senhora do Socorro";2927
"280490 Pacatuba";225
"280500 Pedra Mole";40
"280510 Pedrinhas";106
"280520 Pinhão";109
"280530 Pirambu";162
"280540 Poço Redondo";485
"280550 Poço Verde";283
"280560 Porto da Folha";412
"280570 Propriá";463
"280580 Riachão do Dantas";276
"280590 Riachuelo";187
"280600 Ribeirópolis";212
"280610 Rosário do Catete";175
"280620 Salgado";264
"280630 Santa Luzia do Itanhy";224
"280650 Santa Rosa de Lima";88
"280640 Santana do São Francisco";110
"280660 Santo Amaro das Brotas";191
"280670 São Cristóvão";1371
"280680 São Domingos";130
"280690 São Francisco";63
"280700 São Miguel do Aleixo";54
"280710 Simão Dias";569
"280720 Siriri";116
"280730 Telha";51
"280740 Tobias Barreto";732
"280750 Tomar do Geru";181
"280760 Umbaúba";409
"290010 Abaíra";49
"290020 Abaré";318
"290030 Acajutiba";178
"290035 Adustina";174
"290040 Água Fria";179
"290060 Aiquara";48
"290070 Alagoinhas";2357
"290080 Alcobaça";305
"290090 Almadina";68
"290100 Amargosa";454
"290110 Amélia Rodrigues";285
"290115 América Dourada";262
"290120 Anagé";280
"290130 Andaraí";162
"290135 Andorinha";168
"290140 Angical";189
"290150 Anguera";92
"290160 Antas";160
"290170 Antônio Cardoso";188
"290180 Antônio Gonçalves";110
"290190 Aporá";193
"290195 Apuarema";63
"290205 Araças";192
"290200 Aracatu";154
"290210 Araci";659
"290220 Aramari";109
"290225 Arataca";130
"290230 Aratuípe";129
"290240 Aurelino Leal";226
"290250 Baianópolis";214
"290260 Baixa Grande";225
"290265 Banzaê";177
"290270 Barra";883
"290280 Barra da Estiva";351
"290290 Barra do Choça";563
"290300 Barra do Mendes";170
"290310 Barra do Rocha";70
"290320 Barreiras";2743
"290323 Barro Alto";148
"290330 Barro Preto";78
"290327 Barrocas";230
"290340 Belmonte";319
"290350 Belo Campo";215
"290360 Biritinga";240
"290370 Boa Nova";154
"290380 Boa Vista do Tupim";241
"290390 Bom Jesus da Lapa";1136
"290395 Bom Jesus da Serra";123
"290400 Boninal";146
"290405 Bonito";207
"290410 Boquira";252
"290420 Botuporã";119
"290430 Brejões";181
"290440 Brejolândia";69
"290450 Brotas de Macaúbas";114
"290460 Brumado";924
"290470 Buerarema";243
"290475 Buritirama";324
"290480 Caatiba";106
"290485 Cabaceiras do Paraguaçu";216
"290490 Cachoeira";442
"290500 Caculé";304
"290510 Caém";128
"290515 Caetanos";143
"290520 Caetité";693
"290530 Cafarnaum";301
"290540 Cairu";245
"290550 Caldeirão Grande";163
"290560 Camacan";406
"290570 Camaçari";4322
"290580 Camamu";434
"290590 Campo Alegre de Lourdes";485
"290600 Campo Formoso";1077
"290610 Canápolis";143
"290620 Canarana";336
"290630 Canavieiras";461
"290640 Candeal";91
"290650 Candeias";1138
"290660 Candiba";147
"290670 Cândido Sales";358
"290680 Cansanção";481
"290682 Canudos";247
"290685 Capela do Alto Alegre";98
"290687 Capim Grosso";450
"290689 Caraíbas";101
"290690 Caravelas";238
"290700 Cardeal da Silva";127
"290710 Carinhanha";481
"290720 Casa Nova";1092
"290730 Castro Alves";260
"290740 Catolândia";49
"290750 Catu";686
"290755 Caturama";74
"290760 Central";248
"290770 Chorrochó";163
"290780 Cícero Dantas";329
"290790 Cipó";220
"290800 Coaraci";266
"290810 Cocos";284
"290820 Conceição da Feira";224
"290830 Conceição do Almeida";146
"290840 Conceição do Coité";1074
"290850 Conceição do Jacuípe";419
"290860 Conde";356
"290870 Condeúba";196
"290880 Contendas do Sincorá";55
"290890 Coração de Maria";282
"290900 Cordeiros";72
"290910 Coribe";193
"290920 Coronel João Sá";183
"290930 Correntina";421
"290940 Cotegipe";178
"290950 Cravolândia";56
"290960 Crisópolis";253
"290970 Cristópolis";186
"290980 Cruz das Almas";765
"290990 Curaçá";524
"291000 Dário Meira";130
"291005 Dias d'Ávila";1066
"291010 Dom Basílio";125
"291020 Dom Macedo Costa";38
"291030 Elísio Medrado";61
"291040 Encruzilhada";239
"291050 Entre Rios";529
"290050 Érico Cardoso";110
"291060 Esplanada";449
"291070 Euclides da Cunha";765
"291072 Eunápolis";1705
"291075 Fátima";197
"291077 Feira da Mata";48
"291080 Feira de Santana";9671
"291085 Filadélfia";261
"291090 Firmino Alves";53
"291100 Floresta Azul";121
"291110 Formosa do Rio Preto";390
"291120 Gandu";445
"291125 Gavião";45
"291130 Gentio do Ouro";147
"291140 Glória";275
"291150 Gongogi";96
"291160 Governador Mangabeira";279
"291165 Guajeru";80
"291170 Guanambi";1257
"291180 Guaratinga";260
"291185 Heliópolis";124
"291190 Iaçu";417
"291200 Ibiassucê";99
"291210 Ibicaraí";304
"291220 Ibicoara";290
"291230 Ibicuí";164
"291240 Ibipeba";207
"291250 Ibipitanga";174
"291260 Ibiquera";53
"291270 Ibirapitanga";354
"291280 Ibirapuã";106
"291290 Ibirataia";284
"291300 Ibitiara";184
"291310 Ibititá";243
"291320 Ibotirama";409
"291330 Ichu";58
"291340 Igaporã";173
"291345 Igrapiúna";166
"291350 Iguaí";318
"291360 Ilhéus";2540
"291370 Inhambupe";398
"291380 Ipecaetá";166
