 Nascidos vivos - Brasil
Nascim p/resid.mãe por Município
Período:2011
"Município";"Nascim_p/resid.mãe"
"291380 Ipecaetá";224
"291390 Ipiaú";730
"291400 Ipirá";875
"291410 Ipupiara";115
"291420 Irajuba";113
"291430 Iramaia";120
"291440 Iraquara";370
"291450 Irará";366
"291460 Irecê";1192
"291465 Itabela";587
"291470 Itaberaba";1038
"291480 Itabuna";3431
"291490 Itacaré";324
"291500 Itaeté";258
"291510 Itagi";221
"291520 Itagibá";194
"291530 Itagimirim";107
"291535 Itaguaçu da Bahia";170
"291540 Itaju do Colônia";77
"291550 Itajuípe";305
"291560 Itamaraju";1215
"291570 Itamari";157
"291580 Itambé";440
"291590 Itanagra";112
"291600 Itanhém";225
"291610 Itaparica";245
"291620 Itapé";142
"291630 Itapebi";181
"291640 Itapetinga";1156
"291650 Itapicuru";425
"291660 Itapitanga";91
"291670 Itaquara";149
"291680 Itarantim";265
"291685 Itatim";198
"291690 Itiruçu";145
"291700 Itiúba";645
"291710 Itororó";278
"291720 Ituaçu";232
"291730 Ituberá";488
"291733 Iuiú";139
"291735 Jaborandi";120
"291740 Jacaraci";133
"291750 Jacobina";1217
"291760 Jaguaquara";808
"291770 Jaguarari";453
"291780 Jaguaripe";219
"291790 Jandaíra";178
"291800 Jequié";2486
"291810 Jeremoabo";575
"291820 Jiquiriçá";164
"291830 Jitaúna";162
"291835 João Dourado";447
"291840 Juazeiro";3774
"291845 Jucuruçu";82
"291850 Jussara";267
"291855 Jussari";90
"291860 Jussiape";59
"291870 Lafaiete Coutinho";43
"291875 Lagoa Real";153
"291880 Laje";330
"291890 Lajedão";51
"291900 Lajedinho";50
"291905 Lajedo do Tabocal";97
"291910 Lamarão";99
"291915 Lapão";462
"291920 Lauro de Freitas";2943
"291930 Lençóis";168
"291940 Licínio de Almeida";139
"291950 Livramento de Nossa Senhora";537
"291955 Luís Eduardo Magalhães";1447
"291960 Macajuba";195
"291970 Macarani";291
"291980 Macaúbas";600
"291990 Macururé";103
"291992 Madre de Deus";299
"291995 Maetinga";85
"292000 Maiquinique";148
"292010 Mairi";244
"292020 Malhada";247
"292030 Malhada de Pedras";112
"292040 Manoel Vitorino";223
"292045 Mansidão";80
"292050 Maracás";362
"292060 Maragogipe";550
"292070 Maraú";210
"292080 Marcionílio Souza";173
"292090 Mascote";266
"292100 Mata de São João";769
"292105 Matina";196
"292110 Medeiros Neto";335
"292120 Miguel Calmon";453
"292130 Milagres";175
"292140 Mirangaba";230
"292145 Mirante";109
"292150 Monte Santo";821
"292160 Morpará";120
"292170 Morro do Chapéu";585
"292180 Mortugaba";143
"292190 Mucugê";198
"292200 Mucuri";726
"292205 Mulungu do Morro";239
"292210 Mundo Novo";321
"292220 Muniz Ferreira";91
"292225 Muquém de São Francisco";175
"292230 Muritiba";344
"292240 Mutuípe";292
"292250 Nazaré";417
"292260 Nilo Peçanha";186
"292265 Nordestina";172
"292270 Nova Canaã";183
"292273 Nova Fátima";84
"292275 Nova Ibiá";83
"292280 Nova Itarana";134
"292285 Nova Redenção";118
"292290 Nova Soure";377
"292300 Nova Viçosa";667
"292303 Novo Horizonte";99
"292305 Novo Triunfo";137
"292310 Olindina";345
"292320 Oliveira dos Brejinhos";255
"292330 Ouriçangas";111
"292335 Ourolândia";316
"292340 Palmas de Monte Alto";293
"292350 Palmeiras";134
"292360 Paramirim";257
"292370 Paratinga";511
"292380 Paripiranga";377
"292390 Pau Brasil";210
"292400 Paulo Afonso";1945
"292405 Pé de Serra";161
"292410 Pedrão";67
"292420 Pedro Alexandre";234
"292430 Piatã";292
"292440 Pilão Arcado";629
"292450 Pindaí";191
"292460 Pindobaçu";337
"292465 Pintadas";117
"292467 Piraí do Norte";137
"292470 Piripá";112
"292480 Piritiba";296
"292490 Planaltino";111
"292500 Planalto";388
"292510 Poções";625
"292520 Pojuca";594
"292525 Ponto Novo";250
"292530 Porto Seguro";2331
"292540 Potiraguá";164
"292550 Prado";422
"292560 Presidente Dutra";217
"292570 Presidente Jânio Quadros";142
"292575 Presidente Tancredo Neves";418
"292580 Queimadas";367
"292590 Quijingue";349
"292593 Quixabeira";124
"292595 Rafael Jambeiro";283
"292600 Remanso";799
"292610 Retirolândia";218
"292620 Riachão das Neves";345
"292630 Riachão do Jacuípe";419
"292640 Riacho de Santana";429
"292650 Ribeira do Amparo";229
"292660 Ribeira do Pombal";784
"292665 Ribeirão do Largo";77
"292670 Rio de Contas";144
"292680 Rio do Antônio";134
"292690 Rio do Pires";113
"292700 Rio Real";669
"292710 Rodelas";205
"292720 Ruy Barbosa";471
"292730 Salinas da Margarida";174
"292740 Salvador";37393
"292750 Santa Bárbara";336
"292760 Santa Brígida";242
"292770 Santa Cruz Cabrália";423
"292780 Santa Cruz da Vitória";80
"292790 Santa Inês";151
"292805 Santa Luzia";215
"292810 Santa Maria da Vitória";559
"292840 Santa Rita de Cássia";464
"292850 Santa Teresinha";168
"292800 Santaluz";528
"292820 Santana";335
"292830 Santanópolis";118
"292860 Santo Amaro";745
"292870 Santo Antônio de Jesus";1467
"292880 Santo Estêvão";724
"292890 São Desidério";480
"292895 São Domingos";115
"292910 São Felipe";222
"292900 São Félix";198
"292905 São Félix do Coribe";267
"292920 São Francisco do Conde";683
"292925 São Gabriel";324
"292930 São Gonçalo dos Campos";513
"292935 São José da Vitória";104
"292937 São José do Jacuípe";114
"292940 São Miguel das Matas";136
"292950 São Sebastião do Passé";601
"292960 Sapeaçu";274
"292970 Sátiro Dias";271
"292975 Saubara";146
"292980 Saúde";187
"292990 Seabra";688
"293000 Sebastião Laranjeiras";114
"293010 Senhor do Bonfim";1146
"293020 Sento Sé";542
"293015 Serra do Ramalho";450
"293030 Serra Dourada";245
"293040 Serra Preta";197
"293050 Serrinha";1341
"293060 Serrolândia";169
"293070 Simões Filho";1966
"293075 Sítio do Mato";188
"293076 Sítio do Quinto";165
"293077 Sobradinho";413
"293080 Souto Soares";267
"293090 Tabocas do Brejo Velho";164
"293100 Tanhaçu";278
"293105 Tanque Novo";210
"293110 Tanquinho";87
"293120 Taperoá";304
"293130 Tapiramutá";253
"293135 Teixeira de Freitas";2663
"293140 Teodoro Sampaio";88
"293150 Teofilândia";347
"293160 Teolândia";214
"293170 Terra Nova";174
"293180 Tremedal";219
"293190 Tucano";690
"293200 Uauá";338
"293210 Ubaíra";266
"293220 Ubaitaba";353
"293230 Ubatã";313
"293240 Uibaí";157
"293245 Umburanas";198
"293250 Una";322
"293260 Urandi";202
"293270 Uruçuca";380
"293280 Utinga";276
"293290 Valença";1218
"293300 Valente";350
"293305 Várzea da Roça";156
"293310 Várzea do Poço";128
"293315 Várzea Nova";212
"293317 Varzedo";134
"293320 Vera Cruz";512
"293325 Vereda";76
"293330 Vitória da Conquista";5402
"293340 Wagner";165
"293345 Wanderley";193
"293350 Wenceslau Guimarães";398
"293360 Xique-Xique";876
"290000 Município ignorado - BA";12
"310010 Abadia dos Dourados";77
"310020 Abaeté";224
"310030 Abre Campo";149
"310040 Acaiaca";55
"310050 Açucena";113
"310060 Água Boa";194
"310070 Água Comprida";26
"310080 Aguanil";37
"310090 Águas Formosas";278
"310100 Águas Vermelhas";220
"310110 Aimorés";289
"310120 Aiuruoca";55
"310130 Alagoa";19
"310140 Albertina";22
"310150 Além Paraíba";451
"310160 Alfenas";931
"310163 Alfredo Vasconcelos";74
"310170 Almenara";602
"310180 Alpercata";94
"310190 Alpinópolis";233
"310200 Alterosa";170
"310205 Alto Caparaó";91
"315350 Alto Jequitibá";125
"310210 Alto Rio Doce";119
"310220 Alvarenga";50
"310230 Alvinópolis";166
"310240 Alvorada de Minas";54
"310250 Amparo do Serra";68
"310260 Andradas";444
"310280 Andrelândia";141
"310285 Angelândia";128
"310290 Antônio Carlos";104
"310300 Antônio Dias";106
"310310 Antônio Prado de Minas";16
"310320 Araçaí";16
"310330 Aracitaba";13
"310340 Araçuaí";549
"310350 Araguari";1354
"310360 Arantina";24
"310370 Araponga";76
"310375 Araporã";107
"310380 Arapuá";16
"310390 Araújos";98
"310400 Araxá";1222
"310410 Arceburgo";104
"310420 Arcos";447
"310430 Areado";176
"310440 Argirita";32
"310445 Aricanduva";60
"310450 Arinos";212
"310460 Astolfo Dutra";157
"310470 Ataléia";165
"310480 Augusto de Lima";50
"310490 Baependi";190
"310500 Baldim";81
"310510 Bambuí";232
"310520 Bandeira";34
"310530 Bandeira do Sul";61
"310540 Barão de Cocais";389
"310550 Barão de Monte Alto";58
"310560 Barbacena";1456
"310570 Barra Longa";58
"310590 Barroso";260
"310600 Bela Vista de Minas";120
"310610 Belmiro Braga";32
"310620 Belo Horizonte";31525
"310630 Belo Oriente";374
"310640 Belo Vale";74
"310650 Berilo";137
"310665 Berizal";77
"310660 Bertópolis";80
"310670 Betim";6131
"310680 Bias Fortes";35
"310690 Bicas";194
"310700 Biquinhas";21
"310710 Boa Esperança";536
"310720 Bocaina de Minas";26
"310730 Bocaiúva";683
"310740 Bom Despacho";597
"310750 Bom Jardim de Minas";75
"310760 Bom Jesus da Penha";50
"310770 Bom Jesus do Amparo";83
"310780 Bom Jesus do Galho";156
"310790 Bom Repouso";117
"310800 Bom Sucesso";192
"310810 Bonfim";46
"310820 Bonfinópolis de Minas";80
"310825 Bonito de Minas";129
"310830 Borda da Mata";214
"310840 Botelhos";118
"310850 Botumirim";77
"310870 Brás Pires";40
"310855 Brasilândia de Minas";256
"310860 Brasília de Minas";486
"310880 Braúnas";53
"310890 Brazópolis";151
"310900 Brumadinho";462
"310910 Bueno Brandão";88
"310920 Buenópolis";107
"310925 Bugre";50
"310930 Buritis";363
"310940 Buritizeiro";415
"310945 Cabeceira Grande";92
"310950 Cabo Verde";159
"310960 Cachoeira da Prata";34
"310970 Cachoeira de Minas";126
"310270 Cachoeira de Pajeú";102
"310980 Cachoeira Dourada";27
"310990 Caetanópolis";108
"311000 Caeté";456
"311010 Caiana";55
"311020 Cajuri";49
"311030 Caldas";124
"311040 Camacho";25
"311050 Camanducaia";250
"311060 Cambuí";301
"311070 Cambuquira";146
"311080 Campanário";49
"311090 Campanha";202
"311100 Campestre";211
"311110 Campina Verde";217
"311115 Campo Azul";47
"311120 Campo Belo";676
"311130 Campo do Meio";126
"311140 Campo Florido";72
"311150 Campos Altos";196
"311160 Campos Gerais";329
"311190 Cana Verde";56
"311170 Canaã";54
"311180 Canápolis";136
"311200 Candeias";129
"311205 Cantagalo";68
"311210 Caparaó";62
"311220 Capela Nova";42
"311230 Capelinha";548
"311240 Capetinga";75
"311250 Capim Branco";119
"311260 Capinópolis";184
"311265 Capitão Andrade";71
"311270 Capitão Enéas";196
"311280 Capitólio";77
"311290 Caputira";114
"311300 Caraí";310
"311310 Caranaíba";38
"311320 Carandaí";306
"311330 Carangola";437
"311340 Caratinga";1150
"311350 Carbonita";88
"311360 Careaçu";58
"311370 Carlos Chagas";256
"311380 Carmésia";41
"311390 Carmo da Cachoeira";145
"311400 Carmo da Mata";100
"311410 Carmo de Minas";169
"311420 Carmo do Cajuru";255
"311430 Carmo do Paranaíba";329
"311440 Carmo do Rio Claro";202
"311450 Carmópolis de Minas";181
"311455 Carneirinho";109
"311460 Carrancas";37
"311470 Carvalhópolis";40
"311480 Carvalhos";46
"311490 Casa Grande";17
"311500 Cascalho Rico";18
"311510 Cássia";202
"311530 Cataguases";798
"311535 Catas Altas";52
"311540 Catas Altas da Noruega";57
"311545 Catuji";156
"311547 Catuti";72
"311550 Caxambu";269
"311560 Cedro do Abaeté";16
"311570 Central de Minas";97
"311580 Centralina";70
"311590 Chácara";18
"311600 Chalé";90
"311610 Chapada do Norte";152
"311615 Chapada Gaúcha";161
"311620 Chiador";25
"311630 Cipotânea";57
"311640 Claraval";12
"311650 Claro dos Poções";83
"311660 Cláudio";335
"311670 Coimbra";75
"311680 Coluna";120
"311690 Comendador Gomes";26
"311700 Comercinho";79
"311710 Conceição da Aparecida";111
"311520 Conceição da Barra de Minas";42
"311730 Conceição das Alagoas";384
"311720 Conceição das Pedras";33
"311740 Conceição de Ipanema";70
"311750 Conceição do Mato Dentro";211
"311760 Conceição do Pará";45
"311770 Conceição do Rio Verde";192
"311780 Conceição dos Ouros";120
"311783 Cônego Marinho";91
"311787 Confins";87
"311790 Congonhal";95
"311800 Congonhas";736
"311810 Congonhas do Norte";55
"311820 Conquista";63
"311830 Conselheiro Lafaiete";1687
"311840 Conselheiro Pena";270
"311850 Consolação";24
"311860 Contagem";8411
"311870 Coqueiral";98
"311880 Coração de Jesus";302
"311890 Cordisburgo";69
"311900 Cordislândia";31
"311910 Corinto";289
"311920 Coroaci";94
"311930 Coromandel";242
"311940 Coronel Fabriciano";1547
"311950 Coronel Murta";123
"311960 Coronel Pacheco";24
"311970 Coronel Xavier Chaves";36
"311980 Córrego Danta";19
"311990 Córrego do Bom Jesus";17
"311995 Córrego Fundo";62
"312000 Córrego Novo";28
"312010 Couto de Magalhães de Minas";56
"312015 Crisólita";71
"312020 Cristais";118
"312030 Cristália";103
"312040 Cristiano Otoni";63
"312050 Cristina";96
"312060 Crucilândia";64
"312070 Cruzeiro da Fortaleza";46
"312080 Cruzília";180
"312083 Cuparaque";72
"312087 Curral de Dentro";114
"312090 Curvelo";923
"312100 Datas";69
"312110 Delfim Moreira";91
"312120 Delfinópolis";74
"312125 Delta";147
"312130 Descoberto";36
"312140 Desterro de Entre Rios";67
"312150 Desterro do Melo";32
"312160 Diamantina";664
"312170 Diogo de Vasconcelos";29
"312180 Dionísio";62
"312190 Divinésia";52
"312200 Divino";267
"312210 Divino das Laranjeiras";52
"312220 Divinolândia de Minas";105
"312230 Divinópolis";2589
"312235 Divisa Alegre";97
"312240 Divisa Nova";68
"312245 Divisópolis";103
"312247 Dom Bosco";44
"312250 Dom Cavati";69
"312260 Dom Joaquim";58
"312270 Dom Silvério";41
"312280 Dom Viçoso";33
"312290 Dona Eusébia";59
"312300 Dores de Campos";93
"312310 Dores de Guanhães";43
"312320 Dores do Indaiá";114
"312330 Dores do Turvo";50
"312340 Doresópolis";15
"312350 Douradoquara";13
"312352 Durandé";120
"312360 Elói Mendes";253
"312370 Engenheiro Caldas";142
"312380 Engenheiro Navarro";99
"312385 Entre Folhas";66
"312390 Entre Rios de Minas";142
"312400 Ervália";244
"312410 Esmeraldas";829
"312420 Espera Feliz";322
"312430 Espinosa";445
"312440 Espírito Santo do Dourado";49
"312450 Estiva";140
"312460 Estrela Dalva";32
"312470 Estrela do Indaiá";19
"312480 Estrela do Sul";91
"312490 Eugenópolis";121
"312500 Ewbank da Câmara";53
"312510 Extrema";487
"312520 Fama";23
"312530 Faria Lemos";47
"312540 Felício dos Santos";75
"312560 Felisburgo";103
"312570 Felixlândia";139
"312580 Fernandes Tourinho";38
"312590 Ferros";91
"312595 Fervedouro";165
"312600 Florestal";92
"312610 Formiga";749
"312620 Formoso";91
"312630 Fortaleza de Minas";41
"312640 Fortuna de Minas";36
"312650 Francisco Badaró";69
"312660 Francisco Dumont";69
"312670 Francisco Sá";342
"312675 Franciscópolis";70
"312680 Frei Gaspar";75
"312690 Frei Inocêncio";145
"312695 Frei Lagonegro";37
"312700 Fronteira";193
"312705 Fronteira dos Vales";63
"312707 Fruta de Leite";97
"312710 Frutal";656
"312720 Funilândia";59
"312730 Galiléia";92
"312733 Gameleiras";74
"312735 Glaucilândia";32
"312737 Goiabeira";46
"312738 Goianá";28
"312740 Gonçalves";39
"312750 Gonzaga";71
"312760 Gouveia";145
"312770 Governador Valadares";3888
"312780 Grão Mogol";209
"312790 Grupiara";13
"312800 Guanhães";461
"312810 Guapé";145
"312820 Guaraciaba";104
"312825 Guaraciama";66
"312830 Guaranésia";248
"312840 Guarani";112
"312850 Guarará";37
"312860 Guarda-Mor";85
"312870 Guaxupé";611
"312880 Guidoval";74
"312890 Guimarânia";96
"312900 Guiricema";75
"312910 Gurinhatã";44
"312920 Heliodora";60
"312930 Iapu";144
"312940 Ibertioga";54
"312950 Ibiá";279
"312960 Ibiaí";107
"312965 Ibiracatu";80
"312970 Ibiraci";160
"312980 Ibirité";2638
"312990 Ibitiúra de Minas";35
"313000 Ibituruna";22
"313005 Icaraí de Minas";132
"313010 Igarapé";554
"313020 Igaratinga";97
"313030 Iguatama";69
"313040 Ijaci";81
"313050 Ilicínea";135
"313055 Imbé de Minas";94
"313060 Inconfidentes";89
"313065 Indaiabira";92
"313070 Indianópolis";82
"313080 Ingaí";37
"313090 Inhapim";289
"313100 Inhaúma";72
"313110 Inimutaba";55
"313115 Ipaba";275
"313120 Ipanema";245
"313130 Ipatinga";3510
"313140 Ipiaçu";43
"313150 Ipuiúna";122
"313160 Iraí de Minas";97
"313170 Itabira";1510
"313180 Itabirinha";157
"313190 Itabirito";679
"313200 Itacambira";59
"313210 Itacarambi";318
"313220 Itaguara";147
"313230 Itaipé";196
"313240 Itajubá";1235
"313250 Itamarandiba";475
"313260 Itamarati de Minas";62
"313270 Itambacuri";369
"313280 Itambé do Mato Dentro";23
"313290 Itamogi";126
"313300 Itamonte";168
"313310 Itanhandu";178
"313320 Itanhomi";207
"313330 Itaobim";342
"313340 Itapagipe";122
"313350 Itapecerica";198
"313360 Itapeva";117
"313370 Itatiaiuçu";118
"313375 Itaú de Minas";173
"313380 Itaúna";983
"313390 Itaverava";63
"313400 Itinga";181
"313410 Itueta";80
"313420 Ituiutaba";1185
"313430 Itumirim";67
"313440 Iturama";483
"313450 Itutinga";42
"313460 Jaboticatubas";182
"313470 Jacinto";157
"313480 Jacuí";76
"313490 Jacutinga";312
"313500 Jaguaraçu";29
"313505 Jaíba";583
"313507 Jampruca";76
"313510 Janaúba";1107
"313520 Januária";1089
"313530 Japaraíba";46
"313535 Japonvar";97
"313540 Jeceaba";63
"313545 Jenipapo de Minas";86
"313550 Jequeri";123
"313560 Jequitaí";87
"313570 Jequitibá";78
"313580 Jequitinhonha";257
"313590 Jesuânia";46
"313600 Joaíma";224
"313610 Joanésia";33
"313620 João Monlevade";922
"313630 João Pinheiro";663
"313640 Joaquim Felício";47
"313650 Jordânia";115
"313652 José Gonçalves de Minas";66
"313655 José Raydan";63
"313657 Josenópolis";68
"313665 Juatuba";343
"313670 Juiz de Fora";6533
"313680 Juramento";48
"313690 Juruaia";107
"313695 Juvenília";72
"313700 Ladainha";260
"313710 Lagamar";68
"313720 Lagoa da Prata";545
"313730 Lagoa dos Patos";57
"313740 Lagoa Dourada";148
"313750 Lagoa Formosa";175
"313753 Lagoa Grande";100
"313760 Lagoa Santa";721
"313770 Lajinha";274
"313780 Lambari";237
"313790 Lamim";47
"313800 Laranjal";63
"313810 Lassance";95
"313820 Lavras";1176
"313830 Leandro Ferreira";34
"313835 Leme do Prado";61
"313840 Leopoldina";649
"313850 Liberdade";31
"313860 Lima Duarte";187
"313862 Limeira do Oeste";73
"313865 Lontra";119
"313867 Luisburgo";83
"313868 Luislândia";101
"313870 Luminárias";52
"313880 Luz";210
"313890 Machacalis";94
"313900 Machado";506
"313910 Madre de Deus de Minas";52
"313920 Malacacheta";247
"313925 Mamonas";64
"313930 Manga";347
"313940 Manhuaçu";1344
"313950 Manhumirim";284
"313960 Mantena";329
"313980 Mar de Espanha";135
"313970 Maravilhas";88
"313990 Maria da Fé";167
"314000 Mariana";845
"314010 Marilac";58
"314015 Mário Campos";199
"314020 Maripá de Minas";35
"314030 Marliéria";49
"314040 Marmelópolis";36
"314050 Martinho Campos";145
"314053 Martins Soares";103
"314055 Mata Verde";89
"314060 Materlândia";59
"314070 Mateus Leme";420
"317150 Mathias Lobato";64
"314080 Matias Barbosa";159
"314085 Matias Cardoso";127
"314090 Matipó";252
"314100 Mato Verde";151
"314110 Matozinhos";530
"314120 Matutina";35
"314130 Medeiros";32
"314140 Medina";264
"314150 Mendes Pimentel";60
"314160 Mercês";107
"314170 Mesquita";59
"314180 Minas Novas";361
"314190 Minduri";51
"314200 Mirabela";170
"314210 Miradouro";110
"314220 Miraí";122
"314225 Miravânia";58
"314230 Moeda";48
"314240 Moema";65
"314250 Monjolos";19
"314260 Monsenhor Paulo";90
"314270 Montalvânia";209
"314280 Monte Alegre de Minas";249
"314290 Monte Azul";283
"314300 Monte Belo";137
"314310 Monte Carmelo";554
"314315 Monte Formoso";58
"314320 Monte Santo de Minas";195
"314340 Monte Sião";218
"314330 Montes Claros";5637
"314345 Montezuma";94
"314350 Morada Nova de Minas";86
"314360 Morro da Garça";27
"314370 Morro do Pilar";44
"314380 Munhoz";47
"314390 Muriaé";1316
"314400 Mutum";391
"314410 Muzambinho";235
"314420 Nacip Raydan";38
"314430 Nanuque";618
"314435 Naque";103
"314437 Natalândia";46
"314440 Natércia";34
"314450 Nazareno";93
"314460 Nepomuceno";264
"314465 Ninheira";110
"314467 Nova Belém";55
"314470 Nova Era";207
"314480 Nova Lima";1130
"314490 Nova Módica";41
"314500 Nova Ponte";166
"314505 Nova Porteirinha";105
"314510 Nova Resende";192
"314520 Nova Serrana";1309
"313660 Nova União";59
"314530 Novo Cruzeiro";509
"314535 Novo Oriente de Minas";144
"314537 Novorizonte";68
"314540 Olaria";21
"314545 Olhos-d'Água";90
"314550 Olímpio Noronha";34
"314560 Oliveira";401
"314570 Oliveira Fortes";20
"314580 Onça de Pitangui";18
"314585 Oratórios";63
"314587 Orizânia";108
"314590 Ouro Branco";527
"314600 Ouro Fino";331
"314610 Ouro Preto";867
"314620 Ouro Verde de Minas";88
"314625 Padre Carvalho";94
"314630 Padre Paraíso";287
"314655 Pai Pedro";80
"314640 Paineiras";44
"314650 Pains";75
"314660 Paiva";12
"314670 Palma";41
"314675 Palmópolis";81
"314690 Papagaios";198
"314710 Pará de Minas";1109
"314700 Paracatu";1030
"314720 Paraguaçu";249
"314730 Paraisópolis";233
"314740 Paraopeba";276
"314760 Passa Quatro";184
"314770 Passa Tempo";70
"314780 Passa-Vinte";14
"314750 Passabém";11
"314790 Passos";1464
"314795 Patis";83
"314800 Patos de Minas";1678
"314810 Patrocínio";1150
"314820 Patrocínio do Muriaé";54
"314830 Paula Cândido";93
"314840 Paulistas";52
"314850 Pavão";95
"314860 Peçanha";239
"314870 Pedra Azul";426
"314875 Pedra Bonita";87
"314880 Pedra do Anta";39
"314890 Pedra do Indaiá";43
"314900 Pedra Dourada";24
"314910 Pedralva";125
"314915 Pedras de Maria da Cruz";118
"314920 Pedrinópolis";28
"314930 Pedro Leopoldo";783
"314940 Pedro Teixeira";17
"314950 Pequeri";44
"314960 Pequi";53
"314970 Perdigão";139
"314980 Perdizes";181
"314990 Perdões";205
"314995 Periquito";109
"315000 Pescador";63
"315010 Piau";29
"315015 Piedade de Caratinga";123
"315020 Piedade de Ponte Nova";59
"315030 Piedade do Rio Grande";39
"315040 Piedade dos Gerais";49
"315050 Pimenta";92
"315053 Pingo-d'Água";56
"315057 Pintópolis";103
"315060 Piracema";57
"315070 Pirajuba";59
"315080 Piranga";167
"315090 Piranguçu";74
"315100 Piranguinho";105
"315110 Pirapetinga";144
"315120 Pirapora";928
"315130 Piraúba";120
"315140 Pitangui";341
"315150 Piumhi";373
"315160 Planura";149
"315170 Poço Fundo";165
"315180 Poços de Caldas";1977
"315190 Pocrane";109
"315200 Pompéu";404
"315210 Ponte Nova";627
"315213 Ponto Chique";53
"315217 Ponto dos Volantes";177
"315220 Porteirinha";473
"315230 Porto Firme";88
"315240 Poté";201
"315250 Pouso Alegre";1724
"315260 Pouso Alto";68
"315270 Prados";110
"315280 Prata";362
"315290 Pratápolis";77
"315300 Pratinha";22
"315310 Presidente Bernardes";54
"315320 Presidente Juscelino";32
"315330 Presidente Kubitschek";51
"315340 Presidente Olegário";212
"315360 Prudente de Morais";147
"315370 Quartel Geral";24
"315380 Queluzito";19
"315390 Raposos";180
"315400 Raul Soares";241
"315410 Recreio";88
"315415 Reduto";89
"315420 Resende Costa";129
"315430 Resplendor";219
"315440 Ressaquinha";61
"315445 Riachinho";81
"315450 Riacho dos Machados";149
"315460 Ribeirão das Neves";4569
"315470 Ribeirão Vermelho";36
"315480 Rio Acima";96
"315490 Rio Casca";185
"315510 Rio do Prado";72
"315500 Rio Doce";27
"315520 Rio Espera";54
"315530 Rio Manso";35
"315540 Rio Novo";96
"315550 Rio Paranaíba";136
"315560 Rio Pardo de Minas";415
"315570 Rio Piracicaba";151
"315580 Rio Pomba";182
"315590 Rio Preto";58
"315600 Rio Vermelho";197
"315610 Ritápolis";47
"315620 Rochedo de Minas";35
"315630 Rodeiro";98
"315640 Romaria";35
"315645 Rosário da Limeira";42
"315650 Rubelita";88
"315660 Rubim";115
"315670 Sabará";1715
"315680 Sabinópolis";231
"315690 Sacramento";293
"315700 Salinas";543
"315710 Salto da Divisa";105
"315720 Santa Bárbara";392
"315725 Santa Bárbara do Leste";89
"315727 Santa Bárbara do Monte Verde";32
"315730 Santa Bárbara do Tugúrio";48
"315733 Santa Cruz de Minas";79
"315737 Santa Cruz de Salinas";49
"315740 Santa Cruz do Escalvado";46
"315750 Santa Efigênia de Minas";77
"315760 Santa Fé de Minas";58
"315765 Santa Helena de Minas";114
"315770 Santa Juliana";163
"315780 Santa Luzia";3232
"315790 Santa Margarida";229
"315800 Santa Maria de Itabira";127
"315810 Santa Maria do Salto";59
"315820 Santa Maria do Suaçuí";203
"315920 Santa Rita de Caldas";75
"315940 Santa Rita de Ibitipoca";36
"315930 Santa Rita de Jacutinga";50
"315935 Santa Rita de Minas";108
"315950 Santa Rita do Itueto";88
"315960 Santa Rita do Sapucaí";496
"315970 Santa Rosa da Serra";22
"315980 Santa Vitória";197
"315830 Santana da Vargem";77
"315840 Santana de Cataguases";46
"315850 Santana de Pirapama";68
"315860 Santana do Deserto";43
"315870 Santana do Garambéu";31
"315880 Santana do Jacaré";30
"315890 Santana do Manhuaçu";102
"315895 Santana do Paraíso";450
"315900 Santana do Riacho";28
"315910 Santana dos Montes";50
"315990 Santo Antônio do Amparo";226
"316000 Santo Antônio do Aventureiro";28
"316010 Santo Antônio do Grama";50
"316020 Santo Antônio do Itambé";47
"316030 Santo Antônio do Jacinto";143
"316040 Santo Antônio do Monte";344
"316045 Santo Antônio do Retiro";94
"316050 Santo Antônio do Rio Abaixo";25
"316060 Santo Hipólito";41
"316070 Santos Dumont";524
"316080 São Bento Abade";66
"316090 São Brás do Suaçuí";40
"316095 São Domingos das Dores";78
"316100 São Domingos do Prata";193
"316105 São Félix de Minas";47
"316110 São Francisco";784
"316120 São Francisco de Paula";50
"316130 São Francisco de Sales";56
"316140 São Francisco do Glória";68
"316150 São Geraldo";90
"316160 São Geraldo da Piedade";60
"316165 São Geraldo do Baixio";47
"316170 São Gonçalo do Abaeté";63
"316180 São Gonçalo do Pará";135
"316190 São Gonçalo do Rio Abaixo";160
"312550 São Gonçalo do Rio Preto";33
"316200 São Gonçalo do Sapucaí";360
"316210 São Gotardo";522
"316220 São João Batista do Glória";84
"316225 São João da Lagoa";60
"316230 São João da Mata";22
"316240 São João da Ponte";351
"316245 São João das Missões";264
"316250 São João del Rei";1011
"316255 São João do Manhuaçu";154
"316257 São João do Manteninha";58
"316260 São João do Oriente";81
"316265 São João do Pacuí";60
"316270 São João do Paraíso";267
"316280 São João Evangelista";199
"316290 São João Nepomuceno";304
"316292 São Joaquim de Bicas";373
"316294 São José da Barra";87
"316295 São José da Lapa";290
"316300 São José da Safira";73
"316310 São José da Varginha";45
"316320 São José do Alegre";53
"316330 São José do Divino";66
"316340 São José do Goiabal";66
"316350 São José do Jacuri";68
"316360 São José do Mantimento";35
"316370 São Lourenço";517
"316380 São Miguel do Anta";84
"316390 São Pedro da União";40
"316410 São Pedro do Suaçuí";55
"316400 São Pedro dos Ferros";65
"316420 São Romão";127
"316430 São Roque de Minas";74
"316440 São Sebastião da Bela Vista";66
"316443 São Sebastião da Vargem Alegre";44
